,KRT17 (3872)
ACH-000004,-0.13270183010636485
ACH-000005,-0.2779749728941949
ACH-000007,-0.6921192245457337
ACH-000009,-0.4712314616592435
ACH-000011,-0.4662949225934087
ACH-000012,-0.37735869153135854
ACH-000013,-0.5805309978572749
ACH-000014,-0.3386843139471645
ACH-000015,-0.3251447268398958
ACH-000017,-0.269278096738353
ACH-000018,-0.6381720479290132
ACH-000019,-0.39513573945670094
ACH-000021,-0.3013253859795625
ACH-000022,-0.6309099314500413
ACH-000025,-0.5184402014844022
ACH-000028,-0.4057431975620416
ACH-000030,-0.3106762068339404
ACH-000035,-0.2084805126061653
ACH-000036,-0.45709453439914793
ACH-000037,-0.4538017924665471
ACH-000039,-0.21591625945884968
ACH-000040,-0.4075338304528106
ACH-000041,-0.4278767572264393
ACH-000042,-0.4636091552894335
ACH-000045,-0.31768539128465006
ACH-000047,-0.5273530055179864
ACH-000052,-0.5142930997244936
ACH-000053,-0.2468816351226893
ACH-000054,-0.3441629070943101
ACH-000055,-0.24451725424428564
ACH-000060,-0.6406684584526755
ACH-000067,-0.4669336839537752
ACH-000070,-0.426899058815531
ACH-000075,-0.4147688549654944
ACH-000078,-0.09059256996646417
ACH-000082,-0.5023013245731979
ACH-000085,-0.3847612026527821
ACH-000086,-0.4655117322278125
ACH-000087,-0.30216802464353976
ACH-000092,-0.3086460709540959
ACH-000095,-0.2092780760399688
ACH-000097,-0.4288844171453656
ACH-000098,-0.4377440110174216
ACH-000099,-0.09425552017881468
ACH-000108,-0.4122604375798559
ACH-000113,-0.1896413362521588
ACH-000116,-0.3243352726435092
ACH-000118,-0.2467762700129778
ACH-000120,-0.4821452457008361
ACH-000123,-0.4296062184935564
ACH-000127,-0.38956181989854666
ACH-000128,-0.44054377214710666
ACH-000132,-0.43773564189661895
ACH-000133,-0.24543255906897105
ACH-000137,-0.3203809964935731
ACH-000138,-0.4637756571872325
ACH-000142,-0.4551887284497131
ACH-000143,-0.4297462640031056
ACH-000146,-0.31279417818541
ACH-000148,-0.42691714759321975
ACH-000150,-0.2916246338563219
ACH-000152,-0.6833450966407775
ACH-000153,-0.5047320593870438
ACH-000159,-0.2354746356196946
ACH-000160,-0.2983819345868028
ACH-000163,-0.37426169071034376
ACH-000167,-0.9141896326237005
ACH-000168,-0.3888218094988515
ACH-000169,-0.3877801091629402
ACH-000178,-0.1268333864456013
ACH-000183,-0.5744371741339656
ACH-000188,-0.24022646393841374
ACH-000189,-0.14723319973538398
ACH-000190,-0.211230248061072
ACH-000198,-0.33042021957291473
ACH-000203,0.7942259228341118
ACH-000204,-0.1443738968829425
ACH-000206,-0.15464400500771555
ACH-000207,-0.5826861491876936
ACH-000208,0.1015479305775352
ACH-000210,-0.4933987753977654
ACH-000211,-0.2462562331524632
ACH-000215,-0.3438000307892988
ACH-000221,-0.43838677775334495
ACH-000222,-0.4794606396119141
ACH-000223,-0.41662683075736506
ACH-000226,-0.4972526728223222
ACH-000227,-0.2190957638742331
ACH-000228,-0.5406276391248833
ACH-000231,-0.4142712971886083
ACH-000232,-0.312435697840159
