,CTU2 (348180)
ACH-000221,-0.9096525416986048
ACH-000222,-0.7911595148294044
ACH-000223,-0.5341503109631661
ACH-000226,-0.3459148880306295
ACH-000227,-0.5648904465417507
ACH-000228,-0.7712836428437209
ACH-000231,-0.7616765676329237
ACH-000232,-0.5711446405871717
ACH-000233,-0.5496624616101201
ACH-000234,-0.728618819889475
ACH-000235,-0.5672446310599396
ACH-000237,-0.6951768970419729
ACH-000238,-1.0602075171605556
ACH-000242,-0.5806573018996327
ACH-000243,-0.7702417520417681
ACH-000244,-0.7259092782814369
ACH-000246,-0.6193189675934008
ACH-000248,-1.195625547781438
ACH-000250,-0.6039179186039492
ACH-000251,-0.607987075313265
ACH-000252,-0.6932514445066884
ACH-000253,-0.7278781527094157
ACH-000255,-0.8216250162144695
ACH-000256,-0.6429803486286908
ACH-000257,-0.7992823311311374
ACH-000258,-0.4278731290389273
ACH-000259,-0.7578301530826443
ACH-000260,-0.9583212344268948
ACH-000261,-0.6513955903821534
ACH-000262,-0.8327458280210447
ACH-000263,-0.5949048877373843
ACH-000264,-0.9351992677200424
ACH-000265,-0.8531783903947366
ACH-000266,-0.6255104982059366
ACH-000272,-0.4623510954866433
ACH-000274,-0.7263288212636546
ACH-000277,-0.8113148887493781
ACH-000278,-0.6389828780544577
ACH-000279,-0.7816049599564864
ACH-000280,-0.6760224989589855
ACH-000281,-0.8166624786160522
ACH-000288,-1.1712515914043138
ACH-000291,-0.5681630698118579
ACH-000293,-1.2591481692475563
ACH-000294,-0.9843121851487882
ACH-000295,-0.7340181633466837
ACH-000296,-1.0379054108028432
ACH-000302,-0.3114810182855499
ACH-000304,-0.5991543416729053
ACH-000307,-0.8352808842644094
ACH-000308,-0.5390454316395943
ACH-000310,-0.4406134482583145
ACH-000311,-0.6108068112298922
ACH-000312,-0.7786241712425589
ACH-000315,-0.8986925846025081
ACH-000316,-1.0248373547949037
ACH-000317,-0.6757365325001188
ACH-000318,-0.9469148080028676
ACH-000319,-0.8087908163073352
ACH-000320,-0.8802433774984652
ACH-000322,-0.8691519477344783
ACH-000323,-0.7893549832119285
ACH-000324,-1.0183538201895084
ACH-000329,-0.4352386100946166
ACH-000330,-0.8566942306178955
ACH-000331,-0.983904319240408
ACH-000332,-1.024813741045376
ACH-000334,-0.4752227205692461
ACH-000335,-0.943307599864439
ACH-000336,-0.5442930609181124
ACH-000337,-0.6001673868142567
ACH-000338,-1.1645167006327508
ACH-000339,-0.8246902817273204
ACH-000341,-0.5143620252978277
ACH-000348,-0.4709136565253499
ACH-000350,-0.745075031374847
ACH-000352,-0.6987840159921148
ACH-000356,-0.7563981617204567
ACH-000361,-0.9226477453306466
ACH-000362,-0.7019589259529553
ACH-000363,-0.5228320252571902
ACH-000364,-0.8822035038150131
ACH-000365,-0.6966634790433601
ACH-000366,-0.8007343455148892
ACH-000368,-0.8007604669913827
ACH-000374,-0.4407426255861968
ACH-000375,-0.8306379330818404
ACH-000376,-0.7652319860441994
ACH-000381,-0.933323810950586
ACH-000383,-0.5153824459517738
ACH-000387,-0.6390019853208645
ACH-000389,-0.722539846654187
ACH-000390,-0.5652548230471393
ACH-000393,-0.7683036949777728
ACH-000395,-0.924187575829038
ACH-000396,-0.8550456178360968
ACH-000397,-0.7808247495859502
ACH-000401,-1.0053536834201806
ACH-000402,-0.6807208308644673
ACH-000403,-0.5118744734080906
ACH-000404,-0.6445260739657338
ACH-000406,-0.7653610250300792
ACH-000407,-0.7698744030397766
ACH-000408,-0.7751746824665814
ACH-000410,-0.828625287526885
ACH-000411,-0.4523298560325332
ACH-000414,-0.4475218507018891
ACH-000415,-0.9853262710391504
ACH-000416,-0.734403044260154
ACH-000420,-0.8939868795471384
ACH-000421,-0.6064629204992718
ACH-000424,-0.7866015351321309
ACH-000425,-0.6863770718005374
ACH-000426,-0.6998418494881834
ACH-000427,-0.6015632778318771
ACH-000433,-0.7199636519761996
ACH-000435,-1.0382179107157057
ACH-000436,-0.7587309327102543
ACH-000444,-1.0209754140939802
ACH-000445,-1.0298964648395956
ACH-000448,-0.5287943393455282
ACH-000450,-0.5256409186386033
ACH-000452,-0.5419621270217951
ACH-000454,-1.082128359616759
ACH-000458,-0.9654612992729412
ACH-000459,-0.8105071299824014
ACH-000460,-1.030535057021568
ACH-000461,-0.5539628551661465
ACH-000463,-0.8046168701268204
ACH-000464,-0.6535963070224641
ACH-000466,-1.0668894709872547
ACH-000467,-0.8698431898077521
ACH-000468,-0.8749215790872471
ACH-000469,-0.694421859677731
ACH-000470,-0.5088116189540026
ACH-000471,-0.9731092227092126
ACH-000472,-0.688267673865735
ACH-000473,-0.918836721733918
ACH-000475,-0.6489558819288792
ACH-000476,-0.7729603261783201
ACH-000477,-0.7756072184165362
ACH-000479,-0.6717778857703574
ACH-000480,-0.7799421570601052
ACH-000481,-0.4907417902917276
ACH-000483,-0.9108822272631448
ACH-000484,-0.9456242861144276
ACH-000485,-0.7610621229527834
ACH-000486,-0.8436216120681647
ACH-000487,-0.6369517557225524
ACH-000488,-0.991327112350024
ACH-000490,-0.8243437688234073
ACH-000491,-0.4546107739748905
ACH-000495,-1.1678990588128595
ACH-000496,-0.9412200260974886
ACH-000499,-0.9786186534681482
ACH-000500,-0.7093721862020264
ACH-000502,-0.6101072158218435
ACH-000503,-0.7558279842206106
ACH-000505,-0.7652773301729
ACH-000507,-0.8392453979261484
ACH-000510,-0.6758338431024742
ACH-000511,-0.7441151319248637
ACH-000512,-0.9310861781535807
ACH-000516,-0.847244109400111
ACH-000517,-0.6692392649383416
ACH-000518,-0.8415569922351208
ACH-000520,-0.8990247947132765
ACH-000521,-0.9326357794442404
ACH-000522,-0.7604868057135137
ACH-000524,-0.5979963813312339
ACH-000527,-0.8776975379069354
ACH-000528,-0.6567276549732484
ACH-000537,-0.6911356716777346
ACH-000541,-0.32812029844767754
ACH-000542,-0.8853985698696484
ACH-000544,-0.7344458162519484
ACH-000545,-0.8826135828088579
ACH-000547,-0.6337241376442782
ACH-000548,-0.986128278693593
ACH-000549,-0.7459729462759982
ACH-000550,-0.5404906361899302
ACH-000552,-0.8024446134786741
ACH-000556,-0.7134623601808001
ACH-000557,-0.5556257815709879
ACH-000569,-0.6567660004951937
ACH-000570,-0.9094657099055335
ACH-000571,-0.6213944171270995
ACH-000573,-0.8721219806043131
ACH-000576,-0.7880629140789807
ACH-000579,-0.6439540914172459
ACH-000580,-0.7606674738684586
ACH-000584,-0.4295081155556888
ACH-000585,-0.7474674189674364
ACH-000588,-1.0258194918117367
ACH-000589,-0.2774526751366064
ACH-000591,-0.8901721569935229
ACH-000593,-0.9461272949483822
ACH-000600,-0.6776057583814095
ACH-000601,-0.8194416984247119
ACH-000605,-0.8264000547225019
ACH-000606,-1.017925419991295
ACH-000608,-0.4304705012709407
ACH-000614,-0.7565387054674964
ACH-000616,-0.5801216998887371
ACH-000618,-0.6088109257879187
ACH-000619,-0.92909321002636
ACH-000620,-0.4853148328492752
ACH-000621,-0.6233270852086776
ACH-000622,-0.6970174347647728
ACH-000623,-0.6199267810159038
ACH-000624,-0.5116274223183715
ACH-000627,-0.665519559521469
ACH-000630,-1.0117961300376637
ACH-000631,-0.7860685646350591
ACH-000632,-0.8816428930586643
ACH-000633,-0.5461974301640999
ACH-000637,-0.5618643192447372
ACH-000638,-0.8337381037440887
ACH-000646,-0.8123149631436579
ACH-000647,-0.8171796668179563
ACH-000648,-0.27452023163466194
ACH-000649,-0.9485050970850224
ACH-000651,-0.7737167759282798
ACH-000652,-0.7800536428779046
ACH-000653,-0.4883809496993695
ACH-000657,-0.92348845545337
ACH-000658,-0.2366391647109486
ACH-000661,-0.9662507233747076
ACH-000662,-0.6673031994902048
ACH-000663,-0.9830193537782344
ACH-000665,-0.5738992698785463
ACH-000671,-0.7868100596360511
ACH-000672,-0.9041983910329794
ACH-000673,-0.2707274021883169
ACH-000676,-0.7010768894543202
ACH-000677,-0.4415645591895472
ACH-000681,-0.8394345577489296
ACH-000683,-0.8643155106528674
ACH-000684,-0.9227260255081092
ACH-000688,-0.8999641996055623
ACH-000693,-0.7121281190221928
ACH-000694,-0.5897730764913849
ACH-000695,-0.4878358771358529
ACH-000696,-0.4684778352144251
ACH-000697,-0.7766973265713869
ACH-000699,-0.5719783112392094
ACH-000701,-0.5688137704570434
ACH-000706,-0.2959088543072178
ACH-000711,-0.8410322994978163
ACH-000713,-1.116169471800387
ACH-000714,-0.657015199529579
ACH-000718,-0.6320015327789124
ACH-000720,-1.1101189967089116
ACH-000721,-0.2746464650378901
ACH-000724,-0.7858397580622092
ACH-000725,-0.36727266369843775
ACH-000732,-0.9076065870414955
ACH-000734,-0.5307942402016548
ACH-000735,-0.7616046271363727
ACH-000736,-0.5799080723477832
ACH-000738,-0.8547686539410068
ACH-000746,-0.3745705830561742
ACH-000747,-0.7937758864183102
ACH-000748,-0.8347051669637864
ACH-000753,-1.0184978459083365
ACH-000756,-0.8055619284410463
ACH-000757,-0.6143062464200766
ACH-000758,-0.5878831182987949
ACH-000760,-0.7031226809880878
ACH-000762,-0.923506921195675
ACH-000763,-0.7481306966366024
ACH-000764,-0.7789171164681334
ACH-000765,-0.8420235200576565
ACH-000766,-0.6246728008432638
ACH-000767,-0.40179010739099424
ACH-000768,-0.5920974681014856
ACH-000769,-0.8064442377480188
ACH-000770,-0.9390795126195098
ACH-000771,-1.0228026683672484
ACH-000773,-0.4650844054700524
ACH-000776,-0.7033877589346996
ACH-000777,-0.7373694087963397
ACH-000778,-0.8123038535954662
ACH-000781,-0.6021023241887801
ACH-000782,-0.8694019806338287
ACH-000783,-0.5402299799133917
ACH-000784,-0.9627418396216564
ACH-000785,-0.41729899560422656
ACH-000787,-0.9278545574485584
ACH-000788,-0.8487956135999054
ACH-000791,-0.6418187453658697
ACH-000792,-0.8075620916299054
ACH-000794,-0.9608599553873716
ACH-000796,-0.38276591811207106
ACH-000798,-0.8463780056154344
ACH-000799,-0.6116464028246325
ACH-000800,-0.713570846843397
ACH-000802,-0.8470734653886834
ACH-000804,-0.5931779029179676
ACH-000805,-0.7084847150212973
ACH-000809,-0.8556936516075758
ACH-000810,-0.8316451016087473
ACH-000811,-1.0106647604763694
ACH-000817,-0.9137035824813188
ACH-000819,-0.6066911252099754
ACH-000820,-1.2503361338235368
ACH-000821,-0.7039946360759914
ACH-000822,-1.0525457342724085
ACH-000823,-0.6789570354999132
ACH-000824,-0.519860251976108
ACH-000827,-0.8875531555307229
ACH-000829,-0.5026059876695745
ACH-000831,-0.30201943330433106
ACH-000832,-0.8176075161047577
ACH-000833,-0.6145021171293343
ACH-000834,-0.6868660264516728
ACH-000835,-0.941725107122818
ACH-000836,-1.01748144805388
ACH-000837,-0.715604549696285
ACH-000838,-0.7377742515180752
ACH-000839,-0.984265386525902
ACH-000840,-0.5030691754101924
ACH-000841,-1.0601864437254964
ACH-000843,-0.7805993484713055
ACH-000846,-0.2852496462348914
ACH-000847,-0.9722068247625836
ACH-000848,-0.559477394770861
ACH-000849,-0.8908991171904511
ACH-000851,-0.8954549356697918
ACH-000855,-0.8672059855087856
ACH-000856,-0.8139000042049794
ACH-000858,-0.4487001474131016
ACH-000859,-0.7687600063092574
ACH-000861,-0.8778817879929991
ACH-000862,-0.7027663625897064
ACH-000865,-0.7402179906333788
ACH-000866,-0.902791559806182
ACH-000867,-0.4205399473364588
ACH-000869,-0.6843491610564663
ACH-000872,-0.9123400807673524
ACH-000873,-0.5951940413722228
ACH-000876,-0.4388427406926735
ACH-000878,-0.6173201390033356
ACH-000880,-0.4593174070245983
ACH-000881,-0.8822759643162235
ACH-000882,-0.8845822462849885
ACH-000884,-0.7032706210798431
ACH-000885,-0.9450456120351408
ACH-000887,-0.6286206234015507
ACH-000889,-1.082723272031678
ACH-000896,-0.7880551970482725
ACH-000898,-0.4666721382567249
ACH-000900,-0.7113575284177485
ACH-000901,-0.5481902595553045
ACH-000905,-1.16959129325083
ACH-000906,-0.8959811898226718
ACH-000907,-0.7067746946528625
ACH-000910,-0.3452505344951045
ACH-000911,-0.6261722320455596
ACH-000912,-0.9094401157430696
ACH-000913,-0.9399632036582176
ACH-000915,-1.1388868578980886
ACH-000916,-0.6847340735190379
ACH-000917,-0.6324412919184617
ACH-000920,-0.4981250375781596
ACH-000921,-0.5218804499492923
ACH-000924,-0.6249572607401943
ACH-000926,-0.4894670884014355
ACH-000928,-0.6956312476388421
ACH-000929,-0.7948923618789202
ACH-000932,-0.6443410587323554
ACH-000935,-0.5840909493584491
ACH-000936,-0.8915300860156756
ACH-000937,-0.6196564792768188
ACH-000938,-0.3744391911422964
ACH-000939,-0.9933583760764284
ACH-000941,-0.4320237472862996
ACH-000943,-0.703385675424356
ACH-000946,-0.45029163256292
ACH-000947,-0.5145222904173143
ACH-000948,-0.5031619749225346
ACH-000950,-0.9917082417253896
ACH-000953,-0.7890347405146794
ACH-000954,-0.5279647828889834
ACH-000957,-0.5859838047941369
ACH-000958,-0.6073613715879752
ACH-000960,-0.5003671552797222
ACH-000963,-0.4349972741974962
ACH-000968,-0.9728910614152424
ACH-000969,-0.4821248922359584
ACH-000972,-0.7740482453286786
ACH-000973,-0.4137404699895369
ACH-000974,-0.822984130142578
ACH-000978,-0.5800799859133169
ACH-000984,-0.8998848081312185
ACH-000986,-0.6233866874451794
ACH-000988,-0.6846835507875315
ACH-000993,-0.9440280769943341
ACH-000994,-0.4865219431696564
ACH-000996,-0.4821727288333545
ACH-001001,-0.5489245628770177
ACH-001020,-0.6479001175242562
ACH-001028,-0.5784800660117732
ACH-001031,-0.3243963670204887
ACH-001038,-0.2794972222726569
ACH-001048,-0.5527216380915496
ACH-001050,-1.1550860347936536
ACH-001053,-0.957164126315718
ACH-001054,-1.101184736486783
ACH-001061,-0.8941950659459256
ACH-001067,-1.0249933720533189
ACH-001075,-0.5833963429216603
ACH-001096,-0.7686732436539869
ACH-001111,-0.7778154971554352
ACH-001119,-0.5961753926290662
ACH-001128,-0.8893497691265588
ACH-001134,-0.6779784538574991
ACH-001151,-0.7377504495531567
ACH-001163,-0.6655050489257492
ACH-001164,-0.9361092054557121
ACH-001183,-0.6791998143085259
ACH-001192,-0.6234403899452458
ACH-001193,-0.9763424196732796
ACH-001196,-0.7685893472758454
ACH-001197,-0.6845477333450587
ACH-001205,-0.5067152498687822
ACH-001211,-0.4018718713018032
ACH-001212,-0.8005138427247578
ACH-001228,-0.4845425677812162
ACH-001232,-0.8590411383100071
ACH-001239,-0.7563032893829741
ACH-001270,-0.8295121506153822
ACH-001274,-0.6976135346228916
ACH-001275,-0.6730562468812588
ACH-001277,-0.6657661707620489
ACH-001278,-0.7836622819184053
ACH-001280,-0.5415410026553279
ACH-001283,-0.5650902446096742
ACH-001289,-0.204908397518052
ACH-001300,-0.5890592833236793
ACH-001301,-0.8387245725075555
ACH-001302,-0.5885260943444311
ACH-001306,-0.6435910933054733
ACH-001318,-0.5299102990530926
ACH-001322,-0.8463307118696576
ACH-001328,-0.8515861965440213
ACH-001332,-0.9118688235353226
ACH-001336,-0.8628073074766387
ACH-001346,-0.9388628831639616
ACH-001353,-0.9710489322452128
ACH-001354,-0.4775535989729152
ACH-001367,-0.8579014001124053
ACH-001368,-0.4485786640236752
ACH-001374,-0.716424202133676
ACH-001377,-0.5734509906653987
ACH-001380,-1.1161342943523205
ACH-001391,-0.4859524714875784
ACH-001408,-0.6096420781627049
ACH-001430,-0.4094221900221894
ACH-001431,-0.8235499676849515
ACH-001450,-0.8639780068230433
ACH-001496,-0.5543331712307491
ACH-001500,-1.1182149070716978
ACH-001523,-1.048175488421595
ACH-001532,-0.6943965386913467
ACH-001550,-0.3876311728703711
ACH-001552,-0.7225731025336456
ACH-001554,-0.8227665880482746
ACH-001654,-0.8111915674555521
ACH-001735,-0.7895868514913841
ACH-001736,-0.7322181769002969
ACH-001737,-0.6414231903694199
ACH-001740,-0.7516027923642123
ACH-001745,-0.695822766389854
ACH-001765,-0.9393342961024536
