,CDK6 (1021)
ACH-000004,-0.4983434851280457
ACH-000005,-1.2911285088387572
ACH-000007,-0.9893860870123116
ACH-000009,-0.2158716169437896
ACH-000011,-0.7725984994323385
ACH-000012,-0.07447942330291171
ACH-000013,0.015701874239197753
ACH-000014,-0.8304321747923186
ACH-000015,-0.40395673462622217
ACH-000017,-0.3112689194025649
ACH-000018,-0.626032705958853
ACH-000019,-0.3346511209253187
ACH-000021,-0.5249833396702268
ACH-000022,-0.6002586777326321
ACH-000025,-0.7971412961466032
ACH-000028,-0.11174763742754268
ACH-000030,-0.1028484219005974
ACH-000035,-0.6592869032381105
ACH-000036,-0.8053039782461368
ACH-000037,-0.7244486078246858
ACH-000039,-0.21535895728591165
ACH-000040,-0.7084144147375481
ACH-000041,-0.13016362375042384
ACH-000042,-0.6213407631513641
ACH-000045,-0.7557682307079939
ACH-000047,-0.007395928484783912
ACH-000052,-0.17435197119957888
ACH-000053,-0.18113158381582287
ACH-000054,-0.5196751804331794
ACH-000055,-0.739502254938467
ACH-000060,-0.6679650870161318
ACH-000067,-0.7082577511471412
ACH-000070,-0.7714164270628869
ACH-000075,-0.010598305806179462
ACH-000078,-0.5863847074374161
ACH-000082,-0.1597593734059601
ACH-000085,-0.2576176129131126
ACH-000086,-0.4634688702773235
ACH-000087,0.038698713133204415
ACH-000092,-0.2989284352883496
ACH-000095,-0.8817182275571173
ACH-000097,-0.08554457087882568
ACH-000098,-0.6496655076595476
ACH-000099,-0.6516918358907451
ACH-000108,-0.6744878478802884
ACH-000113,-0.8850424840775374
ACH-000116,-0.08508325830397814
ACH-000118,-0.3914250682937656
ACH-000120,-0.2933847226324856
ACH-000123,0.10972933858811308
ACH-000127,-0.1904282896537428
ACH-000128,0.016835581992940815
ACH-000132,-0.5809873057849169
ACH-000133,-0.005477994585567361
ACH-000137,-0.0935471905976722
ACH-000138,-0.7178932449888867
ACH-000142,-0.5188149038093317
ACH-000143,-0.009167333778430112
ACH-000146,-1.3267932544564092
ACH-000148,-0.5083327946587941
ACH-000150,-0.6894304581911171
ACH-000152,-0.09567524835690083
