,CPEB4 (80315)
ACH-000004,0.13497080710392978
ACH-000005,0.06474662013703829
ACH-000007,0.3003816811989278
ACH-000009,-0.10596667026648746
ACH-000011,-0.16264048462670722
ACH-000012,0.133290781685366
ACH-000013,0.11223903033475273
ACH-000014,0.025759986669614616
ACH-000015,-0.0417645650551698
ACH-000017,0.30149240407481115
ACH-000018,-0.25433262644909765
ACH-000019,0.07286873197347654
ACH-000021,0.006722352635515534
ACH-000022,0.14931235932291298
ACH-000025,0.18341631112106116
ACH-000028,-0.22494838399041747
ACH-000030,-0.014266822573594769
ACH-000035,0.1963432939934048
ACH-000036,0.18763469175740052
ACH-000037,-0.009883523337330023
ACH-000039,0.08912446833463362
ACH-000040,0.20059824695503428
ACH-000041,0.0720492598530455
ACH-000042,0.018261287219470276
ACH-000045,-0.0520046707749046
ACH-000047,-0.0533731035567933
ACH-000052,0.10216134337539573
ACH-000053,-0.007771106578627297
ACH-000054,-0.17644069780976668
ACH-000055,-0.07549340096764963
ACH-000060,-0.15680247852338858
ACH-000067,0.15558866815008365
ACH-000070,0.20397095861347125
ACH-000075,0.11349617526121522
ACH-000078,0.19441993340384664
ACH-000082,-0.02491648329494165
ACH-000085,-0.08488159977590076
ACH-000086,0.02594800920372223
ACH-000087,-0.15275830418570496
ACH-000092,-0.009243526687348036
ACH-000095,0.037865378214732515
ACH-000097,-0.042021286338952295
ACH-000098,0.12030507019096175
ACH-000099,0.20355412117270194
ACH-000108,-0.11267077786323572
ACH-000113,-0.0007773158934807628
ACH-000116,0.008152196599935544
ACH-000118,-0.2335636464383125
ACH-000120,0.019599385816337224
ACH-000123,0.031954475822155874
ACH-000127,0.06559710085565443
ACH-000128,0.209460291588101
ACH-000132,-0.049727862671451024
ACH-000133,-0.01778330683331741
ACH-000137,0.078771183859871
ACH-000138,0.027756900892642558
ACH-000142,-0.04066243161880352
ACH-000143,0.146386125122745
ACH-000146,0.15901649868240095
ACH-000148,0.01953441106148344
ACH-000150,0.08740125456997895
ACH-000152,0.08011114942299659
ACH-000153,0.12689777049142753
ACH-000159,-0.07394627147443518
ACH-000160,0.15251324031708208
ACH-000163,-0.03282562444050033
ACH-000167,-0.07284559924543274
ACH-000168,0.059411879552936676
ACH-000169,0.01459021145502695
ACH-000178,0.015694914695192498
ACH-000183,-0.17923500279866633
ACH-000188,-0.033171198639078206
ACH-000189,0.17340043404238392
ACH-000190,0.2241844697748999
ACH-000198,0.11777811650318205
ACH-000203,0.06587094905941421
ACH-000204,-0.1894440433314265
ACH-000206,-0.06974109145686874
ACH-000207,-0.03588943688173354
ACH-000208,-0.059347219348233775
ACH-000210,0.0049689551188455685
ACH-000211,0.05845613338057891
ACH-000215,0.05109074925878434
ACH-000221,0.34563428128609297
ACH-000222,0.009007120684484216
ACH-000223,-0.07811804557275273
ACH-000226,-0.01141649090703306
ACH-000227,0.17435402018440413
ACH-000228,0.13203797269065554
ACH-000231,-0.06553510316059688
ACH-000232,-0.07746429534065129
ACH-000233,-0.09112652878339338
ACH-000234,-0.1696657862536689
ACH-000235,-0.04698263576086757
ACH-000237,0.06448618137164402
ACH-000238,0.018346181935223818
ACH-000242,0.0604164270036263
ACH-000243,0.004482301314706623
ACH-000244,-0.01146518842765161
ACH-000246,0.03703972588523075
ACH-000248,0.1767103914324358
ACH-000250,-0.012199385206949426
ACH-000251,-0.013292364220385872
ACH-000252,0.052798864819599035
ACH-000253,-0.05645962219609205
ACH-000255,0.10664648186282373
ACH-000256,-0.1032395297063626
ACH-000257,0.03817054870760756
ACH-000258,-0.4556191197838075
ACH-000259,-0.028252440136963677
ACH-000260,0.13425434257421165
ACH-000261,-0.045158800461064935
ACH-000262,-0.016903296106013002
ACH-000263,-0.1194881757910637
ACH-000264,0.022687239948355684
ACH-000265,0.11122139951986712
ACH-000266,-0.11972562495517748
ACH-000272,0.043771258646959986
ACH-000274,0.13904291819292755
ACH-000277,-0.05408519609532906
ACH-000278,-0.09336250281961347
ACH-000279,0.056997520693877424
ACH-000280,0.3058709689541366
ACH-000281,0.07281322719957027
ACH-000288,0.06305677933742035
ACH-000291,-0.2523903273891674
ACH-000293,-0.1103933276581126
ACH-000294,-0.06793723608210529
ACH-000295,0.09163455756868834
ACH-000296,-0.11274030531097058
ACH-000302,0.14226305222593036
ACH-000304,0.0992524026071598
ACH-000307,0.09946381172994656
ACH-000308,-0.009729741990062116
ACH-000310,0.15585975536564822
ACH-000311,0.26414627778121025
ACH-000312,0.1023439606009086
ACH-000315,-0.024758869145210045
ACH-000316,-0.1714095304400049
ACH-000317,0.056200368182079456
ACH-000318,-0.12395934125155325
ACH-000319,0.06638667700413706
ACH-000320,-0.16096872150437536
ACH-000322,0.06654030537450929
ACH-000323,-0.08294571814040012
ACH-000324,0.09021735619444382
ACH-000329,0.03750342435279628
ACH-000330,-0.2021473598578074
ACH-000331,-0.010308275080783596
ACH-000332,-0.05897101720688444
ACH-000334,-0.020213203198290057
ACH-000335,0.15228188230180226
ACH-000336,-0.14987687479150869
ACH-000337,0.0663217553811001
ACH-000338,0.4450932561733895
ACH-000339,0.05998353657986673
ACH-000341,0.24578345686924705
ACH-000348,-0.13769755246895068
ACH-000350,0.014832020975472354
ACH-000352,0.1317765751234937
ACH-000356,-0.10167200763545008
ACH-000361,-0.037424041539044606
ACH-000362,0.020512521487886
ACH-000363,-0.10829415546531136
ACH-000364,0.21618798374479886
ACH-000365,-0.05249554091785871
ACH-000366,0.024262051118315326
ACH-000368,0.19307843047148066
ACH-000374,-0.0669966550106374
ACH-000375,0.1812739262882261
ACH-000376,0.15454985519023515
ACH-000381,0.1436945537144093
ACH-000383,-0.05595793135844237
ACH-000387,0.07674692961180804
ACH-000389,0.19980855593774666
ACH-000390,0.16399266265331744
ACH-000393,-0.13437141559036994
ACH-000395,-6.488288790884532e-05
ACH-000396,0.3400873975070312
ACH-000397,-0.2697816870460297
ACH-000401,0.07146587365700274
ACH-000402,-0.17886814370253892
ACH-000403,0.081283054047669
ACH-000404,0.0015310481894136355
ACH-000406,0.002099781280134291
ACH-000407,0.08964528603158084
ACH-000408,0.2269566975352871
ACH-000410,0.02857288250778301
ACH-000411,-0.10597358554865606
ACH-000414,-0.004570254542195279
ACH-000415,0.17219856952163254
ACH-000416,0.10329245544062146
ACH-000420,-0.05094904392985039
ACH-000421,-0.023381228618144508
ACH-000424,0.021377179175711112
ACH-000425,0.18424230340811606
ACH-000426,-0.8891580204583077
ACH-000427,0.053206163363726064
ACH-000433,0.4035788200777609
ACH-000435,-0.09976476167323207
ACH-000436,-0.3797872690749522
