,PLD3 (23646)
ACH-000004,-0.1911349463643333
ACH-000005,-0.1361369170110921
ACH-000007,-0.1143019931982557
ACH-000009,0.018950586304720192
ACH-000011,0.142102517947862
ACH-000012,0.0014469413202310042
ACH-000013,-0.4191192216243306
ACH-000014,0.04248038406409925
ACH-000015,-0.08814124609830831
ACH-000017,0.025345005484073296
ACH-000018,0.0032788240423150703
ACH-000019,0.09555712853728797
ACH-000021,-0.04908025883479177
ACH-000022,-0.08560643086365735
ACH-000025,-0.01225998370877888
ACH-000028,0.10931149686786884
ACH-000030,-0.09921878602627568
ACH-000035,-0.03121755755816249
ACH-000036,0.05518973419478962
ACH-000037,-0.016791828043802755
ACH-000039,-0.07131038485014549
ACH-000040,0.026613721567670584
ACH-000041,-0.039601124782740686
ACH-000042,-0.014122147850790781
ACH-000045,-0.004426565840690478
ACH-000047,0.08316798949289192
ACH-000052,-0.35524371228026874
ACH-000053,-0.1251834870679793
ACH-000054,-0.1501200297250734
ACH-000055,-0.011094217074518836
ACH-000060,-0.06202443619557405
ACH-000067,0.05064036765310718
ACH-000070,-0.2468901014463211
ACH-000075,0.11310588172515752
ACH-000078,0.09543152065734474
ACH-000082,0.27550435120685146
ACH-000085,0.12494156474271433
ACH-000086,-0.016966229167386753
ACH-000087,0.16689820078168005
ACH-000092,0.015153215567352062
ACH-000095,-0.034622191098413635
ACH-000097,-0.07850757557522814
ACH-000098,-0.10832025090968084
ACH-000099,-0.05426536921890216
ACH-000108,-0.06596184718874365
ACH-000113,-0.0162732386393961
ACH-000116,0.015497712200392928
ACH-000118,0.06422132391818411
ACH-000120,-0.015426948453635203
ACH-000123,-0.15157489542295507
ACH-000127,0.046899325806008835
ACH-000128,-0.01416903152465727
ACH-000132,-0.11153249878730433
ACH-000133,-0.059064399126875285
ACH-000137,-0.15054751582928422
ACH-000138,-0.1320073503385954
ACH-000142,0.0006575158527867683
ACH-000143,-0.1332693229556787
ACH-000146,-0.10596533633287873
ACH-000148,0.028678381285583164
ACH-000150,-0.024833470967919945
ACH-000152,0.11592504394449625
ACH-000153,-0.16255360029982946
ACH-000159,0.04148913503346749
ACH-000160,-0.0200561022915318
ACH-000163,0.05495232636298725
ACH-000167,-0.12884987923999686
ACH-000168,-0.01284987616487258
ACH-000169,0.1504058401644529
ACH-000178,0.07262915146146921
ACH-000183,-0.01541253102229806
ACH-000188,-0.008415645286887949
ACH-000189,0.1905304874218184
ACH-000190,-0.109961044334782
ACH-000198,0.0545958691010784
ACH-000203,-0.5527243972803587
ACH-000204,-0.1167178925357776
ACH-000206,0.0928124599524299
ACH-000207,-0.08191067977733787
ACH-000208,0.022148898030698732
ACH-000210,0.1013175728230261
ACH-000211,-0.03652034102674489
ACH-000215,-0.032417072980846964
ACH-000221,-0.091169426548662
ACH-000222,0.023470885484496898
ACH-000223,0.02077921070521628
ACH-000226,-0.017953722724263085
ACH-000227,-0.09615657845739706
ACH-000228,-0.1104330504075164
ACH-000231,0.024469258127948104
ACH-000232,-0.08645758285140162
ACH-000233,-0.13594258843136692
ACH-000234,-0.014507985131530825
ACH-000235,-0.08593126705138654
ACH-000237,-0.01904231642444366
ACH-000238,0.15886499435271345
ACH-000242,-0.4836320118145777
ACH-000243,-0.026969221162638682
ACH-000244,0.02168760282067709
ACH-000246,-0.08050286202002148
ACH-000248,-0.11745691857388985
ACH-000250,-0.12638767248528107
ACH-000251,0.047149097348456216
ACH-000252,0.09501018907698228
ACH-000253,0.05617615199157384
ACH-000255,-0.1522172808620195
ACH-000256,-0.16620981204712248
ACH-000257,-0.04895452255032335
ACH-000258,-0.02040410278150276
ACH-000259,-0.01961021879342335
ACH-000260,-0.0927748198635102
ACH-000261,-0.08369480448046096
ACH-000262,-0.24742462478460997
ACH-000263,0.012216644773439872
ACH-000264,0.017674752956405058
ACH-000265,-0.20358255140679005
ACH-000266,-0.048771861362386745
ACH-000272,0.01631778377007693
ACH-000274,-0.13585779608732418
ACH-000277,-0.054722095095257016
ACH-000278,-0.019480535390037725
ACH-000279,-0.04976473738798056
ACH-000280,-0.14774134682762552
ACH-000281,-0.06534758231955168
ACH-000288,0.09509252899049178
ACH-000291,0.0025129264448581962
ACH-000293,-0.2663144657371048
ACH-000294,0.01836402605551412
ACH-000295,0.22195469476232715
ACH-000296,0.14879988549358525
ACH-000302,-0.11561366595725815
ACH-000304,0.2110283576978577
ACH-000307,0.17510822170914306
ACH-000308,-0.1282853246992417
ACH-000310,-0.023698722388612484
ACH-000311,-0.0907108994803321
ACH-000312,0.12339749726089448
ACH-000315,-0.28724492107010136
ACH-000316,0.18202711932976398
ACH-000317,0.15522137612416748
ACH-000318,-0.11919416004215372
ACH-000319,0.02258627552990631
ACH-000320,-0.10487705509201932
ACH-000322,0.10629597336904302
ACH-000323,0.040116880054105984
ACH-000324,-0.14673749210851816
ACH-000329,-0.025022049167783847
ACH-000330,-0.08152901167083218
ACH-000331,0.15559595438996962
ACH-000332,-0.04461088233261976
ACH-000334,0.05202356371700236
ACH-000335,0.259087069361888
ACH-000336,0.1003608984168994
ACH-000337,-0.0759836995722801
ACH-000338,-0.3020327000301229
ACH-000339,-0.05356243774266367
ACH-000341,-0.2668021935429281
ACH-000348,-0.07103575158348978
ACH-000350,-0.12606435896724927
ACH-000352,0.0038570015585189655
ACH-000356,-0.12076822698530168
ACH-000361,0.15440900652125544
ACH-000362,-0.08001675665925519
ACH-000363,-0.043924774682803966
ACH-000364,-0.07792636311536183
ACH-000365,-0.08556187358673513
ACH-000366,-0.16790160335894966
ACH-000368,0.048090380085098215
ACH-000374,-0.04831816588296537
ACH-000375,-0.21212560367942315
ACH-000376,0.03359775218782843
ACH-000381,0.03025483545393236
ACH-000383,-0.060678634276437875
ACH-000387,-0.06196954200650739
ACH-000389,0.1423978129906286
ACH-000390,0.057547695399615274
ACH-000393,-0.13282702498040827
ACH-000395,-0.09936259340097668
ACH-000396,-0.1686927726455984
ACH-000397,-0.10380731333858592
ACH-000401,0.1739034330518459
ACH-000402,0.06846580392368902
ACH-000403,-0.04167131018294936
ACH-000404,0.1271259988428391
ACH-000406,0.005810357021646563
ACH-000407,0.07586407355834036
ACH-000408,-0.19820266840680548
ACH-000410,-0.03991292978805688
ACH-000411,-0.08805904265145173
ACH-000414,-0.0380912318000476
ACH-000415,-0.10122662395630036
ACH-000416,0.03590944451402155
ACH-000420,0.131994412299778
ACH-000421,-0.01903541774553748
ACH-000424,0.013201359185959634
ACH-000425,0.030856580014929517
ACH-000426,-0.009366547391832323
ACH-000427,-0.03019031110580345
ACH-000433,-0.05827513042143025
ACH-000435,-0.0469219486975025
ACH-000436,-0.15296840900239053
ACH-000444,0.03530649007224822
ACH-000445,0.021887293071104732
ACH-000448,-0.051875733017484604
ACH-000450,0.09708423678574953
ACH-000452,0.00805153195817263
ACH-000454,-0.01934955153330225
ACH-000458,-0.019664868129783044
ACH-000459,-0.12184499719796718
ACH-000460,-0.16077605959055752
ACH-000461,0.08365967722958505
ACH-000463,-0.038604836699552926
ACH-000464,-0.031538313897339
ACH-000466,-0.009227757449091174
ACH-000467,0.09761108061338404
ACH-000468,-0.16857552080611027
ACH-000469,0.01376064771011106
ACH-000470,0.055911367430615005
ACH-000471,0.009620149666358132
ACH-000472,-0.10464864397051897
ACH-000473,0.0272637224891646
ACH-000475,-0.039549377139573
ACH-000476,0.019231118529874063
ACH-000477,0.09373796542904073
ACH-000479,0.08913395260386782
ACH-000480,0.058142030540867765
ACH-000481,-0.002928141394283037
ACH-000483,0.047815407558757864
ACH-000484,-0.09063196469122474
ACH-000485,-0.16701699859276894
ACH-000486,-0.02822448956240008
