,LAIR1 (3903)
ACH-000250,-0.21306149750662226
ACH-000251,-0.13665625121194871
ACH-000252,-0.1455389871194432
ACH-000253,-0.2744867042464691
ACH-000255,-0.18545917774531898
ACH-000256,-0.32115458761866594
ACH-000257,-0.029649947217715886
ACH-000258,-0.3185748525499358
ACH-000259,-0.054540364806541806
ACH-000260,-0.2217129325212888
ACH-000261,-0.2256856045224709
ACH-000262,-0.3772011670195589
ACH-000263,-0.12879665367234214
ACH-000264,-0.19770045315216647
ACH-000265,-0.10697139466845652
ACH-000266,-0.17275567632954286
ACH-000272,-0.2400451387670225
ACH-000274,-0.10276985893626507
ACH-000277,-0.1398637762932048
ACH-000278,-0.15408915318147412
ACH-000279,-0.07400257860249249
ACH-000280,-0.32092289633038723
ACH-000281,-0.17518870437913012
ACH-000288,-0.12432816080722843
ACH-000291,-0.2892890036646169
ACH-000293,-0.2985551112254041
ACH-000294,-0.28585086256326586
ACH-000295,-0.5095094097429481
ACH-000296,-0.14324760295095873
ACH-000302,-0.3827338057544145
ACH-000304,-0.15618971129023024
ACH-000307,-0.11461955292146173
ACH-000308,-0.1757466935647186
ACH-000310,-0.2697178770481397
ACH-000311,-0.07437192951139834
ACH-000312,-0.11387415204258244
ACH-000315,0.015622573591264675
ACH-000316,-0.1231826342645314
ACH-000317,-0.11380744242116653
ACH-000318,-0.2265328464235913
ACH-000319,-0.2294025956325545
ACH-000320,0.02329982935936036
ACH-000322,-0.0006498083957018606
ACH-000323,-0.311720130948315
ACH-000324,-0.2779629762701172
ACH-000329,-0.1423321923349411
ACH-000330,-0.1624846748599016
ACH-000331,-0.09665674548573087
ACH-000332,-0.24746735347784346
ACH-000334,-0.39964231580175946
ACH-000335,0.22244646661480497
ACH-000336,-0.27690676198758746
ACH-000337,-0.2505672074373228
ACH-000338,0.0030707399462239827
ACH-000339,-0.1908392925118276
ACH-000341,-0.2779880269313429
ACH-000348,-0.08886065828636486
ACH-000350,-0.2453485667782872
ACH-000352,-0.1783114877597889
ACH-000356,-0.25387596951342345
ACH-000361,-0.31208875291969285
ACH-000362,-0.3026178907102405
ACH-000363,-0.14150605810417916
ACH-000364,-0.18941573157629985
ACH-000365,-0.16046405785010512
ACH-000366,-0.2401447330768661
ACH-000368,-0.1898980090451924
ACH-000374,-0.13244611684584606
ACH-000375,-0.20114355284930785
ACH-000376,-0.22474289703921
ACH-000381,-0.13124742189687394
ACH-000383,-0.22618788472121254
ACH-000387,-0.2099934738355707
ACH-000389,-0.2577052862384831
ACH-000390,-0.3009991428239716
ACH-000393,-0.1982225601671632
ACH-000395,-0.40451206190333705
ACH-000396,0.011901048170688721
ACH-000397,-0.205341730896684
ACH-000401,-0.2264776846672831
ACH-000402,-0.133606724650844
ACH-000403,-0.3095973935924681
ACH-000404,-0.06326121610057601
ACH-000406,-0.13554118348298266
ACH-000407,-0.20857633297116826
ACH-000408,-0.16444142995533498
ACH-000410,-0.4043827307248592
ACH-000411,-0.18938969450280516
ACH-000414,-0.16029098088814422
ACH-000415,-0.16207690772086236
ACH-000416,-0.10839135431413907
ACH-000420,-0.2678500591414331
ACH-000421,-0.2355860552467477
ACH-000424,-0.2621260575954705
ACH-000425,-0.19178869846029287
ACH-000426,-0.3702919930551858
ACH-000427,-0.21235722890883574
ACH-000433,-0.3465476491573624
ACH-000435,-0.11868047310727485
ACH-000436,-0.20339143812988306
ACH-000444,-0.1534203160030468
ACH-000445,0.0025790096963572468
ACH-000448,-0.1371087467727561
ACH-000450,-0.0018794577136854425
ACH-000452,-0.14012568648601456
ACH-000454,-0.08534761083042755
ACH-000458,-0.20838629277972706
ACH-000459,-0.20230175895678434
ACH-000460,-0.3957362193529447
ACH-000461,-0.09551962215846428
ACH-000463,-0.31772066016239003
ACH-000464,-0.26981315591864485
ACH-000466,-0.2344881618902732
ACH-000467,-0.1619063713363707
ACH-000468,-0.14047741485855444
ACH-000469,-0.2591715339618997
ACH-000470,-0.2730787587624808
ACH-000471,-0.28046878507349793
ACH-000472,-0.2554598825764296
ACH-000473,-0.3065513224174264
ACH-000475,-0.16596707874952935
ACH-000476,-0.3295864733298305
ACH-000477,-0.2444453190002115
ACH-000479,0.05478681371040171
ACH-000480,-0.2654267306748983
ACH-000481,-0.16674568422723948
ACH-000483,-0.0682880278769181
ACH-000484,-0.2186803276546732
ACH-000485,-0.18066432352149991
ACH-000486,-0.22126674360591334
ACH-000487,-0.2393074396690113
ACH-000488,-0.24084090940162245
ACH-000490,-0.12742015527355288
ACH-000491,-0.052601677686432285
ACH-000495,-0.23984814578737199
ACH-000496,-0.16437852245801696
ACH-000499,-0.2813443240896154
ACH-000500,-0.4216195698954933
ACH-000502,-0.17311110890475706
ACH-000503,-0.21593929372301854
ACH-000505,-0.2358426069682601
ACH-000507,-0.3284185351322132
ACH-000510,-0.2572173687522101
ACH-000511,-0.19000001864648314
ACH-000512,-0.1618074585857885
ACH-000516,-0.3295158332260593
ACH-000517,-0.2570199870296789
ACH-000518,-0.1983611612587383
ACH-000520,-0.2785534820160453
ACH-000521,-0.06992719905972869
ACH-000522,-0.09051809430129668
ACH-000524,-0.33041334844997233
ACH-000527,-0.147031272889782
ACH-000528,-0.18632944320933825
ACH-000537,-0.07725131662213762
ACH-000541,-0.10087815619771943
ACH-000542,-0.18990343559586187
ACH-000544,-0.1760944158281116
ACH-000545,-0.16836635016536738
ACH-000547,-0.19364745109739606
ACH-000548,-0.1706160029117199
ACH-000549,-0.22020133068273687
ACH-000550,-0.11052100902510344
ACH-000552,-0.20615391050501292
ACH-000556,-0.14302113269258346
ACH-000557,-0.08158880584254331
ACH-000569,-0.29062131413294895
ACH-000570,-0.1152656508509208
ACH-000571,-0.224620479737252
ACH-000573,-0.1896561469785759
ACH-000576,-0.030291435250152567
ACH-000579,-0.20981449878586886
ACH-000580,-0.05317514961405252
ACH-000584,-0.28869006193715285
ACH-000585,-0.24024505801420315
ACH-000588,-0.06747056780580744
ACH-000589,-0.04490424742157945
ACH-000591,-0.15590236241148733
ACH-000593,-0.1632972492495911
ACH-000600,-0.18125024404501933
ACH-000601,-0.17585560207215886
ACH-000605,-0.14512698034914984
ACH-000606,-0.1865528300480914
ACH-000608,-0.3006523301790187
ACH-000614,-0.21300773241278104
ACH-000616,-0.1930755760130102
ACH-000618,-0.13070736563687402
ACH-000619,-0.1067143200309356
ACH-000620,-0.2951328422871881
ACH-000621,-0.2246423495921272
ACH-000622,-0.16193087181097507
ACH-000623,-0.1666037097818618
ACH-000624,-0.2564238882819153
ACH-000627,-0.19034593736092945
ACH-000630,-0.25873698498434544
ACH-000631,-0.14370040513245866
ACH-000632,-0.14930280804073884
ACH-000633,-0.03317981314026084
ACH-000637,-0.19996133586711715
ACH-000638,-0.16212557882156595
ACH-000646,-0.3324033214833817
ACH-000647,-0.18404940414273216
ACH-000648,-0.1585291678254713
ACH-000649,-0.2722532334631233
ACH-000651,-0.1898749268879707
ACH-000652,0.002971271942230117
ACH-000653,-0.21440777859924412
ACH-000657,-0.22425081657817034
ACH-000658,-0.12992011808873127
ACH-000661,-0.1850407954286287
ACH-000662,-0.2878658451772455
ACH-000663,-0.1338157299686546
ACH-000665,-0.14880897404302312
ACH-000671,-0.2061978921710091
ACH-000672,0.002121254411221638
ACH-000673,-0.14841372269087136
ACH-000676,-0.17016904718711914
ACH-000677,-0.24651767312763365
ACH-000681,-0.30801314251496376
ACH-000683,-0.14904799041845312
ACH-000684,-0.2945475705934863
ACH-000688,-0.07431232803617319
ACH-000693,-0.2332486591070027
ACH-000694,-0.24884882536049094
ACH-000695,-0.17126168270101658
ACH-000696,-0.08869118951796551
ACH-000697,-0.2144577699345016
ACH-000699,-0.2184714888973118
ACH-000701,-0.4730713144466811
ACH-000706,-0.11220217255543168
ACH-000711,-0.20226978760575728
ACH-000713,-0.12931409690063705
ACH-000714,-0.19289756070258787
ACH-000718,-0.16785792261487187
ACH-000720,-0.21721459858950853
ACH-000721,-0.13449465388636705
ACH-000724,-0.1944526150315024
ACH-000725,-0.1644033327725545
ACH-000732,-0.08039935588948513
ACH-000734,-0.32681116996322035
ACH-000735,-0.2327545271367749
ACH-000736,-0.09377995892758913
ACH-000738,-0.16079615519146834
ACH-000746,-0.09652960579349062
ACH-000747,-0.11628728069261235
ACH-000748,-0.26690308595138423
ACH-000753,-0.12082144659618445
ACH-000756,-0.4238678265544247
ACH-000757,-0.2693126518810464
ACH-000758,-0.09695265016149893
ACH-000760,-0.20758233459742614
ACH-000762,-0.3729151231407093
ACH-000763,-0.21436065378711147
ACH-000764,-0.40133569587294665
ACH-000765,-0.263028658883803
ACH-000766,-0.14456575155138185
ACH-000767,-0.17903601974981034
ACH-000768,-0.08783447323455347
ACH-000769,-0.3669776272471279
ACH-000770,-0.2279351857378769
ACH-000771,-0.1932819638046667
ACH-000773,-0.2939861930312745
ACH-000776,-0.3859094706502481
ACH-000777,-0.465035746206917
ACH-000778,-0.1469720794652256
ACH-000781,-0.0972534355528062
ACH-000782,-0.102261741701377
ACH-000783,-0.232541325214323
ACH-000784,-0.1900103286474071
ACH-000785,-0.3298570391624485
ACH-000787,-0.24329859000730544
ACH-000788,-0.2063922691537431
ACH-000791,-0.13210641813369853
ACH-000792,-0.19699274283481996
ACH-000794,-0.3171652500546246
ACH-000796,-0.31774058299002905
ACH-000798,-0.007766914056535878
ACH-000799,-0.19742790486452802
ACH-000800,-0.20517048836065546
ACH-000802,-0.2629113605408353
ACH-000804,-0.17617838131520533
ACH-000805,-0.17270579859563373
ACH-000809,-0.1767533113058787
ACH-000810,-0.042892268290653617
ACH-000811,-0.242778701634412
ACH-000817,-0.27739665373473704
ACH-000819,-0.26544258447741875
ACH-000820,-0.06721069265251307
ACH-000821,-0.1851535428016543
ACH-000822,-0.2801948605596989
ACH-000823,-0.1515693485657418
ACH-000824,-0.4497662455710257
ACH-000827,-0.20348861205102106
ACH-000829,-0.28500450169102826
ACH-000831,-0.20069892165747327
ACH-000832,-0.27828460121424164
ACH-000833,-0.21858207060400572
ACH-000834,-0.11251017025496812
ACH-000835,-0.228715028391944
ACH-000836,-0.17001469911725814
ACH-000837,-0.02766113413712909
ACH-000838,-0.16164029711267014
ACH-000839,-0.1152738874455368
ACH-000840,-0.3057823701748653
ACH-000841,-0.13355670793088664
ACH-000843,-0.25005771992263776
ACH-000846,-0.4756058895337724
ACH-000847,-0.2599838234062923
ACH-000848,-0.11822586844188746
ACH-000849,-0.2257176871713956
ACH-000851,-0.15689826344190305
ACH-000855,-0.08336306685528347
ACH-000856,-0.14546438203844705
ACH-000858,-0.16861316796358372
ACH-000859,-0.1436667745633239
ACH-000861,-0.23452227374702145
ACH-000862,-0.22463475979017405
ACH-000865,-0.1788378569467979
ACH-000866,-0.02632560710234155
ACH-000867,-0.1735664635841087
ACH-000869,-0.17204889632612153
ACH-000872,-0.20040306525926135
ACH-000873,-0.2976714241621163
ACH-000876,-0.18203389336195835
ACH-000878,-0.2706510259514096
ACH-000880,-0.20356201468221474
ACH-000881,-0.24981743623439176
ACH-000882,-0.01122402951831746
ACH-000884,-0.21908820366900272
ACH-000885,-0.16518429789815142
ACH-000887,-0.271735823248758
ACH-000889,-0.2139431516779869
ACH-000896,-0.13203175160178876
ACH-000898,-0.23613947768163646
ACH-000900,-0.2383424428005355
ACH-000901,-0.31343304389348464
ACH-000905,-0.3381335048445095
ACH-000906,-0.2465518702345739
ACH-000907,-0.1156693637399944
ACH-000910,-0.12883911428862774
ACH-000911,-0.2284871499396407
ACH-000912,-0.2946569779784953
ACH-000913,-0.20918197920138795
ACH-000915,-0.16300299976188082
ACH-000916,-0.1888271088764648
ACH-000917,-0.14852426189972254
ACH-000920,-0.026679908636131986
ACH-000921,-0.1873463544264311
ACH-000924,-0.33157614263996577
ACH-000926,-0.38838751538437305
ACH-000928,-0.22144222647429584
ACH-000929,-0.06292378039760624
ACH-000932,-0.20410948116965827
ACH-000935,-0.3525096711005893
ACH-000936,-0.22312896024838685
ACH-000937,-0.1260013192385532
ACH-000938,-0.04586258518351398
ACH-000939,-0.026755402464519774
ACH-000941,-0.04353167464764037
ACH-000943,-0.24364509155949735
ACH-000946,-0.13587326968845628
ACH-000947,-0.2396747376993386
ACH-000948,-0.17840893315553405
ACH-000950,-0.1354475879537206
ACH-000953,-0.060679620695550565
ACH-000954,-0.15660541484964513
ACH-000957,-0.1609131457490836
ACH-000958,-0.04913064994477515
ACH-000960,0.019891965708702518
ACH-000963,-0.2004128501226504
ACH-000968,-0.2585300813497969
ACH-000969,-0.27258786722721323
ACH-000972,-0.5943538874237374
ACH-000973,-0.2056936718837364
ACH-000974,-0.13233793205818756
ACH-000978,-0.09190763037939403
ACH-000984,-0.32244169792415994
ACH-000986,-0.05342498131541496
ACH-000988,-0.2217825142526857
ACH-000993,-0.2782198044689374
ACH-000994,-0.21878006710373785
ACH-000996,-0.1111445757333634
ACH-001001,-0.2104798128678953
ACH-001020,0.052759561413676895
ACH-001028,-0.16790717752256398
ACH-001031,-0.05029973820556147
ACH-001038,-0.1307872131152932
ACH-001048,-0.3389822573582935
ACH-001050,-0.2742356759955661
ACH-001053,-0.10559246884177977
ACH-001054,-0.12921660724210626
ACH-001061,-0.16842653486941955
ACH-001067,-0.14884450224792944
ACH-001075,-0.3877596815513736
ACH-001096,-0.12785542181609608
ACH-001111,-0.1391895382437484
ACH-001119,-0.3234970735710739
ACH-001128,-0.24482236484911604
ACH-001134,-0.07436098210394272
ACH-001151,-0.15695162584498876
ACH-001163,-0.246135447153472
ACH-001164,-0.3215740032113326
ACH-001183,-0.2688400206204363
ACH-001192,-0.3472418870644654
ACH-001193,-0.21826167435928254
ACH-001196,-0.17039755175592694
ACH-001197,-0.20197312387859093
ACH-001205,-0.06499708951427118
ACH-001211,-0.11872279899543572
ACH-001212,-0.23604107292139664
ACH-001228,-0.2569806243256998
ACH-001232,-0.12637325783277215
ACH-001239,0.011528034079822782
ACH-001270,-0.5615119654519011
ACH-001274,-0.31499904629390274
ACH-001275,-0.22180878761032605
ACH-001277,-0.2207769906562648
ACH-001278,-0.14410071607087938
ACH-001280,-0.3853406451636262
ACH-001283,-0.30901191081493257
ACH-001289,-0.10202898893515673
ACH-001300,-0.2539253960872709
ACH-001301,-0.3281695944977635
ACH-001302,-0.2702286365879641
ACH-001306,-0.0644554609473491
ACH-001318,0.08386774713094279
ACH-001322,-0.08905239319259753
ACH-001328,-0.2728265317444063
ACH-001332,-0.19125683478225214
ACH-001336,-0.221460142693446
ACH-001346,-0.21423025341856933
ACH-001353,-0.25340486815715463
ACH-001354,-0.2950067762696077
ACH-001367,-0.10048973647318847
ACH-001368,-0.12459414769329268
ACH-001374,-0.319838346838987
ACH-001377,-0.2734108581201601
ACH-001380,-0.4012428779573141
ACH-001391,-0.15704619341064618
ACH-001408,-0.3612676633936632
ACH-001430,-0.07278372993344688
ACH-001431,-0.2864778766719209
ACH-001450,-0.05289791174800343
ACH-001496,-0.2471156891771747
ACH-001500,-0.2069727367711255
ACH-001523,-0.0874305144795526
ACH-001532,-0.1774582346620754
ACH-001550,-0.16318896597614582
ACH-001552,-0.2425241643812121
ACH-001554,-0.1565699001447243
ACH-001654,-0.3288230771445512
ACH-001735,-0.14249252539448362
ACH-001736,-0.10653965185629698
ACH-001737,0.10489642639727388
ACH-001740,-0.27949056291737584
ACH-001745,-0.09473450151520042
ACH-001765,-0.1737519177382938
