,METTL2B (55798)
ACH-000215,-0.26297539405732256
ACH-000221,-0.06358671941111409
ACH-000222,-0.08329300055947393
ACH-000223,-0.1398483866368677
ACH-000226,-0.16294300221470578
ACH-000227,-0.2223197546755552
ACH-000228,-0.06715418408445538
ACH-000231,-0.09591761015683198
ACH-000232,-0.22699376352483944
ACH-000233,-0.10598964189904264
ACH-000234,-0.2132196648213599
ACH-000235,-0.16157615702909026
ACH-000237,-0.17352705118177292
ACH-000238,-0.21201455695422824
ACH-000242,-0.2086275215880044
ACH-000243,-0.1524097774013532
ACH-000244,-0.4523788005255091
ACH-000246,-0.3724671060587721
ACH-000248,-0.17701737970461714
ACH-000250,-0.16043256898306538
ACH-000251,-0.18934880360385425
ACH-000252,-0.3078934891282385
ACH-000253,-0.15735038189945666
ACH-000255,-0.2842992830811624
ACH-000256,-0.1870620569220454
ACH-000257,-0.10729777506636748
ACH-000258,0.046857207916811264
ACH-000259,-0.1862171720450971
ACH-000260,-0.2491557747669941
ACH-000261,-0.14642875359321045
ACH-000262,-0.09743173173188516
ACH-000263,-0.2042738484864348
ACH-000264,-0.19679274378207026
ACH-000265,0.10865832435970522
ACH-000266,-0.17134209721842267
ACH-000272,-0.3302625608036214
ACH-000274,-0.2573731257268215
ACH-000277,-0.2783242987080789
ACH-000278,-0.1811318637184922
ACH-000279,-0.23367499733354996
ACH-000280,-0.1873322537220862
ACH-000281,-0.041595957802069726
ACH-000288,-0.23402836900757365
ACH-000291,-0.18919198511294447
ACH-000293,-0.32282844799183696
ACH-000294,-0.14807382255332496
ACH-000295,-0.022583447772179143
ACH-000296,-0.22049397324625444
ACH-000302,-0.1570258295796169
ACH-000304,-0.15470224465022667
ACH-000307,-0.11735266074405168
ACH-000308,-0.16287798517031268
ACH-000310,-0.4000548451100576
ACH-000311,0.08573659523195921
ACH-000312,-0.09823402472694798
ACH-000315,-0.061673520883585686
ACH-000316,-0.21706676026429667
ACH-000317,-0.15067997646331407
ACH-000318,-0.15663804568184986
ACH-000319,-0.10895286500259192
ACH-000320,-0.047265569907969616
ACH-000322,-0.2060159772183887
ACH-000323,-0.1838472390910744
ACH-000324,-0.2334390832912216
ACH-000329,-0.12176396788739052
ACH-000330,-0.3409476200253822
ACH-000331,-0.16208908322159454
ACH-000332,-0.11360735186187322
ACH-000334,-0.28760453387084217
ACH-000335,-0.0823229410732378
ACH-000336,-0.17312035051617616
ACH-000337,-0.2839678431974864
ACH-000338,-0.03687328321157713
ACH-000339,-0.2224899999462376
ACH-000341,-0.30277021332436543
ACH-000348,-0.1469669226009567
ACH-000350,-0.02932541149981962
ACH-000352,-0.0428536488384282
ACH-000356,-0.12419659116529325
ACH-000361,-0.302562292268308
ACH-000362,-0.08585680687892717
ACH-000363,-0.18496893993640792
ACH-000364,-0.2814118673985327
ACH-000365,-0.2709419374962473
ACH-000366,-0.18748079994892128
ACH-000368,-0.1914971528278257
ACH-000374,-0.2344977704295797
ACH-000375,-0.127555874210596
ACH-000376,-0.19460291246534173
ACH-000381,-0.16831394410991554
ACH-000383,-0.15513503272995502
ACH-000387,-0.24333417532649596
ACH-000389,-0.27697828836205923
ACH-000390,-0.19392244882031934
ACH-000393,-0.12707759331162993
ACH-000395,-0.238134192112354
ACH-000396,-0.12437349327974005
ACH-000397,-0.2686619568303313
ACH-000401,-0.03234340315852974
ACH-000402,-0.2611325983763874
ACH-000403,-0.1358859514644655
ACH-000404,-0.02308901924813364
ACH-000406,-0.0959220996503948
ACH-000407,-0.3150375248798267
ACH-000408,-0.2630055114548218
ACH-000410,-0.25091226180623993
ACH-000411,-0.10071285984171073
ACH-000414,-0.22583890751858865
ACH-000415,-0.23287094127180094
ACH-000416,-0.15540301450749264
ACH-000420,-0.14682401098118494
ACH-000421,-0.12925577804985278
ACH-000424,0.006093224255448814
ACH-000425,-0.16085655843106322
ACH-000426,-0.07787718065505493
ACH-000427,-0.192775760371778
ACH-000433,-0.4094388167032083
ACH-000435,0.04268596611711964
ACH-000436,-0.4147220707552299
ACH-000444,-0.10982568174593893
ACH-000445,-0.13348170986314187
ACH-000448,-0.01026294387910783
ACH-000450,-0.3494915168788137
ACH-000452,-0.17747424951104146
ACH-000454,0.11175222034583338
ACH-000458,-0.1739865722822464
ACH-000459,-0.1552171846713936
ACH-000460,-0.2076067776341845
ACH-000461,-0.05558922408258656
ACH-000463,-0.07160534956642665
ACH-000464,-0.26416611987008626
ACH-000466,-0.18630845059044032
ACH-000467,-0.1549085644249018
ACH-000468,-0.13979906506400672
ACH-000469,-0.2465665429405793
ACH-000470,-0.13393576189819734
ACH-000471,-0.15957465597786413
ACH-000472,-0.214256262022458
ACH-000473,-0.06835541478696942
ACH-000475,-0.1673946469722764
ACH-000476,-0.09907822945583196
ACH-000477,-0.19240890087314716
ACH-000479,-0.3181756259456893
ACH-000480,-0.1733300337589059
ACH-000481,-0.15022836093333386
ACH-000483,0.0185820436498288
ACH-000484,-0.06414182989252823
ACH-000485,-0.20538428397214287
ACH-000486,-0.04723028231834368
ACH-000487,-0.13602205997638964
ACH-000488,-0.15044356582155266
ACH-000490,-0.16745695878651262
ACH-000491,-0.27634355118401016
ACH-000495,-0.13510917503159905
ACH-000496,-0.08110414483553881
ACH-000499,-0.2635882998283589
ACH-000500,-0.0072482936135361406
ACH-000502,-0.2170208560348756
ACH-000503,-0.1917692093679428
ACH-000505,-0.13405742784264155
ACH-000507,-0.17075081952102816
ACH-000510,-0.06954149396178867
ACH-000511,-0.15422256860237754
ACH-000512,-0.008304650171377612
ACH-000516,-0.16814920126287655
ACH-000517,-0.18082780160631406
ACH-000518,-0.07214421437827484
ACH-000520,-0.2667893280491179
ACH-000521,-0.15677119208193407
ACH-000522,-0.07213147947026917
ACH-000524,-0.05192748997060554
ACH-000527,-0.27268086710127104
ACH-000528,-0.0721627216107767
ACH-000537,-0.20861964539944494
ACH-000541,-0.2040573276478793
ACH-000542,-0.17379718935668315
ACH-000544,-0.09348346223428733
ACH-000545,-0.1431027699540604
ACH-000547,-0.3015268975644285
ACH-000548,-0.1802160520460041
ACH-000549,-0.17227012955161436
ACH-000550,-0.2564188781723813
ACH-000552,-0.07370358135947973
ACH-000556,-0.1238890660047019
ACH-000557,-0.18379446437453284
ACH-000569,-0.0006646656846526799
ACH-000570,-0.21228540944144333
ACH-000571,-0.21508285882514344
ACH-000573,-0.23002820456195874
ACH-000576,-0.25106415366496165
ACH-000579,-0.4175237859918575
ACH-000580,-0.2811903819179197
ACH-000584,-0.15692732230019196
ACH-000585,-0.17840732038482052
ACH-000588,-0.21808940607132327
ACH-000589,-0.10842370166654396
ACH-000591,-0.2345187519695965
ACH-000593,-0.1339443868317412
ACH-000600,-0.14995319834037976
ACH-000601,-0.015122088256652103
ACH-000605,-0.02825545234483629
ACH-000606,-0.12077852840437478
ACH-000608,-0.210911195855591
ACH-000614,-0.3124500449878489
ACH-000616,-0.1875488836478072
ACH-000618,-0.12136427041991164
ACH-000619,-0.10731267869922484
ACH-000620,-0.2177083695259612
ACH-000621,-0.33583011711185684
ACH-000622,-0.1358518614334976
ACH-000623,-0.22597272239172064
ACH-000624,-0.2580089318683237
ACH-000627,-0.1399095220887599
ACH-000630,-0.22472192963460386
ACH-000631,-0.1878519378662405
ACH-000632,-0.1855829650023001
ACH-000633,-0.14909842318183475
ACH-000637,-0.030257900896634264
ACH-000638,-0.09365006124802827
ACH-000646,-0.07031382157839629
ACH-000647,-0.15611558996847805
ACH-000648,-0.31707936793864466
ACH-000649,-0.3139036405955134
ACH-000651,0.1728878317549055
ACH-000652,-0.4214717398648665
ACH-000653,-0.07403892648462106
ACH-000657,-0.18691631676277048
ACH-000658,-0.31466115561474395
ACH-000661,-0.2998278891117
ACH-000662,-0.15315478403145866
ACH-000663,-0.2417926546488308
ACH-000665,-0.14645731266509468
ACH-000671,-0.09720198071282868
ACH-000672,-0.09564637055151363
ACH-000673,-0.20475487229770328
ACH-000676,-0.22012968085869225
ACH-000677,-0.10636765656927226
ACH-000681,-0.11040160429570987
ACH-000683,-0.1221599537148116
ACH-000684,-0.3946225449711952
ACH-000688,-0.2876298125980432
ACH-000693,-0.1826299298030638
ACH-000694,-0.2086085493282262
ACH-000695,-0.41418093757566
ACH-000696,-0.2326380387379905
ACH-000697,-0.17474306394626504
ACH-000699,-0.07950021213221035
ACH-000701,-0.1848100459008601
ACH-000706,-0.1719034330629047
ACH-000711,-0.1800962214407547
ACH-000713,-0.2501463705486429
ACH-000714,-0.16036468107421714
ACH-000718,-0.11865643149087372
ACH-000720,-0.14181030602355038
ACH-000721,-0.24453242413858975
ACH-000724,-0.0963613740159855
ACH-000725,-0.3220899519845394
ACH-000732,-0.13709413944516502
ACH-000734,-0.14543635376039538
ACH-000735,-0.18184348298052375
ACH-000736,-0.07958655377892374
ACH-000738,-0.08732226532674046
ACH-000746,-0.22135311289730236
ACH-000747,0.10938846224722143
ACH-000748,-0.13365788980505486
ACH-000753,-0.2786422809507559
ACH-000756,-0.060274018339334164
ACH-000757,0.07271860530854789
ACH-000758,0.024835308619960028
ACH-000760,-0.0802564927924655
ACH-000762,-0.20957902993728653
ACH-000763,-0.2686049320828045
ACH-000764,-0.3814224143124884
ACH-000765,-0.11693682622766312
ACH-000766,-0.08083924429612104
ACH-000767,-0.24714266725769146
ACH-000768,-0.19440461552610128
ACH-000769,-0.1636983224995554
ACH-000770,-0.2409928968156101
ACH-000771,-0.16843782741365354
ACH-000773,-0.049010486970238604
ACH-000776,-0.262015300334102
ACH-000777,-0.15361096394250867
ACH-000778,-0.06895780101398379
ACH-000781,-0.1469641289144278
ACH-000782,-0.13955803196763106
ACH-000783,-0.26584942188519506
ACH-000784,-0.2399988693155148
ACH-000785,-0.24099045789088056
ACH-000787,-0.08870516067909855
ACH-000788,-0.28998427145844186
ACH-000791,-0.15794160347275682
ACH-000792,-0.12164300342195365
ACH-000794,-0.1549093756741199
ACH-000796,-0.10477258036871813
ACH-000798,-0.3035257832743822
ACH-000799,-0.25386891696978603
ACH-000800,-0.08186716119877148
ACH-000802,0.029716115331078895
ACH-000804,-0.2796416843504497
ACH-000805,-0.3153905569673425
ACH-000809,-0.10757097734627463
ACH-000810,-0.13191350411449854
ACH-000811,-0.2900088422002858
ACH-000817,-0.1678935839883278
ACH-000819,-0.10016624517708304
ACH-000820,-0.0942377400286774
ACH-000821,-0.09720134266520318
ACH-000822,-0.046296793300857765
ACH-000823,-0.2134118829222565
ACH-000824,-0.14357577783998807
ACH-000827,-0.1488314847528362
ACH-000829,-0.06801339147098999
ACH-000831,-0.12405227535247315
ACH-000832,-0.1846585586567424
ACH-000833,-0.12920499252741516
ACH-000834,-0.1672878966758935
ACH-000835,-0.10858637239984477
ACH-000836,-0.3043514485115777
ACH-000837,-0.14500574468753769
ACH-000838,-0.091528155909397
ACH-000839,-0.1098841673021275
ACH-000840,-0.1354618477334807
ACH-000841,-0.19773762408290568
ACH-000843,-0.033945534239555916
ACH-000846,-0.08601309239020892
ACH-000847,0.010415293617036251
ACH-000848,-0.160345922337419
ACH-000849,-0.18210746306267106
ACH-000851,-0.180022435904291
ACH-000855,-0.06118264774190105
ACH-000856,-0.13014078459987075
ACH-000858,-0.04968732422949062
ACH-000859,0.03841773531255735
ACH-000861,-0.08345814813740278
ACH-000862,-0.15989276553387968
ACH-000865,-0.09957592396646522
ACH-000866,-0.2240335359378598
ACH-000867,-0.06077204664320656
ACH-000869,-0.13921849052128374
ACH-000872,-0.11363902970897564
ACH-000873,-0.17952425717010315
ACH-000876,-0.0863513978558989
ACH-000878,-0.002614228992433084
ACH-000880,-0.14745700049682692
ACH-000881,-0.18865131284000491
ACH-000882,-0.08581558456346389
ACH-000884,-0.17738941907150668
ACH-000885,-0.22479697426659964
ACH-000887,-0.13266605109236768
ACH-000889,-0.1744474906078455
ACH-000896,-0.21278471539356109
ACH-000898,-0.1410633942185585
ACH-000900,-0.1670263128824187
ACH-000901,-0.2257521904107175
ACH-000905,-0.2848264330524106
ACH-000906,-0.2506024475298377
ACH-000907,-0.04998753010966848
ACH-000910,-0.3404922039371678
ACH-000911,-0.0610693260357337
ACH-000912,-0.09243147607119538
ACH-000913,-0.17396768833804196
ACH-000915,-0.22916052438277795
ACH-000916,-0.3857586551409172
ACH-000917,-0.016265625963490543
ACH-000920,-0.002325230114667696
ACH-000921,-0.1885768885471399
ACH-000924,-0.14528504052992552
ACH-000926,-0.25883771038025183
ACH-000928,-0.05715867757287685
ACH-000929,-0.052509871810339434
ACH-000932,-0.15970808453751395
ACH-000935,-0.1970437925254438
ACH-000936,-0.03164545478333651
ACH-000937,-0.2296529780741673
ACH-000938,-0.03999686800420898
ACH-000939,-0.07680569788743316
ACH-000941,-0.12474578020998367
ACH-000943,-0.12023721235901892
ACH-000946,-0.2950966024088163
ACH-000947,-0.11968533875099473
ACH-000948,-0.14110101496890026
ACH-000950,-0.08989024007137028
ACH-000953,-0.3255156793831265
ACH-000954,-0.033165017229181616
ACH-000957,-0.020187639772779445
ACH-000958,-0.1652917406892824
ACH-000960,-0.1134096090228618
ACH-000963,-0.17070003967175273
ACH-000968,-0.15650886828055235
ACH-000969,-0.1661628301164472
ACH-000972,-0.18730807111828604
ACH-000973,-0.1242373849756076
ACH-000974,-0.18553219757985154
ACH-000978,-0.0011974060550844336
ACH-000984,-0.18425561909436747
ACH-000986,-0.11362176394135035
ACH-000988,-0.07819213340922726
ACH-000993,-0.3871152115176601
ACH-000994,-0.13021223901508858
ACH-000996,-0.0487548344559124
ACH-001001,-0.1675418881624155
ACH-001020,-0.0449627057394996
ACH-001028,-0.15712170813326048
ACH-001031,-0.19756879428831509
ACH-001038,-0.17736541319177668
ACH-001048,-0.3847029723049262
ACH-001050,-0.6115677619305967
ACH-001053,-0.10660990842473186
ACH-001054,-0.19845313358510408
ACH-001061,-0.14556626933043348
ACH-001067,-0.10884604988013652
ACH-001075,-0.17817527531257818
ACH-001096,-0.08825707455338364
ACH-001111,-0.2638414058613023
ACH-001119,-0.21067328449086933
ACH-001128,-0.25688640934792834
ACH-001134,-0.08697230600547629
ACH-001151,-0.04610913197654084
ACH-001163,-0.13902562595932266
ACH-001164,-0.022868640665008853
ACH-001183,-0.24814358772678205
ACH-001192,-0.2006235439102352
ACH-001193,-0.048429458210029266
ACH-001196,-0.1658793663038952
ACH-001197,-0.13956040413247728
ACH-001205,-0.3127798337455978
ACH-001211,-0.19672201894410488
ACH-001212,0.19279161823764526
ACH-001228,-0.19668707107213046
ACH-001232,-0.1864138572171032
ACH-001239,-0.2906984640618629
ACH-001270,-0.3951157949842866
ACH-001274,-0.18825329790029025
ACH-001275,-0.28195672363010305
ACH-001277,-0.14484535710840934
ACH-001278,0.00504614003937669
ACH-001280,-0.3709288131884298
ACH-001283,-0.13544926994847306
ACH-001289,-0.2313672074448009
ACH-001300,-0.30975928054526264
ACH-001301,-0.3326629382585448
ACH-001302,-0.2393901772123694
ACH-001306,-0.33096324623180795
ACH-001318,-0.058981174869323964
ACH-001322,-0.3410569811063096
ACH-001328,-0.15069717727176554
ACH-001332,-0.09623054511781633
ACH-001336,-0.1808905393794928
ACH-001346,-0.08996442729116502
ACH-001353,-0.11340111046265795
ACH-001354,-0.10508259489232648
ACH-001367,-0.2872599700568176
ACH-001368,-0.1060666995644077
ACH-001374,-0.282404447636178
ACH-001377,-0.1702063491338882
ACH-001380,-0.19964720704313213
ACH-001391,-0.1892530682417014
ACH-001408,-0.14378397621709013
ACH-001430,-0.3399320492844036
ACH-001431,-0.3010321706127045
ACH-001450,-0.07306632076303735
ACH-001496,-0.08162034057416133
ACH-001500,-0.16093758158223173
ACH-001523,-0.3128630517146556
ACH-001532,-0.26383256061292976
ACH-001550,-0.1591300975189323
ACH-001552,-0.11764655985093155
ACH-001554,-0.24975904928653897
ACH-001654,-0.310075059801742
ACH-001735,-0.15877409977727885
ACH-001736,-0.02666651516436366
ACH-001737,4.187415687066625e-07
ACH-001740,-0.14888893623837635
ACH-001745,-0.21430409660908584
ACH-001765,-0.13534794210922352
