,STAMBP (10617)
ACH-000467,-0.285859371904216
ACH-000468,-0.2754608300206952
ACH-000469,-0.16129635089848016
ACH-000470,-0.9626820986607132
ACH-000471,-0.07258350844069658
ACH-000472,-0.14655990003232147
ACH-000473,-0.2953184112691166
ACH-000475,-0.12534813567014705
ACH-000476,-0.1641846326532094
ACH-000477,-0.16108983590637044
ACH-000479,-0.2948806140297093
ACH-000480,-0.3353955407624336
ACH-000481,-0.3857277212844267
ACH-000483,-0.3436837437853523
ACH-000484,-0.9099966717159468
ACH-000485,-0.6221078726153328
ACH-000486,-0.310319036504343
ACH-000487,-0.2691244045827542
ACH-000488,-0.18995592570457628
ACH-000490,-0.15153135637878434
ACH-000491,-0.16923653069200126
ACH-000495,-0.9988401919987456
ACH-000496,-0.3129450554244981
ACH-000499,-0.6693233421325859
ACH-000500,-0.7347169159513851
ACH-000502,-0.5863753318656449
ACH-000503,-0.8569274191956809
ACH-000505,-0.2192239916081974
ACH-000507,-0.14928349280665673
ACH-000510,-0.1967461682975439
ACH-000511,-0.3460727947726573
ACH-000512,-0.20429167956454086
ACH-000516,-0.15666051361614095
ACH-000517,-0.2482932819803453
ACH-000518,-0.5380317696118936
ACH-000520,-0.20904710371865556
ACH-000521,-0.035238779464180234
ACH-000522,-0.4172481698192942
ACH-000524,-0.1646365222065391
ACH-000527,-1.0091462037406558
ACH-000528,-0.8825278947019402
ACH-000537,-0.3127872659159662
ACH-000541,-0.8039200138330636
ACH-000542,-0.3909433318633119
ACH-000544,-0.4034584431547659
ACH-000545,-0.4132507526863028
ACH-000547,-0.32899389562673426
ACH-000548,-0.8271615789860153
ACH-000549,-1.046605693906093
ACH-000550,-0.15725611255553756
ACH-000552,-0.5558250614364456
ACH-000556,-0.14388893360825922
ACH-000557,-0.21051297448616965
ACH-000569,-0.05531580729806754
ACH-000570,-0.21558931050228666
ACH-000571,-0.1581676862898931
ACH-000573,-0.20256379658247814
ACH-000576,-0.0850890783125213
ACH-000579,-0.26570024844955753
ACH-000580,-0.5678619383684002
ACH-000584,-0.3968350666854637
ACH-000585,-0.25233028859507284
ACH-000588,-0.3609454581941784
ACH-000589,-0.1490576655310146
ACH-000591,-0.2731277162719417
ACH-000593,-0.1984714183899787
ACH-000600,-0.2934757970463287
ACH-000601,-0.7524393275077009
ACH-000605,-0.2076687189662042
ACH-000606,-0.20907809416505446
ACH-000608,-0.13307188788306878
ACH-000614,-1.1648660759380105
ACH-000616,-0.5143654734632246
ACH-000618,-0.9317897094879934
ACH-000619,-0.915840180593602
ACH-000620,-0.3563768637806383
ACH-000621,-0.30505869421965864
ACH-000622,-0.1961768924346481
ACH-000623,-0.1775696389120908
ACH-000624,-0.9676315158685392
ACH-000627,-0.2175034632754528
ACH-000630,-0.1298120729988847
ACH-000631,-0.31236781172792283
ACH-000632,-0.2395960597518947
ACH-000633,-1.0434337290285651
ACH-000637,-0.7159236321685907
ACH-000638,-0.8135165477697666
ACH-000646,-0.7928765594465713
ACH-000647,-0.10317057802917824
ACH-000648,-0.2796842913069497
ACH-000649,-0.8757455945341854
ACH-000651,-0.4950229983379689
ACH-000652,-0.2922431677337726
ACH-000653,-0.4911122137665296
ACH-000657,-0.1682274383301689
ACH-000658,-0.21142012035447952
ACH-000661,-0.08127793269344659
ACH-000662,-0.9198653990341872
ACH-000663,-0.18212071537619573
ACH-000665,-0.5033201661092992
ACH-000671,-0.4604120259107659
ACH-000672,-0.5506694790485915
ACH-000673,-0.3608538979312791
ACH-000676,-0.8812296949678965
ACH-000677,-0.03109766047810737
ACH-000681,-0.12584808844946355
ACH-000683,-0.0851146744194781
ACH-000684,-0.3201654568984345
ACH-000688,-0.466092545323184
ACH-000693,-0.13368780719208773
ACH-000694,-0.9540354309561454
ACH-000695,-0.3516052034762751
ACH-000696,-0.2878360379544437
ACH-000697,-0.283794107975662
ACH-000699,-0.17337044066625698
ACH-000701,-0.2886817047200416
ACH-000706,-0.3647814608186665
ACH-000711,-0.2468222199364165
ACH-000713,-0.12775555831462249
ACH-000714,-0.5358503829467768
ACH-000718,-0.6281167263783227
ACH-000720,-0.1819208465079119
ACH-000721,-0.5372228859755065
ACH-000724,-0.5741056716740981
ACH-000725,-0.4256266445792148
ACH-000732,-0.8832915249623591
ACH-000734,-0.280646892821758
ACH-000735,-0.37120913904549824
ACH-000736,-0.3887681174465375
ACH-000738,-0.1313108505901085
ACH-000746,-1.0701923036359884
ACH-000747,-0.7711673846108291
ACH-000748,-0.2682931284020684
ACH-000753,-0.2625120255191501
ACH-000756,-0.1267575380145225
ACH-000757,-0.5135277520008079
ACH-000758,-0.11495961033350803
ACH-000760,-0.4685025613385545
ACH-000762,-0.23878809808219345
ACH-000763,-0.16460459999542928
ACH-000764,-0.266470751328085
ACH-000765,-0.1436800939850247
ACH-000766,-0.288052221424187
ACH-000767,-0.3913516962081018
ACH-000768,-0.2393414387139669
ACH-000769,-0.20163675138074136
ACH-000770,-0.2707637806031057
ACH-000771,-0.1754545284533938
ACH-000773,-0.16721320549381136
ACH-000776,-0.19794590027500664
ACH-000777,-0.34360281447174784
ACH-000778,-0.4159161823530648
ACH-000781,-0.14835475652608332
ACH-000782,-0.14679045431645632
ACH-000783,-0.13791704377333466
ACH-000784,-0.2824412264337905
ACH-000785,-0.29254062937982783
ACH-000787,-0.22459751491447646
ACH-000788,-0.3471470425416038
ACH-000791,-0.2657543598847969
ACH-000792,-0.2913396837121765
ACH-000794,-0.7713151263599961
ACH-000796,-0.4285180811331464
ACH-000798,-0.2281353678285908
ACH-000799,-0.180032050415614
ACH-000800,-0.3326981333930723
ACH-000802,-0.2954684768667786
ACH-000804,-0.3634525977998959
ACH-000805,-0.8547669857304949
ACH-000809,-0.5796594346867839
ACH-000810,-0.25898418241569554
ACH-000811,-0.22827934888530846
ACH-000817,-0.5145477732537597
ACH-000819,-0.23611104337992014
ACH-000820,-0.5537596933363179
ACH-000821,-0.04288842694229143
ACH-000822,-0.219833693097862
ACH-000823,-0.5408512613590197
ACH-000824,-0.3149705237014481
ACH-000827,-0.4165277973687349
ACH-000829,-0.3102612153772991
ACH-000831,-0.3393772260131479
ACH-000832,-0.31792323601940503
ACH-000833,-0.7002713878694088
ACH-000834,-0.3619180114360228
ACH-000835,-0.15590733976479246
ACH-000836,-0.5974345931195116
ACH-000837,-0.5518358057863592
ACH-000838,-0.3777389420888845
ACH-000839,-1.0244431604696798
ACH-000840,-0.3348419349239753
ACH-000841,-0.1418308572537134
ACH-000843,-0.23570690206740205
ACH-000846,-0.2925367536844359
ACH-000847,-0.20385326670636392
ACH-000848,-0.9028964624249948
ACH-000849,-0.38236359891764027
ACH-000851,-0.4333768296646593
ACH-000855,-0.2446770349454963
ACH-000856,-0.27908230678161
ACH-000858,-0.4388623728190249
ACH-000859,-0.9201520786358678
ACH-000861,-0.20263289829072395
ACH-000862,-0.2392304032024581
ACH-000865,-0.2001488860020882
ACH-000866,-0.23740436813205695
ACH-000867,-0.18030822322867893
ACH-000869,-0.11696441795955045
ACH-000872,-0.06063961677425672
ACH-000873,-0.322353667651656
ACH-000876,-0.3086617530983676
ACH-000878,0.2824415999394781
ACH-000880,-0.05498260002812522
ACH-000881,-0.6084670352480929
ACH-000882,-0.8580536374296824
ACH-000884,-0.2446937792283573
ACH-000885,-0.2273220560895878
ACH-000887,-0.5252611226965433
ACH-000889,-0.32839615381344145
ACH-000896,-0.12798154784417676
ACH-000898,-0.3206455385423599
ACH-000900,-0.16996368515287774
ACH-000901,-0.20961894705792367
ACH-000905,-0.6036677971601454
ACH-000906,-0.15900384450926308
ACH-000907,-0.5643195610683304
ACH-000910,-0.3111489764804968
ACH-000911,-0.9644590066075012
ACH-000912,-0.17440003211774904
ACH-000913,-0.07704353406244208
ACH-000915,-0.05537502995509033
ACH-000916,-0.3868741353940022
ACH-000917,-0.06295248368484742
ACH-000920,-0.5920751090092793
ACH-000921,-0.32696926581507485
ACH-000924,-0.25945021283093833
ACH-000926,-0.2483641947297916
ACH-000928,-0.2803428274418112
ACH-000929,-0.09839599366831772
ACH-000932,-0.4557736551572833
ACH-000935,-0.040853506364081735
ACH-000936,-0.3263329993210804
ACH-000937,-0.22655638160581096
ACH-000938,-0.3881817487219629
ACH-000939,-0.3129457614965325
ACH-000941,-0.06141849408721201
ACH-000943,-0.8255695242361071
ACH-000946,-0.3030497534491961
ACH-000947,-0.17872199122731292
ACH-000948,-0.19028214481679248
ACH-000950,-0.2907871428354429
ACH-000953,-0.5493260638163047
ACH-000954,-0.2316354383963048
ACH-000957,-0.1798387976554779
ACH-000958,-0.1776290294391253
ACH-000960,-0.3637561246100369
ACH-000963,-0.0453134733604871
ACH-000968,-0.33587978817073083
ACH-000969,-0.1820558461224267
ACH-000972,0.05950988563599905
ACH-000973,-0.2536135006704489
ACH-000974,-0.3560022289212034
ACH-000978,-0.12354698891361407
ACH-000984,-0.20420837117065416
ACH-000986,-0.6560062559329082
ACH-000988,-0.3713428355834473
ACH-000993,-0.5943342962937515
ACH-000994,-0.4300596245990767
ACH-000996,-0.20605448381984232
ACH-001001,-0.2574800228983509
ACH-001020,-0.2404832627433533
ACH-001028,-0.12321633416770515
ACH-001031,-0.5515778201640443
ACH-001038,-0.31284732259571124
ACH-001048,-0.19609961005340595
ACH-001050,-0.11465802322091655
ACH-001053,-0.13758260753315918
ACH-001054,-0.2650693049217003
ACH-001061,-0.1117726588635034
ACH-001067,-0.5201547923499734
ACH-001075,-1.0293794306998014
ACH-001096,-0.16061792620265702
ACH-001111,-0.06955528696046054
ACH-001119,-0.25896898722842515
ACH-001128,-0.6635573106429528
ACH-001134,-0.233658081941522
ACH-001151,-0.12045243588389755
ACH-001163,-0.7906429155581683
ACH-001164,-0.22550917808986035
ACH-001183,-0.4219100353005596
ACH-001192,-0.9054178356674778
ACH-001193,-0.16679308105588367
ACH-001196,-0.22383957678441185
ACH-001197,-0.460167048657577
ACH-001205,-0.38923901525455296
ACH-001211,-0.3013471692123084
ACH-001212,-0.13369726628358874
ACH-001228,-0.2768121099983686
ACH-001232,-0.31776647295531435
ACH-001239,-0.7128277658358446
ACH-001270,-0.18034089229447975
ACH-001274,-0.0862371312569954
ACH-001275,-0.48222589621862605
ACH-001277,-0.3270497233802715
ACH-001278,-0.1568893916824208
ACH-001280,-0.2753747928016748
ACH-001283,-0.8955439360149514
ACH-001289,-0.35624803892012497
ACH-001300,-0.3117457989047037
ACH-001301,-0.1602146398914919
ACH-001302,-0.12402009135195005
ACH-001306,-0.1269488995964934
ACH-001318,-0.2292218054971105
ACH-001322,-0.24911572311711336
ACH-001328,-0.7870833696025232
ACH-001332,-0.9631511260433973
ACH-001336,-0.8882186675568202
ACH-001346,-0.8396787931584888
ACH-001353,-0.1050263375254177
ACH-001354,-0.1179103791442927
ACH-001367,-0.6955686771449181
ACH-001368,-0.3284595731782265
ACH-001374,-0.14885306832773626
ACH-001377,-0.8682601840594171
ACH-001380,-0.8301939673069688
ACH-001391,-0.2705801502916756
ACH-001408,-0.3385486909912085
ACH-001430,-0.5645375297117143
ACH-001431,-0.21826206928161807
ACH-001450,-0.16056059111986162
ACH-001496,-0.34062060176755704
ACH-001500,-0.18413136707046146
ACH-001523,-1.0931804050912408
ACH-001532,-0.1918562018536492
ACH-001550,-0.6059513169704649
ACH-001552,-0.16907364700156652
ACH-001554,-0.4163906934477679
ACH-001654,-0.1778619623626533
ACH-001735,-0.4362027988869753
ACH-001736,-0.3108635998529677
ACH-001737,-0.4493124421158402
ACH-001740,-0.6930907182616267
ACH-001745,-0.7799538020900547
ACH-001765,-0.8995930976735719
