,STMN4 (81551)
ACH-000004,-0.13105108283369732
ACH-000005,0.1117407163549761
ACH-000007,-0.02268498655116882
ACH-000009,-0.042743662916372036
ACH-000011,-0.16249109002098816
ACH-000012,-0.06990435775589397
ACH-000013,0.003905493443759799
ACH-000014,-0.13643470584884207
ACH-000015,-0.11936254764998665
ACH-000017,-0.03393719865806424
ACH-000018,0.14243565237158035
ACH-000019,0.01592305016284163
ACH-000021,0.0005118987783356213
ACH-000022,-0.02460494520192586
ACH-000025,-0.1889199312206689
ACH-000028,-0.015309778183534531
ACH-000030,-0.002184709769587513
ACH-000035,0.09153284675644388
ACH-000036,-0.07128569414346078
ACH-000037,-0.04684708917334495
ACH-000039,-0.03497597642111703
ACH-000040,0.041082254917900865
ACH-000041,-0.1693790113875978
ACH-000042,-0.07136017167079436
ACH-000045,-0.15542286289582655
ACH-000047,-0.008534527404745314
ACH-000052,-0.34337504658975804
ACH-000053,-0.0226513570703692
ACH-000054,-0.07211981508935278
ACH-000055,0.0073675077334480294
ACH-000060,-0.14503714894533049
ACH-000067,0.05661715653401785
ACH-000070,-0.07729048656592398
ACH-000075,-0.10009883237657577
ACH-000078,-0.09599080168557507
ACH-000082,-0.193479178470454
ACH-000085,-0.1673469681301432
ACH-000086,-0.02437054678824429
ACH-000087,-0.07833372883094475
ACH-000092,-0.11071044272970136
ACH-000095,-0.03997227270768367
ACH-000097,-0.09598912448093642
ACH-000098,0.11840037664681295
ACH-000099,-0.06393159105933763
ACH-000108,-0.15079704150448028
ACH-000113,0.12605186380511846
ACH-000116,-0.07008365825076056
ACH-000118,-0.0860500957678689
ACH-000120,-0.16696978020205866
ACH-000123,-0.14202901335875295
ACH-000127,-0.06798313233358197
ACH-000128,-0.024632048204732776
ACH-000132,-0.10186211474726027
ACH-000133,0.02801927627207893
ACH-000137,-0.12627995435296993
ACH-000138,-0.07213684126694414
ACH-000142,0.00047059458446567986
ACH-000143,-0.12414520063286005
ACH-000146,-0.08032066901860686
ACH-000148,0.061885834458708024
ACH-000150,0.01416865047213044
ACH-000152,0.02143782599949953
ACH-000153,0.06288008516721066
ACH-000159,0.00469195251672289
ACH-000160,0.07385008363376916
ACH-000163,-0.06617884669631656
ACH-000167,0.3094837257989057
ACH-000168,-0.11277136355362435
ACH-000169,0.02760716335379057
ACH-000178,0.002316050767357889
ACH-000183,-0.02532517731061109
ACH-000188,-0.0012456899418155888
ACH-000189,-0.2069680356361992
ACH-000190,-0.05399997080346517
ACH-000198,0.006098156041092843
ACH-000203,-0.14671574948382315
ACH-000204,-0.2376987615860248
ACH-000206,-0.1778605273201499
ACH-000207,0.028079633305575287
ACH-000208,-0.2179088157281474
ACH-000210,0.07964922270432354
ACH-000211,-0.12874933507275746
ACH-000215,0.00897836183189771
ACH-000221,-0.07067743615662525
ACH-000222,0.058615655620678525
ACH-000223,-0.01111834754709885
ACH-000226,0.0076178069396800815
ACH-000227,-0.2149498228624865
ACH-000228,-0.11324738367457444
ACH-000231,0.05489906234416736
ACH-000232,-0.028293676228508795
ACH-000233,-0.09203387934423304
ACH-000234,0.017246024212024202
ACH-000235,-0.07600062316533503
ACH-000237,-0.08086877939338348
ACH-000238,-0.016214120502776586
ACH-000242,-0.0678043968888923
ACH-000243,-0.02961502440648502
ACH-000244,-0.3123109619580969
ACH-000246,-0.0070165284566245404
ACH-000248,-0.05032330348235335
ACH-000250,-0.16113398452242894
ACH-000251,-0.004102739925974881
ACH-000252,0.0853841658356395
ACH-000253,-0.12431320599602293
ACH-000255,0.0028188963127808962
ACH-000256,-0.06866243353064218
ACH-000257,-0.03542374917542604
ACH-000258,-0.2460405614230666
ACH-000259,-0.025568410301650333
ACH-000260,0.044101601078102334
ACH-000261,-0.03815093528284834
ACH-000262,-0.03090475763573845
ACH-000263,-0.17400143392697026
ACH-000264,-0.12596370038594934
ACH-000265,-0.10646189134995898
ACH-000266,0.020059180737596688
ACH-000272,0.12878003326312873
ACH-000274,-0.05957030256594172
ACH-000277,-0.05574833626513278
ACH-000278,-0.06631395042329011
ACH-000279,0.09120975497945023
ACH-000280,-0.011076041234761023
ACH-000281,0.045657963992060666
ACH-000288,0.003534864914337778
ACH-000291,0.054195013405709036
ACH-000293,-0.1512040018159923
ACH-000294,0.017424668150896633
ACH-000295,-0.01273708145736477
ACH-000296,-0.04420222348986945
ACH-000302,-0.023805239675269516
ACH-000304,0.09343481128968142
ACH-000307,-0.11371031352254933
ACH-000308,-0.09733005044377696
ACH-000310,-0.1511718064663022
ACH-000311,-0.005879801796600622
ACH-000312,-0.05060419742193662
ACH-000315,0.055623693597671185
ACH-000316,-0.1309024123462867
ACH-000317,-0.007012911309729988
ACH-000318,0.1086186186936894
