,DDX49 (54555)
ACH-000004,-1.453694929807478
ACH-000005,-1.20253482477123
ACH-000007,-1.4272925820694244
ACH-000009,-1.4890054452054016
ACH-000011,-1.1336805965015913
ACH-000012,-1.316263284118135
ACH-000013,-1.3027113646396271
ACH-000014,-1.3905664306247605
ACH-000015,-1.4290929509880366
ACH-000017,-1.184784215278847
ACH-000018,-1.2991539507307888
ACH-000019,-1.2165046109368889
ACH-000021,-1.3737805211135024
ACH-000022,-1.2910931649438788
ACH-000025,-1.5060221652590835
ACH-000028,-1.2280004899688757
ACH-000030,-1.3529775143193048
ACH-000035,-1.4759268174908504
ACH-000036,-1.4032897909406918
ACH-000037,-0.7415205818429127
ACH-000039,-1.3323227415745214
ACH-000040,-1.3515366232761077
ACH-000041,-1.5093308710482156
ACH-000042,-1.2964877774127057
ACH-000045,-1.0203834843401458
ACH-000047,-1.247903509419075
ACH-000052,-1.0972601817818646
ACH-000053,-1.2774592943520868
ACH-000054,-1.1845691859392071
ACH-000055,-1.4007404707613074
ACH-000060,-1.1587943239914862
ACH-000067,-1.3652710529316765
ACH-000070,-1.344030676145215
ACH-000075,-1.2163596438066877
ACH-000078,-1.4899323496635175
ACH-000082,-1.1666892038829293
ACH-000085,-1.6718423376953029
ACH-000086,-1.3078218679494955
ACH-000087,-1.0428301997388092
ACH-000092,-1.214770963806534
ACH-000095,-1.2088383715626532
ACH-000097,-1.4164057942948505
ACH-000098,-1.3479225337628635
ACH-000099,-1.1861341579105875
ACH-000108,-1.25189072915244
ACH-000113,-1.1948230248411156
ACH-000116,-1.2791427107432236
ACH-000118,-1.1234583772225648
ACH-000120,-1.1667826615512835
ACH-000123,-1.3105452141211036
ACH-000127,-1.1687072700323986
ACH-000128,-1.3407278210761002
ACH-000132,-1.1958687479249066
ACH-000133,-1.4001191308889291
ACH-000137,-1.5329594579750223
ACH-000138,-1.2431375302150605
ACH-000142,-1.5171034615089605
ACH-000143,-1.1779483960266128
ACH-000146,-1.4152493957097136
ACH-000148,-1.2286928715334822
ACH-000150,-1.3027442130078375
ACH-000152,-1.28212877122766
ACH-000153,-1.3361185405916338
ACH-000159,-1.3119197464906915
ACH-000160,-1.5075353889433798
ACH-000163,-1.076581092285584
ACH-000167,-2.024466964467192
ACH-000168,-1.3262453872615938
ACH-000169,-1.1898691892772113
ACH-000178,-1.326413182499856
ACH-000183,-1.3167073160973874
ACH-000188,-1.2523077271802283
ACH-000189,-1.224994230072321
ACH-000190,-1.1089722885351896
ACH-000198,-1.2510523746910789
ACH-000203,-1.3595883410638865
