,RPS3A (6189)
ACH-000352,-0.8631865770384763
ACH-000356,-0.9366250514765642
ACH-000361,-1.2985437066327643
ACH-000362,-1.0321492484302035
ACH-000363,-1.068982520643568
ACH-000364,-0.8717086931721859
ACH-000365,-0.9676664307774436
ACH-000366,-0.9082477050935166
ACH-000368,-1.0304814957731674
ACH-000374,-1.0137619167659595
ACH-000375,-0.8952035784831149
ACH-000376,-1.0238598214399697
ACH-000381,-1.0462890610122595
ACH-000383,-0.7128002036131224
ACH-000387,-1.0022118479556594
ACH-000389,-0.7615097263693954
ACH-000390,-0.994757200062912
ACH-000393,-0.956125787154797
ACH-000395,-0.978591204495358
ACH-000396,-0.8896850885851127
ACH-000397,-1.0646113167665825
ACH-000401,-1.1013684641275088
ACH-000402,-1.4081655385904228
ACH-000403,-1.0529420652104922
ACH-000404,-1.358177215899199
ACH-000406,-1.0552142584392732
ACH-000407,-1.0218360641994813
ACH-000408,-0.8253734707560882
ACH-000410,-0.7946417946108351
ACH-000411,-0.9142176727889202
ACH-000414,-1.018740068790499
ACH-000415,-0.8821579064925373
ACH-000416,-0.9852997423499616
ACH-000420,-1.0306956637576836
ACH-000421,-0.8576876298989694
ACH-000424,-0.8628242213330166
ACH-000425,-1.1187273971900555
ACH-000426,-1.0210284507980631
ACH-000427,-0.908887492336476
ACH-000433,-1.0442175173153256
ACH-000435,-0.5939750573473196
ACH-000436,-1.0380191635683051
ACH-000444,-1.0569471493053526
ACH-000445,-1.0032087284849576
ACH-000448,-1.0749028668673999
ACH-000450,-0.7858499247053534
ACH-000452,-1.0042554434427915
ACH-000454,-1.0079970018537807
ACH-000458,-0.9156567377265308
ACH-000459,-1.096981663542926
ACH-000460,-1.028738020004792
ACH-000461,-0.853810130419453
ACH-000463,-0.9439078383952846
ACH-000464,-0.9385734562470904
ACH-000466,-0.8021078490036179
ACH-000467,-1.1010864580001878
ACH-000468,-1.0843520991886573
ACH-000469,-1.0162916783315874
ACH-000470,-0.8737293869077358
ACH-000471,-0.8401750532852558
ACH-000472,-0.982759347296318
ACH-000473,-1.4264887250811404
ACH-000475,-1.003757919833872
ACH-000476,-1.0780250127229585
ACH-000477,-1.356436423446722
ACH-000479,-0.9203209616102596
ACH-000480,-1.1836430658364667
ACH-000481,-1.0317230158420627
ACH-000483,-1.1208693439569986
ACH-000484,-1.0745733316726949
ACH-000485,-0.9993252077509578
ACH-000486,-0.9614709987043808
ACH-000487,-0.9006618242505113
ACH-000488,-0.9984983505665193
ACH-000490,-1.1008947602968542
ACH-000491,-1.0252694399756572
ACH-000495,-0.9587303321856148
ACH-000496,-0.9317269154154396
ACH-000499,-1.0826369274442071
ACH-000500,-0.7280441963839236
ACH-000502,-0.960105679845864
ACH-000503,-0.7850651325184399
ACH-000505,-0.9527798643160816
ACH-000507,-0.9182836771243352
ACH-000510,-0.913872779067886
ACH-000511,-0.9785977627391332
ACH-000512,-0.8289820371975183
ACH-000516,-1.0698426095379576
ACH-000517,-0.9963862569036801
ACH-000518,-0.8158490174458035
ACH-000520,-0.9446942788450204
ACH-000521,-1.0505390848318603
ACH-000522,-0.8704961751770353
ACH-000524,-1.1460131942795564
ACH-000527,-1.0995871247238007
ACH-000528,-1.0547902499561184
ACH-000537,-0.9705809349522714
ACH-000541,-1.1108011605538284
ACH-000542,-0.9034661946766542
ACH-000544,-0.9333014017504726
ACH-000545,-0.8280854048764381
ACH-000547,-1.1238760895994646
ACH-000548,-0.9779041995438392
ACH-000549,-0.9169614525978288
ACH-000550,-1.074504801377719
ACH-000552,-0.8653268603853077
ACH-000556,-1.1685489760928147
ACH-000557,-1.000875048039593
ACH-000569,-1.4388657077499698
ACH-000570,-1.1099622758585257
ACH-000571,-0.9529754994941436
ACH-000573,-0.8151563118989024
ACH-000576,-0.9869017301844212
ACH-000579,-1.1228953875832717
ACH-000580,-0.9959252319395472
ACH-000584,-0.896024626416807
ACH-000585,-0.7749321670652108
ACH-000588,-0.9916712627370556
ACH-000589,-1.025165672101373
ACH-000591,-0.9672730295823192
ACH-000593,-1.0684823654774096
ACH-000600,-0.8473152500013132
ACH-000601,-0.9852668777281196
ACH-000605,-0.7936160748360963
ACH-000606,-1.0150361423150471
ACH-000608,-0.9827602803300894
ACH-000614,-1.0074290606320595
ACH-000616,-0.8804524354107858
ACH-000618,-1.0473543170261344
ACH-000619,-1.0668105583666112
ACH-000620,-1.060527443797906
ACH-000621,-0.986574942833884
ACH-000622,-0.9613678054167066
ACH-000623,-1.031172535827682
ACH-000624,-1.0560696612283058
ACH-000627,-1.0476042167157498
ACH-000630,-0.9988742506452284
ACH-000631,-1.042387767614012
ACH-000632,-0.8926221990638826
ACH-000633,-1.0778181642240463
ACH-000637,-1.0769955482470086
ACH-000638,-0.8757840313094251
ACH-000646,-1.0470887765618906
ACH-000647,-0.937355658491136
ACH-000648,-1.2737952366211205
ACH-000649,-0.90777700511435
ACH-000651,-0.8024157252612516
ACH-000652,-1.014871430819287
ACH-000653,-1.028557161595419
ACH-000657,-0.9310668732840136
ACH-000658,-1.1130468974290262
ACH-000661,-1.3464268231791277
ACH-000662,-0.8892039323604801
ACH-000663,-1.059949386687021
ACH-000665,-1.0387081843383037
ACH-000671,-1.0139517340493158
ACH-000672,-1.107074719469995
ACH-000673,-0.8666261948029563
ACH-000676,-1.00014782126977
ACH-000677,-1.1515542217686274
ACH-000681,-1.1049775078911086
ACH-000683,-0.9040127407527444
ACH-000684,-1.1727336066925813
ACH-000688,-0.6586191268864496
ACH-000693,-0.9195962627812306
ACH-000694,-0.984309000973374
ACH-000695,-0.7451787581426561
ACH-000696,-0.9868600327675098
ACH-000697,-0.9650944023471392
ACH-000699,-0.9688195026186094
ACH-000701,-1.0153447822977406
ACH-000706,-0.9631677116796932
ACH-000711,-1.005145161639755
ACH-000713,-0.9933751224464238
ACH-000714,-0.9094014107295358
ACH-000718,-0.8756731333002691
ACH-000720,-0.9843810072947434
ACH-000721,-0.9766300812955429
ACH-000724,-1.0794724458355862
ACH-000725,-1.0667666630739037
ACH-000732,-1.0255286832936492
ACH-000734,-0.9884673684915332
ACH-000735,-0.9429036629134953
ACH-000736,-0.915029770243683
ACH-000738,-1.0302504804315185
ACH-000746,-1.0456212376059566
ACH-000747,-1.0097690652478613
ACH-000748,-0.873692503116903
ACH-000753,-0.9516936937413898
ACH-000756,-0.9233443107751288
ACH-000757,-1.1315686399912768
ACH-000758,-0.975388974860566
ACH-000760,-0.9621597395776909
ACH-000762,-1.0527952711960875
ACH-000763,-0.8608178105240227
ACH-000764,-0.8269644061337963
ACH-000765,-1.0002252091159642
ACH-000766,-1.0003890439088166
ACH-000767,-0.913944604691646
ACH-000768,-1.009489376461293
ACH-000769,-1.1045371969839204
ACH-000770,-0.939850685304165
ACH-000771,-1.008054309160155
ACH-000773,-1.1190344137867358
ACH-000776,-1.0716159235996947
ACH-000777,-1.0805776343211595
ACH-000778,-1.2597264690749423
ACH-000781,-0.9755131479676451
ACH-000782,-1.1689367556408028
ACH-000783,-0.9447811589897585
ACH-000784,-1.019708500951474
ACH-000785,-0.946292993418232
ACH-000787,-1.0122083878616974
ACH-000788,-0.9327049543383014
ACH-000791,-0.8923571557807849
ACH-000792,-1.0686806533326545
ACH-000794,-0.8751095368380523
ACH-000796,-0.8246346250200531
ACH-000798,-1.12578060611722
ACH-000799,-1.086239773747157
ACH-000800,-0.8955100171994741
ACH-000802,-0.9235684724441864
ACH-000804,-0.9467697952540588
ACH-000805,-0.9729478538594509
ACH-000809,-0.7813044966413577
ACH-000810,-1.3465546174716738
ACH-000811,-0.948814686682907
ACH-000817,-1.1228346827122884
ACH-000819,-0.8962543365758662
ACH-000820,-1.1355267397328308
ACH-000821,-1.11398664179084
ACH-000822,-1.0096382613096138
ACH-000823,-0.9556376735402914
ACH-000824,-0.9401156196314904
ACH-000827,-0.9970664920121154
ACH-000829,-1.1139671699106213
ACH-000831,-1.1744411734730305
ACH-000832,-1.0408195605369728
ACH-000833,-1.062487027434555
ACH-000834,-0.8549172950342775
ACH-000835,-0.8934489000885114
ACH-000836,-1.0122847814975335
ACH-000837,-1.001344231267441
ACH-000838,-1.2436608605681945
ACH-000839,-1.1323425871249562
ACH-000840,-1.098749421926102
ACH-000841,-0.9052733709073298
ACH-000843,-0.8743515763988472
ACH-000846,-0.8226920295513359
ACH-000847,-0.9770881414180403
ACH-000848,-0.8208710824536175
ACH-000849,-1.2235847826448536
ACH-000851,-1.0673140920275452
ACH-000855,-1.1896754682956403
ACH-000856,-1.1270306177907368
ACH-000858,-0.826259483934602
ACH-000859,-0.7300907595738816
ACH-000861,-0.9829347098867764
ACH-000862,-0.9103844829210028
ACH-000865,-0.9830990485462696
ACH-000866,-0.9142515813011832
ACH-000867,-0.9611770820262202
ACH-000869,-0.8657385411491775
ACH-000872,-0.7729441441510552
ACH-000873,-1.2752710725763874
ACH-000876,-0.956721032477917
ACH-000878,-0.8119265191966084
ACH-000880,-1.0931246189400998
ACH-000881,-1.095546393927478
ACH-000882,-1.0947784571942072
ACH-000884,-1.0040728420063736
ACH-000885,-0.9872429030626142
ACH-000887,-0.9723770881720792
ACH-000889,-1.0064579472167472
ACH-000896,-1.2119436592766433
ACH-000898,-0.972402496789424
ACH-000900,-0.91027358423658
ACH-000901,-0.9518502458225014
ACH-000905,-0.8552229201672051
ACH-000906,-1.0450666151161618
ACH-000907,-0.8345936069990356
ACH-000910,-0.8657454257118341
ACH-000911,-1.0635321377270055
ACH-000912,-1.0924204669731068
ACH-000913,-0.8169748388158772
ACH-000915,-1.0536839687852666
ACH-000916,-0.9547566333632668
ACH-000917,-0.8539982523857154
ACH-000920,-0.8532293100620457
ACH-000921,-0.9756502726976268
ACH-000924,-0.9323893452584676
ACH-000926,-0.9437076027351632
ACH-000928,-0.9962472728498546
ACH-000929,-0.8901526207611692
ACH-000932,-0.9310233498426562
ACH-000935,-0.8736553631048914
ACH-000936,-0.8529468312198487
ACH-000937,-1.0048758877924115
ACH-000938,-1.0535073557326795
ACH-000939,-0.8070935461746921
ACH-000941,-1.1934217447845257
ACH-000943,-0.9878590218811564
ACH-000946,-0.9151013974736534
ACH-000947,-1.0223470697365586
ACH-000948,-0.9865052581339764
ACH-000950,-1.0715170852478149
ACH-000953,-0.9678249125427988
ACH-000954,-1.046262838179426
ACH-000957,-1.0141125063905336
ACH-000958,-0.8428337304171313
ACH-000960,-1.0273659582356651
ACH-000963,-1.3242708970297112
ACH-000968,-1.0472452701205028
ACH-000969,-0.9289662920451712
ACH-000972,-0.8006635800637892
ACH-000973,-0.8761584838341726
ACH-000974,-0.9670534245168164
ACH-000978,-0.8573141944733834
ACH-000984,-1.0667471692604995
ACH-000986,-0.9069030070111352
ACH-000988,-0.8691264271477606
ACH-000993,-1.2797176035883846
ACH-000994,-0.9018495291892552
ACH-000996,-0.9134927333790414
ACH-001001,-0.9661259287916534
ACH-001020,-1.153926789158948
ACH-001028,-0.9043484973020262
ACH-001031,-1.0610284253641291
ACH-001038,-1.0680997453480123
ACH-001048,-0.9070802317275451
ACH-001050,-0.953209853275682
ACH-001053,-0.7916848539096162
ACH-001054,-1.093385335497011
ACH-001061,-1.1030555198686025
ACH-001067,-0.966588861063535
ACH-001075,-0.9852853891232664
ACH-001096,-1.0228778464604442
ACH-001111,-1.1805986248739142
ACH-001119,-1.1837961650212934
ACH-001128,-1.2309386607713944
ACH-001134,-1.0469704363371224
ACH-001151,-1.0154374472461545
ACH-001163,-1.033810845416232
ACH-001164,-1.0958881527577828
ACH-001183,-0.970195148189462
ACH-001192,-0.9395410028556228
ACH-001193,-1.2340546097887062
ACH-001196,-1.0170223867112291
ACH-001197,-0.9318412089998446
ACH-001205,-0.9027400469150128
ACH-001211,-0.9955747879698684
ACH-001212,-1.085193606854883
ACH-001228,-1.0236723460816797
ACH-001232,-1.0942486032261092
ACH-001239,-1.0356827849226604
ACH-001270,-1.0267406241974273
ACH-001274,-0.9445166950754632
ACH-001275,-0.6829518430257823
ACH-001277,-0.9975399571969792
ACH-001278,-1.0596611482720446
ACH-001280,-1.3131979101991664
ACH-001283,-1.1607553180086176
ACH-001289,-1.0032847309055437
ACH-001300,-0.9999647166950056
ACH-001301,-0.9327818425554196
ACH-001302,-1.2317765303378088
ACH-001306,-1.0378734301250263
ACH-001318,-1.0925670247979251
ACH-001322,-1.023407837906481
ACH-001328,-0.8706926066461664
ACH-001332,-0.8859289653730213
ACH-001336,-1.0359742635018816
ACH-001346,-0.9620805641405968
ACH-001353,-1.0418564094927767
ACH-001354,-1.1424026548267627
ACH-001367,-1.0593563793807086
ACH-001368,-1.0148628093740404
ACH-001374,-0.946613070193028
ACH-001377,-1.0301568153471832
ACH-001380,-0.9261397981469642
ACH-001391,-0.8564028282870744
ACH-001408,-1.034470122643235
ACH-001430,-0.8165831176002611
ACH-001431,-1.0513990649282206
ACH-001450,-1.1458456547816227
ACH-001496,-1.0108248093544865
ACH-001500,-0.9318498003934612
ACH-001523,-1.0106166019456986
ACH-001532,-1.1264610533661246
ACH-001550,-0.9742500970115224
ACH-001552,-1.1790716835308233
ACH-001554,-1.0908116797558405
ACH-001654,-1.0204789821853948
ACH-001735,-1.0083094778929282
ACH-001736,-0.9089361934841436
ACH-001737,-1.2278562501887094
ACH-001740,-1.230076201723712
ACH-001745,-1.017331443829236
ACH-001765,-1.0027451072149427
