,TTBK1 (84630)
ACH-000601,-0.1429109064424277
ACH-000605,-0.28076561870865224
ACH-000606,-0.2888879180465682
ACH-000608,-0.1975715306455702
ACH-000614,-0.052405254393845975
ACH-000616,-0.12090857685733332
ACH-000618,-0.2263324393962569
ACH-000619,-0.119234689657661
ACH-000620,-0.023982747072261473
ACH-000621,-0.21173103683417105
ACH-000622,-0.20738212913797724
ACH-000623,-0.1204587616255176
ACH-000624,-0.2318186859926613
ACH-000627,-0.20735994742345334
ACH-000630,-0.2920530287145877
ACH-000631,-0.2604167350083447
ACH-000632,0.01472869972436855
ACH-000633,-0.06158808163286824
ACH-000637,-0.2458074777323109
ACH-000638,-0.20894244583423252
ACH-000646,-0.2451170105366033
ACH-000647,-0.22468416550580392
ACH-000648,-0.2596957757504289
ACH-000649,-0.23191232886372815
ACH-000651,-0.1073853496520398
ACH-000652,-0.2428744631124467
ACH-000653,-0.17746768980654876
ACH-000657,-0.20208719267974976
ACH-000658,-0.12037655774643913
ACH-000661,-0.057179879562747525
ACH-000662,-0.22898573398988625
ACH-000663,-0.020890660385164343
ACH-000665,-0.16520984259627644
ACH-000671,-0.07970509158658462
ACH-000672,0.17929428071543188
ACH-000673,-0.2404061327245444
ACH-000676,-0.0226205187653831
ACH-000677,-0.1381197054008613
ACH-000681,-0.10028800811910923
ACH-000683,-0.26593620171831456
ACH-000684,-0.023932313958691505
ACH-000688,-0.17481887612623864
ACH-000693,-0.09241317433064182
ACH-000694,-0.2488714122715553
ACH-000695,-0.0711475896701674
ACH-000696,-0.11796329443545656
ACH-000697,-0.16617108601059544
ACH-000699,-0.1870928872472424
ACH-000701,-0.0493355757436123
ACH-000706,-0.13881316839497776
ACH-000711,-0.1900600522135407
ACH-000713,-0.10749547794281362
ACH-000714,-0.07677883995344084
ACH-000718,-0.1859453828220793
ACH-000720,-0.16922776498726547
ACH-000721,-0.14756824551571907
ACH-000724,-0.2881419324870476
ACH-000725,-0.27377447415936906
ACH-000732,-0.07542114928728924
ACH-000734,-0.13448212551629754
ACH-000735,-0.21434650558601687
ACH-000736,-0.10305793704587236
ACH-000738,-0.1194087231774033
ACH-000746,-0.012020915301017279
ACH-000747,-0.0599107214407717
ACH-000748,-0.07108814743654565
ACH-000753,-0.1879031581736063
ACH-000756,-0.17359988123821046
ACH-000757,0.03398605370581239
ACH-000758,-0.18189484734665387
ACH-000760,-0.07557013322849697
ACH-000762,-0.24723309770675114
ACH-000763,-0.20558051666630311
ACH-000764,-0.26939360041316224
ACH-000765,-0.13208483475468133
ACH-000766,-0.21530121234300514
ACH-000767,-0.08137638084906791
ACH-000768,-0.1951979307969712
ACH-000769,-0.2360104714968189
ACH-000770,-0.09946400602158152
ACH-000771,-0.21539344155242224
ACH-000773,-0.08818279370771362
ACH-000776,0.006668780287164435
ACH-000777,-0.19837811713610007
ACH-000778,-0.18721788215402532
ACH-000781,-0.1957712840043069
ACH-000782,-0.11841295930770092
ACH-000783,-0.1876239198173721
ACH-000784,-0.21309933100482747
ACH-000785,-0.04087909990967208
ACH-000787,-0.10195750965636097
ACH-000788,-0.1076918658222605
ACH-000791,-0.19680807025851824
ACH-000792,-0.14854504842969604
ACH-000794,-0.2010973209239962
ACH-000796,-0.1252628302975027
ACH-000798,-0.43070650198873056
ACH-000799,-0.015077298940461843
ACH-000800,-0.2886101805178677
ACH-000802,-0.15575779201122664
ACH-000804,-0.11830222688433245
ACH-000805,0.0861457093510946
ACH-000809,-0.16667599731062124
ACH-000810,-0.06003460109661005
ACH-000811,-0.1331352396128494
ACH-000817,-0.12921111091013546
ACH-000819,-0.06675180292503656
ACH-000820,-0.16136058691934466
ACH-000821,-0.061212881569230125
ACH-000822,-0.2229338004244992
ACH-000823,-0.26049672835306914
ACH-000824,-0.1300280438879943
ACH-000827,-0.12844904591973266
ACH-000829,-0.2288238226269321
ACH-000831,-0.12332523090822135
ACH-000832,-0.2873687640533841
ACH-000833,-0.27114858043821355
ACH-000834,-0.2597324185071653
ACH-000835,-0.042775677709444584
ACH-000836,-0.11846207850508607
ACH-000837,-0.20032651828354064
ACH-000838,-0.2627116069301316
ACH-000839,-0.39020376019561137
ACH-000840,-0.1018914412347703
ACH-000841,-0.22184098606229266
ACH-000843,-0.22358489240767604
ACH-000846,-0.3029093318020642
ACH-000847,-0.2009762319232856
ACH-000848,-0.04238554045755941
ACH-000849,-0.11360529036912476
ACH-000851,-0.31202322592766657
ACH-000855,-0.18963935517952546
ACH-000856,-0.08465415295719883
ACH-000858,-0.25958023173409284
ACH-000859,-0.185615484036368
ACH-000861,-0.1513183945123406
ACH-000862,-0.2193783822555956
ACH-000865,-0.16028069443499335
ACH-000866,-0.1117146366322078
ACH-000867,-0.10610202630541588
ACH-000869,-0.11626797477845045
ACH-000872,-0.13688742624594327
ACH-000873,-0.19248388471949396
ACH-000876,-0.14665877371601424
ACH-000878,-0.19361913710519224
ACH-000880,-0.2354169699757701
ACH-000881,-0.04350161400614514
ACH-000882,-0.03384152650462168
ACH-000884,-0.04914155849127436
ACH-000885,-0.008147329204271017
ACH-000887,-0.08922843904087481
ACH-000889,-0.2243780893240599
ACH-000896,-0.10159204808093504
ACH-000898,-0.2379947356241416
ACH-000900,-0.1179320156137622
ACH-000901,-0.14211747220778484
ACH-000905,-0.19973645151177968
ACH-000906,-0.1771908438688739
ACH-000907,-0.3314739554333686
ACH-000910,-0.10943437913982994
ACH-000911,-0.2154282664676655
ACH-000912,-0.12724242889614465
ACH-000913,-0.0579017761463675
ACH-000915,-0.14353134768023587
ACH-000916,-0.2891464953619366
ACH-000917,-0.17067486103588075
ACH-000920,-0.2727595407808338
ACH-000921,-0.05580049491870927
ACH-000924,-0.13174749396198232
ACH-000926,-0.14378486245937588
ACH-000928,-0.0199228424783856
ACH-000929,0.05036798540369933
ACH-000932,-0.14439239247073607
ACH-000935,-0.19440405593180446
ACH-000936,-0.1427231183591837
ACH-000937,-0.226358888436325
ACH-000938,-0.1775868973635963
ACH-000939,-0.4076028491444768
ACH-000941,-0.3109298222159169
ACH-000943,-0.18231126457497224
ACH-000946,0.01851127285802263
ACH-000947,-0.04461578847512206
ACH-000948,-0.1502763489358848
ACH-000950,-0.2459190890393301
ACH-000953,-0.16289960014534086
ACH-000954,0.09198703548697627
ACH-000957,-0.17693835718653794
ACH-000958,-0.12258922215553215
ACH-000960,-0.22324320630537006
ACH-000963,0.00227651956509645
ACH-000968,-0.056442451896806786
ACH-000969,-0.3072096314501336
ACH-000972,-0.1326506203618456
ACH-000973,-0.1737197816651481
ACH-000974,-0.10885681309028536
ACH-000978,-0.2456567062532945
ACH-000984,0.08321412327350322
ACH-000986,-0.14431763208739665
ACH-000988,-0.09108298298473186
ACH-000993,-0.2425468593178065
ACH-000994,0.014669695804531266
ACH-000996,-0.33572293540427656
ACH-001001,-0.1429092898594798
ACH-001020,-0.32436233541121523
ACH-001028,-0.15774301488539344
ACH-001031,-0.2149600186753436
ACH-001038,-0.13810641243218047
ACH-001048,-0.17855759532816018
ACH-001050,-0.08210008981755025
ACH-001053,-0.02214424978976177
ACH-001054,0.017330031815961825
ACH-001061,-0.14095681327507542
ACH-001067,-0.02782323849271156
ACH-001075,-0.17489659718021808
ACH-001096,-0.13934783302983855
ACH-001111,0.025005174642435075
ACH-001119,-0.1822026786585041
ACH-001128,-0.3180940382076063
ACH-001134,-0.13380538162160627
ACH-001151,-0.12577631273414944
ACH-001163,-0.1596590943032398
ACH-001164,-0.15298359044536702
ACH-001183,-0.2027003690804739
ACH-001192,-0.19054958757361126
ACH-001193,0.015212199619360219
ACH-001196,-0.007482911817615517
ACH-001197,-0.10558859271202288
ACH-001205,-0.08028623809716108
ACH-001211,-0.12179174451692652
ACH-001212,-0.1998851561872976
ACH-001228,-0.28572309752261515
ACH-001232,-0.15487249162908295
ACH-001239,-0.046020732701437486
ACH-001270,0.03625310877025915
ACH-001274,-0.1779311428382277
ACH-001275,-0.1586066606459551
ACH-001277,-0.3105015236708952
ACH-001278,-0.17648523739498514
ACH-001280,-0.1272179181639259
ACH-001283,-0.2073361608286415
ACH-001289,-0.14915143723168992
ACH-001300,-0.1415727373650208
ACH-001301,-0.19239362382780384
ACH-001302,-0.13502313287629092
ACH-001306,-0.1322714502638648
ACH-001318,-0.15680482860638648
ACH-001322,-0.19625037597220893
ACH-001328,-0.4623711385929067
ACH-001332,-0.2342147255223112
ACH-001336,-0.10710812824706864
ACH-001346,-0.2337470021461604
ACH-001353,-0.22451903393542466
ACH-001354,-0.13388704181256608
ACH-001367,-0.0431874158118104
ACH-001368,-0.24621258517564
ACH-001374,0.1336650531504926
ACH-001377,-0.02409958900963478
ACH-001380,-0.12532549231868698
ACH-001391,-0.07441103674558586
ACH-001408,-0.11394623723879768
ACH-001430,0.08337545523627278
ACH-001431,-0.20353187535734307
ACH-001450,-0.07531434688519904
ACH-001496,-0.2617576039551291
ACH-001500,-0.15177128184497374
ACH-001523,-0.18255363879842432
ACH-001532,-0.014656560077825157
ACH-001550,-0.19765096885701647
ACH-001552,-0.05521403473787264
ACH-001554,-0.2501374577594396
ACH-001654,-0.07604577637333741
ACH-001735,-0.10018527248661267
ACH-001736,-0.17609322762919954
ACH-001737,-0.18705307806343688
ACH-001740,-0.14937420224689754
ACH-001745,-0.2172741884573604
ACH-001765,-0.2811754058192547
