,ESPNL (339768)
ACH-000004,-0.06018379436981091
ACH-000005,-0.035897355128881314
ACH-000007,-0.019034127234662124
ACH-000009,-0.023495176446773496
ACH-000011,0.16357497837213042
ACH-000012,0.017625875496974548
ACH-000013,0.07668911522773346
ACH-000014,-0.02796161503916175
ACH-000015,0.058380210438438836
ACH-000017,0.06082028468850045
ACH-000018,-0.19241360949247827
ACH-000019,0.3109401247519565
ACH-000021,0.00047686941288134494
ACH-000022,0.056461497865370414
ACH-000025,0.04323659178046699
ACH-000028,0.22675343919260116
ACH-000030,0.08175192545386605
ACH-000035,0.07868509477093663
ACH-000036,-0.12097242833301615
ACH-000037,-0.1313058135988471
ACH-000039,-0.06940497456812206
ACH-000040,-0.24667463137962534
ACH-000041,-0.10467869682296478
ACH-000042,-0.031411273849831035
ACH-000045,-0.013649841765615643
ACH-000047,-0.015294114053811569
ACH-000052,-0.10321353872588317
ACH-000053,-0.027507114738938028
ACH-000054,-0.0404714392789263
ACH-000055,-0.1105418328757062
ACH-000060,0.1747896872615926
ACH-000067,-0.1455190437624016
ACH-000070,0.009645427926840405
ACH-000075,-0.1235876071020128
ACH-000078,-0.12984977127210215
ACH-000082,-0.09389407761145896
ACH-000085,0.06901679801047234
ACH-000086,-0.02004040255810562
ACH-000087,-0.04872785986213545
ACH-000092,-0.10252140216725644
ACH-000095,-0.03904535784653238
ACH-000097,0.014049761931145134
ACH-000098,-0.12744649944212033
ACH-000099,-0.1313564871092262
ACH-000108,-0.10905233965628032
ACH-000113,-0.07348383120513778
ACH-000116,0.015654189499713457
ACH-000118,0.09828669849691234
ACH-000120,-0.1877239987580183
ACH-000123,-0.022323611187069384
ACH-000127,0.008211788650213488
ACH-000128,0.017069255298823367
ACH-000132,0.08189436144242604
ACH-000133,-0.09857355473293357
ACH-000137,0.0700873378222664
ACH-000138,0.007274640328072351
ACH-000142,-0.055811890204719966
ACH-000143,-0.07467955797478999
ACH-000146,0.059531689139103526
ACH-000148,-0.03221550406697291
ACH-000150,-0.1832924882122436
ACH-000152,-0.036222916890644885
ACH-000153,-0.1471451313973681
ACH-000159,0.006700852483154361
ACH-000160,0.08663802811830625
ACH-000163,0.032865245839984146
ACH-000167,-0.1848228700067648
ACH-000168,-0.04589483604326106
ACH-000169,0.02498814518000449
ACH-000178,0.02279272698175669
ACH-000183,-0.01706437610977228
ACH-000188,-0.030617656959005837
ACH-000189,0.1480706482833248
ACH-000190,-0.042664052239098166
ACH-000198,-0.01580723980616821
ACH-000203,-0.15452837313927278
ACH-000204,-0.05563985790871501
ACH-000206,-0.0040063986924210255
ACH-000207,-0.005736883901011217
ACH-000208,0.035074585416939495
ACH-000210,0.08115007336643354
ACH-000211,0.17282120798865327
ACH-000215,0.022040003180629764
ACH-000221,-0.1390383191911418
ACH-000222,0.09176380813136684
ACH-000223,-0.001992190188847993
ACH-000226,0.005430352250183843
ACH-000227,-0.2398156977517343
ACH-000228,0.0352118740894831
ACH-000231,-0.01303168841995973
ACH-000232,-0.009832028546523795
ACH-000233,-0.18686129601053347
ACH-000234,-0.17908328150334432
ACH-000235,0.03245725583362236
ACH-000237,-0.10436169516149917
ACH-000238,-0.0476933536729883
ACH-000242,0.028276207881008774
ACH-000243,0.053493398408985406
ACH-000244,-0.2760467391646379
ACH-000246,0.03701448208527812
ACH-000248,0.06748103163654368
ACH-000250,-0.08168333830954291
ACH-000251,0.0118851922927438
ACH-000252,-0.0071597066792869705
ACH-000253,-0.21432034714643267
ACH-000255,-0.033043883475149326
ACH-000256,-0.05384680223449061
ACH-000257,0.012254304091897466
ACH-000258,0.0499766497500655
ACH-000259,-0.05842466706538165
ACH-000260,0.019176284196051156
ACH-000261,0.02052416436873311
ACH-000262,-0.01978655176940364
ACH-000263,0.034538065508301616
ACH-000264,0.0358310894916742
ACH-000265,0.07650365570502665
ACH-000266,-0.005554897755643554
ACH-000272,-0.03296226026834692
ACH-000274,0.07094958426465428
ACH-000277,-0.03318007178367607
ACH-000278,-0.016280353152065576
ACH-000279,-0.026638474649221318
ACH-000280,-0.027024497681601145
ACH-000281,0.05762905623362689
ACH-000288,-0.1098136814539102
ACH-000291,0.09859382571858648
ACH-000293,0.06193780467595183
ACH-000294,-0.06995801102628099
ACH-000295,-0.12228134696080024
ACH-000296,0.1305831686157917
ACH-000302,0.12269720503022626
ACH-000304,0.11917713950388364
ACH-000307,0.056721310339650576
ACH-000308,-0.04962684079821077
ACH-000310,-0.06819569227670115
ACH-000311,-0.06582151451496078
ACH-000312,-0.21444778304028608
ACH-000315,-0.2046454998200259
ACH-000316,-0.0385508456554028
ACH-000317,0.07655323599781855
ACH-000318,0.1377768362440112
ACH-000319,0.041919433089662096
ACH-000320,-0.13450699630412974
ACH-000322,-0.128807580699839
ACH-000323,0.004774598924279376
ACH-000324,-0.07418577064759052
ACH-000329,-0.12998844077382005
ACH-000330,0.11607012413056755
ACH-000331,0.0560767021682784
ACH-000332,-0.01140391410999766
ACH-000334,0.06578615545484709
ACH-000335,-0.007357028733619736
ACH-000336,-0.10451413116397833
ACH-000337,-0.23101304663327102
ACH-000338,-0.013879610524255364
ACH-000339,0.03019130577386565
ACH-000341,0.34715711851778297
ACH-000348,0.022694180238711403
ACH-000350,0.09014437779433936
ACH-000352,0.018827959090242617
ACH-000356,0.06359305003780588
ACH-000361,0.1335762801465938
ACH-000362,-0.07530568592717438
ACH-000363,-0.06646307278607096
ACH-000364,0.05968278548033212
ACH-000365,0.003926208661941048
ACH-000366,-0.06183871049636368
ACH-000368,-0.1607145052298019
ACH-000374,0.0576772544729157
ACH-000375,0.040619512079403064
ACH-000376,-0.03022802996937627
ACH-000381,-0.05206381223335335
ACH-000383,-0.05445299684552043
ACH-000387,-0.003289708306573977
ACH-000389,0.013670387264735
ACH-000390,0.045193086966640136
ACH-000393,0.06343663127210443
ACH-000395,-0.07446864529712856
ACH-000396,0.09946967309706342
ACH-000397,-0.02689153429332123
ACH-000401,-0.15131748233540138
ACH-000402,0.1413695142289905
ACH-000403,-0.027974523288346383
ACH-000404,-0.15112543724534894
ACH-000406,0.07598372259318616
ACH-000407,0.022784141740457498
ACH-000408,-0.10751892201388064
ACH-000410,-0.14314685557918258
ACH-000411,0.016002354329443164
ACH-000414,-0.030579726909824707
ACH-000415,-0.00010936712327144138
ACH-000416,0.1020994346539772
ACH-000420,-0.023582548910586587
ACH-000421,-0.02931713933143489
ACH-000424,0.046179900144093164
ACH-000425,0.07729206400369049
ACH-000426,0.19481327992043265
ACH-000427,0.1133129015463182
ACH-000433,-0.0017702201954587372
ACH-000435,0.057077386764360936
ACH-000436,-0.1310709679399459
ACH-000444,-0.12938998848524408
ACH-000445,0.057415650675526536
ACH-000448,0.052018724488569916
ACH-000450,0.15315040804134894
ACH-000452,0.07118143897573634
ACH-000454,-0.10505111449895277
ACH-000458,-0.05494544964764765
ACH-000459,-0.08233116422598906
ACH-000460,-0.02327698261340078
ACH-000461,0.06725291894860712
ACH-000463,-0.050411219672186584
ACH-000464,-0.18773501721092872
ACH-000466,0.010556885893497724
ACH-000467,-0.1635071993009243
ACH-000468,-0.03614538470471162
ACH-000469,0.002627053457715466
ACH-000470,-0.06389429307468307
ACH-000471,0.07840482292343805
ACH-000472,0.116217439443499
ACH-000473,-0.009423044592081287
ACH-000475,0.10017013848319896
ACH-000476,-0.0658141391300061
