,HMOX1 (3162)
ACH-000004,0.1739019146902408
ACH-000005,-0.14012645911329566
ACH-000007,0.15993918495831505
ACH-000009,0.19424816722573945
ACH-000011,0.04039346934468164
ACH-000012,-0.06307185551842563
ACH-000013,-0.02256628174510136
ACH-000014,-0.01676079048972968
ACH-000015,-0.082699621228109
ACH-000017,0.024210116310326563
ACH-000018,-0.04768141814008077
ACH-000019,0.13130448382880286
ACH-000021,0.051516617997244885
ACH-000022,0.006407185834612229
ACH-000025,-0.07865801735933661
ACH-000028,0.015794943103595215
ACH-000030,-0.033294101972661944
ACH-000035,-0.10009198811669492
ACH-000036,0.18075590185320836
ACH-000037,0.16277841799719694
ACH-000039,0.13880892138647355
ACH-000040,0.03801647371331638
ACH-000041,-0.056897076518001174
ACH-000042,-0.21145237943786652
ACH-000045,0.014170776861809788
ACH-000047,-0.05863662236821491
ACH-000052,0.1238868240584293
ACH-000053,-0.01980313189251121
ACH-000054,-0.00039670586390397377
ACH-000055,0.09655057668708404
ACH-000060,-0.04038956588485212
ACH-000067,-0.032652182178505185
ACH-000070,0.03218396697382755
ACH-000075,-0.02591770849574356
ACH-000078,0.10190614047458207
ACH-000082,0.05299182452714754
ACH-000085,0.2097067660252281
ACH-000086,0.2424834207416933
ACH-000087,0.08409924742317433
ACH-000092,-0.0884472471232643
ACH-000095,0.10824953305789553
ACH-000097,0.039261066988846766
ACH-000098,0.02562762078912274
ACH-000099,0.036691852720678084
ACH-000108,0.09001095068413358
ACH-000113,-0.0935938183955346
ACH-000116,-0.10607371166209106
ACH-000118,-0.022505916598124703
ACH-000120,0.033344738135667934
ACH-000123,0.14334720747912058
ACH-000127,0.13882220286316785
ACH-000128,0.07825379999679041
ACH-000132,0.14385853541471147
ACH-000133,-0.024862567460546825
ACH-000137,0.10251092634249052
ACH-000138,0.11885989323447516
ACH-000142,0.0737826979868213
ACH-000143,0.00933979153526584
ACH-000146,0.06592020617808618
ACH-000148,0.0792775195023424
ACH-000150,0.2706866117033283
ACH-000152,0.013577817321966508
ACH-000153,-0.005172588597881162
ACH-000159,0.14622142396798785
ACH-000160,0.011597348259330878
ACH-000163,0.07312489961462411
ACH-000167,-0.2963062063870946
ACH-000168,0.11129109796506574
ACH-000169,-0.061330373136964315
ACH-000178,0.06584031338076504
ACH-000183,0.011948488664222743
ACH-000188,0.13095838896948547
ACH-000189,0.3091353308174097
ACH-000190,0.06275582321967238
ACH-000198,0.08827497103024215
ACH-000203,-0.2315017398544177
ACH-000204,0.0881508216643122
ACH-000206,0.03122569214860488
ACH-000207,0.024231792026557227
ACH-000208,-0.00895262932029889
ACH-000210,0.04861520599684446
ACH-000211,0.06018927142854191
ACH-000215,0.12602746410497226
ACH-000221,-0.06275067548125332
ACH-000222,-0.05397666854006171
ACH-000223,0.0074492613160504735
ACH-000226,0.028708320902574407
ACH-000227,0.008008397349441176
ACH-000228,0.04098210483458797
ACH-000231,0.015560701535730316
ACH-000232,0.12184547927429586
ACH-000233,-0.004030621553954811
ACH-000234,0.10549118579229738
ACH-000235,0.09343810410146684
ACH-000237,-0.01104066661126508
ACH-000238,0.19255833371265574
ACH-000242,0.2140185959432228
ACH-000243,-0.09961826731590842
ACH-000244,0.20234398513891905
ACH-000246,0.12552542141945214
ACH-000248,0.1934286435217696
ACH-000250,0.21188771759750905
ACH-000251,0.16612786608724905
ACH-000252,-0.07978194404040835
ACH-000253,0.05012607356859309
ACH-000255,0.010617148381192041
ACH-000256,-0.1708787888324025
ACH-000257,-0.06258447284835104
ACH-000258,0.07382224689820485
ACH-000259,0.07937347657426136
ACH-000260,-0.02291591255976676
ACH-000261,0.0424246728388132
ACH-000262,0.005368448312292546
ACH-000263,0.06959604413833957
ACH-000264,-0.013032380195394148
ACH-000265,0.0800511467007171
ACH-000266,0.04658843973878785
ACH-000272,0.020542544624510536
ACH-000274,-0.04102765624289358
ACH-000277,0.06733704102355705
ACH-000278,-0.08578447182761945
ACH-000279,0.0021368490996336296
ACH-000280,0.2368435226988697
ACH-000281,-0.050680271708377016
ACH-000288,0.16785738462301786
ACH-000291,-0.042323281288193064
ACH-000293,0.09910219329013437
ACH-000294,0.11840132222599865
ACH-000295,-0.034146008686497885
ACH-000296,0.18148400658758854
ACH-000302,-0.05219812903034619
ACH-000304,-0.1438387777012387
ACH-000307,0.11576574160661085
ACH-000308,0.020857173817301653
ACH-000310,-0.06862912840383095
ACH-000311,0.0898275207447215
ACH-000312,-0.09306309241648232
ACH-000315,-0.010138653165609213
ACH-000316,0.013818058288107464
ACH-000317,0.10191331474372084
ACH-000318,0.19220769998031545
ACH-000319,0.09063086631422544
ACH-000320,-0.10402979565402723
ACH-000322,-0.07231994367908351
ACH-000323,-0.013612702989213491
ACH-000324,0.018969483587857716
ACH-000329,0.11784388703108085
ACH-000330,-0.10034951684804884
ACH-000331,0.16846462670368872
ACH-000332,0.061932157705159085
ACH-000334,0.009333289985899556
ACH-000335,-0.023138473420289983
ACH-000336,0.07343729129602956
ACH-000337,0.1070767378432691
ACH-000338,0.15279103465049207
ACH-000339,0.09447937508869432
ACH-000341,0.08153289593169945
ACH-000348,0.1214442849856934
ACH-000350,0.1386873688313136
ACH-000352,0.10381890760089536
ACH-000356,0.18786805377334895
ACH-000361,0.2504939287030284
ACH-000362,0.013507142013564837
ACH-000363,-0.02620552512493347
ACH-000364,-0.14337263801680086
ACH-000365,0.1133231331616559
ACH-000366,0.1010670912515696
ACH-000368,-0.053737847654921365
ACH-000374,0.1862474974240736
ACH-000375,0.016315299329710334
ACH-000376,0.006459751700107356
ACH-000381,0.07402679241659334
ACH-000383,0.080108513839407
ACH-000387,0.07622928286430214
ACH-000389,0.14604491279018098
ACH-000390,0.17601715721936032
ACH-000393,-0.07020970798899845
ACH-000395,0.0854472292944429
ACH-000396,0.2631681140937647
ACH-000397,0.16704031331037789
ACH-000401,0.07624705014167321
ACH-000402,0.1551770851483261
ACH-000403,0.02368044420010292
ACH-000404,0.002292219193102504
ACH-000406,0.034267128064111266
ACH-000407,0.015888944623215724
ACH-000408,-0.06538894212663376
ACH-000410,0.07287998013607819
ACH-000411,0.13438504039857946
ACH-000414,0.02883158464062118
ACH-000415,0.08581290984164758
ACH-000416,0.015926526091778817
ACH-000420,0.05136894513995039
ACH-000421,0.059606831567640815
ACH-000424,0.09166236209688884
ACH-000425,-0.13618691430097912
ACH-000426,0.01649490389547104
ACH-000427,0.016685605558147448
ACH-000433,0.22489811310142385
ACH-000435,-0.2730811846271975
ACH-000436,0.010854480414747163
ACH-000444,0.08584719413471646
ACH-000445,-0.025461506287097424
ACH-000448,0.008969926193375341
ACH-000450,0.26019196126891225
ACH-000452,0.05424053745171964
ACH-000454,0.05753577010710668
ACH-000458,-0.021040875325200662
ACH-000459,0.14260193849849628
ACH-000460,0.10823783680585854
ACH-000461,0.015557023850119813
ACH-000463,0.04244135391154055
ACH-000464,-0.06724759265636576
ACH-000466,-0.007025278979478277
ACH-000467,0.07807093342842443
