,DLX3 (1747)
ACH-000004,-0.2371127666723267
ACH-000005,-0.3646652726229687
ACH-000007,-0.07591936652803355
ACH-000009,-0.1259593951273243
ACH-000011,-0.4982047629919978
ACH-000012,-0.3135435603042242
ACH-000013,-0.03942416806818072
ACH-000014,-0.07476557582463281
ACH-000015,-0.26699877182475257
ACH-000017,-0.7800550720678513
ACH-000018,-0.33924968458683913
ACH-000019,-0.16537768681964768
ACH-000021,-0.2507403365065872
ACH-000022,-0.34196069055143924
ACH-000025,-0.2681135654482408
ACH-000028,-0.18720255005321285
ACH-000030,-0.26947202619407035
ACH-000035,-0.2450409759855522
ACH-000036,-0.3713573411823528
ACH-000037,-0.29364539748099033
ACH-000039,-0.2683606157738235
ACH-000040,-0.1451515290545778
ACH-000041,-0.2142728283565325
ACH-000042,-0.2755570000384951
ACH-000045,-0.30929137736313994
ACH-000047,-0.2686096232923858
ACH-000052,-0.27571088437563385
ACH-000053,-0.2496361657993993
ACH-000054,-0.33117406776322983
ACH-000055,-0.19932901210077128
ACH-000060,-0.15077365500123624
ACH-000067,-0.16802940336902955
ACH-000070,-0.2533122304116407
ACH-000075,-0.1297132468728104
ACH-000078,-0.2597443479147216
ACH-000082,-0.14500972248312874
ACH-000085,-0.26359832738213895
ACH-000086,-0.24477542774362696
ACH-000087,-0.22384602592031946
ACH-000092,-0.19400346595195814
ACH-000095,-0.3375272201155586
ACH-000097,-0.1588836822800326
ACH-000098,-0.22348550309884507
ACH-000099,-0.2215426181283823
ACH-000108,-0.2290184255971023
ACH-000113,-0.09468177735703648
ACH-000116,-0.2589411216207789
ACH-000118,-0.1777120846725285
ACH-000120,-0.2996051026723412
ACH-000123,-0.14450906764079532
ACH-000127,-0.14827564452416692
ACH-000128,-0.12371695170098655
ACH-000132,-0.16427928111361229
ACH-000133,-0.18164069808605005
ACH-000137,-0.2917184283319245
ACH-000138,-0.2997955889863764
ACH-000142,-0.3514184149814732
ACH-000143,-0.1111100215944444
ACH-000146,-0.2388436758297616
ACH-000148,-0.24122273633971436
ACH-000150,-0.3692725106230567
ACH-000152,-0.34479006202901263
ACH-000153,-0.08391052223744634
ACH-000159,-0.3147353578004927
ACH-000160,-0.2846165720988246
ACH-000163,-0.31154387506168085
ACH-000167,-0.11101981510619792
ACH-000168,-0.113667729131493
ACH-000169,-0.19087430402489275
ACH-000178,-0.23138625280855216
ACH-000183,-0.2676924290186555
ACH-000188,-0.14877615968982044
ACH-000189,-0.2588038546149271
ACH-000190,-0.19407482373401774
ACH-000198,-0.2106428394816116
ACH-000203,-0.2471830274002988
ACH-000204,-0.22955812782512816
ACH-000206,-0.1987038012793214
ACH-000207,-0.3992035784539258
ACH-000208,-0.3573637477576109
ACH-000210,-0.34400473135244825
ACH-000211,-0.2051296313645596
ACH-000215,-0.2487326390773157
ACH-000221,-0.30015138461403273
ACH-000222,-0.19583207582574635
ACH-000223,-0.16582715001531453
ACH-000226,-0.2061806271325602
ACH-000227,-0.21546266000134653
ACH-000228,-0.22220099387604528
ACH-000231,-0.2524229589553803
ACH-000232,-0.2167646720463999
ACH-000233,-0.1613082199495571
ACH-000234,-0.22128202183186224
ACH-000235,-0.2895235094271489
ACH-000237,-0.15540284956406353
ACH-000238,-0.4764079669774487
ACH-000242,-0.7485248490944533
ACH-000243,-0.3894804742498553
ACH-000244,-0.059039473750443126
ACH-000246,-0.15389462740908766
ACH-000248,-0.16507729606636726
ACH-000250,-0.2495081121987909
ACH-000251,-0.23006713894763295
ACH-000252,-0.3379578520091346
ACH-000253,-0.20886464515214254
ACH-000255,-0.3703300131377308
ACH-000256,-0.12309181563024252
ACH-000257,-0.2408444028918057
ACH-000258,-0.34553964262141795
ACH-000259,-0.28887876920999184
ACH-000260,-0.222773848413527
ACH-000261,-0.15201731338465838
ACH-000262,-0.05977223228809486
ACH-000263,-0.27739832004342163
ACH-000264,-0.17007927710043216
ACH-000265,-0.2779057436509077
ACH-000266,-0.15498643741382162
ACH-000272,-0.1771108588301896
ACH-000274,-0.31334296885418056
ACH-000277,-0.7783548859925798
ACH-000278,-0.17599620742498892
ACH-000279,-0.29511150983509565
ACH-000280,-0.5290692378148579
ACH-000281,-0.2981839089222117
ACH-000288,-0.29307097239683844
ACH-000291,-0.1947599423365369
ACH-000293,-0.16716651477174746
ACH-000294,-0.23921286426320634
ACH-000295,-0.12839902178610213
ACH-000296,-0.2445845692341471
ACH-000302,-0.1876899688550724
ACH-000304,-0.1847160734874042
ACH-000307,-0.30802656455918603
ACH-000308,-0.2617161584450047
ACH-000310,-0.4872266786451237
ACH-000311,-0.18644110374461456
ACH-000312,-0.2842920013429369
ACH-000315,-0.10093361050458208
ACH-000316,-0.3918745357415088
ACH-000317,-0.1468684733146744
ACH-000318,-0.28737832863106016
ACH-000319,-0.20187473241579248
ACH-000320,-0.2272537158373953
ACH-000322,-0.2188800267176355
ACH-000323,-0.2270202639059665
ACH-000324,-0.2384009707521397
ACH-000329,-0.1478102903241469
ACH-000330,-0.2828939351623225
ACH-000331,-0.16444195191280664
ACH-000332,-0.2497165919846035
ACH-000334,0.01750274498920206
ACH-000335,-0.2456376415722978
ACH-000336,-0.13783355904490016
ACH-000337,-0.4595648890797844
ACH-000338,-0.6089603439416943
ACH-000339,-0.20890298859077333
ACH-000341,-0.06160754838068366
ACH-000348,-0.2198390962130128
ACH-000350,-0.2530422859834596
ACH-000352,-0.223158377551628
ACH-000356,-0.2308451082563344
ACH-000361,-0.2289524179061374
ACH-000362,-0.2290985501351147
ACH-000363,-0.12860312211597802
ACH-000364,-0.1426377685671255
ACH-000365,-0.06402104375837257
ACH-000366,-0.1967846209794129
ACH-000368,-0.09735323902369393
ACH-000374,-0.3057574845996082
ACH-000375,-0.13008191710983094
ACH-000376,-0.10041317147642356
ACH-000381,-0.16293090976807256
ACH-000383,-0.2490419984707312
ACH-000387,-0.22151929653806346
