,LAMB1 (3912)
ACH-000004,0.07799426651158332
ACH-000005,0.017079722249929912
ACH-000007,-0.21827885632993602
ACH-000009,-0.02994691924703117
ACH-000011,-0.03441652420817865
ACH-000012,0.02048663668760868
ACH-000013,0.05528220184397671
ACH-000014,-0.13377926964191433
ACH-000015,0.009373771782327586
ACH-000017,0.045735135174401885
ACH-000018,0.26223673613375736
ACH-000019,-0.0035865985641121063
ACH-000021,-0.11879968926901373
ACH-000022,0.10012243894241687
ACH-000025,0.001659171316698191
ACH-000028,-0.03376930660416873
ACH-000030,0.01521896718458181
ACH-000035,-0.08094851577793792
ACH-000036,-0.055085009224714265
ACH-000037,-0.07855560561008293
ACH-000039,0.002199731862060134
ACH-000040,0.06251414757872789
ACH-000041,-0.12741668663891575
ACH-000042,-0.04446372759409218
ACH-000045,0.07300111901396783
ACH-000047,0.06548634182781099
ACH-000052,-0.2328993789087113
ACH-000053,-0.06697206637199718
ACH-000054,-0.007392415053776991
ACH-000055,-0.09572300642557467
ACH-000060,-0.032509573215656166
ACH-000067,-0.08675444894384228
ACH-000070,-0.005603941354174476
ACH-000075,-0.017936531742129773
ACH-000078,-0.010826230337835896
ACH-000082,-0.0018834839071777793
ACH-000085,-0.07690530949136641
ACH-000086,0.19534031434658836
ACH-000087,0.06253715206819656
ACH-000092,0.1222319359078223
ACH-000095,0.0017715724488196747
ACH-000097,-0.06412244055691131
ACH-000098,-0.008806978622803597
ACH-000099,-0.06344747064352023
ACH-000108,0.0010217953866302981
ACH-000113,0.0240485051273139
ACH-000116,0.04179193825037683
ACH-000118,0.05753238464057985
ACH-000120,-0.06365196961117107
ACH-000123,0.11364298474309376
ACH-000127,-0.013762045486494954
ACH-000128,-0.12718180429759485
ACH-000132,0.046575261130304337
ACH-000133,-0.028540258834195763
ACH-000137,0.040259700467135985
ACH-000138,0.06608446795222363
ACH-000142,0.15526108144207726
ACH-000143,0.09616917724941923
ACH-000146,0.02239718028187475
ACH-000148,-0.04043957476785566
ACH-000150,0.04682978984184849
ACH-000152,0.05925630337903151
ACH-000153,0.005644685626885815
ACH-000159,0.014016546188215826
ACH-000160,-0.02514947870858235
ACH-000163,-0.003388517611572001
ACH-000167,0.1336346261593165
ACH-000168,-0.0426731132144948
ACH-000169,0.03964241803351682
ACH-000178,-0.03807158867229818
ACH-000183,0.07113072631397954
ACH-000188,0.026398885745202768
ACH-000189,-0.1639881171587439
ACH-000190,-0.009959483665238229
ACH-000198,-0.026045395562444583
ACH-000203,0.10342032278415908
ACH-000204,0.07594652535543499
ACH-000206,0.07085549260357167
ACH-000207,0.12288135910318555
ACH-000208,0.1414847444953229
ACH-000210,0.012222488866223064
ACH-000211,0.07380565057963433
ACH-000215,0.08559723475808058
ACH-000221,0.02421527392869892
ACH-000222,-0.07819692180443033
ACH-000223,0.0022826534108756
ACH-000226,0.02078084171579455
ACH-000227,-0.020905117789889904
ACH-000228,0.0795960754542204
ACH-000231,-0.017709447179014685
ACH-000232,0.034264829648619245
ACH-000233,-0.0608654145817939
ACH-000234,-0.1446328019761041
ACH-000235,-0.03167437991439995
ACH-000237,-0.025187865221382333
ACH-000238,0.028358096079021542
ACH-000242,-0.0175859013866343
ACH-000243,-0.010792343937958523
ACH-000244,-0.11532262249079706
ACH-000246,0.033720574641145785
ACH-000248,-0.0051355841908961464
ACH-000250,-0.0744992789486999
ACH-000251,0.14534900790390665
ACH-000252,-0.02563785288794368
ACH-000253,-0.05742446181664133
ACH-000255,0.020706145477029942
ACH-000256,-0.08582697859754924
ACH-000257,0.023660165044741967
ACH-000258,-0.3007256430415114
ACH-000259,-0.007024338064346053
ACH-000260,0.029404376736093807
ACH-000261,0.07338278488182172
ACH-000262,-0.08018316218227088
ACH-000263,0.1926264533480032
ACH-000264,-0.02960449663111193
ACH-000265,0.08188713854798857
ACH-000266,-0.006059892595853199
ACH-000272,-0.03538848806198865
ACH-000274,-0.05536400535508207
ACH-000277,0.14977566329395306
ACH-000278,-0.0207272785223596
ACH-000279,-0.028834316227580637
ACH-000280,0.11858765253492992
ACH-000281,0.10945418966329692
ACH-000288,0.02262958944512861
ACH-000291,0.030852401125439383
ACH-000293,-0.00011011056587922464
ACH-000294,0.07252452346333997
ACH-000295,0.08252388405017118
ACH-000296,0.06630728090353971
ACH-000302,0.09128583713983128
ACH-000304,0.10780743712400097
ACH-000307,0.017987984881077126
ACH-000308,-0.009647897057807765
ACH-000310,0.014728829838504319
ACH-000311,0.011932128643323173
ACH-000312,0.07988519754080692
ACH-000315,0.13108434971214655
ACH-000316,0.06808841735580275
ACH-000317,0.017185129422916043
ACH-000318,0.16360584628627475
ACH-000319,0.039146177537142605
ACH-000320,0.11322716838229355
ACH-000322,-0.13940239590369996
ACH-000323,0.10293481350912166
ACH-000324,-0.049627465246486514
ACH-000329,0.06336295342979126
ACH-000330,0.05786421741771156
ACH-000331,-0.021368329393390995
ACH-000332,0.0928012286930808
ACH-000334,0.1014399454511382
ACH-000335,-0.015736485799333382
ACH-000336,-0.0192419745367847
ACH-000337,-0.006498921626064771
ACH-000338,0.15074894167455385
ACH-000339,-0.03521180399193748
ACH-000341,-0.019496867624900827
ACH-000348,0.03397661221411165
ACH-000350,0.00957633822519108
ACH-000352,0.0808476490163328
ACH-000356,-0.06841351180313644
ACH-000361,-0.06354727683212806
ACH-000362,0.00013041000692511247
ACH-000363,0.04349416824492981
ACH-000364,-0.0338535051193837
ACH-000365,-0.0006139080446470186
ACH-000366,-0.04034714555414319
ACH-000368,-0.08890238899090103
ACH-000374,0.01590931166630546
ACH-000375,-0.06058852002588686
ACH-000376,0.05463792199013613
ACH-000381,0.012288543929439566
ACH-000383,-0.15428824120844362
ACH-000387,0.008511347357643188
ACH-000389,0.036587886259263167
ACH-000390,-0.09335164333123076
ACH-000393,-0.05963964585812132
ACH-000395,0.10724607464668012
ACH-000396,0.0581558982156802
ACH-000397,-0.012475019583683534
ACH-000401,-0.08633893853181596
ACH-000402,-0.2603504283321012
ACH-000403,0.016265275691056787
ACH-000404,0.03619433878112531
ACH-000406,0.03993250668181497
ACH-000407,0.04805909191193824
ACH-000408,-0.1617101110830121
ACH-000410,0.11053467687955844
ACH-000411,0.0620306776288405
ACH-000414,0.08567980467601577
ACH-000415,-0.005560690799963272
ACH-000416,0.027412340331667007
ACH-000420,-0.1460618962373018
ACH-000421,0.0374263806758333
ACH-000424,-0.14709527057058194
ACH-000425,-0.0786686522926327
ACH-000426,0.17756826925409475
ACH-000427,0.058832978014188575
ACH-000433,-0.1071632444989086
ACH-000435,0.06492551276041927
ACH-000436,-0.008166424886628429
ACH-000444,0.036394687969187364
ACH-000445,0.18018834016418128
ACH-000448,-0.14040848378610404
ACH-000450,-0.1862443462360214
ACH-000452,-0.02134068422787577
ACH-000454,0.130571749312236
ACH-000458,0.023967951549330763
ACH-000459,-0.02556287265059329
ACH-000460,0.016718159484026975
ACH-000461,-0.08401004623056305
ACH-000463,-0.01327045586424527
ACH-000464,-0.04005297966048883
ACH-000466,0.11397675654146125
ACH-000467,0.04161193195538355
ACH-000468,0.009481916230389985
ACH-000469,-0.08724006998191823
ACH-000470,0.04974972063870122
ACH-000471,-0.1187916860132066
ACH-000472,0.029310865830577605
ACH-000473,0.07811299907477158
ACH-000475,0.012457009036622604
ACH-000476,-0.08625894377137487
ACH-000477,-0.018757647887969568
ACH-000479,0.03934703034156785
ACH-000480,0.010033951772214708
ACH-000481,0.110425629026611
ACH-000483,0.059457592143264265
ACH-000484,0.09598174496059957
ACH-000485,-0.0237061050043235
ACH-000486,0.029570745165950558
ACH-000487,-0.06491770868830309
ACH-000488,-0.036418046593859374
ACH-000490,0.03083933654824564
ACH-000491,0.05049809657687188
ACH-000495,0.07617593127123354
ACH-000496,0.0868700925818729
ACH-000499,0.12703123633779373
ACH-000500,-0.008351340441347254
ACH-000502,0.03804096982903885
ACH-000503,-0.008177367605364754
ACH-000505,-0.08496951027235726
ACH-000507,0.04670087765327294
ACH-000510,-0.00022319476698570424
ACH-000511,-0.03458655553648477
ACH-000512,0.1502018616682341
ACH-000516,0.0053893728789787074
ACH-000517,0.023661363562158158
ACH-000518,0.005632397765960728
ACH-000520,-0.07592973599490406
ACH-000521,0.06792114365109182
ACH-000522,-0.024547543190387357
ACH-000524,-5.401109826555055e-06
ACH-000527,-0.043228575037455634
ACH-000528,0.026058186801894537
ACH-000537,0.0040764401966898855
ACH-000541,0.01895247614014027
ACH-000542,-0.027604703180892937
ACH-000544,-0.009114474136547687
ACH-000545,-0.13573089326054394
ACH-000547,-0.0984278236147864
ACH-000548,-0.08346959417126494
ACH-000549,0.06392948666176014
ACH-000550,0.0008957567999346766
ACH-000552,-0.1499250294559761
ACH-000556,0.03693183814935598
ACH-000557,-0.10255126619003667
ACH-000569,0.07579368866110353
ACH-000570,0.0004260860290361016
ACH-000571,-0.014095083578804056
ACH-000573,-0.13259680739706836
ACH-000576,-0.03931520881075482
ACH-000579,-0.004408997917248978
ACH-000580,-0.17648106902241878
ACH-000584,-0.06461840027868519
ACH-000585,-0.0647963182778495
ACH-000588,0.1058578452390545
ACH-000589,0.05235026331960069
ACH-000591,0.0582988858701964
ACH-000593,-0.00846927736037102
ACH-000600,0.07213602071121636
ACH-000601,0.08461065826337295
ACH-000605,0.055098667240379234
ACH-000606,0.03559461967235485
ACH-000608,-0.033261015954722827
ACH-000614,-0.04698517413998585
ACH-000616,-0.0652835094451285
ACH-000618,0.047736367868195496
ACH-000619,-0.06721291112914421
ACH-000620,-0.001636000049512918
ACH-000621,0.006527081623433849
ACH-000622,-0.00558896164622961
ACH-000623,-0.04882338192466807
ACH-000624,-0.08794084215110584
ACH-000627,-0.07824438037569258
ACH-000630,-0.03868201810921704
ACH-000631,-0.30013268686018496
ACH-000632,0.09988615655664232
ACH-000633,0.011183393849333395
ACH-000637,0.03442278017185258
ACH-000638,0.059571352993615774
ACH-000646,-0.030131226764214026
ACH-000647,0.07550579921307643
ACH-000648,-0.028927949952035906
ACH-000649,-0.0007620180064976029
ACH-000651,0.054356812730609716
ACH-000652,0.22456155240897385
ACH-000653,-0.020798754731935917
ACH-000657,0.013426222761032532
ACH-000658,-0.035071048573827625
ACH-000661,0.018520563016128387
ACH-000662,-0.01934646434767491
ACH-000663,0.08649458181640993
ACH-000665,-0.03832226973028949
ACH-000671,-0.09160844349010804
ACH-000672,0.011477943069267624
ACH-000673,-0.036793977018692234
ACH-000676,0.07816369844764143
ACH-000677,0.0028070091641303127
ACH-000681,0.06680226773589695
ACH-000683,0.04223545437219193
ACH-000684,0.016473842712998656
ACH-000688,0.008522529951898705
ACH-000693,0.007446307479290215
ACH-000694,-0.014923598409163666
ACH-000695,0.07781968893419923
ACH-000696,-0.019304514035296025
ACH-000697,0.006946040874008858
ACH-000699,-0.033648260605369316
ACH-000701,-0.03948573946532172
ACH-000706,-0.023178781491973333
ACH-000711,-0.023131023256713675
ACH-000713,-0.002032128266588849
ACH-000714,0.04845399701258171
ACH-000718,0.13259788160917482
ACH-000720,-0.023014918247051992
ACH-000721,0.0472111890116504
ACH-000724,-1.951576481428063e-05
ACH-000725,-0.12020380022605405
ACH-000732,0.090136833862643
ACH-000734,-0.016773120741415192
ACH-000735,-0.08864532594918878
ACH-000736,0.024547958125951574
ACH-000738,0.06773533755587559
ACH-000746,0.09986238407743536
ACH-000747,0.0046535084154302455
ACH-000748,0.016596667267389932
ACH-000753,0.047233610158194175
ACH-000756,0.14271091833770516
ACH-000757,-0.031989380235216414
ACH-000758,-0.00284565629567324
ACH-000760,0.07409729702419643
ACH-000762,-0.04990610695656561
ACH-000763,0.13567000180058694
ACH-000764,0.10807220458973556
ACH-000765,0.012730380412188965
ACH-000766,0.05412710263282041
ACH-000767,0.007738726773426628
ACH-000768,-0.06733277145858756
ACH-000769,-0.11031564421718536
ACH-000770,-0.09854555266559506
ACH-000771,-0.018617349201566272
ACH-000773,-0.0195257215846033
ACH-000776,0.02751054055660471
ACH-000777,0.07165137991969311
ACH-000778,-0.01480770071268199
ACH-000781,0.07034303598100687
ACH-000782,-0.010387786449628787
ACH-000783,0.043135364575991764
ACH-000784,0.003119864013924768
ACH-000785,0.02680469517590054
ACH-000787,0.013045644111336898
ACH-000788,-0.11717358227105275
ACH-000791,-0.06193030370843921
ACH-000792,-0.06331636922239704
ACH-000794,0.08250777449847864
ACH-000796,-0.001472634476186823
ACH-000798,0.06791863774360431
ACH-000799,-0.2293643999125617
ACH-000800,0.012443349719158872
ACH-000802,0.07163524162844087
ACH-000804,0.08674583898776027
ACH-000805,0.027627775145070328
ACH-000809,0.08951345032066313
ACH-000810,0.22376864946507868
ACH-000811,-0.041779389893280186
ACH-000817,-0.16678773300285732
ACH-000819,0.014455571174047954
ACH-000820,-0.03571714307217925
ACH-000821,-0.15029714822232634
ACH-000822,-0.001168623966505791
ACH-000823,-0.08122893948753564
ACH-000824,0.015849477631170002
ACH-000827,-0.09797622646665438
ACH-000829,-0.08323505774712085
ACH-000831,0.00294246304483449
ACH-000832,-0.07322954468148347
ACH-000833,0.021746537541990997
ACH-000834,-0.056074946349318484
ACH-000835,-0.07022026028145043
ACH-000836,0.13032805866752994
ACH-000837,0.033221996148519
ACH-000838,-0.04217563633379578
ACH-000839,0.15353767653061373
ACH-000840,0.16381532143296124
ACH-000841,0.15923300675260574
ACH-000843,0.07735391276623195
ACH-000846,0.17566859134138058
ACH-000847,0.14740987348155002
ACH-000848,-0.13838612141003634
ACH-000849,0.08026874742579665
ACH-000851,0.01719022771413422
ACH-000855,-0.00730513434087018
ACH-000856,0.009770732316324084
ACH-000858,0.07037081413866614
ACH-000859,0.1358350451054971
ACH-000861,0.02387677869880759
ACH-000862,-0.030522070216958495
ACH-000865,0.14575044226044878
ACH-000866,-0.01781422236697449
ACH-000867,0.024485737828873682
ACH-000869,-0.06736191884980965
ACH-000872,0.08800302416471914
ACH-000873,-0.14332680289809432
ACH-000876,0.0422678095439468
ACH-000878,-0.11521640408485738
ACH-000880,-0.025884541651007117
ACH-000881,-0.05626208098560327
ACH-000882,-0.1622145891867807
ACH-000884,-0.09425725088838777
