,HOXB7 (3217)
ACH-000004,-0.3627620462697359
ACH-000005,-0.21942811264501394
ACH-000007,-0.10398498333204424
ACH-000009,-0.22026017948431628
ACH-000011,-0.11481860968887204
ACH-000012,-0.12494144749642985
ACH-000013,-0.048664906280513835
ACH-000014,-0.19065094009521266
ACH-000015,-0.19395870404603208
ACH-000017,-0.18703614346720804
ACH-000018,-0.1754187305131858
ACH-000019,-0.30057279739728604
ACH-000021,-0.17904079304402196
ACH-000022,-0.2127974551311842
ACH-000025,-0.005081813761324903
ACH-000028,-0.1879729412425514
ACH-000030,-0.16827565172293069
ACH-000035,-0.1182278648120199
ACH-000036,-0.1490053476241216
ACH-000037,0.13551335100426687
ACH-000039,-0.25984598248929763
ACH-000040,-0.17019509678996325
ACH-000041,-0.13362337056426662
ACH-000042,-0.20926257312162466
ACH-000045,-0.2323157723632059
ACH-000047,0.02381680144404221
ACH-000052,-0.10454624900521693
ACH-000053,-0.1196146769708903
ACH-000054,-0.3432948056249356
ACH-000055,-0.33892059347447673
ACH-000060,-0.034340929523245294
ACH-000067,-0.11338290798592432
ACH-000070,-0.0916331381128577
ACH-000075,-0.11557958642549256
ACH-000078,-0.2867245798691093
ACH-000082,-0.2098463099964979
ACH-000085,-0.19038655239141744
ACH-000086,-0.08663208610351475
ACH-000087,-0.4828163836045794
ACH-000092,-0.3072163726259566
ACH-000095,-0.2199187433729688
ACH-000097,-0.17628124402501288
ACH-000098,-0.06896966768832599
ACH-000099,-0.18124368603324476
ACH-000108,-0.23117577477337975
ACH-000113,-0.14037377486569574
ACH-000116,-0.26288883063946106
ACH-000118,-0.16825712750987876
ACH-000120,-0.1825826853147185
ACH-000123,-0.06996808027329532
ACH-000127,-0.22308971363267427
ACH-000128,-0.3581295671061679
ACH-000132,-0.11651694131783012
ACH-000133,-0.018344300603889745
ACH-000137,-0.06064858064882745
ACH-000138,-0.16865073144537207
ACH-000142,-0.052563137020066035
ACH-000143,-0.1988444993852547
ACH-000146,-0.1314858977782048
ACH-000148,-0.12549702892338682
ACH-000150,-0.061451665665065935
ACH-000152,-0.20447720898036195
ACH-000153,-0.12106907740081428
ACH-000159,-0.1961425416545705
ACH-000160,-0.27393806479857163
ACH-000163,-0.2987426158112781
ACH-000167,-0.2130916065067652
ACH-000168,-0.01670647440706151
ACH-000169,-0.16969132854855354
ACH-000178,-0.26839773641551234
ACH-000183,-0.05578221265165533
ACH-000188,-0.1312908414491706
ACH-000189,-0.22831828154027425
ACH-000190,-0.2601010353591566
ACH-000198,-0.17252284831545875
