,BCL7C (9274)
ACH-000004,0.051377844822772224
ACH-000005,-0.3270487334800097
ACH-000007,-0.1290277410795342
ACH-000009,0.10093686772568043
ACH-000011,0.20546346609591232
ACH-000012,0.03341844368390827
ACH-000013,-0.18033988805189316
ACH-000014,0.04679872104145567
ACH-000015,-0.05347709000135191
ACH-000017,-0.11240324062757566
ACH-000018,-0.1014035385459738
ACH-000019,-0.1737485646835776
ACH-000021,-0.09792705966684846
ACH-000022,0.01260713979410454
ACH-000025,-0.034667336092314864
ACH-000028,0.23460290050975005
ACH-000030,0.09603154150816656
ACH-000035,0.045377617796061434
ACH-000036,-0.026671184118648814
ACH-000037,0.11631914552988508
ACH-000039,-0.1176749412373347
ACH-000040,0.02904455287024948
ACH-000041,0.07452913502150536
ACH-000042,0.097362945821664
ACH-000045,-0.04244286852613068
ACH-000047,-0.05639352437912772
ACH-000052,-0.0011396745524291205
ACH-000053,-0.1724122362664901
ACH-000054,0.09487669486695983
ACH-000055,-0.23697538379799654
ACH-000060,0.1029046463495404
ACH-000067,-0.032341910081460805
ACH-000070,0.11051389039032783
ACH-000075,0.09347096595482307
ACH-000078,0.06129528254370657
ACH-000082,-0.033403371591755666
ACH-000085,-0.1058937327796632
ACH-000086,0.10028085550088196
ACH-000087,-0.183073295186046
ACH-000092,-0.10582159526839233
ACH-000095,-0.011240303622171516
ACH-000097,-0.01461178979853904
ACH-000098,-0.17872895757982335
ACH-000099,0.057485414602365635
ACH-000108,0.11710861464775295
ACH-000113,0.04748197468915828
ACH-000116,-0.01015970889033305
ACH-000118,-0.09307271762170836
ACH-000120,-0.12539813444215664
ACH-000123,0.05354597958803122
ACH-000127,-0.2557446524838854
ACH-000128,-0.08224488047457007
ACH-000132,-0.107352895585568
ACH-000133,0.00768169889843183
ACH-000137,-0.009119611751007676
ACH-000138,0.11280807321713245
ACH-000142,-0.02748488234981122
ACH-000143,-0.008753272064762169
ACH-000146,-0.10429302072734796
ACH-000148,-0.0368947842302056
ACH-000150,-0.12848078412345726
ACH-000152,-0.09065674467410148
ACH-000153,-0.13360904371316012
ACH-000159,-0.0587095278980008
ACH-000160,0.06204182702556627
ACH-000163,-0.05797529582620053
ACH-000167,-0.2753136094785265
ACH-000168,-0.22108768538786866
ACH-000169,-0.0067802492372546356
ACH-000178,-0.010836679997610168
ACH-000183,0.09757821870658773
ACH-000188,0.08999878694101199
ACH-000189,0.07166618397425815
ACH-000190,0.1309674576925978
ACH-000198,0.005381616743511304
ACH-000203,0.07146139565575191
ACH-000204,-0.059796501745517885
ACH-000206,0.010070276569955648
ACH-000207,0.0337489655726274
ACH-000208,-0.0009847970382491713
ACH-000210,-0.08310119455619333
ACH-000211,0.00978677523974295
ACH-000215,-0.05675296717083068
ACH-000221,-0.0980990468552484
ACH-000222,0.0958377629754978
ACH-000223,0.01093813663259519
ACH-000226,-0.12767672610409242
ACH-000227,0.10148986736758113
ACH-000228,-0.08233637871641351
ACH-000231,0.04080718976526087
ACH-000232,0.05064986765390475
ACH-000233,-0.18969246993679892
ACH-000234,0.04497420017859246
ACH-000235,-0.006414794061614879
ACH-000237,-0.006742380627884644
ACH-000238,0.13503801988788638
ACH-000242,-0.27204748574824106
ACH-000243,-0.08033089798341994
ACH-000244,-0.1476704851135257
ACH-000246,0.0819663918429243
ACH-000248,0.1251482747024299
ACH-000250,-0.0537178794127088
ACH-000251,-0.03126777205401485
ACH-000252,-0.094673698488627
ACH-000253,-0.008559390615976933
ACH-000255,0.0038332326493511187
ACH-000256,0.11165884402819436
ACH-000257,0.19215799659759533
ACH-000258,0.1191667738823721
ACH-000259,-0.008582385301253829
ACH-000260,-0.047451387503474746
ACH-000261,-0.02552724581445597
ACH-000262,0.05366590117195763
ACH-000263,-0.02965925653614185
ACH-000264,0.012026807849282535
ACH-000265,-0.017215986031991745
ACH-000266,0.016596155177533847
ACH-000272,0.014628974860539762
ACH-000274,-0.0011005532180924887
ACH-000277,0.015504256710190319
