,BCLAF1 (9774)
ACH-000588,-0.8648170723011149
ACH-000589,-0.6374327366793966
ACH-000591,-0.9215342846261392
ACH-000593,-0.6349646292677671
ACH-000600,-0.6993043720007729
ACH-000601,-0.7315025455690868
ACH-000605,-0.9917872091400736
ACH-000606,-0.8310433895715406
ACH-000608,-0.5807044490941615
ACH-000614,-0.6924887016922274
ACH-000616,-0.5059136000195024
ACH-000618,-0.6607450088448598
ACH-000619,-0.9558926195363284
ACH-000620,-0.927073403026662
ACH-000621,-0.9123929402169559
ACH-000622,-0.7522544581369879
ACH-000623,-0.7873939318404605
ACH-000624,-0.7601504511016803
ACH-000627,-0.6623987533843763
ACH-000630,-0.703786730926281
ACH-000631,-0.889719733373106
ACH-000632,-0.5569024901650153
ACH-000633,-0.6605135782453001
ACH-000637,-0.8646180138009713
ACH-000638,-0.9791669992523984
ACH-000646,-0.5139972428342229
ACH-000647,-0.5069897080959628
ACH-000648,-0.8147102703218067
ACH-000649,-0.7244239775836039
ACH-000651,-0.8336234098503557
ACH-000652,-0.9131787344404422
ACH-000653,-0.7728955578883304
ACH-000657,-0.6680267890930428
ACH-000658,-0.9512546641502284
ACH-000661,-0.7678452666718624
ACH-000662,-0.7570357057990533
ACH-000663,-0.5439525881315238
ACH-000665,-0.604820303175265
ACH-000671,-0.6702349972891197
ACH-000672,-0.35890600951797946
ACH-000673,-0.6585018613503512
ACH-000676,-0.6176668045391951
ACH-000677,-0.5220790617810779
ACH-000681,-0.6335156047770669
ACH-000683,-0.7581362100005462
ACH-000684,-0.8766651482648117
ACH-000688,-0.9204124057331844
ACH-000693,-0.8319219522771387
ACH-000694,-0.9876544067589276
ACH-000695,-0.8013633989299561
ACH-000696,-0.7354458700531777
ACH-000697,-0.5728827516220754
ACH-000699,-0.8480378719213837
ACH-000701,-0.7142327207457588
ACH-000706,-0.8045496558376696
ACH-000711,-0.8854700942760741
ACH-000713,-0.7535191640863462
ACH-000714,-0.8067738808208359
ACH-000718,-0.6760614585574892
ACH-000720,-0.7042919759465575
ACH-000721,-0.8148476825988962
ACH-000724,-0.5283340431700883
ACH-000725,-1.0044134291632367
ACH-000732,-0.5218756465626685
ACH-000734,-0.8828269400183959
ACH-000735,-0.7276111778994926
ACH-000736,-0.8708787177297369
ACH-000738,-0.5758822279013985
ACH-000746,-0.8096773359519901
ACH-000747,-0.5758897287360598
ACH-000748,-0.6789681049938884
ACH-000753,-0.5472771108059694
ACH-000756,-0.6102772663095228
ACH-000757,-0.5477568061818336
ACH-000758,-0.719192270643955
ACH-000760,-0.4297546116389623
ACH-000762,-0.6622812456511101
ACH-000763,-0.7827832188616686
ACH-000764,-0.9185278280069832
ACH-000765,-0.747816423390591
ACH-000766,-0.8278422176716186
ACH-000767,-0.8345141444838318
ACH-000768,-1.0278485325513291
ACH-000769,-0.7627616773597936
ACH-000770,-0.6373216263103153
ACH-000771,-0.6249715082817849
ACH-000773,-0.7383167005456311
ACH-000776,-0.6624191460468732
ACH-000777,-0.7406968810842369
ACH-000778,-0.7650172923058768
ACH-000781,-0.7332900088463916
ACH-000782,-1.0902867762148298
ACH-000783,-0.692803223594286
ACH-000784,-0.6714081324495644
ACH-000785,-0.8475450389253424
ACH-000787,-0.6021472044745698
ACH-000788,-0.8324560393093688
ACH-000791,-0.6672265418409923
ACH-000792,-0.6552975372438321
ACH-000794,-1.0450067680638606
ACH-000796,-0.7774882339017242
ACH-000798,-0.8435585058338735
ACH-000799,-0.6003364924693968
ACH-000800,-0.6032390048229288
ACH-000802,-0.9574665700623292
ACH-000804,-0.5467102954402678
ACH-000805,-0.8562044043731026
ACH-000809,-0.8408720348375635
ACH-000810,-1.0170884314779878
ACH-000811,-0.8278791014047038
ACH-000817,-0.8410019592508662
ACH-000819,-0.6608182533747736
ACH-000820,-0.3253131978400972
ACH-000821,-1.0279430170014745
ACH-000822,-0.7563325495350521
ACH-000823,-0.8693839726754874
ACH-000824,-0.7084063534720082
ACH-000827,-0.6149629466897096
ACH-000829,-0.8582632625814054
ACH-000831,-0.7507901203045036
ACH-000832,-0.8063934339623468
ACH-000833,-0.6322827519893506
ACH-000834,-0.8772009107472717
ACH-000835,-0.8029779426044521
ACH-000836,-0.5905051313287758
ACH-000837,-0.4939039916349005
ACH-000838,-0.9505334699264452
ACH-000839,-0.6698581148219904
ACH-000840,-0.4525041610485002
ACH-000841,-0.932722545259602
ACH-000843,-0.8554655865964611
ACH-000846,-0.6749806975908894
ACH-000847,-0.9188362979042256
ACH-000848,-0.4863311971450549
ACH-000849,-0.8238138373151618
ACH-000851,-0.5781874059502939
ACH-000855,-0.8357449015868464
ACH-000856,-0.7133526100100838
ACH-000858,-0.6477994025108444
ACH-000859,-0.5765046959760733
ACH-000861,-0.7913103197636675
ACH-000862,-1.0319184145962552
ACH-000865,-0.5986731283507117
ACH-000866,-0.6474437757379021
ACH-000867,-0.8635511421971466
ACH-000869,-0.8526188620742893
ACH-000872,-0.8379383213381506
ACH-000873,-0.7520050415382549
ACH-000876,-0.4945758326119439
ACH-000878,-0.5438398920942382
ACH-000880,-0.6494591945126701
ACH-000881,-0.7677584219998667
ACH-000882,-0.6678152837648564
ACH-000884,-0.8317519457978504
ACH-000885,-0.5970034893415507
ACH-000887,-0.614587596838046
ACH-000889,-0.9042547133191072
ACH-000896,-0.7359519404374605
ACH-000898,-0.692749771417001
ACH-000900,-0.6432635799465187
ACH-000901,-0.6764386288568286
ACH-000905,-0.5764391258896359
ACH-000906,-0.8519162129271184
ACH-000907,-0.8194119053741881
ACH-000910,-0.8369119275984159
ACH-000911,-0.644693650442068
ACH-000912,-0.7384070825477819
ACH-000913,-0.9035711327830565
ACH-000915,-0.6021807588628868
ACH-000916,-1.2074071408507616
ACH-000917,-1.0659707527813018
ACH-000920,-0.4761904381607793
ACH-000921,-0.7657036231736115
ACH-000924,-0.9307132405033928
ACH-000926,-0.8435606579082149
ACH-000928,-0.6410176629471124
ACH-000929,-0.6137097950119148
ACH-000932,-0.8746727208606501
ACH-000935,-0.5671860079671123
ACH-000936,-0.5640493438582117
ACH-000937,-0.5620471111020021
ACH-000938,-0.8802872396567616
ACH-000939,-0.5921003017930301
ACH-000941,-0.6918983697208839
ACH-000943,-0.6459442342196879
ACH-000946,-0.7593926194522892
ACH-000947,-0.7327864076654889
ACH-000948,-0.676631097170216
ACH-000950,-0.8857554408467591
ACH-000953,-0.9223509393574836
ACH-000954,-1.0293619909470024
ACH-000957,-0.8618185718710019
ACH-000958,-0.9937926589312964
ACH-000960,-0.6432208581636906
ACH-000963,-0.7526696666061178
ACH-000968,-0.7002616878831631
ACH-000969,-0.7473629038381333
ACH-000972,-0.9484735881471514
ACH-000973,-0.6452589132436031
ACH-000974,-0.7240351502490141
ACH-000978,-0.8123823895472859
ACH-000984,-0.8499637832706483
ACH-000986,-1.0019921168122186
ACH-000988,-0.6411447212498407
ACH-000993,-0.7881228352691486
ACH-000994,-0.6104846555980952
ACH-000996,-0.8607185891767486
ACH-001001,-0.9099824280672542
ACH-001020,-0.40429988574526055
ACH-001028,-0.8122750117436425
ACH-001031,-0.6388802624375578
ACH-001038,-0.555591607684884
ACH-001048,-0.6454412920863367
ACH-001050,-0.7078266727752548
ACH-001053,-0.8606210137455337
ACH-001054,-1.0223814099116382
ACH-001061,-0.6931750215362457
ACH-001067,-0.7343123332783243
ACH-001075,-0.7609415813171447
ACH-001096,-0.8639805772298993
ACH-001111,-0.8722785777912304
ACH-001119,-0.6616712037153294
ACH-001128,-0.7174354085743282
ACH-001134,-0.8357868457950651
ACH-001151,-0.9504156256648246
ACH-001163,-0.8352644518288868
ACH-001164,-0.8193553314698854
ACH-001183,-0.9947265223827406
ACH-001192,-0.8930811117907329
ACH-001193,-0.5372404921918713
ACH-001196,-0.5147611466919912
ACH-001197,-0.8373709796715939
ACH-001205,-0.6084829995279301
ACH-001211,-0.8220364227291271
ACH-001212,-0.2338968854536705
ACH-001228,-0.8533588415948026
ACH-001232,-0.5497994864970639
ACH-001239,-0.7879164354614537
ACH-001270,-0.5980011780838157
ACH-001274,-0.6316378182289578
ACH-001275,-0.704050231930494
ACH-001277,-0.5141102975394706
ACH-001278,-0.41778919194250136
ACH-001280,-0.7621559847279842
ACH-001283,-1.070885694557618
ACH-001289,-0.60608722463276
ACH-001300,-0.8403935112718433
ACH-001301,-0.9144614267452188
ACH-001302,-0.9067865550736028
ACH-001306,-0.9089049406391536
ACH-001318,-0.5501592582597136
ACH-001322,-0.7736472621199285
ACH-001328,-0.5431743546425348
ACH-001332,-0.6653785246026901
ACH-001336,-0.8871901024328517
ACH-001346,-0.7271022058033274
ACH-001353,-0.6068441213357771
ACH-001354,-1.0511623888719848
ACH-001367,-1.069582508302085
ACH-001368,-0.9125282539403335
ACH-001374,-0.6540098311109023
ACH-001377,-0.8438259603783789
ACH-001380,-0.6738313514003883
ACH-001391,-0.6967918561177477
ACH-001408,-0.8506400004567287
ACH-001430,-0.5788339230177815
ACH-001431,-0.6867502617451913
ACH-001450,-0.8843427528336261
ACH-001496,-0.8853570386379215
ACH-001500,-0.6579618907455669
ACH-001523,-0.7906411348374971
ACH-001532,-0.5420781282629719
ACH-001550,-0.8831805888499199
ACH-001552,-0.8776765196958574
ACH-001554,-0.6597419333889882
ACH-001654,-0.7112121527818408
ACH-001735,-0.7476983697611456
ACH-001736,-0.9538258285282466
ACH-001737,-0.5903570650244198
ACH-001740,-0.9893985751897928
ACH-001745,-1.0087479003038924
ACH-001765,-0.7114695177832688
