,REPS1 (85021)
ACH-000004,0.09133078742020073
ACH-000005,0.3785396073834586
ACH-000007,-0.009924477909658854
ACH-000009,0.017126785403803354
ACH-000011,-0.06600335331160945
ACH-000012,0.08051985280765543
ACH-000013,0.09593168716564376
ACH-000014,0.020770546890695903
ACH-000015,-0.014959137251734938
ACH-000017,0.06601582831636911
ACH-000018,-0.222591925444594
ACH-000019,0.08122659894079955
ACH-000021,-0.14120813699949486
ACH-000022,0.033472194147859576
ACH-000025,0.04063710595930908
ACH-000028,0.13093070054589706
ACH-000030,0.06546015584676426
ACH-000035,0.043965976251263576
ACH-000036,0.022675654984548262
ACH-000037,0.1122509019872524
ACH-000039,-0.02522066990157947
ACH-000040,-0.0943796932140553
ACH-000041,-0.0449402029521261
ACH-000042,-0.02828695108476604
ACH-000045,-0.047527706169758224
ACH-000047,0.05277750128555167
ACH-000052,-0.22004706441174054
ACH-000053,0.006896968636108316
ACH-000054,-0.1586344154657176
ACH-000055,-0.1820082288977835
ACH-000060,-0.04693409445960492
ACH-000067,-0.16833338380172713
ACH-000070,0.08126012135328965
ACH-000075,0.089439515518238
ACH-000078,0.1970861734306076
ACH-000082,-0.030947670469961414
ACH-000085,0.04594372318251895
ACH-000086,-0.043765524522028816
ACH-000087,-0.02358297300515193
ACH-000092,-0.022350677408799605
ACH-000095,-0.008233673694892425
ACH-000097,0.11423830305388707
ACH-000098,-0.019618801593336604
ACH-000099,0.13076102790030053
ACH-000108,0.13309317909555266
ACH-000113,0.007062213680888836
ACH-000116,0.08746707162764639
ACH-000118,-0.09131210152091618
ACH-000120,0.03301514913350452
ACH-000123,0.10194875880297563
ACH-000127,0.04348504903260845
ACH-000128,0.025284627223708604
ACH-000132,-0.21173522841465398
ACH-000133,0.02787918491879526
ACH-000137,0.08240394355624889
ACH-000138,-0.014473393602246025
ACH-000142,0.0039626166651754785
ACH-000143,-0.09710396453498303
ACH-000146,0.05201297291533229
ACH-000148,0.012250524041206013
ACH-000150,0.14944636749487306
ACH-000152,-0.0018959786212349933
ACH-000153,0.16210557152976213
ACH-000159,0.06754011153854997
ACH-000160,-0.16339477367963195
ACH-000163,-0.02443184620420724
ACH-000167,-0.20489081839736484
ACH-000168,0.04554661537579384
ACH-000169,0.056289077745729055
ACH-000178,0.07385373609909622
ACH-000183,-0.0455488525513059
ACH-000188,0.011485490922430695
ACH-000189,0.2124133821649244
