,DOCK7 (85440)
ACH-000004,-0.23888185501819065
ACH-000005,-0.026423170423863742
ACH-000007,-0.2263561828000525
ACH-000009,-0.14293125227421324
ACH-000011,-0.32026750056711445
ACH-000012,-0.029614355736124268
ACH-000013,-0.1566034466145356
ACH-000014,-0.28150015025859065
ACH-000015,-0.23941294979135602
ACH-000017,-0.1945498872189099
ACH-000018,-0.5303641452752877
ACH-000019,-0.2262627966054337
ACH-000021,-0.3182449059009756
ACH-000022,-0.10100273410274284
ACH-000025,-0.2623068048339213
ACH-000028,-0.17443174036317668
ACH-000030,-0.0855400028698743
ACH-000035,-0.16803502869631895
ACH-000036,-0.5283354822057049
ACH-000037,-0.18016824565093312
ACH-000039,-0.2181267200492922
ACH-000040,-0.5555680766307225
ACH-000041,-0.313029807054948
ACH-000042,-0.08714454365358182
ACH-000045,-0.3088268084757489
ACH-000047,-0.05551191196781394
ACH-000052,-0.472856298825902
ACH-000053,-0.04695335965731929
ACH-000054,-0.38154915390209737
ACH-000055,-0.17001600941889128
ACH-000060,-0.4432768297593136
ACH-000067,-0.767766942559001
ACH-000070,-0.005502912610368176
ACH-000075,-0.3161395001527176
ACH-000078,-0.3024327760099823
ACH-000082,-0.15454780735826293
ACH-000085,-0.28537643807927665
ACH-000086,-0.4021818206036985
ACH-000087,-0.40118746033188973
ACH-000092,-0.4935692275848361
ACH-000095,-0.14986103907209478
ACH-000097,-0.2406721948400637
ACH-000098,-0.3060590060072904
ACH-000099,-0.18326701300675952
ACH-000108,-0.22462003247584456
ACH-000113,-0.2015747039235521
ACH-000116,-0.24224411239074806
ACH-000118,-0.20966068459782905
ACH-000120,-0.40992712509308893
ACH-000123,-0.16073083768583418
ACH-000127,-0.283013697798558
ACH-000128,-0.13158951269072625
ACH-000132,-0.309374510261883
ACH-000133,-0.3346747388975821
ACH-000137,-0.24143329993297336
ACH-000138,-0.07748192248176347
ACH-000142,-0.19351815856416935
ACH-000143,-0.24185627835947984
ACH-000146,-0.0006321814489865842
ACH-000148,-0.2748886333773877
ACH-000150,-0.3493720955134414
ACH-000152,-0.3535809658006369
ACH-000153,-0.21225411814831266
ACH-000159,-0.14490198789311656
ACH-000160,-0.20317255196838066
ACH-000163,-0.4120998817435477
ACH-000167,-0.2907893191284816
ACH-000168,-0.1736189130742257
ACH-000169,-0.19754530942066906
ACH-000178,-0.05778814274030927
ACH-000183,-0.16998130445237095
ACH-000188,-0.11068472968248444
ACH-000189,-0.06091118358511333
ACH-000190,0.0002966505070840456
ACH-000198,-0.1786581471947185
ACH-000203,-0.07129010583851032
ACH-000204,-0.07919722020022202
ACH-000206,0.03131936930426147
ACH-000207,0.01171635232150304
ACH-000208,-0.2345798681453209
ACH-000210,-0.21878668335788665
ACH-000211,-0.08725456904394255
ACH-000215,-0.5581742885848034
ACH-000221,-0.20190597951568973
ACH-000222,-0.21995243278856172
ACH-000223,-0.17084299640648015
ACH-000226,-0.09979325520943012
ACH-000227,-0.15747397972121235
ACH-000228,-0.22363630803489196
ACH-000231,-0.3294750983774722
ACH-000232,-0.5183455171646963
ACH-000233,-0.03974170158135094
ACH-000234,-0.08342510987648354
ACH-000235,-0.17539014293582006
ACH-000237,-0.22653789808851
ACH-000238,-0.3532056928370381
ACH-000242,-0.35035214437468937
ACH-000243,-0.1898858775733586
ACH-000244,-0.06587852500083351
ACH-000246,-0.22270683070450176
ACH-000248,-0.1753258568556779
ACH-000250,-0.14136618405270102
ACH-000251,-0.30618255082632323
ACH-000252,-0.1578074015977881
ACH-000253,-0.027606506710678876
ACH-000255,-0.1612317304769823
ACH-000256,-0.14098879615031926
ACH-000257,-0.4368363389790076
ACH-000258,-0.3748416578974011
ACH-000259,-0.1257701513778721
ACH-000260,-0.032780013100534994
ACH-000261,-0.3773283490933815
ACH-000262,-0.8089271674169904
ACH-000263,-0.12986035456157502
ACH-000264,-0.21068172475019994
ACH-000265,-0.2265196599084893
ACH-000266,-0.25694823412695345
ACH-000272,-0.3982972191333749
ACH-000274,-0.18425685021705254
ACH-000277,-0.0085341094796902
ACH-000278,-0.10341888053546183
ACH-000279,-0.3055768457535725
ACH-000280,-0.374839917073211
ACH-000281,0.07582078923422812
ACH-000288,-0.42395770582624376
ACH-000291,-0.527129841819788
ACH-000293,-0.1809112797571228
ACH-000294,-0.06012653306558709
ACH-000295,-0.2134681705080816
ACH-000296,-0.351996469740868
ACH-000302,-0.25107234474244894
ACH-000304,-0.3297945972471528
ACH-000307,-0.1421243730880399
ACH-000308,-0.09775379034759836
ACH-000310,-0.22879110095075225
ACH-000311,-0.14397722130352025
ACH-000312,-0.3077529237572963
ACH-000315,-0.3985509072468983
ACH-000316,-0.22203894822151726
ACH-000317,0.07359394568940003
ACH-000318,-0.17961191607002824
ACH-000319,-0.20548773622338
ACH-000320,-0.4170531565403944
ACH-000322,-0.1697635727235512
ACH-000323,-0.25152972760462444
ACH-000324,-0.25024899079149765
ACH-000329,-0.2741626709655033
ACH-000330,-0.11500726265423095
ACH-000331,-0.2275860217217269
ACH-000332,-0.13579940853238906
ACH-000334,-0.07692655575180203
ACH-000335,-0.5422290090504345
ACH-000336,-0.10487363400717728
ACH-000337,-0.0948300000919452
ACH-000338,0.07818903169647684
ACH-000339,-0.11982548479242043
ACH-000341,-0.19601700698959532
ACH-000348,-0.6749331212410574
ACH-000350,-0.14740093892701744
ACH-000352,-0.25883169706938225
ACH-000356,-0.3122846244284412
ACH-000361,-0.19089767591655907
ACH-000362,-0.13486702573701378
ACH-000363,-0.04486434413776266
ACH-000364,-0.4856090278795313
ACH-000365,-0.1397258786937082
ACH-000366,-0.36794426574823225
ACH-000368,-0.4090072860961251
ACH-000374,-0.2887819070066817
ACH-000375,-0.4518885007549436
ACH-000376,-0.4496411766887341
ACH-000381,-0.20333260866597255
ACH-000383,-0.2509193891929098
ACH-000387,-0.06881523922394643
ACH-000389,-0.3426724020333223
ACH-000390,-0.3540166167372538
ACH-000393,-0.2526100495672483
ACH-000395,-0.18671465730170464
ACH-000396,0.01618562147915201
ACH-000397,-0.2228108919367647
ACH-000401,-0.3958113874654591
ACH-000402,-0.1886575313434366
ACH-000403,-0.24474735873336986
ACH-000404,-0.7691566301581259
ACH-000406,-0.08493952502362273
ACH-000407,-0.2853546213839269
ACH-000408,-0.1337609392549723
ACH-000410,-0.14975285362060914
ACH-000411,-0.2633595758046969
ACH-000414,-0.1815484503329301
ACH-000415,-0.07505643718781785
ACH-000416,-0.27562368733121706
ACH-000420,-0.19935374493278268
ACH-000421,-0.08290651907289978
ACH-000424,-0.20702060396188016
ACH-000425,-0.16878330744067627
ACH-000426,-0.0098563761822383
ACH-000427,-0.10452201546027952
ACH-000433,-0.34929789698035235
ACH-000435,-0.6714866596043371
ACH-000436,0.011276200497686269
ACH-000444,-0.192957080774678
ACH-000445,-0.2924503982030497
ACH-000448,-0.1985418731733149
ACH-000450,-0.36941864661991947
ACH-000452,-0.08770520115477852
ACH-000454,-0.19131231227174805
ACH-000458,-0.15684556551699522
ACH-000459,-0.2431165704079708
ACH-000460,-0.220147955968507
ACH-000461,-0.13136084575386486
ACH-000463,-0.23142808482407576
ACH-000464,-0.7168439235254758
ACH-000466,-0.2423321034035167
ACH-000467,-0.09075834544589806
ACH-000468,-0.3664593874002014
ACH-000469,-0.12957148527038995
ACH-000470,-0.13071144892203054
ACH-000471,-0.1561129123030171
ACH-000472,0.027659451423098433
