,TUBB4A (10382)
ACH-000304,-0.4074849983603781
ACH-000307,-0.3166810825596694
ACH-000308,-0.3297892779565311
ACH-000310,-0.15592151141567825
ACH-000311,-0.3122485057684405
ACH-000312,-0.1899010474710438
ACH-000315,-0.09713550443652308
ACH-000316,-0.19862540992526012
ACH-000317,-0.24033563830400395
ACH-000318,-0.2429176884146788
ACH-000319,-0.3597067729532061
ACH-000320,-0.26462168015292153
ACH-000322,-0.2349615272836411
ACH-000323,-0.3882749370450764
ACH-000324,-0.35357406285486914
ACH-000329,-0.2045666221195977
ACH-000330,-0.2615861600872714
ACH-000331,-0.3214454930719147
ACH-000332,-0.1942465848084574
ACH-000334,-0.2804623949975936
ACH-000335,-0.2519698064780412
ACH-000336,-0.3567291266006216
ACH-000337,-0.5216713318105136
ACH-000338,-0.5216940065673502
ACH-000339,-0.35283964560391434
ACH-000341,-0.16129969948888234
ACH-000348,-0.2771021786961224
ACH-000350,-0.3223439262418753
ACH-000352,-0.3419190934762963
ACH-000356,-0.11842206278087007
ACH-000361,-0.46898799386074497
ACH-000362,-0.30552603140140955
ACH-000363,-0.3528914107865247
ACH-000364,-0.3597669224636376
ACH-000365,-0.2828172269891937
ACH-000366,-0.2897417443143868
ACH-000368,-0.5885797982128982
ACH-000374,-0.3554789444815865
ACH-000375,-0.5648860682539144
ACH-000376,-0.2471871394071728
ACH-000381,-0.19725952994972126
ACH-000383,-0.3245029449777894
ACH-000387,-0.17267088907079042
ACH-000389,-0.3699957979040078
ACH-000390,-0.29046349671492955
ACH-000393,-0.3810169570051383
ACH-000395,-0.09253954999942092
ACH-000396,-0.42844225013922016
ACH-000397,-0.20034706499553
ACH-000401,-0.1308947032787532
ACH-000402,-0.2868728223461292
ACH-000403,-0.2896309771875857
ACH-000404,-0.08711201651948376
ACH-000406,-0.20329150884841027
ACH-000407,-0.2193703903372991
ACH-000408,-0.4037026234309651
ACH-000410,-0.21910042809186864
ACH-000411,-0.6019315801201813
ACH-000414,-0.2987335924543482
ACH-000415,-0.33467904773360885
ACH-000416,-0.3792019632923096
ACH-000420,-0.3849330971058661
ACH-000421,-0.19852045148751046
ACH-000424,-0.3323853257785758
ACH-000425,-0.2894726216591204
ACH-000426,-0.2429970178166937
ACH-000427,-0.2097055067495134
ACH-000433,-0.5211796946769367
ACH-000435,-0.3876390641838737
ACH-000436,-0.11011979458261126
ACH-000444,-0.11037833037544666
ACH-000445,-0.3144233911094085
ACH-000448,-0.2782745291408465
ACH-000450,-0.271691901583566
ACH-000452,-0.2551800621824534
ACH-000454,-0.2314015663101235
ACH-000458,-0.3853342649247756
ACH-000459,-0.2590276967451841
ACH-000460,-0.2699677832601677
ACH-000461,-0.33420305281067963
ACH-000463,-0.12107312207152787
ACH-000464,-0.1911031817105515
ACH-000466,-0.18049819443618909
ACH-000467,-0.09114160496108424
ACH-000468,-0.06628829552809991
ACH-000469,-0.2535756107634392
ACH-000470,-0.26830041684553385
ACH-000471,-0.3235960662747244
ACH-000472,-0.28876835105323223
ACH-000473,-0.3400347870792319
ACH-000475,-0.19142388881650715
ACH-000476,-0.3654281837455963
ACH-000477,-0.310208223777328
ACH-000479,-0.3732743625485763
ACH-000480,-0.5288922389078541
ACH-000481,-0.29613973571976576
ACH-000483,-0.3423900499501448
ACH-000484,0.01269065039356912
ACH-000485,-0.2839068745959987
ACH-000486,-0.1527485892024972
ACH-000487,-0.18181710699075054
ACH-000488,-0.24680835231633466
ACH-000490,-0.20718081471371252
ACH-000491,-0.25019613812308417
ACH-000495,-0.2851824707238668
ACH-000496,-0.26268968937919185
ACH-000499,-0.365648655106584
ACH-000500,-0.29811316722323383
ACH-000502,-0.2546780650291492
ACH-000503,-0.25331125844380603
ACH-000505,-0.2307619403629375
ACH-000507,-0.3242978316438925
ACH-000510,-0.3276457615736808
ACH-000511,-0.1177398238648788
ACH-000512,-0.5088181525321414
ACH-000516,-0.251028017879088
ACH-000517,-0.2530148170452225
ACH-000518,-0.10982035810884933
ACH-000520,-0.2622803971833586
ACH-000521,-0.2586516086359445
ACH-000522,-0.38092984599275853
ACH-000524,-0.2955796873191597
ACH-000527,-0.2859936953433629
ACH-000528,-0.36544611842537983
ACH-000537,-0.2656145567907097
ACH-000541,-0.19211858163992365
ACH-000542,-0.2214563126511728
ACH-000544,-0.18178326037828715
ACH-000545,-0.2738001087021401
ACH-000547,-0.4214722615759176
ACH-000548,-0.16569054901215366
ACH-000549,-0.4842493048953642
ACH-000550,-0.2459482425084104
ACH-000552,-0.11621677268270267
ACH-000556,-0.4985947246681534
ACH-000557,-0.27977347830927923
ACH-000569,-0.36295666702631024
ACH-000570,-0.22659780339843025
ACH-000571,-0.24888381256613865
ACH-000573,-0.30516303327397043
ACH-000576,-0.16109693259944266
ACH-000579,-0.1827848255148027
ACH-000580,-0.22205041677379125
ACH-000584,-0.2967908942125711
ACH-000585,-0.1904326124655336
ACH-000588,-0.13556337478541974
ACH-000589,-0.278165176119224
ACH-000591,-0.3905915912769144
ACH-000593,-0.277232703442454
ACH-000600,-0.1583353891053025
ACH-000601,-0.3232194834927584
ACH-000605,-0.1799280258549145
ACH-000606,-0.36505582012476334
ACH-000608,-0.23140567464683806
ACH-000614,-0.239611427554636
ACH-000616,-0.19211248328324626
ACH-000618,-0.1550419254049804
ACH-000619,-0.1606295445010483
ACH-000620,-0.3531362360079405
ACH-000621,-0.2868642721033807
ACH-000622,-0.3622119966964477
ACH-000623,-0.2592843053959095
ACH-000624,-0.36402445573703696
ACH-000627,-0.2308986749380511
ACH-000630,-0.37079051348606784
ACH-000631,-0.3402492965500233
ACH-000632,-0.2338107815593126
ACH-000633,-0.44595847224789065
ACH-000637,-0.4654755357854005
ACH-000638,-0.23430204577009586
ACH-000646,-0.12010458918397275
ACH-000647,-0.2256346001045561
ACH-000648,-0.21482860854912145
ACH-000649,-0.3504578621263592
ACH-000651,-0.2243072251783943
ACH-000652,-0.2234315458289504
ACH-000653,-0.3882773185022796
ACH-000657,-0.3376843258747244
ACH-000658,-0.3907602436960256
ACH-000661,-0.3184345321812399
ACH-000662,-0.14413986168227724
ACH-000663,-0.15437823807470485
ACH-000665,-0.2832055567836441
ACH-000671,-0.22174015906763428
ACH-000672,-0.4294550132427063
ACH-000673,-0.25520010182615355
ACH-000676,-0.2585976039580881
ACH-000677,-0.12847637596756128
ACH-000681,-0.39672489196031147
ACH-000683,-0.28287504821478177
ACH-000684,-0.2403706929649597
ACH-000688,-0.23564298472962245
ACH-000693,-0.1935054092630998
ACH-000694,-0.28808614031198265
ACH-000695,0.08919991349244626
ACH-000696,-0.305652711756002
ACH-000697,-0.19569184445332136
ACH-000699,-0.2658897709990125
ACH-000701,-0.2924889211300285
ACH-000706,-0.29874145037439537
ACH-000711,-0.21379652920000689
ACH-000713,-0.31999251135049955
ACH-000714,-0.24639666604671825
ACH-000718,-0.11518283345547715
ACH-000720,-0.28609991377256444
ACH-000721,-0.3391832367618926
ACH-000724,-0.290834105904479
ACH-000725,-0.6115089896796915
ACH-000732,-0.4077929211107951
ACH-000734,-0.4308436727578396
ACH-000735,-0.2185428484159177
ACH-000736,-0.202947985090998
ACH-000738,-0.27965337879099866
ACH-000746,-0.2944163282009093
ACH-000747,-0.2328022952864577
ACH-000748,-0.3654991187549115
ACH-000753,-0.2098772369181188
ACH-000756,-0.4504418222153118
ACH-000757,-0.2334015552558391
ACH-000758,-0.4022258090583921
ACH-000760,-0.17247330589443793
ACH-000762,-0.32835974236654897
ACH-000763,-0.12765079881017194
ACH-000764,-0.3010469674561742
ACH-000765,-0.2437044949695207
ACH-000766,-0.18266193514342047
ACH-000767,-0.2737322372914105
ACH-000768,-0.5107360572316044
ACH-000769,-0.4110565423921306
ACH-000770,-0.1756494277254567
ACH-000771,-0.39553214231148137
ACH-000773,-0.07636882532214519
ACH-000776,-0.3346125661175148
ACH-000777,-0.3839801395934279
ACH-000778,-0.2869805705858784
ACH-000781,-0.25865268613942577
ACH-000782,-0.2370680248765861
ACH-000783,-0.2375365561040541
ACH-000784,-0.2316101110176409
ACH-000785,-0.25978364639370216
ACH-000787,-0.2499077266569792
ACH-000788,-0.35951256190626113
ACH-000791,-0.13449484886957308
ACH-000792,-0.3745354246091182
ACH-000794,-0.4231695806997079
ACH-000796,-0.1864091478245556
ACH-000798,-0.11380193066557312
ACH-000799,-0.2566059853223356
ACH-000800,-0.12571419995380492
ACH-000802,-0.25173341800881394
ACH-000804,-0.3589269237190588
ACH-000805,-0.4983776856873642
ACH-000809,-0.245410226780208
ACH-000810,-0.237784929736868
ACH-000811,-0.31098345628763
ACH-000817,-0.3380778965080739
ACH-000819,-0.2949304232552451
ACH-000820,-0.4626597945858837
ACH-000821,-0.11002952029617301
ACH-000822,-0.19465347246777776
ACH-000823,-0.3702181324141224
ACH-000824,-0.2345296943002168
ACH-000827,-0.32042274743082616
ACH-000829,-0.2459633049859877
ACH-000831,-0.4400297687078616
ACH-000832,-0.3810099932348437
ACH-000833,-0.163131282209637
ACH-000834,-0.3988472747641202
ACH-000835,-0.24504073398558954
ACH-000836,-0.3002533831304386
ACH-000837,-0.3666470831552289
ACH-000838,-0.3398829006724847
ACH-000839,-0.2163215462200833
ACH-000840,-0.33464345880209395
ACH-000841,-0.33960850298568296
ACH-000843,-0.2156823973139572
ACH-000846,-0.4481868216274319
ACH-000847,-0.3045985553227569
ACH-000848,-0.25256048607894743
ACH-000849,-0.16747983160214736
ACH-000851,-0.3750719281258135
ACH-000855,-0.2716197139971201
ACH-000856,-0.3177056182922654
ACH-000858,-0.2474597700105643
ACH-000859,-0.3037975791851106
ACH-000861,-0.393921199049642
ACH-000862,-0.21036344415081895
ACH-000865,-0.2595900205514659
ACH-000866,-0.16783971043748394
ACH-000867,-0.22746180872213995
ACH-000869,-0.465372707761943
ACH-000872,-0.3254708028519551
ACH-000873,-0.3040518992578306
ACH-000876,-0.2717362767554179
ACH-000878,-0.27281889711351986
ACH-000880,-0.07193649297242344
ACH-000881,-0.3306367952840675
ACH-000882,-0.2409764831936935
ACH-000884,-0.3125233311071807
ACH-000885,-0.3755992722205429
ACH-000887,-0.3304121649489257
ACH-000889,-0.18819892980467795
ACH-000896,-0.343678315240086
ACH-000898,-0.1806158282697458
ACH-000900,-0.334076628696254
ACH-000901,-0.34040353220675496
ACH-000905,-0.2662564263828489
ACH-000906,-0.2636560074528666
ACH-000907,-0.19262762780698972
ACH-000910,-0.2942650570235664
ACH-000911,-0.2995580888795715
ACH-000912,-0.21472317304819946
ACH-000913,-0.29491904730020035
ACH-000915,-0.19721437741872455
ACH-000916,-0.14276589625041708
ACH-000917,-0.2421515304161327
ACH-000920,-0.5063410005584431
ACH-000921,-0.11844488753944665
ACH-000924,-0.2692733006012898
ACH-000926,-0.3976632946904357
ACH-000928,-0.4463060086883669
ACH-000929,-0.2725385389658487
ACH-000932,-0.25189665116507
ACH-000935,-0.1965553051121096
ACH-000936,-0.3397178828338388
ACH-000937,-0.4324355239920949
ACH-000938,-0.2805990862074048
ACH-000939,-0.25155926582393673
ACH-000941,-0.27965893617967885
ACH-000943,-0.23813505098483725
ACH-000946,-0.3052442722214998
ACH-000947,-0.2860274862237991
ACH-000948,-0.06431996326851384
ACH-000950,-0.31938725954335073
ACH-000953,-0.3544866754054917
ACH-000954,-0.5308337275596218
ACH-000957,-0.06679831070422751
ACH-000958,-0.2544606964753222
ACH-000960,-0.2380337142952539
ACH-000963,-0.3745942171874127
ACH-000968,-0.2374072253642251
ACH-000969,-0.09330850742975423
ACH-000972,-0.3323189605854105
ACH-000973,-0.12738899636192044
ACH-000974,-0.277234690810742
ACH-000978,-0.4647598224799306
ACH-000984,-0.2603025895091828
ACH-000986,-0.13683178464409762
ACH-000988,-0.3387503295250784
ACH-000993,-0.2578427649485823
ACH-000994,-0.2541733548650009
ACH-000996,-0.12364717644789562
ACH-001001,-0.3365351525320986
ACH-001020,-0.2290466404950181
ACH-001028,-0.2629220767025489
ACH-001031,-0.25625477547698805
ACH-001038,-0.2978954279004075
ACH-001048,-0.22411496405424586
ACH-001050,-0.2691184849697432
ACH-001053,-0.4048605550643104
ACH-001054,-0.29010060476124105
ACH-001061,-0.131787643387753
ACH-001067,-0.36018762953543904
ACH-001075,-0.3034877135521379
ACH-001096,-0.06482321451250117
ACH-001111,-0.342787889715678
ACH-001119,-0.0757872858477868
ACH-001128,-0.4291911433033245
ACH-001134,-0.13871307989246218
ACH-001151,-0.30330208110336804
ACH-001163,-0.2208287140683353
ACH-001164,-0.22023552255086176
ACH-001183,-0.2948424021428555
ACH-001192,-0.2451551731276832
ACH-001193,-0.3620834442480971
ACH-001196,-0.15602552782491413
ACH-001197,-0.27126505406421314
ACH-001205,-0.3176181507006794
ACH-001211,-0.34825061917374783
ACH-001212,-0.21273208099698426
ACH-001228,-0.2625723426859958
ACH-001232,-0.29841282780520345
ACH-001239,-0.31996110509563724
ACH-001270,-0.20550475211809988
ACH-001274,-0.2702492162447089
ACH-001275,-0.2259795022944989
ACH-001277,-0.4070580467876361
ACH-001278,-0.1823693778063732
ACH-001280,-0.1707000805314424
ACH-001283,-0.3059201157702143
ACH-001289,-0.1758206790583529
ACH-001300,-0.17596521804528206
ACH-001301,-0.373081678219205
ACH-001302,-0.28373123435823666
ACH-001306,-0.4844719458163053
ACH-001318,-0.3707155003744159
ACH-001322,-0.2899638243790401
ACH-001328,-0.3293251873272424
ACH-001332,-0.04568447425278588
ACH-001336,-0.2776285306181117
ACH-001346,-0.45180507988185803
ACH-001353,-0.2258366666768244
ACH-001354,-0.03133161249758104
ACH-001367,-0.32311545781841844
ACH-001368,-0.2418696139396541
ACH-001374,-0.02188749623840785
ACH-001377,-0.2912654625689368
ACH-001380,-0.3636692937799965
ACH-001391,-0.2318625965098753
ACH-001408,-0.06616747452687123
ACH-001430,-0.3115920315863902
ACH-001431,-0.4480175499847336
ACH-001450,-0.4236941979098807
ACH-001496,-0.2734307406877931
ACH-001500,-0.3167068236824182
ACH-001523,-0.4346731796350179
ACH-001532,-0.3528956256956806
ACH-001550,-0.27112837150730096
ACH-001552,-0.3580724091288637
ACH-001554,-0.15525662908016238
ACH-001654,-0.303059723584398
ACH-001735,-0.2543245950125333
ACH-001736,-0.238014916578019
ACH-001737,-0.4945885555136847
ACH-001740,-0.3914888710156762
ACH-001745,-0.3024533706783359
ACH-001765,-0.2798345108611277
