,NAT6 (24142)
ACH-000004,-0.0224426094429698
ACH-000005,0.009026062906821793
ACH-000007,-0.3196349269585052
ACH-000009,-0.09805258996372154
ACH-000011,0.015324762705578868
ACH-000012,-0.21579667009108974
ACH-000013,-0.035830032594903145
ACH-000014,-0.104023451668767
ACH-000015,-0.12039679139384442
ACH-000017,0.03513425958311979
ACH-000018,-0.21987960707363327
ACH-000019,-0.16950859243094651
ACH-000021,-0.06195624412551672
ACH-000022,-0.04313900203089803
ACH-000025,-0.24567172440943935
ACH-000028,-0.08973092832510438
ACH-000030,0.03860407204191922
ACH-000035,0.007641329708284282
ACH-000036,0.047168512510919136
ACH-000037,-0.06486511531085833
ACH-000039,-0.107852321843035
ACH-000040,-0.041250755812878716
ACH-000041,-0.10714582453844376
ACH-000042,-0.07355393653551147
ACH-000045,0.062476596921952975
ACH-000047,-0.02973895925187726
ACH-000052,-0.15697428420807036
ACH-000053,-0.0761903617057345
ACH-000054,-0.17135450857132914
ACH-000055,-0.14184510297789454
ACH-000060,-0.12757138075529728
ACH-000067,-0.3173405286633118
ACH-000070,-0.00038605647167955736
ACH-000075,-0.2904020072507251
ACH-000078,0.014693599776145002
ACH-000082,0.07596246224417885
ACH-000085,0.027793129050013826
ACH-000086,-0.09512419718688232
ACH-000087,0.06503710976377933
ACH-000092,-0.0349446791227807
ACH-000095,0.0653376444769605
ACH-000097,-0.11742265345809676
ACH-000098,-0.0014206179354690515
ACH-000099,-0.03538279483726128
ACH-000108,-0.048811385416960285
ACH-000113,-0.1134205962169998
ACH-000116,0.012917239047259492
ACH-000118,-0.2085629160530157
ACH-000120,-0.1164023922012669
ACH-000123,-0.002918758000169509
ACH-000127,-0.12142681745223464
ACH-000128,-0.026641342144993373
ACH-000132,-0.008052626317900635
ACH-000133,-0.06092284864691976
ACH-000137,-0.009107619825664012
ACH-000138,0.07441823814309151
ACH-000142,-0.08871609145017123
ACH-000143,0.06544466274714479
ACH-000146,0.003364597128041849
ACH-000148,0.019335699980297084
ACH-000150,-0.2788852354059204
ACH-000152,-0.017498774079758972
ACH-000153,-0.09834167524079364
ACH-000159,-0.08917762618907027
ACH-000160,0.050938553185486735
ACH-000163,-0.1385364860922637
ACH-000167,0.19033503612075506
ACH-000168,-0.001571531729922559
ACH-000169,0.045355420022529486
ACH-000178,-0.022036209575348745
ACH-000183,-0.015119510831673637
ACH-000188,-0.091528114772262
ACH-000189,-0.2717014631854193
ACH-000190,0.0013767879659438635
ACH-000198,-0.25547967776255165
ACH-000203,-0.6382702650793719
ACH-000204,0.10855046625636887
ACH-000206,-0.02114503470699652
ACH-000207,0.043933579722290304
ACH-000208,0.2184909778723801
ACH-000210,-0.25733610752002845
ACH-000211,-0.1127978275277864
ACH-000215,-0.042354162563831316
ACH-000221,-0.09654903127179587
ACH-000222,-0.11540767630201837
ACH-000223,-0.007585768508252673
ACH-000226,-0.05554662520833815
ACH-000227,0.0018880103786578586
ACH-000228,-0.17783302300290993
ACH-000231,-0.07619631977180205
ACH-000232,0.015430854856762469
ACH-000233,-0.1348918430533518
ACH-000234,-0.14364865611789576
ACH-000235,0.003101348905024693
ACH-000237,-0.06811554519772557
ACH-000238,-0.18006141538587414
ACH-000242,0.016609535723321106
ACH-000243,-0.07253041807073825
ACH-000244,-0.031046232265963793
ACH-000246,-0.04181002724213941
ACH-000248,0.04796010833443745
ACH-000250,-0.08348361589300707
ACH-000251,-0.09355373005423197
ACH-000252,-0.041608688256574426
ACH-000253,-0.15435618563000095
ACH-000255,-0.22770045235848596
ACH-000256,-0.1426099151268898
ACH-000257,-0.16890861066952162
ACH-000258,-0.13406884284647855
ACH-000259,-0.15735888633842646
ACH-000260,-0.07676282137345304
ACH-000261,-0.0025746196984765338
ACH-000262,-0.002637890661754384
ACH-000263,-0.02523297214163256
ACH-000264,-0.03359573033137942
ACH-000265,-0.17593648271267634
ACH-000266,-0.031798191443666315
ACH-000272,0.203988588286604
ACH-000274,-0.0955275781556267
ACH-000277,0.026446991821572657
ACH-000278,-0.005697401554764827
ACH-000279,-0.20369689815361386
ACH-000280,-0.2242259392645668
ACH-000281,-0.09138937939509988
ACH-000288,-0.044382001988964005
ACH-000291,-0.3061966488691738
ACH-000293,-0.20653341686002466
ACH-000294,0.005843280242607967
ACH-000295,0.043876252441820106
ACH-000296,-0.21301297264057736
