,NYNRIN (57523)
ACH-000004,-0.14559811352713506
ACH-000005,0.05787880056865503
ACH-000007,0.10811646436652572
ACH-000009,-0.022488989562626727
ACH-000011,0.007284386255988989
ACH-000012,0.04787518526322551
ACH-000013,-0.01804727295917504
ACH-000014,-0.11017280406344528
ACH-000015,0.07226961454052545
ACH-000017,-0.14912188339356972
ACH-000018,0.03161596775295033
ACH-000019,-0.1006321668540171
ACH-000021,-0.05903225292378285
ACH-000022,-0.017682461169303096
ACH-000025,0.047567509313061536
ACH-000028,-0.09116850490146046
ACH-000030,-0.0066121709506338795
ACH-000035,-0.08578403334499432
ACH-000036,-0.061308215639601586
ACH-000037,-0.08558451031793607
ACH-000039,-0.07060912551296407
ACH-000040,-0.1776040098192316
ACH-000041,-0.08752645586752814
ACH-000042,0.08438241189854705
ACH-000045,-0.1513628588492273
ACH-000047,-0.050214530616512924
ACH-000052,-0.08889438037107403
ACH-000053,-0.09639404733230557
ACH-000054,-0.05734826418449221
ACH-000055,0.010465922555149262
ACH-000060,-0.04227769159039746
ACH-000067,-0.010925270906253509
ACH-000070,-0.19958177408084052
ACH-000075,0.013918204121436666
ACH-000078,0.04454470216835355
ACH-000082,0.010453309214316687
ACH-000085,-0.0600323147080416
ACH-000086,-0.05779659447795786
ACH-000087,0.026312164382141626
ACH-000092,-0.06209895245645331
ACH-000095,-0.11816266145847472
ACH-000097,-0.0998631189195854
ACH-000098,-0.09821635479055192
ACH-000099,0.02798495386025941
ACH-000108,-0.030128505478869805
ACH-000113,-0.10980195266323144
ACH-000116,0.06285037833941694
ACH-000118,-0.1778349196045752
ACH-000120,-0.053938451055658615
ACH-000123,-0.037689598271311166
ACH-000127,-0.03374786585295388
ACH-000128,-0.09986480525193556
ACH-000132,0.1859292332604653
ACH-000133,-0.14496252201210974
ACH-000137,-0.05104564393257999
ACH-000138,0.06359200526179089
ACH-000142,-0.05223018218632084
ACH-000143,-0.12074766818918005
ACH-000146,-0.09424226127119477
ACH-000148,-0.07238880079912463
ACH-000150,0.15962742344033545
ACH-000152,-0.0431689956552652
ACH-000153,-0.0005693321982603843
ACH-000159,-0.06679999166563687
ACH-000160,-0.22035074311604375
ACH-000163,0.02849994842510536
ACH-000167,-0.2048905895762337
ACH-000168,-0.20098112534943385
ACH-000169,-0.0058890597736530785
ACH-000178,0.012893674164704593
ACH-000183,-0.12724640713331278
ACH-000188,0.10558760211160896
ACH-000189,-0.12335699124040472
ACH-000190,0.05973217995604211
ACH-000198,-0.1041175309014604
ACH-000203,0.1748951473169167
ACH-000204,0.007175316002260834
ACH-000206,0.2274304901118799
ACH-000207,0.012011122799322323
ACH-000208,0.17461868727245924
ACH-000210,-0.014576769714065798
ACH-000211,-0.07966504373164274
ACH-000215,0.0055066912948334296
ACH-000221,-0.06882583540256662
ACH-000222,0.1131128240534058
ACH-000223,0.12372258730960532
ACH-000226,-0.2418121521890435
ACH-000227,-0.030803262896067295
ACH-000228,0.048912616109000426
ACH-000231,-0.007658757561013841
ACH-000232,-0.037840687848729584
ACH-000233,-0.07242597369109237
ACH-000234,-0.10550314828174716
ACH-000235,-0.037508656184926825
ACH-000237,0.10465152930473927
ACH-000238,-0.11118192396191937
ACH-000242,-0.07121910387203635
ACH-000243,-0.029916438578048314
ACH-000244,-0.16913382530549814
ACH-000246,-0.12215289818508493
ACH-000248,-0.06401463830993036
ACH-000250,-0.07877713856523154
ACH-000251,0.003269882133104713
ACH-000252,0.06831342638393881
ACH-000253,0.1238820402580852
