,AURKA (6790)
ACH-000226,-0.9255969323068272
ACH-000227,-1.0592556938149975
ACH-000228,-1.2539211090795372
ACH-000231,-0.9831707944060506
ACH-000232,-0.9432157803713294
ACH-000233,-0.7633148170091791
ACH-000234,-0.8685460455075887
ACH-000235,-0.7376892322287094
ACH-000237,-0.957387701912696
ACH-000238,-0.8607629397807088
ACH-000242,-0.8683596073165976
ACH-000243,-0.8307358572095473
ACH-000244,-1.2033905638560118
ACH-000246,-0.910256062529078
ACH-000248,-0.9598190020955027
ACH-000250,-0.5716317298906913
ACH-000251,-0.6239261189001979
ACH-000252,-0.8812882943161158
ACH-000253,-0.8186076798268395
ACH-000255,-0.9130960286666502
ACH-000256,-0.7501792614158503
ACH-000257,-0.8852129774763533
ACH-000258,-1.0349940495837509
ACH-000259,-0.8755631819106926
ACH-000260,-1.0063756452990391
ACH-000261,-1.1462911363224608
ACH-000262,-0.9796104529813512
ACH-000263,-1.0851014882885357
ACH-000264,-1.1374612027278508
ACH-000265,-0.8651106925501585
ACH-000266,-0.9534607268956866
ACH-000272,-0.8465384576473813
ACH-000274,-1.033603521332009
ACH-000277,-0.9892242864853262
ACH-000278,-0.8894141653321924
ACH-000279,-0.9125587076308046
ACH-000280,-0.9605833668993656
ACH-000281,-0.8030666101017456
ACH-000288,-0.812113269943883
ACH-000291,-1.1171950747183879
ACH-000293,-0.7751496349711687
ACH-000294,-0.9750634926210354
ACH-000295,-1.0999919442211354
ACH-000296,-1.1558242813301909
ACH-000302,-0.9100489635555192
ACH-000304,-0.8423376034121197
ACH-000307,-0.8503634279753226
ACH-000308,-0.8592283072683925
ACH-000310,-0.9012192382911199
ACH-000311,-0.7857544340476631
ACH-000312,-0.9339635136122436
ACH-000315,-0.9411680362809924
ACH-000316,-0.9886925583084178
ACH-000317,-0.658757541693673
ACH-000318,-0.8374976424088517
ACH-000319,-1.0320115327189554
ACH-000320,-0.7703278279218371
ACH-000322,-1.0484101654126503
ACH-000323,-0.8439618369737328
ACH-000324,-0.7641024149839966
ACH-000329,-0.9634530234703144
ACH-000330,-0.8277882873276584
ACH-000331,-0.9622882319648678
ACH-000332,-0.9046943069552372
ACH-000334,-0.9665221310663312
ACH-000335,-0.7946782354304094
ACH-000336,-1.0324876465221131
ACH-000337,-0.8475585902721564
ACH-000338,-0.7772438401997381
ACH-000339,-0.783130735597348
ACH-000341,-0.8938377317804072
ACH-000348,-1.0096151119794028
ACH-000350,-0.8797557791540945
ACH-000352,-0.8962846692466675
ACH-000356,-0.9086955680207534
ACH-000361,-0.8882554588058219
ACH-000362,-0.9035764025808908
ACH-000363,-0.9866446840223476
ACH-000364,-1.035623594974053
ACH-000365,-0.9079054460443712
ACH-000366,-1.0193929016106942
ACH-000368,-0.9740593011941489
ACH-000374,-0.7562037685969825
ACH-000375,-0.8410105673623507
ACH-000376,-1.0545710324686
ACH-000381,-0.987476362577308
ACH-000383,-0.8860720400423457
ACH-000387,-0.9900386509181474
ACH-000389,-0.8103666853273167
ACH-000390,-0.9115995018247178
ACH-000393,-0.8319054181853016
ACH-000395,-1.1826952039569048
ACH-000396,-1.1360385136282076
ACH-000397,-0.7678515298377893
ACH-000401,-0.6923167443348383
ACH-000402,-0.577195274000009
ACH-000403,-1.0394025150569577
ACH-000404,-1.0989455701685225
ACH-000406,-0.8680440398364699
ACH-000407,-0.9150855527052354
ACH-000408,-0.8832231472710136
ACH-000410,-0.8304632274414504
ACH-000411,-0.9959468250080452
ACH-000414,-0.8428342213127916
ACH-000415,-0.8254531965305879
ACH-000416,-0.7941081452123557
ACH-000420,-1.0340513265660678
ACH-000421,-0.8846261303685076
ACH-000424,-1.0056425406196594
ACH-000425,-0.8312074317616797
ACH-000426,-0.7924905954984173
ACH-000427,-0.9553016081010997
ACH-000433,-0.9735345613352682
ACH-000435,-0.7689122803224825
ACH-000436,-0.9463390225691756
ACH-000444,-0.8214828551258683
ACH-000445,-0.723744698829685
ACH-000448,-0.7544290075518505
ACH-000450,-0.6547228251301642
ACH-000452,-0.7327135779533226
ACH-000454,-0.8209412879978751
ACH-000458,-0.8954586440731191
ACH-000459,-0.7760146286774754
ACH-000460,-0.7423511693593259
ACH-000461,-1.3925720023224208
ACH-000463,-0.9212171976257486
ACH-000464,-0.9083216185944248
ACH-000466,-0.8934888615050105
ACH-000467,-0.9495950766611758
ACH-000468,-0.9695911303809848
ACH-000469,-1.3197826705931688
ACH-000470,-0.9454781986806292
ACH-000471,-0.923743685574698
ACH-000472,-0.7870645976765115
ACH-000473,-0.7514850618298847
ACH-000475,-0.7991458601771421
ACH-000476,-0.8482151241523121
ACH-000477,-0.6420650121090927
ACH-000479,-1.334645088159896
ACH-000480,-0.8153149650317449
ACH-000481,-0.7906616107841083
ACH-000483,-0.7251444014063801
ACH-000484,-1.1272838382539114
ACH-000485,-0.9798559398409848
ACH-000486,-0.9216191227856348
ACH-000487,-0.9270321623453092
ACH-000488,-0.9968534806715736
ACH-000490,-0.9582272059547589
ACH-000491,-0.9628721055775809
ACH-000495,-0.8380100082382878
ACH-000496,-1.0318344284362753
ACH-000499,-1.02454840115129
ACH-000500,-0.5983548617711845
ACH-000502,-0.5833757799667646
ACH-000503,-0.8291956410444888
ACH-000505,-0.6084190264278463
ACH-000507,-0.7503790130767423
ACH-000510,-1.0763905315751845
ACH-000511,-0.9602695936795858
ACH-000512,-1.0386062562102427
ACH-000516,-1.1064014741169284
ACH-000517,-0.9212004371261052
ACH-000518,-0.655202270855763
ACH-000520,-0.9311194336308231
ACH-000521,-1.096695906392772
ACH-000522,-0.985034599839108
ACH-000524,-0.8506264016756468
ACH-000527,-1.0373375025598066
ACH-000528,-0.9783171649268344
ACH-000537,-0.9945808632254974
ACH-000541,-1.3851836120393397
ACH-000542,-0.8393248355345133
ACH-000544,-0.8446204862372955
ACH-000545,-0.8862768419224758
ACH-000547,-0.9459584062061884
ACH-000548,-0.9294865308161682
ACH-000549,-0.8546461961093111
ACH-000550,-0.8266107691736495
ACH-000552,-0.8686328741055243
ACH-000556,-0.6855389425635581
ACH-000557,-1.0713955817756058
ACH-000569,-0.8936729240775524
ACH-000570,-0.9691299197728576
ACH-000571,-0.8098129680646341
ACH-000573,-1.0474607765448258
ACH-000576,-0.6949444478388322
ACH-000579,-0.9463803871031364
ACH-000580,-0.9876435523023632
ACH-000584,-0.9148972270781934
ACH-000585,-1.0522234906432777
ACH-000588,-0.8614505918991617
ACH-000589,-1.2187760977105595
ACH-000591,-0.7699731259013187
ACH-000593,-0.7237961668721804
ACH-000600,-0.9277296253818896
ACH-000601,-0.9195810398317018
ACH-000605,-0.96157333323267
ACH-000606,-0.9085374061628666
ACH-000608,-1.0030157688274322
ACH-000614,-1.041526927964811
ACH-000616,-0.8650734582970872
ACH-000618,-0.6477894527567173
ACH-000619,-0.794891612529943
ACH-000620,-0.7256851048641357
ACH-000621,-0.8692801678716722
ACH-000622,-1.0689779226365683
ACH-000623,-1.1243947541323192
ACH-000624,-0.8923541921337901
ACH-000627,-1.2491500670112319
ACH-000630,-0.7587341700592448
ACH-000631,-1.0166223484830228
ACH-000632,-0.8553221663933324
ACH-000633,-0.8236322304792368
ACH-000637,-0.6960620284179055
ACH-000638,-0.8827158816811236
ACH-000646,-0.9398100440872516
ACH-000647,-0.8715568921978702
ACH-000648,-0.7577858937158718
ACH-000649,-0.8731261609463233
ACH-000651,-0.944843190736984
ACH-000652,-0.6003302678481421
ACH-000653,-0.882795636465362
ACH-000657,-1.0291701812550955
ACH-000658,-0.9982030258135588
ACH-000661,-0.6624443382571493
ACH-000662,-1.0748437768414127
ACH-000663,-0.8590940208952584
ACH-000665,-0.9643039436797552
ACH-000671,-0.8098539202094777
ACH-000672,-0.7958998079832061
ACH-000673,-0.7894531718313743
ACH-000676,-0.9544686124016454
ACH-000677,-1.0687024370113931
ACH-000681,-0.9885156776879216
ACH-000683,-0.8058424000284361
ACH-000684,-0.9822716840152632
ACH-000688,-1.293482712797046
ACH-000693,-0.8088581218635161
ACH-000694,-0.93172603833248
ACH-000695,-1.0001842050980263
ACH-000696,-0.9594967854657528
ACH-000697,-0.8818234584062388
ACH-000699,-1.2061272985157168
ACH-000701,-1.116311456680831
ACH-000706,-0.8655988258115334
ACH-000711,-0.6695259566496824
ACH-000713,-0.7918253081704406
ACH-000714,-1.0669613201569128
ACH-000718,-1.2234114852996498
ACH-000720,-0.8734586767367463
ACH-000721,-1.0961764277177428
ACH-000724,-0.9132606679613628
ACH-000725,-1.051646248006549
ACH-000732,-1.0371466902484496
ACH-000734,-0.6339796370624711
ACH-000735,-1.0999569130860751
ACH-000736,-0.6837968062164934
ACH-000738,-0.9272676610700908
ACH-000746,-0.8850686803534459
ACH-000747,-1.0754202064997336
ACH-000748,-1.193676318179514
ACH-000753,-0.8144816665164104
ACH-000756,-0.6899014905003253
ACH-000757,-0.8870428771986948
ACH-000758,-0.6894637569441989
ACH-000760,-0.9425153358433128
ACH-000762,-0.8094104760150278
ACH-000763,-0.9416075451563192
ACH-000764,-1.0478323613312963
ACH-000765,-0.808570438012713
ACH-000766,-0.9840112453884056
ACH-000767,-1.1074556842896512
ACH-000768,-0.7228513831441636
ACH-000769,-0.9423918313184444
ACH-000770,-0.9790191242051198
ACH-000771,-0.8761560326342439
ACH-000773,-0.9820225216740546
ACH-000776,-0.7171962729312424
ACH-000777,-0.9740200101244104
ACH-000778,-1.0343036117895752
ACH-000781,-0.8986535636440225
ACH-000782,-0.9683740554389824
ACH-000783,-1.2824160663467867
ACH-000784,-1.015270176026703
ACH-000785,-1.0737806257002382
ACH-000787,-1.3004855555659385
ACH-000788,-0.8961091353306719
ACH-000791,-0.8244739069934428
ACH-000792,-0.8220928355089487
ACH-000794,-0.936909579635738
ACH-000796,-0.8920231656009614
ACH-000798,-1.2261403118824643
ACH-000799,-1.0088078797754043
ACH-000800,-0.8121204865851402
ACH-000802,-0.7457595108099934
ACH-000804,-0.7774054241103101
ACH-000805,-0.8142363237657675
ACH-000809,-0.8519561756717016
ACH-000810,-0.9244350037164696
ACH-000811,-1.1308997554859752
ACH-000817,-0.9209296050113458
ACH-000819,-0.7751116668869336
ACH-000820,-1.0509316603153456
ACH-000821,-1.2473006487927978
ACH-000822,-1.0242761108757692
ACH-000823,-1.0371207931626156
ACH-000824,-0.8372103296786072
ACH-000827,-0.7970290561303888
ACH-000829,-0.9281489346301308
ACH-000831,-0.9565933989943292
ACH-000832,-0.7096488890834552
ACH-000833,-1.0771874768920937
ACH-000834,-0.7883526444397623
ACH-000835,-0.9413191461032414
ACH-000836,-0.8911597069610956
ACH-000837,-0.9565420802751512
ACH-000838,-0.9949810993480348
ACH-000839,-0.8322137125595785
ACH-000840,-0.8320994659373459
ACH-000841,-0.8802064503721665
ACH-000843,-0.9081425607973816
ACH-000846,-0.9668756844738186
ACH-000847,-0.8972793330012521
ACH-000848,-0.6884625192457855
ACH-000849,-1.1830543061202838
ACH-000851,-0.9690237021494341
ACH-000855,-0.6669719870558043
ACH-000856,-0.9753294689691474
ACH-000858,-0.8687817701507019
ACH-000859,-0.7957890567028044
ACH-000861,-0.8608747810988878
ACH-000862,-0.9521232212082801
ACH-000865,-0.9752200217778096
ACH-000866,-1.1274750208171889
ACH-000867,-1.0718998749550352
ACH-000869,-1.051497365581533
ACH-000872,-1.0993285858875934
ACH-000873,-0.8541565900795144
ACH-000876,-1.0158578756341776
ACH-000878,-1.187302609528368
ACH-000880,-0.8320164486573192
ACH-000881,-0.8152884591842712
ACH-000882,-0.9686699103610004
ACH-000884,-0.8936061204321569
ACH-000885,-1.0051192836970442
ACH-000887,-0.8090358389699172
ACH-000889,-0.6831226540318971
ACH-000896,-0.8588272530326032
ACH-000898,-0.9727731608995528
ACH-000900,-1.0408171746976251
ACH-000901,-1.133030126024295
ACH-000905,-0.6495311029071108
ACH-000906,-0.9200435972637806
ACH-000907,-1.2317423654341155
ACH-000910,-0.9786923233300728
ACH-000911,-0.8174538172733743
ACH-000912,-0.9989260993672476
ACH-000913,-0.9156107142854008
ACH-000915,-0.8904386296421521
ACH-000916,-0.6592599285512262
ACH-000917,-1.0344795778152076
ACH-000920,-0.988683937634992
ACH-000921,-1.0251041280754083
ACH-000924,-0.9991048136470899
ACH-000926,-0.8524837306972096
ACH-000928,-1.0567470313999954
ACH-000929,-1.0243522749480098
ACH-000932,-0.8837764146063778
ACH-000935,-1.0511394705260018
ACH-000936,-0.9767416492799824
ACH-000937,-0.6801121419163576
ACH-000938,-0.8276550349233972
ACH-000939,-1.0365235439343654
ACH-000941,-1.0085266135191029
ACH-000943,-0.8304262836495658
ACH-000946,-0.9838818433341064
ACH-000947,-0.937410197525576
ACH-000948,-0.8447499681450191
ACH-000950,-1.019734015585165
ACH-000953,-0.8023424404101863
ACH-000954,-0.9829770068510066
ACH-000957,-0.7787756789170632
ACH-000958,-0.8708303090108155
ACH-000960,-0.8863511819105075
ACH-000963,-0.7528613764049626
ACH-000968,-0.9097953484239572
ACH-000969,-0.7097328184424717
ACH-000972,-0.9606500242809546
ACH-000973,-0.910475562274222
ACH-000974,-0.9802469420036276
ACH-000978,-0.9337090252782032
ACH-000984,-0.7709853419230567
ACH-000986,-0.9543244627153028
ACH-000988,-0.8828581820833947
ACH-000993,-1.1160776979900369
ACH-000994,-1.0174237151269871
ACH-000996,-0.993554798105442
ACH-001001,-0.6586219705287611
ACH-001020,-0.6998951074732782
ACH-001028,-0.9568311944797374
ACH-001031,-1.1389486692988808
ACH-001038,-0.9283850514846111
ACH-001048,-0.8624092257778582
ACH-001050,-0.988150892607672
ACH-001053,-1.026479508757533
ACH-001054,-0.915518299810688
ACH-001061,-0.9033351406574428
ACH-001067,-0.9923473099201028
ACH-001075,-0.8168439578921498
ACH-001096,-0.8695020305992882
ACH-001111,-1.114932425388306
ACH-001119,-0.7208600042125329
ACH-001128,-1.3427589092113164
ACH-001134,-1.1020493890504235
ACH-001151,-0.986460289534382
ACH-001163,-1.174855203262951
ACH-001164,-0.8306540433209677
ACH-001183,-0.7389471453194296
ACH-001192,-1.0122584349073516
ACH-001193,-0.7772922770391484
ACH-001196,-0.7956319207977394
ACH-001197,-0.8421067952612631
ACH-001205,-1.05526335981744
ACH-001211,-1.1346436567703029
ACH-001212,-1.2108443159251412
ACH-001228,-0.9553041675899829
ACH-001232,-0.8381192364221115
ACH-001239,-1.0576243354863022
ACH-001270,-0.8081173964835066
ACH-001274,-1.2575193817537995
ACH-001275,-1.1546487697578889
ACH-001277,-0.9084965452969304
ACH-001278,-1.044765952753702
ACH-001280,-1.1175714184677747
ACH-001283,-0.989792730735838
ACH-001289,-1.0683305944686317
ACH-001300,-1.1588834115821454
ACH-001301,-1.1440026483200705
ACH-001302,-1.0606133008530612
ACH-001306,-1.0522050760807302
ACH-001318,-0.9289974200493132
ACH-001322,-1.1077240367365353
ACH-001328,-0.8369711434564651
ACH-001332,-0.9553564111036396
ACH-001336,-0.8920953659980771
ACH-001346,-0.9628439803903084
ACH-001353,-0.9392506858760225
ACH-001354,-0.7815555056980819
ACH-001367,-0.8543898705115452
ACH-001368,-1.1908203260860888
ACH-001374,-1.046792786901228
ACH-001377,-0.8816347395662556
ACH-001380,-0.9072154482900696
ACH-001391,-1.02099685788447
ACH-001408,-0.7965896439838467
ACH-001430,-0.966765017000584
ACH-001431,-0.9294745923831592
ACH-001450,-0.859909253498345
ACH-001496,-1.075705100672486
ACH-001500,-1.1355969819205602
ACH-001523,-0.8923599615123962
ACH-001532,-0.9112041249864
ACH-001550,-1.0398126591534742
ACH-001552,-0.9743980795181236
ACH-001554,-1.0779750314616017
ACH-001654,-1.0439452610550986
ACH-001735,-1.0716020842206055
ACH-001736,-1.0258430612434366
ACH-001737,-0.9183868593894772
ACH-001740,-1.1352264298677015
ACH-001745,-0.9939729862507564
ACH-001765,-1.079166510148802
