,GTF3C3 (9330)
ACH-000452,-0.4317123029116273
ACH-000454,-0.4002620752495991
ACH-000458,-0.5096383278693792
ACH-000459,-0.1454245284089135
ACH-000460,-0.4557459839696506
ACH-000461,-0.3308768295722319
ACH-000463,-0.5155041649619396
ACH-000464,-0.30535410179599604
ACH-000466,-0.3207943126789292
ACH-000467,-0.4165660471536165
ACH-000468,-0.4761221305886679
ACH-000469,-0.5369081944128393
ACH-000470,-0.29042732206963123
ACH-000471,-0.4344027672066468
ACH-000472,-0.4237217791028751
ACH-000473,-0.5145704030545604
ACH-000475,-0.3605097507339868
ACH-000476,-0.3877390520859992
ACH-000477,-0.3360579215626905
ACH-000479,-0.4353226398413745
ACH-000480,-0.5027850982040867
ACH-000481,-0.26760412245059545
ACH-000483,-0.4777598746358941
ACH-000484,-0.27834500028377857
ACH-000485,-0.3674071118743304
ACH-000486,-0.4880723148102645
ACH-000487,-0.554688356750261
ACH-000488,-0.4124869882158884
ACH-000490,-0.3307897865287364
ACH-000491,-0.1642871411176644
ACH-000495,-0.7290293634661783
ACH-000496,-0.5378975560632953
ACH-000499,-0.3100630223178581
ACH-000500,-0.6124386863873987
ACH-000502,-0.3357373167938381
ACH-000503,-0.2538776244508212
ACH-000505,-0.29294713465702
ACH-000507,-0.5031357302052105
ACH-000510,-0.4042703279017035
ACH-000511,-0.4237792905036204
ACH-000512,-0.5976253920429792
ACH-000516,-0.4113755111342959
ACH-000517,-0.21913469823570747
ACH-000518,-0.5231147997755143
ACH-000520,-0.4194514162860743
ACH-000521,-0.2732565040786232
ACH-000522,-0.3540070274372368
ACH-000524,-0.2367876876006936
ACH-000527,-0.3451387427279393
ACH-000528,-0.453250238503023
ACH-000537,-0.6422796130701335
ACH-000541,-0.6157455611641749
ACH-000542,-0.4558755012625178
ACH-000544,-0.19905922181467806
ACH-000545,-0.5479904453653718
ACH-000547,-0.4009435787502325
ACH-000548,-0.24882174100171686
ACH-000549,-0.4128078699423147
ACH-000550,-0.38713242701185857
ACH-000552,-0.4304149191905754
ACH-000556,-0.2566574396421901
ACH-000557,-0.3102581673443357
ACH-000569,-0.5575312892920881
ACH-000570,-0.4644017455657407
ACH-000571,-0.3359184708316047
ACH-000573,-0.5356398855306446
ACH-000576,-0.5206654250474331
ACH-000579,-0.3825780315751982
ACH-000580,-0.3732180059763652
ACH-000584,-0.4607686013032733
ACH-000585,-0.35482288382784816
ACH-000588,-0.3627302689487863
ACH-000589,-0.2303413235538336
ACH-000591,-0.3863605827069223
ACH-000593,-0.4651899245125588
ACH-000600,-0.2966929323288179
ACH-000601,-0.378550422666482
ACH-000605,-0.3168614595935953
ACH-000606,-0.36811098831005795
ACH-000608,-0.18126924285386
ACH-000614,-0.16484499018591914
ACH-000616,-0.4202347847918957
ACH-000618,-0.6228548807591355
ACH-000619,-0.41312628733298257
ACH-000620,-0.2946299482921473
ACH-000621,-0.13869544301816808
ACH-000622,-0.5807398117398628
ACH-000623,-0.47331538265891
ACH-000624,-0.26278633984686073
ACH-000627,-0.3533148537700601
ACH-000630,-0.4341608425331488
ACH-000631,-0.6619462617641984
ACH-000632,-0.3288218601816729
ACH-000633,-0.16719014839108798
ACH-000637,-0.3819535743244797
ACH-000638,-0.45747299852229
ACH-000646,-0.3640624444596067
ACH-000647,-0.4599107662537195
ACH-000648,-0.3368330026918772
ACH-000649,-0.270037750669046
ACH-000651,-0.4563891874725992
ACH-000652,-0.4837754932043761
ACH-000653,-0.3679673287505038
ACH-000657,-0.3722898790798364
ACH-000658,-0.5759314400065088
ACH-000661,-0.3472774108207945
ACH-000662,-0.5444135789654307
ACH-000663,-0.3916649457528044
ACH-000665,-0.4719030281601721
ACH-000671,-0.4886276531744733
ACH-000672,-0.3048011331429265
ACH-000673,-0.4359159082977358
ACH-000676,-0.2537383091986824
ACH-000677,-0.1098092597519392
ACH-000681,-0.4960134130801215
ACH-000683,-0.3171734328870004
ACH-000684,-0.6026177654362981
ACH-000688,-0.115337471681284
ACH-000693,-0.3506200489622328
ACH-000694,-0.4204613393876693
ACH-000695,-0.24680215709290226
ACH-000696,-0.3438385284657384
ACH-000697,-0.6061638569852745
ACH-000699,-0.3856950833382564
ACH-000701,-0.1786863780129527
ACH-000706,-0.4528828047924837
ACH-000711,-0.34890836245426354
ACH-000713,-0.5279144005688283
ACH-000714,-0.12564988046798367
ACH-000718,-0.08872593232989928
ACH-000720,-0.4683413232979053
ACH-000721,-0.2656719176286892
ACH-000724,-0.3823053857598596
ACH-000725,-0.2822388913297757
ACH-000732,-0.42479260654360224
ACH-000734,-0.5047310956907847
ACH-000735,-0.20633851982747214
ACH-000736,-0.5685789317182451
ACH-000738,-0.650667791369741
ACH-000746,-0.4031809999420618
ACH-000747,-0.4686464436175215
ACH-000748,-0.5260838721219325
ACH-000753,-0.5061036555242445
ACH-000756,-0.680770243394129
ACH-000757,-0.3619022413010457
ACH-000758,-0.3864102301366158
ACH-000760,-0.5347766658347923
ACH-000762,-0.07411047299359468
ACH-000763,-0.2768372048715125
ACH-000764,-0.4754924938792177
ACH-000765,-0.3100257730098785
ACH-000766,-0.4693610202394693
ACH-000767,-0.12925666968524646
ACH-000768,-0.6467376954325716
ACH-000769,-0.2654086063584121
ACH-000770,-0.44474496582021295
ACH-000771,-0.3233153310645733
ACH-000773,-0.3089745195554782
ACH-000776,-0.3447037627666939
ACH-000777,-0.2792750333417234
ACH-000778,-0.5032487790811104
ACH-000781,-0.4015805138430198
ACH-000782,-0.6482840494730933
ACH-000783,-0.1546119194322679
ACH-000784,-0.6126153126975403
ACH-000785,-0.3311513478336903
ACH-000787,-0.5392044152799671
ACH-000788,-0.4403272789999317
ACH-000791,-0.450637854330524
ACH-000792,-0.3055961587498965
ACH-000794,-0.5248998746568543
ACH-000796,-0.2607993162965975
ACH-000798,-0.5879890691482981
ACH-000799,-0.4347598147266105
ACH-000800,-0.2763527723874341
ACH-000802,-0.4716504406641365
ACH-000804,-0.3046894001578096
ACH-000805,-0.2542877256211392
ACH-000809,-0.3859433609637753
ACH-000810,-0.449262681495938
ACH-000811,-0.34294231851490764
ACH-000817,-0.3822103840695373
ACH-000819,-0.5755228519901232
ACH-000820,-0.7403067212848095
ACH-000821,-0.3362419966964273
ACH-000822,-0.2512921190050435
ACH-000823,-0.5591875492024666
ACH-000824,-0.30082668186974393
ACH-000827,-0.4871042495580262
ACH-000829,-0.5132617656082963
ACH-000831,-0.4380126731529769
ACH-000832,-0.4777314673191803
ACH-000833,-0.564751335444604
ACH-000834,-0.3969734254324842
ACH-000835,-0.4506475244805493
ACH-000836,-0.0016696825284999205
ACH-000837,-0.5096425605271414
ACH-000838,-0.045338549548427684
ACH-000839,-0.4697777397806377
ACH-000840,-0.23697349802618625
ACH-000841,-0.4928812383654114
ACH-000843,-0.6472957158808431
ACH-000846,-0.3012629498113301
ACH-000847,-0.4718394124645021
ACH-000848,-0.5870929202653783
ACH-000849,-0.2393131223352507
ACH-000851,-0.4927730270492161
ACH-000855,-0.27691880750851844
ACH-000856,-0.35409740563881353
ACH-000858,-0.2904030358109558
ACH-000859,-0.35875034357851443
ACH-000861,-0.2824992237424165
ACH-000862,-0.41386889846232666
ACH-000865,-0.5276051617247601
ACH-000866,-0.366961467570514
ACH-000867,-0.08353326659041653
ACH-000869,-0.2850072219111112
ACH-000872,-0.41360724037196056
ACH-000873,-0.6480748974354967
ACH-000876,-0.2384364604661877
ACH-000878,-0.2780557957186925
ACH-000880,-0.3833100444401021
ACH-000881,-0.5306985696976413
ACH-000882,-0.1862756891001764
ACH-000884,-0.4538496157095685
ACH-000885,-0.4460071290665771
ACH-000887,-0.4482831046828625
ACH-000889,-0.4473142583253587
ACH-000896,-0.4792575075962624
ACH-000898,-0.11150623663717422
ACH-000900,-0.3227202888142597
ACH-000901,-0.261902581148162
ACH-000905,-0.6819703065031639
ACH-000906,-0.4089228121765887
ACH-000907,-0.5576424090635203
ACH-000910,-0.2893030659972058
ACH-000911,-0.32040638938900784
ACH-000912,-0.3640760036168015
ACH-000913,-0.4681019876851564
ACH-000915,0.04856951395572055
ACH-000916,-0.5553128619631745
ACH-000917,-0.38327320686756505
ACH-000920,-0.3156535523649351
ACH-000921,-0.5266865698428471
ACH-000924,-0.31526792160705863
ACH-000926,-0.3430130080935946
ACH-000928,-0.4013873072722977
ACH-000929,-0.341730955478516
ACH-000932,-0.3872425411097536
ACH-000935,-0.11207623111307123
ACH-000936,-0.4538998363143487
ACH-000937,-0.2316414557033785
ACH-000938,-0.2749457924785061
ACH-000939,-0.1297628089965515
ACH-000941,-0.6827622916702308
ACH-000943,-0.5219316524932676
ACH-000946,-0.4547884149475525
ACH-000947,-0.5354005411565523
ACH-000948,-0.4683366540161117
ACH-000950,-0.34684198168211194
ACH-000953,-0.4276167118483274
ACH-000954,-0.5805203675558409
ACH-000957,-0.4566719557074386
ACH-000958,-0.4224137250346469
ACH-000960,-0.31559961566292266
ACH-000963,-0.2822959279886273
ACH-000968,-0.5558082418344769
ACH-000969,-0.3613877946552377
ACH-000972,-0.5871153126868657
ACH-000973,-0.34100258828649754
ACH-000974,-0.26820240854992417
ACH-000978,-0.5812682296895274
ACH-000984,-0.4802973401249455
ACH-000986,-0.4847201307477652
ACH-000988,-0.5688178264213537
ACH-000993,-0.2724607017293529
ACH-000994,-0.2879779149192391
ACH-000996,-0.28238951848232785
ACH-001001,-0.28474442830895164
ACH-001020,0.18547588996744335
ACH-001028,-0.4580249672699628
ACH-001031,-0.5475153345365925
ACH-001038,-0.4399452057785101
ACH-001048,-0.42925891908144376
ACH-001050,-0.5561227952045363
ACH-001053,-0.41694571197859376
ACH-001054,-0.38393815121291625
ACH-001061,-0.5064159915820983
ACH-001067,-0.21018032153710628
ACH-001075,-0.8015061386748343
ACH-001096,-0.5509752937703133
ACH-001111,-0.3417852380234691
ACH-001119,0.07028982813269691
ACH-001128,0.4918619450264141
ACH-001134,-0.3968572848854147
ACH-001151,-0.5137428053206006
ACH-001163,-0.4104502648256054
ACH-001164,0.032551619463972614
ACH-001183,-0.2566851575329597
ACH-001192,-0.4188421778085705
ACH-001193,-0.571069616184455
ACH-001196,-0.5139679247928898
ACH-001197,-0.15484966599108846
ACH-001205,-0.5442355539404413
ACH-001211,-0.13749735861498655
ACH-001212,-0.2486526104971573
ACH-001228,-0.2762539563362618
ACH-001232,-0.5730501902782895
ACH-001239,-0.2796058012587122
ACH-001270,-0.17763465612343834
ACH-001274,-0.18343420293231535
ACH-001275,-0.5395598219394298
ACH-001277,-0.5883127369981717
ACH-001278,-0.3442077069662621
ACH-001280,-0.2857225730034572
ACH-001283,-0.19364438295444
ACH-001289,-0.2509405527275781
ACH-001300,-0.4060922439004354
ACH-001301,-0.46484842134960896
ACH-001302,-0.2271100033626239
ACH-001306,-0.50727521234449
ACH-001318,-0.4501628336374765
ACH-001322,-0.3015787416851837
ACH-001328,-0.3771396589955641
ACH-001332,-0.8221190108352077
ACH-001336,-0.5855045320751929
ACH-001346,-0.2450883070702156
ACH-001353,-0.3774719379052115
ACH-001354,-0.4256702956500141
ACH-001367,-0.3857755960757033
ACH-001368,-0.4298785717998689
ACH-001374,-0.3837971156539653
ACH-001377,-0.4446590032557117
ACH-001380,-0.4452693603280833
ACH-001391,-0.4248756245821493
ACH-001408,-0.4466015259204289
ACH-001430,-0.3373069850398026
ACH-001431,-0.2669351014784261
ACH-001450,-0.394080388914182
ACH-001496,-0.0916721487269281
ACH-001500,-0.2279648434870763
ACH-001523,-0.6159494121714071
ACH-001532,-0.39817015279305373
ACH-001550,0.00034121047420598085
ACH-001552,-0.33849670902445145
ACH-001554,-0.39630041248493203
ACH-001654,-0.3086590272584609
ACH-001735,-0.3970624495357621
ACH-001736,-0.4031390101153928
ACH-001737,-0.12847953380780347
ACH-001740,-0.3785844084801596
ACH-001745,-0.4028569153948405
ACH-001765,-0.22941602780984485
