,BRCA2 (675)
ACH-000261,-0.8664989507761512
ACH-000262,-0.6324089109439178
ACH-000263,-0.3003220899377865
ACH-000264,-0.5354585598718681
ACH-000265,-0.7608372649920887
ACH-000266,-0.6218100518891096
ACH-000272,-0.3806871698287741
ACH-000274,-0.4929008017181921
ACH-000277,-0.3530081938099188
ACH-000278,-0.6523201388427738
ACH-000279,-0.6207088418827699
ACH-000280,-0.5058821074140548
ACH-000281,-0.2889065815837701
ACH-000288,-0.4425520021099082
ACH-000291,-0.5914212965662735
ACH-000293,-0.7023142328553506
ACH-000294,-0.5393118674934457
ACH-000295,-0.23261453933589685
ACH-000296,-0.5397689114500409
ACH-000302,-0.6085568894485227
ACH-000304,-0.6633746533533443
ACH-000307,-0.5924212824168135
ACH-000308,-0.435020601802116
ACH-000310,-0.5108750042295206
ACH-000311,-0.42725091069626
ACH-000312,-0.3886369058611901
ACH-000315,-0.5752944086878246
ACH-000316,-0.7582270690184758
ACH-000317,-1.047930395516378
ACH-000318,-0.7217076733923962
ACH-000319,-0.6739701932674951
ACH-000320,-0.3867654916528546
ACH-000322,-0.5715790173662766
ACH-000323,-0.7720195513758621
ACH-000324,-0.632734431286889
ACH-000329,-0.24814174077534198
ACH-000330,-0.3470397854842031
ACH-000331,-0.6537809930370144
ACH-000332,-0.3695369127496612
ACH-000334,-0.6321499735169063
ACH-000335,-0.5254792629324623
ACH-000336,-0.5669468441589434
ACH-000337,-0.4777935577283038
ACH-000338,-0.8737432483774539
ACH-000339,-0.6354928212697969
ACH-000341,-0.6968354690576757
ACH-000348,-0.7509515809258858
ACH-000350,-0.1486415206311671
ACH-000352,-0.9136821670847248
ACH-000356,-0.5969774271451077
ACH-000361,-0.8430590093694874
ACH-000362,-0.3436429936025178
ACH-000363,-0.5441339814737429
ACH-000364,-0.7667394482391416
ACH-000365,-0.4021693902793296
ACH-000366,-0.5951287932614507
ACH-000368,-0.5923588986100224
ACH-000374,-0.6684945412100071
ACH-000375,-0.472632229156504
ACH-000376,-0.5315615934737896
ACH-000381,-0.5927626605119197
ACH-000383,-0.3265992112262626
ACH-000387,-0.4859618659325698
ACH-000389,-0.6961269231008274
ACH-000390,-0.6969551086002936
ACH-000393,-0.7307645124755561
ACH-000395,-0.19844404082403044
ACH-000396,-0.5113228109255527
ACH-000397,-0.8692718065820717
ACH-000401,-0.41133061401302395
ACH-000402,-0.7335636765380625
ACH-000403,-0.3807914264644605
ACH-000404,-0.8088579412231068
ACH-000406,-0.5526789718314707
ACH-000407,-0.7883087292515205
ACH-000408,-0.7015388887764298
ACH-000410,-0.38871068516512186
ACH-000411,-0.5728929470336266
ACH-000414,-0.4536227579499305
ACH-000415,-0.6878066145670706
ACH-000416,-0.4716476303186186
ACH-000420,-0.6381481859025303
ACH-000421,-0.810555366503362
ACH-000424,-0.6880920354460214
ACH-000425,-0.668378113328288
ACH-000426,-1.1892429748518762
ACH-000427,-0.3997842831811714
ACH-000433,-0.3677930740287482
ACH-000435,-0.14075292595557284
ACH-000436,-0.7759832476488465
ACH-000444,-0.6541412743748134
ACH-000445,-0.5551108239637089
ACH-000448,-0.4612911197148671
ACH-000450,-0.4741647715230325
ACH-000452,-0.5496860706221679
ACH-000454,-0.4723849986950118
ACH-000458,-0.7537815699392372
ACH-000459,-0.7600818079302051
ACH-000460,-0.6342605304732116
ACH-000461,-0.4035892018674893
ACH-000463,-0.616934957852012
ACH-000464,-0.3469140877500008
ACH-000466,-0.2984666159962918
ACH-000467,-0.4738998212383295
ACH-000468,-0.32178390966081005
ACH-000469,-0.4522308106472062
ACH-000470,0.2997704656181581
ACH-000471,-0.6706505106797083
ACH-000472,-0.4142519322995503
ACH-000473,-0.5748168121515151
ACH-000475,-0.5596675710795953
ACH-000476,-0.4080841626751608
ACH-000477,-0.8007533014192564
ACH-000479,-0.593880761885919
ACH-000480,-0.6717520185254697
ACH-000481,-0.6352543563252665
ACH-000483,-0.6149559927624079
ACH-000484,-0.4997266558682389
ACH-000485,-0.4970857367400947
ACH-000486,-0.5747744791885049
ACH-000487,-0.6001396774590197
ACH-000488,-0.4288549759767025
ACH-000490,-0.42769683843245504
ACH-000491,0.033995466433824284
ACH-000495,-0.4924853859934006
ACH-000496,-0.8028505643748882
ACH-000499,-0.601313738118667
ACH-000500,-0.591228044066173
ACH-000502,-0.5450746013404923
ACH-000503,-0.7183126565795164
ACH-000505,-0.5934922069071297
ACH-000507,-0.5282813537470761
ACH-000510,-0.5640496350058125
ACH-000511,-0.7317697266840892
ACH-000512,-0.61611844614837
ACH-000516,-0.5280400064454587
ACH-000517,-0.4902797820719604
ACH-000518,-0.5091275195047911
ACH-000520,-0.7904621192932517
ACH-000521,-0.7469507680622499
ACH-000522,-0.6460198350639563
ACH-000524,-0.4590495409996766
ACH-000527,-0.7881047557467896
ACH-000528,-0.9664307443462814
ACH-000537,-0.6875784344629671
ACH-000541,-0.5239508601548911
ACH-000542,-0.4513861099358395
ACH-000544,-0.6303338861360684
ACH-000545,-0.5152914547261336
ACH-000547,-0.9296837689091008
ACH-000548,-0.6178931068405235
ACH-000549,-0.7223055953603105
ACH-000550,-0.455171376037322
ACH-000552,-0.4141161366976853
ACH-000556,-0.6521785416831751
ACH-000557,-0.3562860540971717
ACH-000569,-0.7504799342809371
ACH-000570,-0.5939054685176618
ACH-000571,-0.3700382272076792
ACH-000573,-0.2333277469526911
ACH-000576,-0.3732207912918836
ACH-000579,-0.3062099840354037
ACH-000580,-0.6620918774570504
ACH-000584,-0.7950137587005789
ACH-000585,-0.5001777194487173
ACH-000588,-0.7281985305550638
ACH-000589,-0.4329687880474917
ACH-000591,-0.4314443746992867
ACH-000593,-0.3560551244594856
ACH-000600,-0.24209987147084736
ACH-000601,-0.4796493645452358
ACH-000605,-0.4526316393808558
ACH-000606,-0.5427424357648444
ACH-000608,-0.5771112067025813
ACH-000614,-0.6735008361358534
ACH-000616,-0.8223871898136791
ACH-000618,-0.5214089889859921
ACH-000619,-0.4742291999102762
ACH-000620,-0.717070029281445
ACH-000621,-0.5214726883956851
ACH-000622,-0.4059092447204032
ACH-000623,-0.6460279866349655
ACH-000624,-0.3369450627301744
ACH-000627,-0.3720959356796012
ACH-000630,-0.5473971633373595
ACH-000631,-0.5634697191723194
ACH-000632,-0.6794570422698207
ACH-000633,-0.18825163965896213
ACH-000637,-0.7763017077250535
ACH-000638,-0.7434507156933878
ACH-000646,-0.3445055997297461
ACH-000647,-0.6695886626683248
ACH-000648,-0.2878311661727548
ACH-000649,-0.489882628787892
ACH-000651,-0.7052658757676425
ACH-000652,-0.44381775828181497
ACH-000653,-0.7490485150441609
ACH-000657,-0.6049180211852077
ACH-000658,-0.35888137717244795
ACH-000661,-0.5806819905783299
ACH-000662,-0.28301295870809595
ACH-000663,-0.5443684012093363
ACH-000665,-0.7168998169097806
ACH-000671,-0.5702626559960968
ACH-000672,-1.0921986256579632
ACH-000673,-0.31191324379848784
ACH-000676,-0.5303296821914905
ACH-000677,-0.6835674579153723
ACH-000681,-0.7203403187581368
ACH-000683,-0.5947568824433086
ACH-000684,-0.8291070203911838
ACH-000688,-0.4732213528633209
ACH-000693,-0.6728022312391431
ACH-000694,-0.3248454918087616
ACH-000695,-0.5767438338341752
ACH-000696,-0.5846072244455313
ACH-000697,-0.6756235189314067
ACH-000699,-0.3861844224463195
ACH-000701,-0.4811063765693996
ACH-000706,-0.6387620064512348
ACH-000711,-0.5510475128794894
ACH-000713,-0.6103774820353068
ACH-000714,-0.7577755081814858
ACH-000718,-0.3832342528900433
ACH-000720,-0.7564613923692367
ACH-000721,-0.2293663365071142
ACH-000724,-0.2716781052282753
ACH-000725,-0.31782619028862114
ACH-000732,-0.6774070678208111
ACH-000734,-0.6130363589450699
ACH-000735,-0.4694918294260372
ACH-000736,-0.31957419453004504
ACH-000738,-0.7772165425223642
ACH-000746,-0.5479633811209695
ACH-000747,-0.7575386802332919
ACH-000748,-0.7279962722587274
ACH-000753,-0.5281149284593324
ACH-000756,-0.6015965381658175
ACH-000757,-0.3895903100080976
ACH-000758,-0.7650162816258628
ACH-000760,-0.4213253269407773
ACH-000762,-0.6221142213881281
ACH-000763,-0.8411217592712267
ACH-000764,-0.5179647230148636
ACH-000765,-0.7630060112309596
ACH-000766,-0.3855379976741046
ACH-000767,-0.2990937678192749
ACH-000768,-0.8599773749604862
ACH-000769,-0.6132965728767896
ACH-000770,-0.31970010905055346
ACH-000771,-0.5272357375996355
ACH-000773,-0.5055831723631887
ACH-000776,-0.7415600911714559
ACH-000777,-0.5189149297400051
ACH-000778,-0.6948462905097691
ACH-000781,-0.5090562651481688
ACH-000782,-0.4182122689786885
ACH-000783,-0.4028324854523691
ACH-000784,-0.6603583122740219
ACH-000785,-0.4238274761862686
ACH-000787,-0.5787902950344912
ACH-000788,-0.7069377959028912
ACH-000791,-0.6888401423842979
ACH-000792,-0.5415572289404248
ACH-000794,-0.33812924269888195
ACH-000796,-0.5062595052503616
ACH-000798,-0.4292768705027841
ACH-000799,-0.5338053205756917
ACH-000800,-0.5859218602131907
ACH-000802,-0.4291019412652307
ACH-000804,-0.2922710194931886
ACH-000805,-0.5280928675968817
ACH-000809,-0.6232207777899456
ACH-000810,-0.875775476636742
ACH-000811,-0.5072471713713549
ACH-000817,-0.6344125271430898
ACH-000819,-0.6833617549361369
ACH-000820,-0.16006287340130154
ACH-000821,-1.0349382037747992
ACH-000822,-0.5934518450105548
ACH-000823,-0.5712388374963121
ACH-000824,-0.4129849454684119
ACH-000827,-0.7611521018402999
ACH-000829,-0.6820616309390213
ACH-000831,-0.7492442254723388
ACH-000832,-0.6114487310443988
ACH-000833,-0.4633958316957987
ACH-000834,-0.5125134201387285
ACH-000835,-0.7691025473077813
ACH-000836,-0.10820546868316726
ACH-000837,-0.6962147090458572
ACH-000838,-0.6030685955355168
ACH-000839,-0.5445650873843155
ACH-000840,-0.7137555472593285
ACH-000841,-0.4723875552288154
ACH-000843,-0.5925270064606306
ACH-000846,-0.4866341311975448
ACH-000847,-0.4361583217412429
ACH-000848,-0.7415008209221373
ACH-000849,-0.7161055161472932
ACH-000851,-0.5015421475247966
ACH-000855,-0.999192592672592
ACH-000856,-0.6555208741512347
ACH-000858,-0.6946945341976667
ACH-000859,-0.6800989220666748
ACH-000861,-0.7829090593190831
ACH-000862,-0.8184815935077598
ACH-000865,-0.6728027299564723
ACH-000866,-0.6507550733527507
ACH-000867,-0.6265210173643891
ACH-000869,-0.7995820230020997
ACH-000872,-0.759205955492382
ACH-000873,-0.4553619466043261
ACH-000876,-0.9301739963425892
ACH-000878,-0.4684325703171944
ACH-000880,-0.5517521316955492
ACH-000881,-0.6574678315005328
ACH-000882,-0.5974190906946311
ACH-000884,-0.6118291571997366
ACH-000885,-0.4488521939440663
ACH-000887,-0.6306262477091492
ACH-000889,-0.6241641456497232
ACH-000896,-0.5590277649892531
ACH-000898,-0.41376586184344377
ACH-000900,-0.7623702268229228
ACH-000901,-0.5515715205429221
ACH-000905,-0.894467118624208
ACH-000906,-0.6368010430930162
ACH-000907,-0.9021863640978872
ACH-000910,-0.29258742525577475
ACH-000911,-0.6331136907077289
ACH-000912,-0.947452036386446
ACH-000913,-0.42187464008861536
ACH-000915,-0.3721901970390797
ACH-000916,-0.7225217776719843
ACH-000917,-0.8102170931526508
ACH-000920,-0.6085507665685866
ACH-000921,-0.6525635069351557
ACH-000924,-0.523809939336535
ACH-000926,-0.4419939244413085
ACH-000928,-0.6665622558444954
ACH-000929,-0.7709368857630761
ACH-000932,-0.5582423130605216
ACH-000935,-0.5341378085790621
ACH-000936,-0.7104889102828938
ACH-000937,-0.3882441730288306
ACH-000938,-0.6943120450214058
ACH-000939,-0.12542773266057194
ACH-000941,-0.29955685330427395
ACH-000943,-1.0395184740163697
ACH-000946,-0.7047221674072304
ACH-000947,-0.6814779357467954
ACH-000948,-0.8738838830075022
ACH-000950,-0.5047170641730319
ACH-000953,-0.26975074606267035
ACH-000954,-0.7146157085796014
ACH-000957,-0.9238499264827096
ACH-000958,-0.8933334244155244
ACH-000960,-0.6588268526015855
ACH-000963,-0.44481278292010906
ACH-000968,-0.6091327446930929
ACH-000969,-0.8783072823410009
ACH-000972,-0.5736773918355067
ACH-000973,-0.6630013582669245
ACH-000974,-0.6182162599109151
ACH-000978,-0.6265329513226238
ACH-000984,-0.9084120199078102
ACH-000986,-0.5052129466586325
ACH-000988,-0.7077910912837496
ACH-000993,-0.8343597949805477
ACH-000994,-0.5997491899130791
ACH-000996,-0.7059664878107111
ACH-001001,-0.5048914723852442
ACH-001020,-0.10247719399870343
ACH-001028,-0.30452907815568186
ACH-001031,-0.6763300279876987
ACH-001038,-0.4541352445044406
ACH-001048,-0.6070297488489006
ACH-001050,-0.5356910254160275
ACH-001053,-0.6299556030425356
ACH-001054,-0.582514279361278
ACH-001061,-0.721556657431404
ACH-001067,-0.5535004316979671
ACH-001075,-0.5951820289675949
ACH-001096,-0.3480957144916285
ACH-001111,-0.25859620438615777
ACH-001119,-0.6044216684146302
ACH-001128,0.5191976919728397
ACH-001134,-0.7057451658124544
ACH-001151,-0.5981934692144506
ACH-001163,-0.3337413845134509
ACH-001164,-0.6913427850405469
ACH-001183,-0.5565849888189713
ACH-001192,-0.6221584669462762
ACH-001193,-0.7527138845871342
ACH-001196,-0.5224100919090894
ACH-001197,-0.5211135225074973
ACH-001205,-0.42902565955909744
ACH-001211,-0.4146341635796256
ACH-001212,-0.4435085534120679
ACH-001228,-0.618604674052458
ACH-001232,-0.5044364409957486
ACH-001239,-0.5259643447407545
ACH-001270,-0.6049149817458834
ACH-001274,-0.6249045394975756
ACH-001275,-0.7861005785609416
ACH-001277,-0.5884679699252188
ACH-001278,-0.9337696043667728
ACH-001280,-0.63805851577772
ACH-001283,-0.5233979011096437
ACH-001289,-0.7475816767419251
ACH-001300,-0.41769506232577497
ACH-001301,-0.8031186046476495
ACH-001302,-0.5259639073958646
ACH-001306,-0.5809900504855384
ACH-001318,-0.5673211221734168
ACH-001322,-0.815648152134232
ACH-001328,-0.746297961566132
ACH-001332,-0.5707575663904073
ACH-001336,-0.8201015306099155
ACH-001346,-0.5813578873760236
ACH-001353,-0.5495048366090063
ACH-001354,-0.4059947111598665
ACH-001367,-0.7432384915746497
ACH-001368,-0.3794278804034142
ACH-001374,-0.5735542801414959
ACH-001377,-0.467508240410481
ACH-001380,-0.6736541551581328
ACH-001391,-0.5367754277091513
ACH-001408,-0.7833845036661786
ACH-001430,-0.4584141558979112
ACH-001431,-0.7396592579456461
ACH-001450,-0.691896370218163
ACH-001496,-0.2375074247053521
ACH-001500,-0.3768438279415141
ACH-001523,-0.7016042284064968
ACH-001532,-0.8832442207870864
ACH-001550,-0.06078963957814348
ACH-001552,-0.4574099422407108
ACH-001554,-0.5846400363298472
ACH-001654,-0.5362113785730369
ACH-001735,-0.4052341043296012
ACH-001736,-0.3402392872017364
ACH-001737,-0.8474637733274009
ACH-001740,-0.7441751588011964
ACH-001745,-0.764711036939134
ACH-001765,-0.2559485813870009
