,FA2H (79152)
ACH-000366,-0.1661505688123118
ACH-000368,-0.2862213052156756
ACH-000374,-0.11446532336956353
ACH-000375,-0.35900024154250804
ACH-000376,-0.1090686780170674
ACH-000381,-0.14973671577395498
ACH-000383,-0.15170073419710425
ACH-000387,-0.1211024222142966
ACH-000389,-0.11131690662488176
ACH-000390,-0.12494879980867656
ACH-000393,-0.16564765208887186
ACH-000395,-0.09934896880667264
ACH-000396,-0.2812062834691427
ACH-000397,-0.2664410523496763
ACH-000401,-0.1042297766892739
ACH-000402,-0.261071264787316
ACH-000403,-0.1847991779171289
ACH-000404,-0.07487591353522209
ACH-000406,-0.07370164619660365
ACH-000407,-0.1887305813438832
ACH-000408,-0.042950627489372346
ACH-000410,-0.19217358258940145
ACH-000411,-0.2278504068897981
ACH-000414,-0.14360706238193574
ACH-000415,-0.046924190277035725
ACH-000416,-0.2245120849609191
ACH-000420,-0.1657615237522873
ACH-000421,-0.15473338576347956
ACH-000424,-0.17674319737085176
ACH-000425,-0.06842167517186518
ACH-000426,-0.061440193838984636
ACH-000427,-0.3410153269992414
ACH-000433,-0.2404953610508744
ACH-000435,-0.16719881831949118
ACH-000436,-0.15599146882417184
ACH-000444,-0.02222702118375214
ACH-000445,-0.12693445766287426
ACH-000448,-0.11025529665550768
ACH-000450,-0.3049099407131113
ACH-000452,-0.01826834668907324
ACH-000454,-0.187433467942668
ACH-000458,-0.17418233177309927
ACH-000459,-0.044811425524473175
ACH-000460,-0.15624927502218652
ACH-000461,-0.023179555626895144
ACH-000463,-0.26590741374790644
ACH-000464,-0.20345432440866615
ACH-000466,-0.2702765241725218
ACH-000467,-0.006619132544173815
ACH-000468,-0.18459065779785425
ACH-000469,-0.053301721636749566
ACH-000470,0.10088106627899776
ACH-000471,-0.10549463870244527
ACH-000472,-0.10793819991008227
ACH-000473,-0.18952201807050773
ACH-000475,-0.11639361852818406
ACH-000476,-0.19280720635500231
ACH-000477,-0.024128763649222874
ACH-000479,-0.2958230789879623
ACH-000480,-0.09399952367507253
ACH-000481,-0.04442445614258581
ACH-000483,-0.1255499502555268
ACH-000484,-0.3527084958429761
ACH-000485,-0.08282897840389701
ACH-000486,-0.09217454303839848
ACH-000487,-0.097529004530682
ACH-000488,-0.1471415651127882
ACH-000490,-0.1313538007643251
ACH-000491,-0.1528764975586163
ACH-000495,-0.20306123183880964
ACH-000496,-0.2702966819950564
ACH-000499,0.22729143630592424
ACH-000500,-0.033008932030648634
ACH-000502,-0.18065472883908465
ACH-000503,-0.2503175682152324
ACH-000505,-0.2911047265021616
ACH-000507,-0.12627835040570698
ACH-000510,-0.18426521757989425
ACH-000511,-0.03949260902661438
ACH-000512,-0.022257551490586547
ACH-000516,-0.25231901790983785
ACH-000517,-0.15500727851710128
ACH-000518,-0.046965529330622285
ACH-000520,-0.2384225504620312
ACH-000521,-0.034866058787201025
ACH-000522,-0.1922198834409892
ACH-000524,-0.1008909368947121
ACH-000527,-0.05547657679530192
ACH-000528,-0.08389620624791612
ACH-000537,-0.2556876145539538
ACH-000541,-0.3681566760311571
ACH-000542,-0.13014480129606087
ACH-000544,-0.13283095279064105
ACH-000545,-0.22556032728183945
ACH-000547,-0.13442600502155713
ACH-000548,-0.401506180452215
ACH-000549,-0.19906160587135435
ACH-000550,-0.17371797070108047
ACH-000552,-0.0610700124993445
ACH-000556,-0.22679014363165365
ACH-000557,-0.23676485740255
ACH-000569,-0.462905100633628
ACH-000570,-0.2821249754414373
ACH-000571,-0.11870783238452008
ACH-000573,-0.1131688392510408
ACH-000576,-0.013046941584571032
ACH-000579,-0.10335524544401394
ACH-000580,-0.13109149640858633
ACH-000584,-0.1684179975482124
ACH-000585,-0.12448508633597767
ACH-000588,-0.0894886657827067
ACH-000589,-0.17423869182130453
ACH-000591,-0.169185426660094
ACH-000593,-0.300833668078108
ACH-000600,-0.24576061860671425
ACH-000601,-0.15372930085085176
ACH-000605,0.10163233540473912
ACH-000606,0.004585682740115185
ACH-000608,-0.11554403632573727
ACH-000614,-0.12320886530133787
ACH-000616,-0.2602527790407046
ACH-000618,-0.048316374182597766
ACH-000619,-0.06908358836344597
ACH-000620,-0.011038511094289608
ACH-000621,-0.207401121465429
ACH-000622,-0.020535388580672127
ACH-000623,-0.23988089464765935
ACH-000624,-0.1283454602418137
ACH-000627,-0.01816054110470677
ACH-000630,-0.08606835892334144
ACH-000631,0.0009192508505348627
ACH-000632,-0.02889597467703328
ACH-000633,-0.11174943518693499
ACH-000637,-0.03752707788204032
ACH-000638,-0.1741839363020153
ACH-000646,-0.015992627283068536
ACH-000647,-0.10743222005944313
ACH-000648,-0.06172171773663045
ACH-000649,-0.14898216386817625
ACH-000651,-0.27019903930194034
ACH-000652,-0.2413381397740821
ACH-000653,-0.06631883186957425
ACH-000657,-0.18092429600560647
ACH-000658,-0.10718534740422647
ACH-000661,-0.05360471367224198
ACH-000662,-0.13828934170869597
ACH-000663,-0.14370540296113002
ACH-000665,-0.09083223001500176
ACH-000671,-0.18920653070673746
ACH-000672,0.2219857653601124
ACH-000673,-0.11937417898830835
ACH-000676,-0.08655773938029984
ACH-000677,-0.0918466880452497
ACH-000681,-0.06868940764758505
ACH-000683,-0.09999652973488428
ACH-000684,-0.08333347255164363
ACH-000688,-0.15760212779305252
ACH-000693,-0.12754416408273395
ACH-000694,0.0010867493611015854
ACH-000695,-0.3462776284227245
ACH-000696,-0.18540989986702755
ACH-000697,0.1539933005969046
ACH-000699,-0.06714982033296456
ACH-000701,-0.18936014037233428
ACH-000706,-0.12729836940271608
ACH-000711,-0.13296263191594002
ACH-000713,-0.2422212623568667
ACH-000714,-0.13872788255292495
ACH-000718,-0.1264564615632908
ACH-000720,-0.10931276130937982
ACH-000721,-0.10389442388935613
ACH-000724,-0.2846792981461056
ACH-000725,-0.12265301039163748
ACH-000732,-0.12436862396449652
ACH-000734,-0.0835537708291978
ACH-000735,-0.09575697716193612
ACH-000736,-0.025104331777916572
ACH-000738,-0.07704354298926866
ACH-000746,-0.33599606151855405
ACH-000747,-0.02706598042579601
ACH-000748,-0.10497993819481592
ACH-000753,-0.1372256097728554
ACH-000756,-0.3106586972143501
ACH-000757,-0.204919124462784
ACH-000758,-0.1904478216260578
ACH-000760,-0.17496803956766166
ACH-000762,-0.0533935922289294
ACH-000763,-0.1216320292085366
ACH-000764,-0.08005566584774808
ACH-000765,-0.11700911717442125
ACH-000766,-0.20216262381432007
ACH-000767,-0.13521597306781685
ACH-000768,-0.08662893353032038
ACH-000769,0.016443362229918317
ACH-000770,-0.1483120252073307
ACH-000771,-0.2980568512958146
ACH-000773,-0.09096035030753988
ACH-000776,0.090079171589197
ACH-000777,-0.15975214847004504
ACH-000778,-0.07181014888119681
ACH-000781,-0.11540559017003435
ACH-000782,-0.2253008505915572
ACH-000783,-0.13521668942898188
ACH-000784,-0.16854740588658396
ACH-000785,-0.13489633026338566
ACH-000787,-0.14899932386349482
ACH-000788,-0.06915985647640052
ACH-000791,-0.13076628068228646
ACH-000792,-0.1666099936461677
ACH-000794,-0.11380869421228895
ACH-000796,0.06681459549383244
ACH-000798,-0.1188476035383598
ACH-000799,-0.14327115513030622
ACH-000800,-0.10178526903693504
ACH-000802,-0.2826631253654092
ACH-000804,-0.0625823904781804
ACH-000805,-0.031296231440716284
ACH-000809,-0.15398709242658182
ACH-000810,-0.3032133083672805
ACH-000811,-0.18397828614388345
ACH-000817,0.029899832457091876
ACH-000819,-0.3062915911815729
ACH-000820,-0.20332456729109355
ACH-000821,-0.1770054490860949
ACH-000822,-0.06622737784975896
ACH-000823,0.059450818161297485
ACH-000824,-0.12054765284152255
ACH-000827,-0.16241820749775654
ACH-000829,-0.2546707113494848
ACH-000831,0.0038108017996988657
ACH-000832,-0.1456582885648712
ACH-000833,-0.03217729783036416
ACH-000834,-0.2040399837520165
ACH-000835,-0.17248320772680809
ACH-000836,-0.2488708108577841
ACH-000837,-0.03126080856791258
ACH-000838,0.033755104159571295
ACH-000839,-0.2801789962742498
ACH-000840,-0.14286128250089358
ACH-000841,-0.2868801289106028
ACH-000843,-0.005078413780696981
ACH-000846,-0.1236655435015626
ACH-000847,-0.05811538971901894
ACH-000848,0.020366833708876826
ACH-000849,-0.05110628401802481
ACH-000851,-0.04717718744439462
ACH-000855,0.0772775709768531
ACH-000856,-0.015088901857776853
ACH-000858,0.00301026283614954
ACH-000859,-0.0664772230394828
ACH-000861,-0.14237267322017652
ACH-000862,-0.01143521551530144
ACH-000865,-0.15904531384540554
ACH-000866,-0.11227969292739
ACH-000867,-0.17564644735623994
ACH-000869,-0.2299854176426371
ACH-000872,-0.18561297807587335
ACH-000873,-0.17407590071874138
ACH-000876,-0.09130878932001166
ACH-000878,-0.2570408048024405
ACH-000880,-0.19853671673957746
ACH-000881,-0.20639484107687808
ACH-000882,-0.07389876940009034
ACH-000884,-0.05931202266433808
ACH-000885,-0.18844270935655427
ACH-000887,-0.1073727437109916
ACH-000889,-0.08464440696347242
ACH-000896,-0.17157266227658352
ACH-000898,-0.1555030281264283
ACH-000900,-0.03873360643627625
ACH-000901,-0.08592694546910387
ACH-000905,-0.2605427789343457
ACH-000906,-0.06469835443417102
ACH-000907,-0.11781219472151967
ACH-000910,-0.07420956561199715
ACH-000911,-0.07114396921428337
ACH-000912,-0.16778493585710014
ACH-000913,-0.09557660546604801
ACH-000915,-0.054710647697973694
ACH-000916,-0.10141617106022928
ACH-000917,-0.007272367164564553
ACH-000920,-0.5775047544368563
ACH-000921,-0.2698998683550231
ACH-000924,-0.0044892990051290495
ACH-000926,-0.07616694776505571
ACH-000928,-0.3971098719891895
ACH-000929,0.17830104459969887
ACH-000932,-0.16173715773643602
ACH-000935,-0.26990980026183503
ACH-000936,-0.14894831062831093
ACH-000937,-0.08471794256947003
ACH-000938,-0.2233188109739452
ACH-000939,-0.24452277746992074
ACH-000941,-0.10830206246838482
ACH-000943,-0.08482960452916821
ACH-000946,-0.14146255715322945
ACH-000947,-0.06321183607504106
ACH-000948,-0.02249203363428209
ACH-000950,-0.16033645389554446
ACH-000953,-0.1922151273092633
ACH-000954,-0.02679838807302811
ACH-000957,-0.20061400930254808
ACH-000958,-0.04913016471270842
ACH-000960,-0.13723938637504396
ACH-000963,-0.12550256538734705
ACH-000968,-0.22445462939613714
ACH-000969,-0.05720036172716057
ACH-000972,-0.41576221153025894
ACH-000973,-0.004325060690345835
ACH-000974,-0.18778861450833811
ACH-000978,-0.218887523287308
ACH-000984,-0.1460818121257031
ACH-000986,-0.08982536356153639
ACH-000988,-0.2001648115023719
ACH-000993,-0.2297547524734253
ACH-000994,-0.17657462032983845
ACH-000996,0.04228954882073918
ACH-001001,-0.09131769713961592
ACH-001020,-0.261280461852485
ACH-001028,-0.09106287900331587
ACH-001031,-0.02670484691849539
ACH-001038,-0.08316758411006492
ACH-001048,-0.24775635636559645
ACH-001050,-0.012183012627748305
ACH-001053,-0.16800095375574392
ACH-001054,-0.14559528008562295
ACH-001061,-0.07228104563153814
ACH-001067,-0.1928794626943933
ACH-001075,-0.1717363165148079
ACH-001096,-0.17352650827417318
ACH-001111,-0.06729447534594513
ACH-001119,0.05936314297724193
ACH-001128,-0.15122594816733406
ACH-001134,-0.011450657117584336
ACH-001151,-0.1601772015275542
ACH-001163,-0.10498671494023153
ACH-001164,-0.2478567101756779
ACH-001183,-0.2727234600787771
ACH-001192,-0.0247970574604316
ACH-001193,-0.29592181873263596
ACH-001196,-0.06731235286421458
ACH-001197,-0.2747433819684939
ACH-001205,-0.13384013822297214
ACH-001211,-0.2478992793846612
ACH-001212,-0.3681402147652835
ACH-001228,0.052919584412124784
ACH-001232,-0.2049390205382448
ACH-001239,-0.08927395704471185
ACH-001270,-0.2093627750288447
ACH-001274,-0.1222376064549826
ACH-001275,-0.05076475938597157
ACH-001277,-0.28090453481234284
ACH-001278,-0.08833139534337682
ACH-001280,-0.01649318426039154
ACH-001283,-0.1657758077099257
ACH-001289,-0.18003124422394245
ACH-001300,-0.10120948656839733
ACH-001301,-0.1851347416737944
ACH-001302,0.2887345397548245
ACH-001306,-0.2715310930357602
ACH-001318,-0.06938215585303707
ACH-001322,-0.14370316443543404
ACH-001328,-0.08858680724297906
ACH-001332,0.1197749316799596
ACH-001336,-0.017504046973903894
ACH-001346,-0.1946718965163436
ACH-001353,-0.11649880422595167
ACH-001354,0.07894376017226593
ACH-001367,-0.4579529118486938
ACH-001368,-0.2163249555037579
ACH-001374,-0.4669232847242538
ACH-001377,-0.18668290625501696
ACH-001380,-0.14398388940732856
ACH-001391,-0.2293263349026849
ACH-001408,-0.2435881816660139
ACH-001430,-0.22464599689408624
ACH-001431,-0.07141707380958848
ACH-001450,-0.3180678888236665
ACH-001496,-0.2519812976562295
ACH-001500,-0.02890374933209717
ACH-001523,-0.2313691161148999
ACH-001532,-0.07676770555604527
ACH-001550,-0.027131814167768636
ACH-001552,-0.2666378790559652
ACH-001554,-0.3439924448072936
ACH-001654,-0.16297830298881325
ACH-001735,-0.21110012040511594
ACH-001736,-0.13854666719430953
ACH-001737,-0.3121768443082992
ACH-001740,0.04873015820972452
ACH-001745,-0.2639591577577405
ACH-001765,-0.1277614686394105
