,SLC25A39 (51629)
ACH-000004,-0.10732297517043264
ACH-000005,-0.2818710032351179
ACH-000007,0.024658071866750498
ACH-000009,-0.2807419251391405
ACH-000011,-0.028080615996835482
ACH-000012,-0.13641744185608812
ACH-000013,-0.16378581797391598
ACH-000014,-0.23649498498535265
ACH-000015,-0.04887238212841229
ACH-000017,-0.08043307805001942
ACH-000018,-0.16065048962740913
ACH-000019,-0.04730481681430436
ACH-000021,-0.10063969772456327
ACH-000022,-0.15276874296058282
ACH-000025,-0.20594369124447973
ACH-000028,-0.1524833396616064
ACH-000030,-0.08679877269367121
ACH-000035,-0.2247743308049792
ACH-000036,-0.08502135526224852
ACH-000037,0.05731687549564678
ACH-000039,-0.12687075287059485
ACH-000040,-0.059220574238068514
ACH-000041,-0.101350407309691
ACH-000042,-0.13849032307861414
ACH-000045,-0.2842545568723473
ACH-000047,-0.05466942035665375
ACH-000052,0.024175546367274574
ACH-000053,-0.029941459359629267
ACH-000054,-0.1042199871558544
ACH-000055,-0.03948201800215408
ACH-000060,-0.08639016471217205
ACH-000067,-0.2158670463835176
ACH-000070,-0.2994661131920063
ACH-000075,-0.05355566972155069
ACH-000078,-0.12966755231028632
ACH-000082,-0.11599115471174068
ACH-000085,-0.15647718969242286
ACH-000086,-0.18288726950102646
ACH-000087,-0.22903534123395586
ACH-000092,-0.20342013396397354
ACH-000095,-0.11927700051125048
ACH-000097,-0.17215698331815807
ACH-000098,-0.18380426762291072
ACH-000099,-0.01952789758941152
ACH-000108,-0.04684428827336258
ACH-000113,-0.1230328301591886
ACH-000116,-0.2257934628404165
ACH-000118,0.04247444628038821
ACH-000120,0.0028188043520997424
ACH-000123,0.03557809105564291
ACH-000127,-0.10252735241591696
ACH-000128,-0.15633086955134826
ACH-000132,-0.09024593762018664
ACH-000133,-0.18095245597917195
ACH-000137,-0.242493590546843
ACH-000138,-0.21623882461590574
ACH-000142,-0.17959626118758965
ACH-000143,-0.16038263566422165
ACH-000146,-0.048247551547367484
ACH-000148,-0.2020914555063292
ACH-000150,-0.19133955499643449
ACH-000152,-0.1334137260037822
ACH-000153,0.02822380114595969
ACH-000159,-0.08672968297261174
