,LILRA1 (11024)
ACH-000004,0.15477443093309487
ACH-000005,0.08128505224494564
ACH-000007,-0.1137401434540804
ACH-000009,0.012825510145232378
ACH-000011,0.20815400192653935
ACH-000012,0.181227982518432
ACH-000013,0.010818876353894736
ACH-000014,0.006938623726755992
ACH-000015,-0.0003924332364730306
ACH-000017,0.1994682816397756
ACH-000018,-0.02042872523327356
ACH-000019,-0.0008369339465890358
ACH-000021,0.016880488413039102
ACH-000022,-0.009531944480835134
ACH-000025,0.12261495675818035
ACH-000028,0.0314603458816286
ACH-000030,-0.07638486742153712
ACH-000035,0.18062475615475412
ACH-000036,0.06009485651139559
ACH-000037,0.15530574860681942
ACH-000039,0.11887334622631472
ACH-000040,0.1635655136067738
ACH-000041,0.05258959196944772
ACH-000042,0.17801446126039244
ACH-000045,-0.04782350917645158
ACH-000047,0.06779102572209722
ACH-000052,-0.06273211953860464
ACH-000053,0.061534385961302424
ACH-000054,0.07889519380816848
ACH-000055,0.12274678517878745
ACH-000060,0.08384593201177477
ACH-000067,0.1095119172972836
ACH-000070,0.09882255113568553
ACH-000075,0.07611293477809995
ACH-000078,0.06533177905226938
ACH-000082,0.10273583316549977
ACH-000085,0.07117493722222469
ACH-000086,0.14502957933317506
ACH-000087,-0.08052894069153163
ACH-000092,0.05262310503682725
ACH-000095,0.012422864286399994
ACH-000097,0.011440329201491873
ACH-000098,0.0993663811255522
ACH-000099,0.018416737432096132
ACH-000108,0.17363279828037018
ACH-000113,0.06285707733472493
ACH-000116,0.16105521001565629
ACH-000118,0.14277933574382742
ACH-000120,0.007225652240280202
ACH-000123,0.031130882281619556
ACH-000127,0.029391248668453045
ACH-000128,0.010242006312338924
ACH-000132,0.11275396108942948
ACH-000133,-0.033766657804639715
ACH-000137,-0.0593137981737327
ACH-000138,0.060088667366743065
ACH-000142,0.07713107425320355
ACH-000143,0.1407160595355714
ACH-000146,0.08412619091768743
ACH-000148,0.1477228141101112
ACH-000150,0.013209108795800005
ACH-000152,0.06806911360420917
ACH-000153,0.2540460700233739
ACH-000159,-0.058220477991495774
ACH-000160,0.054687773708396885
ACH-000163,0.0707991978183084
ACH-000167,0.2244126771921215
ACH-000168,0.09211793800190184
ACH-000169,0.03285153491619446
ACH-000178,0.01994682889782889
ACH-000183,0.13020376625291924
ACH-000188,0.11038181299725296
ACH-000189,-0.08219002196385479
ACH-000190,0.05648884100896349
ACH-000198,0.07410365861025621
ACH-000203,-0.17207201089394414
ACH-000204,0.04781426122333323
ACH-000206,0.14059002956821187
ACH-000207,0.19423452114623665
ACH-000208,-0.056888575015222265
ACH-000210,0.3267049388932703
ACH-000211,0.06204588705740985
ACH-000215,0.06397297799938335
ACH-000221,-0.09506312421882472
ACH-000222,-0.08900915806552538
ACH-000223,0.047470635099142434
ACH-000226,0.17184675807884126
ACH-000227,0.1620590938546919
ACH-000228,0.19548990968012736
ACH-000231,0.14027536567470356
ACH-000232,0.0029771639218220537
ACH-000233,-0.009661637336482624
ACH-000234,0.23155966935791525
ACH-000235,0.07230590369045263
ACH-000237,0.004383626440392811
ACH-000238,0.10162043711321056
ACH-000242,-0.1374178187840914
ACH-000243,0.14122711813963315
ACH-000244,0.06501708335607986
ACH-000246,0.0594874766566288
ACH-000248,0.1293558049565441
ACH-000250,0.06143618898797435
ACH-000251,0.11944127710663152
ACH-000252,0.11052688926094686
ACH-000253,0.021171890540553358
ACH-000255,0.07013821966795111
ACH-000256,-0.1642904067112807
ACH-000257,-0.05188052204039742
ACH-000258,-0.02276148636483978
ACH-000259,0.0799037015229265
ACH-000260,0.044704576920949375
ACH-000261,0.062435855848206975
ACH-000262,0.028372472130743526
ACH-000263,0.2492017344418539
ACH-000264,0.15673766866358618
ACH-000265,0.09236539769909663
ACH-000266,0.08815788804716304
ACH-000272,0.018186330646466332
ACH-000274,0.10369835377936416
ACH-000277,0.01335399051035899
ACH-000278,0.20846149810416986
ACH-000279,0.13594632740984802
ACH-000280,0.03120801332514858
ACH-000281,-0.04461257328119899
ACH-000288,0.14490401357668964
ACH-000291,0.08254270164978361
ACH-000293,-0.011097181854034207
ACH-000294,-0.05104136296785223
ACH-000295,0.00819019612325754
ACH-000296,0.11403659579609522
ACH-000302,-0.08524018370480102
ACH-000304,0.15624303093562278
ACH-000307,0.11163493174411013
ACH-000308,0.06205771808468374
ACH-000310,-0.006359549113855533
ACH-000311,0.03846627669048647
ACH-000312,0.09336384074452853
ACH-000315,0.12737650949831264
ACH-000316,0.11942122973131172
ACH-000317,0.16516326037731968
ACH-000318,-0.0622478445824841
ACH-000319,0.02606606255969626
ACH-000320,0.21967141391504147
ACH-000322,0.1663589761509728
ACH-000323,0.07819002619420568
ACH-000324,-0.03469395391455779
ACH-000329,0.11680591802120074
ACH-000330,0.1572587529397601
ACH-000331,0.20521057473934812
ACH-000332,0.033617401685670074
