,FAM83E (54854)
ACH-000499,-0.17159964897706595
ACH-000500,-0.4269430382265832
ACH-000502,-0.30000689516728146
ACH-000503,-0.22187885712960226
ACH-000505,-0.3028280707742672
ACH-000507,-0.20070846260437944
ACH-000510,-0.2896707810498326
ACH-000511,-0.2227005650435692
ACH-000512,-0.09319952509338644
ACH-000516,-0.2273419785504233
ACH-000517,-0.291979105272406
ACH-000518,-0.07556281061731013
ACH-000520,-0.34174144230424786
ACH-000521,-0.3217692971923503
ACH-000522,-0.12017398844487605
ACH-000524,-0.22497224245304784
ACH-000527,-0.2928483972685617
ACH-000528,-0.1533424937611731
ACH-000537,-0.16614194866264118
ACH-000541,-0.21067773814632626
ACH-000542,-0.24974216886265715
ACH-000544,-0.17412917157382168
ACH-000545,-0.21531181388828552
ACH-000547,-0.23704078624376745
ACH-000548,-0.21866907266234425
ACH-000549,-0.16629053870715935
ACH-000550,-0.1326096011927719
ACH-000552,-0.4039223809031104
ACH-000556,-0.3116613772341742
ACH-000557,-0.21475519311444
ACH-000569,-0.3127685582961989
ACH-000570,-0.2258625147892868
ACH-000571,-0.3472003765456641
ACH-000573,-0.2271074220277489
ACH-000576,-0.0962494319531566
ACH-000579,-0.15785232668177024
ACH-000580,-0.13078951691895155
ACH-000584,-0.2590378726418869
ACH-000585,-0.3739901503263943
ACH-000588,-0.04784985279416498
ACH-000589,-0.16566604643855232
ACH-000591,-0.2580542768711319
ACH-000593,-0.14938395291584222
ACH-000600,-0.26606535786470525
ACH-000601,-0.24397701839513974
ACH-000605,-0.009583342231473758
ACH-000606,-0.24735439711427146
ACH-000608,-0.30844438099103777
ACH-000614,-0.04178192495090303
ACH-000616,-0.2518530088280217
ACH-000618,-0.10221441911826336
ACH-000619,-0.10641789395397024
ACH-000620,-0.21114173863141544
ACH-000621,-0.3310652183777819
ACH-000622,-0.27507979144346084
ACH-000623,-0.26881227217396786
ACH-000624,-0.20747071716763832
ACH-000627,-0.2069748560219464
ACH-000630,-0.17547481580286198
ACH-000631,-0.014593582102316534
ACH-000632,-0.2064040716411398
ACH-000633,-0.3101842955468239
ACH-000637,-0.22027288501149106
ACH-000638,-0.13402934748403106
ACH-000646,-0.3288152408639681
ACH-000647,-0.17419028370507042
ACH-000648,-0.12070569473174556
ACH-000649,-0.1789125861770776
ACH-000651,-0.1978108214821697
ACH-000652,-0.18553813803491076
ACH-000653,-0.12193444448301155
ACH-000657,-0.3082764565914908
ACH-000658,-0.11689791790252099
ACH-000661,-0.3228794328545735
ACH-000662,-0.06270635762162388
ACH-000663,-0.3671357522126367
ACH-000665,-0.13172258223186722
ACH-000671,-0.1973442679145672
ACH-000672,-0.20016647641573151
ACH-000673,-0.229086778566512
ACH-000676,-0.129365883881466
ACH-000677,-0.4041559386722013
ACH-000681,-0.3620635995280251
ACH-000683,-0.2175620474310006
ACH-000684,-0.17222139911997164
ACH-000688,-0.19681873095650187
ACH-000693,-0.20159340169098086
ACH-000694,-0.11452496236315984
ACH-000695,-0.07406734732369348
ACH-000696,-0.2666696455851831
ACH-000697,-0.0855122800573647
ACH-000699,-0.33638774405611205
ACH-000701,-0.3464839352163656
ACH-000706,-0.10922302561690453
ACH-000711,-0.2489075095493351
ACH-000713,-0.19965171574987248
ACH-000714,-0.3799057777564902
ACH-000718,-0.1868087287673707
ACH-000720,-0.2538927982304978
ACH-000721,-0.1427315529864136
ACH-000724,-0.31391292813038074
ACH-000725,-0.3046947248207461
ACH-000732,-0.19520062527034931
ACH-000734,-0.3537323614260349
ACH-000735,-0.3024124497858263
ACH-000736,-0.20960884926615428
ACH-000738,-0.19485444723609133
ACH-000746,-0.15182757502367866
ACH-000747,-0.2705643503632576
ACH-000748,-0.2588943982832431
ACH-000753,-0.15377116140994354
ACH-000756,-0.32310638886365034
ACH-000757,-0.3006553216120048
ACH-000758,-0.2335862762713416
ACH-000760,-0.3312036920521168
ACH-000762,-0.2873897267565368
ACH-000763,-0.12975271012757472
ACH-000764,-0.44129811375070827
ACH-000765,-0.1777241305389918
ACH-000766,-0.26871437283578026
ACH-000767,-0.295183000191931
ACH-000768,-0.026735132166327426
ACH-000769,-0.2065149304536043
ACH-000770,-0.046237729559490084
ACH-000771,-0.2620807464137519
ACH-000773,-0.3155889783135784
ACH-000776,-0.2779248127402317
ACH-000777,-0.35520576593122005
ACH-000778,-0.1695514384265294
ACH-000781,-0.1922745527114498
ACH-000782,0.19884344954354324
ACH-000783,-0.2754879809228952
ACH-000784,-0.19189334117347515
ACH-000785,-0.22097187475020166
ACH-000787,-0.333769074497731
ACH-000788,-0.23338756468769856
ACH-000791,-0.2895827296118997
ACH-000792,-0.26031390738733945
ACH-000794,-0.16388084437116388
ACH-000796,-0.2896172828905318
ACH-000798,-0.245520843038131
ACH-000799,-0.31005967725777683
ACH-000800,-0.15146639385787564
ACH-000802,-0.173939601947458
ACH-000804,-0.0793475172501688
ACH-000805,-0.2823314400918099
ACH-000809,-0.20148020579606135
ACH-000810,-0.06547685967675053
ACH-000811,-0.28300551475858154
ACH-000817,-0.09331531522421302
ACH-000819,-0.3430916119197627
ACH-000820,0.1867797184175613
ACH-000821,-0.3305509718811421
ACH-000822,-0.3099728703907323
ACH-000823,-0.1579136768683293
ACH-000824,-0.3816754336439431
ACH-000827,-0.2533095510733005
ACH-000829,-0.33795353521032256
ACH-000831,-0.3694419723955286
ACH-000832,-0.0690218752987747
ACH-000833,-0.3259081342160711
ACH-000834,-0.1641576250675793
ACH-000835,-0.21360745909709544
ACH-000836,-0.2419824997079313
ACH-000837,-0.2432537262723963
ACH-000838,-0.1776825492202745
ACH-000839,-0.16949387217463946
ACH-000840,-0.3074472589046628
ACH-000841,-0.2161285202840792
ACH-000843,-0.16299256417727695
ACH-000846,-0.3550995836926095
ACH-000847,-0.02683600500214941
ACH-000848,-0.3466458493147649
ACH-000849,-0.27437099051364794
ACH-000851,0.009055427198902288
ACH-000855,-0.25425236805314616
ACH-000856,-0.3932751610085645
ACH-000858,-0.20948355011894546
ACH-000859,-0.2996878359800947
ACH-000861,-0.1815474330858665
ACH-000862,-0.2637862918318189
ACH-000865,-0.17248673866423098
ACH-000866,-0.199118948351399
ACH-000867,-0.25511548697130365
ACH-000869,-0.3073237307560654
ACH-000872,-0.3005146627406069
ACH-000873,-0.14650138142681762
ACH-000876,-0.2025440755675955
ACH-000878,-0.3342992069435313
ACH-000880,-0.4088701530461061
ACH-000881,-0.3359978803360349
ACH-000882,-0.286495378261894
ACH-000884,-0.20387696788130272
ACH-000885,-0.200434481656897
ACH-000887,-0.2984050143055787
ACH-000889,-0.08130858519150477
ACH-000896,-0.21536701545898707
ACH-000898,-0.12652867060881365
ACH-000900,-0.311109779082143
ACH-000901,-0.3683197032819523
ACH-000905,-0.07598525318878797
ACH-000906,-0.2880004724584215
ACH-000907,-0.13204027773862664
ACH-000910,-0.18839906887354224
ACH-000911,-0.15256580045964815
ACH-000912,-0.17098338440647487
ACH-000913,0.0064028051743477655
ACH-000915,-0.33550431638850203
ACH-000916,-0.31020165399940275
ACH-000917,-0.1477559278785138
ACH-000920,-0.30395587346332503
ACH-000921,-0.2908832562584938
ACH-000924,-0.321179006539544
ACH-000926,-0.10737546218900468
ACH-000928,-0.3822649773986165
ACH-000929,-0.2968107272027794
ACH-000932,-0.2353798765227381
ACH-000935,-0.21196365259425407
ACH-000936,-0.11434810707069128
ACH-000937,-0.28100939035524425
ACH-000938,-0.08578269381430605
ACH-000939,-0.2801042559703198
ACH-000941,-0.292410805502808
ACH-000943,-0.32496501293702723
ACH-000946,-0.197686260178482
ACH-000947,-0.14213174597558267
ACH-000948,-0.2306870805816179
ACH-000950,-0.3103155912282977
ACH-000953,-0.2799772790909962
ACH-000954,-0.18619264978623876
ACH-000957,-0.13708615207724484
ACH-000958,-0.11601846439833237
ACH-000960,-0.20401059231223825
ACH-000963,-0.20185989263887288
ACH-000968,-0.18566103659684696
ACH-000969,-0.057795862324332176
ACH-000972,-0.5799632438790627
ACH-000973,-0.24257153969577705
ACH-000974,-0.2463957446133801
ACH-000978,0.1111465951131971
ACH-000984,-0.2593782887732733
ACH-000986,-0.015888919953887762
ACH-000988,-0.34409443744846235
ACH-000993,-0.4654896785542722
ACH-000994,-0.4393613839271194
ACH-000996,-0.29688378714043684
ACH-001001,-0.20496316662693376
ACH-001020,-0.3862694323412871
ACH-001028,-0.22291991751520152
ACH-001031,-0.34934500817954195
ACH-001038,-0.1949003506126348
ACH-001048,-0.31069887341112035
ACH-001050,-0.21376916357204606
ACH-001053,-0.13874899357275206
ACH-001054,-0.12205025954125699
ACH-001061,-0.25605524905972393
ACH-001067,-0.38673156246080503
ACH-001075,-0.11447514802690498
ACH-001096,-0.3281464977097855
ACH-001111,-0.3522839816171441
ACH-001119,-0.2963168533763062
ACH-001128,-0.6924158263146872
ACH-001134,-0.312366080679901
ACH-001151,-0.15876433824107658
ACH-001163,-0.16388850947691816
ACH-001164,-0.079221001093834
ACH-001183,-0.15318933771958645
ACH-001192,-0.05316337918597736
ACH-001193,-0.1658975890085647
ACH-001196,-0.1372930437931741
ACH-001197,-0.3210012540836057
ACH-001205,-0.3310497016826237
ACH-001211,-0.33860545815213683
ACH-001212,-0.30803864832928857
ACH-001228,-0.21302891420788214
ACH-001232,-0.1889157594779932
ACH-001239,-0.09837331653797426
ACH-001270,-0.40462121659049466
ACH-001274,-0.14050009691749113
ACH-001275,-0.30129193321514913
ACH-001277,-0.2284723063076969
ACH-001278,-0.19652578237068533
ACH-001280,-0.14333154848356694
ACH-001283,-0.1994773517344045
ACH-001289,-0.2543101311645392
ACH-001300,-0.16948811675663975
ACH-001301,-0.29171329294106463
ACH-001302,-0.4195291358048929
ACH-001306,-0.07890124378726983
ACH-001318,-0.091893074042841
ACH-001322,-0.17326456328940298
ACH-001328,-0.2614043742381837
ACH-001332,-0.005242995169352415
ACH-001336,-0.11110184681970246
ACH-001346,-0.1884963138364088
ACH-001353,-0.35184386358003444
ACH-001354,-0.3309411049406322
ACH-001367,0.04163650024322183
ACH-001368,-0.23572588325681826
ACH-001374,-0.3308241926780274
ACH-001377,-0.21504376640911604
ACH-001380,-0.2879175725129534
ACH-001391,-0.16205181990073406
ACH-001408,-0.09666530516537007
ACH-001430,-0.13090140009232004
ACH-001431,-0.3087813877445157
ACH-001450,-0.15973279200759505
ACH-001496,-0.2491025544294323
ACH-001500,-0.3707873678227508
ACH-001523,-0.2440191180611845
ACH-001532,-0.2988946269238849
ACH-001550,-0.24310381813695606
ACH-001552,-0.13688088600484444
ACH-001554,-0.19990344969883025
ACH-001654,-0.25492106398927145
ACH-001735,-0.26594323888797056
ACH-001736,-0.2540631024729104
ACH-001737,-0.7633216625479793
ACH-001740,-0.2251814356954303
ACH-001745,-0.2707759076163562
ACH-001765,-0.2678430500946319
