,LIMD2 (80774)
ACH-000168,-0.2620739190395918
ACH-000169,-0.20924107642036496
ACH-000178,-0.13289964244619507
ACH-000183,-0.2765641034345208
ACH-000188,-0.2197267372674644
ACH-000189,-0.2138924585353465
ACH-000190,-0.2190853478431889
ACH-000198,-0.1974869744139606
ACH-000203,-0.3178027607204038
ACH-000204,-0.0411585111314522
ACH-000206,-0.25622557248521266
ACH-000207,-0.21802397164880016
ACH-000208,-0.11179242171948517
ACH-000210,-0.2778784326588505
ACH-000211,-0.20468388741863874
ACH-000215,-0.2236073944307369
ACH-000221,-0.1950969946250233
ACH-000222,-0.11954577566499325
ACH-000223,-0.29854873233160845
ACH-000226,-0.20820880351413495
ACH-000227,-0.5111976803378071
ACH-000228,-0.2897194078565045
ACH-000231,-0.2736416243724256
ACH-000232,-0.23435427191542585
ACH-000233,-0.3177786115347676
ACH-000234,-0.2974012734297176
ACH-000235,-0.19968701959218915
ACH-000237,-0.15813215711954814
ACH-000238,-0.34143967752944465
ACH-000242,-0.03884606099246439
ACH-000243,-0.3195288792749418
ACH-000244,-0.4071482756735335
ACH-000246,-0.25809230359604
ACH-000248,-0.4359846218466558
ACH-000250,-0.1938171406284354
ACH-000251,-0.5756095722809376
ACH-000252,-0.26615835068562155
ACH-000253,-0.1385636506625154
ACH-000255,-0.3219845967713476
ACH-000256,-0.39400222048742095
ACH-000257,-0.08036880823837772
ACH-000258,-0.16170179156665376
ACH-000259,-0.23926341124855735
ACH-000260,-0.1870386139038097
ACH-000261,-0.13144434778343506
ACH-000262,-0.2153508372735407
ACH-000263,-0.1985494174401699
ACH-000264,-0.26618989745741023
ACH-000265,-0.2113991465894619
ACH-000266,-0.2242335666046896
ACH-000272,-0.16334806283863693
ACH-000274,-0.3380410584372242
ACH-000277,-0.3309505260448986
ACH-000278,-0.2201128656852868
ACH-000279,-0.2685925441893364
ACH-000280,-0.24552827832442
ACH-000281,-0.0894994587635711
ACH-000288,-0.2134551599175285
ACH-000291,-0.2486504994432777
ACH-000293,-0.3166640609137742
ACH-000294,-0.2154089688373636
ACH-000295,-0.0662771619264193
ACH-000296,-0.19139518470351707
ACH-000302,-0.16206493047504195
ACH-000304,-0.2087099051085134
ACH-000307,-0.2322104530386311
ACH-000308,-0.16607882352218514
ACH-000310,-0.4587092391553149
ACH-000311,-0.13625814817631215
ACH-000312,-0.3319808594763907
ACH-000315,0.003985168699151826
ACH-000316,-0.11971997126628882
ACH-000317,-0.13030135877644464
ACH-000318,-0.1377938377637091
ACH-000319,-0.3160880548791485
ACH-000320,-0.19008125150705696
ACH-000322,-0.2937258886380478
ACH-000323,-0.12234494355831248
ACH-000324,-0.2740854744582299
ACH-000329,-0.31462994080476964
ACH-000330,-0.08276496875794354
ACH-000331,-0.2551079250600415
ACH-000332,-0.21052574510094166
ACH-000334,-0.2363977209828009
ACH-000335,-0.3049930208677027
ACH-000336,-0.34948258284798084
ACH-000337,-0.6190847083626063
ACH-000338,-0.29530503784769585
ACH-000339,-0.16791771995636212
ACH-000341,-0.1288471115555107
ACH-000348,-0.16821428157409055
ACH-000350,-0.21875393199655294
ACH-000352,-0.28797193280335465
ACH-000356,-0.3243866665927873
ACH-000361,-0.12230474206503204
ACH-000362,-0.13005021276114745
ACH-000363,-0.15987399444882935
ACH-000364,-0.12605430443918614
ACH-000365,-0.09243953886422443
ACH-000366,-0.17030444654660096
ACH-000368,-0.19337719155667374
ACH-000374,-0.1384831315645971
ACH-000375,-0.2045973789924576
ACH-000376,-0.2232941823256144
ACH-000381,-0.2071724984832936
ACH-000383,-0.2217392710784485
ACH-000387,-0.1581018654557606
ACH-000389,-0.2233518972665065
ACH-000390,-0.21049522154469796
ACH-000393,-0.15560076958138502
ACH-000395,-0.1665048248200292
ACH-000396,-0.21150438022036852
ACH-000397,-0.20999751969621264
ACH-000401,-0.008954457055506466
ACH-000402,-0.1871813510740374
ACH-000403,-0.3054540652482433
ACH-000404,-0.5975577311558901
ACH-000406,-0.08057128081814842
ACH-000407,-0.3519048223387196
ACH-000408,-0.03659675442243015
ACH-000410,-0.2535959030648624
ACH-000411,-0.2210333527115723
ACH-000414,-0.15254750093860486
ACH-000415,-0.2063314847047837
ACH-000416,-0.2996911128542888
ACH-000420,-0.3080026595745337
ACH-000421,-0.2411011265920448
ACH-000424,-0.2508934515052299
ACH-000425,-0.394990671081611
ACH-000426,-0.16497272075763827
ACH-000427,-0.2371706379643196
ACH-000433,-0.5571729460850106
ACH-000435,-0.12734928478509355
ACH-000436,-0.2966039762988161
ACH-000444,-0.25087680517628924
ACH-000445,-0.19484747804332744
ACH-000448,-0.21953600592816291
ACH-000450,-0.11292517913237975
ACH-000452,-0.24787171582154774
ACH-000454,-0.034243580063505134
ACH-000458,-0.21010047224990916
ACH-000459,-0.08813415151210914
ACH-000460,-0.17293666437764008
ACH-000461,-0.029219265509699194
ACH-000463,-0.26913403768258903
ACH-000464,-0.2528389705224492
ACH-000466,-0.15075230608465978
ACH-000467,-0.13985599169421972
ACH-000468,-0.17141540221975465
ACH-000469,-0.2085279583205436
ACH-000470,-0.23988932712892655
ACH-000471,-0.2254034562656293
ACH-000472,-0.23484240449258414
ACH-000473,-0.2329174109490631
ACH-000475,-0.2648695847951652
ACH-000476,-0.34274058399148083
ACH-000477,-0.16290150311364146
ACH-000479,-0.3094192299970097
ACH-000480,-0.21656291686458184
ACH-000481,-0.1929920923529088
ACH-000483,-0.20426858357891334
ACH-000484,-0.182205055783586
ACH-000485,-0.19248940921206453
ACH-000486,-0.2405844056202307
ACH-000487,-0.13388711535200065
ACH-000488,-0.2344975440613149
ACH-000490,-0.1655520082650815
ACH-000491,-0.2407120594860899
ACH-000495,-0.213384213883695
ACH-000496,-0.19339167456172668
ACH-000499,-0.05007466492535802
ACH-000500,-0.14743173883315575
ACH-000502,-0.1718757490321854
ACH-000503,-0.11355589379343688
ACH-000505,-0.2396875481046273
ACH-000507,-0.41294228364309604
ACH-000510,-0.2200481761033389
ACH-000511,-0.2839842780877708
ACH-000512,-0.07531721392134337
ACH-000516,-0.2371392625778984
ACH-000517,-0.27342380680738937
ACH-000518,-0.2057935298216214
ACH-000520,-0.18264082974123927
ACH-000521,-0.2026665855423568
ACH-000522,-0.1696477831466583
ACH-000524,-0.2526140928892319
ACH-000527,-0.3931010000823633
ACH-000528,-0.07408370678057552
ACH-000537,-0.3906926988719069
ACH-000541,-0.13123209557792756
ACH-000542,-0.18103346731929085
ACH-000544,-0.3425366669404399
ACH-000545,-0.16672492721403512
ACH-000547,-0.31611477814285377
ACH-000548,-0.2746918408426232
ACH-000549,-0.3038101137544446
ACH-000550,-0.1989435965878542
ACH-000552,-0.24835754930002926
ACH-000556,-0.2589754978523342
ACH-000557,-0.0920312217674714
ACH-000569,-0.08571482726080623
ACH-000570,-0.3856992207099778
ACH-000571,-0.2312009056873125
ACH-000573,-0.18060575760278
ACH-000576,-0.29059624637338866
ACH-000579,-0.1964980687524367
ACH-000580,-0.055005621724660635
ACH-000584,-0.2001892740069948
ACH-000585,-0.17170431600188735
ACH-000588,-0.2085986146226745
ACH-000589,-0.17972922084796855
ACH-000591,-0.35907853788998706
ACH-000593,-0.2390969580710358
ACH-000600,-0.23549767154136655
ACH-000601,-0.21897141538404
ACH-000605,-0.17488496193808056
ACH-000606,-0.3042630112156454
ACH-000608,-0.2036643601772113
ACH-000614,-0.08272920301720815
ACH-000616,-0.31115200973876284
ACH-000618,-0.2228080540252501
ACH-000619,-0.21455281651642766
ACH-000620,-0.143689416015275
ACH-000621,-0.27873529067128233
ACH-000622,-0.4882338189769269
ACH-000623,-0.17914384140774048
ACH-000624,-0.2542221898360406
ACH-000627,-0.21263621597865173
ACH-000630,-0.22113106633300825
ACH-000631,-0.06694980226067898
ACH-000632,-0.20270119593248687
ACH-000633,-0.2172713216454034
ACH-000637,-0.2630213644281396
ACH-000638,-0.23407704979372046
ACH-000646,-0.20829091131979
ACH-000647,-0.26100970068594603
ACH-000648,-0.2170095824905047
ACH-000649,-0.26005657491637474
ACH-000651,-0.1349949893908462
ACH-000652,-0.42775992998224893
ACH-000653,-0.1287291278432012
ACH-000657,-0.20783510372561664
ACH-000658,-0.13594685846080065
ACH-000661,-0.15068317980782328
ACH-000662,-0.21756370071557551
ACH-000663,-0.1011348008607118
ACH-000665,-0.1940771561166315
ACH-000671,-0.1499250929969655
ACH-000672,-0.3132999295803872
ACH-000673,-0.38436662440830605
ACH-000676,-0.19517244720247012
ACH-000677,-0.12074735252298492
ACH-000681,-0.16208002537007293
ACH-000683,-0.1817859662357407
ACH-000684,-0.2277991375137614
ACH-000688,-0.3613131868582794
ACH-000693,-0.06549342723781992
ACH-000694,-0.19928867463519312
ACH-000695,-0.198903302191008
ACH-000696,-0.2635576864885523
ACH-000697,-0.20465264932147145
ACH-000699,-0.15784327337922174
ACH-000701,-0.2996789408670948
ACH-000706,-0.2131468738201516
ACH-000711,-0.2247744764014442
ACH-000713,0.014064596584884006
ACH-000714,-0.22278517142128645
ACH-000718,-0.08597878489509013
ACH-000720,-0.20333360946206547
ACH-000721,-0.2670630123405746
ACH-000724,-0.0974761157255884
ACH-000725,-0.18925395938330689
ACH-000732,-0.4690718425590244
ACH-000734,-0.07063867098259335
ACH-000735,-0.17367043547759947
ACH-000736,-0.16007779382727322
ACH-000738,-0.1559075166369464
ACH-000746,-0.19936791272614526
ACH-000747,-0.2294724116500561
ACH-000748,-0.0971444397584585
ACH-000753,-0.2590431465683422
ACH-000756,-0.25247870010549256
ACH-000757,-0.1536833867084348
ACH-000758,-0.22726187654161756
ACH-000760,-0.1713638925216513
ACH-000762,-0.09298819679363952
ACH-000763,-0.19535159661975654
ACH-000764,-0.2731447549339724
ACH-000765,-0.28242427336683096
ACH-000766,-0.39161343355098216
ACH-000767,-0.19280732150894755
ACH-000768,-0.2162985926643705
ACH-000769,-0.22367460612058587
ACH-000770,-0.22620225390373466
ACH-000771,-0.198256245187452
ACH-000773,-0.2251371329247164
ACH-000776,-0.22723849716042704
ACH-000777,-0.19417248880974067
ACH-000778,-0.09807106005791953
ACH-000781,-0.2352367167118451
ACH-000782,-0.30659881956895474
ACH-000783,-0.23518898148263095
ACH-000784,-0.20454681232244498
ACH-000785,-0.20433761083189794
ACH-000787,-0.1366369339407408
ACH-000788,-0.276158183639072
ACH-000791,-0.1466594938767784
ACH-000792,-0.31034251391374834
ACH-000794,-0.174093453722279
ACH-000796,-0.21604071972630853
ACH-000798,-0.024404267652784813
ACH-000799,-0.420434054609159
ACH-000800,0.08945029596214839
ACH-000802,-0.19737517880610206
ACH-000804,-0.2759712756959957
ACH-000805,-0.3232834074066712
ACH-000809,-0.1966033860697756
ACH-000810,-0.07091022452020634
ACH-000811,-0.30394697195664944
ACH-000817,-0.2460129415834818
ACH-000819,-0.13639982222869493
ACH-000820,-0.3214935884966815
ACH-000821,-0.16063591706248384
ACH-000822,-0.1388353988984869
ACH-000823,-0.3038062236675144
ACH-000824,-0.23676525718737304
ACH-000827,-0.22209657038280176
ACH-000829,-0.3241742594774833
ACH-000831,-0.1609394512699606
ACH-000832,-0.39496479984781196
ACH-000833,-0.2119729459842561
ACH-000834,-0.151963078189751
ACH-000835,-0.27747438614521164
ACH-000836,-0.3146890946496068
ACH-000837,-0.2327941628835235
ACH-000838,-0.2828689933980664
ACH-000839,-0.2179375844640624
ACH-000840,-0.1958997451868721
ACH-000841,-0.12500156210925906
ACH-000843,-0.2315456358426595
ACH-000846,-0.13980563303450882
ACH-000847,-0.12083474732011786
ACH-000848,-0.13274230371768805
ACH-000849,-0.2758581042672937
ACH-000851,-0.2286236046709337
ACH-000855,-0.09634770588366147
ACH-000856,-0.14779728352388105
ACH-000858,-0.3167161126896457
ACH-000859,-0.2106804613938313
ACH-000861,-0.16010502685473968
ACH-000862,-0.11631861445916795
ACH-000865,-0.28611487148670023
ACH-000866,-0.2607512772677989
ACH-000867,-0.3444683420306653
ACH-000869,-0.002325565711605961
ACH-000872,-0.25713438144491946
ACH-000873,-0.2756724062552092
ACH-000876,-0.13267407604790812
ACH-000878,-0.290175685639372
ACH-000880,-0.1336580906811261
ACH-000881,-0.1934886840696355
ACH-000882,-0.17391933552816868
ACH-000884,-0.17753869857665724
ACH-000885,-0.1278040505859653
ACH-000887,-0.2323727066534132
ACH-000889,-0.1788292982653072
ACH-000896,-0.2086024789731859
ACH-000898,-0.2559073395714344
ACH-000900,-0.1701942313846384
ACH-000901,-0.2613832646256637
ACH-000905,-0.18559948024891
ACH-000906,-0.18283582359825032
ACH-000907,-0.1787268283208759
ACH-000910,-0.5727430358602202
ACH-000911,-0.2108160875507794
ACH-000912,-0.2680990803155169
ACH-000913,-0.21187583706017915
ACH-000915,-0.2322042395080895
ACH-000916,-0.1898193008062414
ACH-000917,-0.3297095311249882
ACH-000920,0.03216305388299428
ACH-000921,-0.24172315800266755
ACH-000924,-0.19398491770443985
ACH-000926,-0.16741452227063494
ACH-000928,-0.132473678128674
ACH-000929,-0.10196084686315042
ACH-000932,-0.2358474820693503
ACH-000935,-0.1306357189459171
ACH-000936,-0.019550364115138736
ACH-000937,-0.20077173886564545
ACH-000938,0.06571947780251877
ACH-000939,-0.2393505042567173
ACH-000941,-0.04779603158208117
ACH-000943,-0.15662232455938893
ACH-000946,-0.28861523838568315
ACH-000947,-0.2197165151637389
ACH-000948,-0.1437521652516036
ACH-000950,-0.17531555135740126
ACH-000953,-0.16337056440256548
ACH-000954,-0.22380774787634333
ACH-000957,-0.13685791813415432
ACH-000958,-0.21798538369309195
ACH-000960,-0.19411645617660486
ACH-000963,-0.2826236076534455
ACH-000968,-0.15715101005756815
ACH-000969,-0.08980399815865743
ACH-000972,-0.021329301313511014
ACH-000973,-0.3044045683507072
ACH-000974,-0.24602295822480455
ACH-000978,-0.20567218302901072
ACH-000984,-0.2986395647685746
ACH-000986,-0.2442902954015249
ACH-000988,-0.2762131678970964
ACH-000993,-0.4080781616658035
ACH-000994,-0.17924321198274776
ACH-000996,-0.28086376508665883
ACH-001001,-0.1927234464832226
ACH-001020,-0.2574229918527021
ACH-001028,-0.22744897387702004
ACH-001031,-0.2784175241211549
ACH-001038,-0.2618430737212701
ACH-001048,-0.2269166001811019
ACH-001050,-0.6373234602222233
ACH-001053,-0.2723474051207226
ACH-001054,-0.4862515790800295
ACH-001061,-0.27989508921224
ACH-001067,-0.4172453256769288
ACH-001075,-0.21275031298180547
ACH-001096,-0.25108115761683697
ACH-001111,-0.3114718022304924
ACH-001119,-0.3669676108328936
ACH-001128,-0.10092487121006607
ACH-001134,-0.21203233456314985
ACH-001151,-0.17638742977781005
ACH-001163,-0.30038650912396625
ACH-001164,-0.2067305539743587
ACH-001183,-0.08119410853837188
ACH-001192,-0.2109332824013544
ACH-001193,-0.28478348516633645
ACH-001196,-0.4984815987502377
ACH-001197,-0.10464372207156844
ACH-001205,-0.2682150283682333
ACH-001211,-0.2742229166373846
ACH-001212,-0.2971313230936375
ACH-001228,-0.2487530993501041
ACH-001232,-0.2613917769440937
ACH-001239,-0.26810560985945514
ACH-001270,-0.2798480439135818
ACH-001274,-0.3691073926310924
ACH-001275,-0.08069717659942928
ACH-001277,-0.07509274869172469
ACH-001278,-0.26733084407408164
ACH-001280,-0.4769154864522154
ACH-001283,-0.2386191251585079
ACH-001289,-0.3146369042320023
ACH-001300,-0.2123511474182019
ACH-001301,-0.3688783604813588
ACH-001302,-0.262265028685764
ACH-001306,-0.16505594301789822
ACH-001318,-0.22477020107686066
ACH-001322,-0.3411637119069205
ACH-001328,-0.22037108305602265
ACH-001332,-0.12805033043945305
ACH-001336,-0.1672665783712409
ACH-001346,-0.1173269723409253
ACH-001353,-0.3019524663093152
ACH-001354,-0.3995662533807011
ACH-001367,-0.15609298487512155
ACH-001368,-0.3019124486705414
ACH-001374,-0.22786746887589454
ACH-001377,-0.16690651340208032
ACH-001380,-0.13420034708193707
ACH-001391,-0.3001490021853022
ACH-001408,-0.14020865129365076
ACH-001430,-0.33275712695096765
ACH-001431,-0.3398843769651145
ACH-001450,-0.1717886842744682
ACH-001496,-0.20387408627775733
ACH-001500,-0.3158122130914103
ACH-001523,-0.3755161174421833
ACH-001532,-0.2619184547555629
ACH-001550,-0.32389244213810725
ACH-001552,-0.2566699147982285
ACH-001554,-0.2964205730691267
ACH-001654,-0.2105192885736288
ACH-001735,-0.2262474280065219
ACH-001736,-0.25176261573814385
ACH-001737,0.2944910198803448
ACH-001740,-0.2586969454054979
ACH-001745,-0.2400940008513347
ACH-001765,-0.2474748045520237
