,EMILIN3 (90187)
ACH-000771,-0.11942286149581464
ACH-000773,0.019155550135849183
ACH-000776,-0.0479627664204638
ACH-000777,-0.12828635172066666
ACH-000778,-0.12945009956639966
ACH-000781,-0.16907263824802574
ACH-000782,-0.046989552797625
ACH-000783,-0.03920962134660822
ACH-000784,-0.12790393090426685
ACH-000785,-0.20214104479904355
ACH-000787,-0.1202873269069691
ACH-000788,-0.18051190815509768
ACH-000791,-0.14219585007266122
ACH-000792,-0.12093539978951348
ACH-000794,-0.0710904279935223
ACH-000796,-0.2138238512137101
ACH-000798,-0.06072291318456675
ACH-000799,-0.07319421729627297
ACH-000800,-0.01447742939655146
ACH-000802,-0.1407073671916843
ACH-000804,0.12620733797234548
ACH-000805,-0.10979166266827893
ACH-000809,-0.1880026031427844
ACH-000810,-0.10007390842748523
ACH-000811,-0.03712214301911286
ACH-000817,0.014334583116208619
ACH-000819,-0.02719618480378255
ACH-000820,-0.08991631333911734
ACH-000821,-0.044633421550201335
ACH-000822,-0.10374786844675088
ACH-000823,-0.08462655419576727
ACH-000824,-0.07532821463849268
ACH-000827,0.02767464420657481
ACH-000829,-0.16448538609614047
ACH-000831,0.020762220382422168
ACH-000832,-0.12198282733036035
ACH-000833,-0.21113917178252128
ACH-000834,-0.053631469303516234
ACH-000835,-0.12236704866693406
ACH-000836,-0.208444047795526
ACH-000837,-0.2068423495494999
ACH-000838,-0.05369090195136884
ACH-000839,-0.08122875055977218
ACH-000840,0.08198656135163218
ACH-000841,-0.04551796575988532
ACH-000843,0.03756610227473985
ACH-000846,0.03124860444553677
ACH-000847,0.0021628618899310038
ACH-000848,-0.0022277328285659173
ACH-000849,-0.07980978087302569
ACH-000851,-0.16032553107066844
ACH-000855,-0.2037940239602269
ACH-000856,-0.20958607576044652
ACH-000858,-0.13133713094868207
ACH-000859,-0.04286421358470105
ACH-000861,-0.11678035610759226
ACH-000862,-0.11447495845373155
ACH-000865,-0.13856005105373295
ACH-000866,-0.19583931237788216
ACH-000867,-0.2011712930846959
ACH-000869,-0.033330617039885595
ACH-000872,0.02345721642573055
ACH-000873,-0.024887020289536863
ACH-000876,-0.02301101124710336
ACH-000878,-0.32050513787274626
ACH-000880,-0.1232168744224908
ACH-000881,-0.023793368131591216
ACH-000882,-0.2594144828306665
ACH-000884,-0.17401186619429762
ACH-000885,-0.197509695037078
ACH-000887,-0.10736408210603744
ACH-000889,0.011815120056030751
ACH-000896,-0.08453598736464726
ACH-000898,-0.1500586117656545
ACH-000900,0.036877993733930164
ACH-000901,-0.1121566278168117
ACH-000905,-0.19465164352855926
ACH-000906,-0.09414283872712392
ACH-000907,-0.19612824411693972
ACH-000910,-0.07617258023607938
ACH-000911,-0.11250659706831097
ACH-000912,-0.155041211499082
ACH-000913,-0.2006943452185716
ACH-000915,-0.047326734331180384
ACH-000916,-0.02273643522656561
ACH-000917,0.006783808927410058
ACH-000920,0.0037529388214879366
ACH-000921,0.0833743898925584
ACH-000924,0.007629147189784531
ACH-000926,-0.05974441006036677
ACH-000928,-0.2661776138486673
ACH-000929,-0.13781067247685935
ACH-000932,-0.15126492901920272
ACH-000935,-0.1240879254595044
ACH-000936,-0.12188511569684198
ACH-000937,-0.25558591260337665
ACH-000938,-0.1447920327023222
ACH-000939,-0.12441383358132635
ACH-000941,-0.1606304191182862
ACH-000943,-0.2227801272907976
ACH-000946,-0.16986924681528906
ACH-000947,-0.11870253422908132
ACH-000948,-0.1507185472559112
ACH-000950,0.12011429238460958
ACH-000953,-0.2692112082989978
ACH-000954,0.026736920269142227
ACH-000957,-0.2353208505597739
ACH-000958,-0.08198142822452578
ACH-000960,-0.1306159993907378
ACH-000963,-0.05312666667158916
ACH-000968,-0.09213679967317047
ACH-000969,-0.12440537996775802
ACH-000972,-0.09440744828266236
ACH-000973,-0.1917642068393105
ACH-000974,-0.11505593832424782
ACH-000978,-0.4121529286305871
ACH-000984,-0.09103388961516164
ACH-000986,-0.06578604182952788
ACH-000988,-0.36506596774539735
ACH-000993,-0.2151295326226303
ACH-000994,-0.030737351802621025
ACH-000996,-0.2408958116580109
ACH-001001,-0.11741744074221845
ACH-001020,0.11196809886492312
ACH-001028,-0.11645528356394695
ACH-001031,-0.12803965987984614
ACH-001038,-0.07845990284704711
ACH-001048,-0.14314552447589446
ACH-001050,-0.11311795179208255
ACH-001053,-0.1166275752153862
ACH-001054,-0.15202338663120726
ACH-001061,-0.15220724115472564
ACH-001067,-0.210194815894952
ACH-001075,-0.1488323840669059
ACH-001096,-0.052137625345792415
ACH-001111,0.04928598737513027
ACH-001119,-0.2292535415646953
ACH-001128,-0.23276866745725705
ACH-001134,-0.05779032218764725
ACH-001151,-0.10352220531852868
ACH-001163,-0.054538393728658666
ACH-001164,-0.09552724766816567
ACH-001183,-0.11329368946664307
ACH-001192,-0.16157388111990809
ACH-001193,-0.021731828532495737
ACH-001196,-0.14188456990558607
ACH-001197,0.14101194431674186
ACH-001205,-0.05930041191327296
ACH-001211,0.02802708003631673
ACH-001212,-0.17363784864569792
ACH-001228,-0.12898055218206442
ACH-001232,0.029439702485120126
ACH-001239,-0.14641731770074132
ACH-001270,-0.1553483539835458
ACH-001274,-0.08139844955506742
ACH-001275,-0.13932318907556548
ACH-001277,0.17155700766250725
ACH-001278,-0.09705013072767517
ACH-001280,-0.11038400676619604
ACH-001283,-0.09790638757867323
ACH-001289,-0.03728360336147251
ACH-001300,-0.10790911292705506
ACH-001301,0.01866453766422428
ACH-001302,-0.10634909926742016
ACH-001306,-0.0699998752114573
ACH-001318,-0.18016420321924395
ACH-001322,-0.04642126880655546
ACH-001328,0.02585994324469177
ACH-001332,-0.16516993830457966
ACH-001336,0.028773241722765755
ACH-001346,-0.17903565180362865
ACH-001353,-0.06663078912581027
ACH-001354,-0.2903126042103678
ACH-001367,0.12379953429411332
ACH-001368,-0.21455113855111868
ACH-001374,0.11993767940538905
ACH-001377,0.022455553761628583
ACH-001380,-0.016317215559863263
ACH-001391,-0.1509048329306065
ACH-001408,-0.01114236626912915
ACH-001430,0.08651976787404689
ACH-001431,-0.1873976047861679
ACH-001450,-0.03398909577067584
ACH-001496,-0.22387311832695087
ACH-001500,-0.07752488512093214
ACH-001523,0.011908677568983669
ACH-001532,-0.13422754084927255
ACH-001550,-0.11381911921752012
ACH-001552,-0.04466427432299872
ACH-001554,-0.04241751190929649
ACH-001654,-0.024681688576946043
ACH-001735,-0.06370220927474038
ACH-001736,-0.21913879973788367
ACH-001737,-0.3645995647459987
ACH-001740,-0.1289083842756956
ACH-001745,-0.03367671293381872
ACH-001765,-0.056483386641094514
