,GOLGB1 (2804)
ACH-000163,-0.21115557558338266
ACH-000167,-0.27735494011019474
ACH-000168,-0.125192129552008
ACH-000169,-0.23993189769490686
ACH-000178,-0.14473801627812502
ACH-000183,-0.1812818144478069
ACH-000188,-0.12210264949475398
ACH-000189,-0.1344219585852442
ACH-000190,-0.12862903529867428
ACH-000198,-0.055281864730491986
ACH-000203,0.030155331775307263
ACH-000204,0.16576296048348035
ACH-000206,-0.1144190654086957
ACH-000207,-0.18928872547125564
ACH-000208,-0.16133027283870605
ACH-000210,-0.5687287591592308
ACH-000211,-0.22482466062376646
ACH-000215,-0.079226113355523
ACH-000221,-0.2493825344053848
ACH-000222,-0.03938446814066898
ACH-000223,-0.2297417378303841
ACH-000226,-0.3475931868069484
ACH-000227,-0.31477725830695896
ACH-000228,-0.07415251018893441
ACH-000231,-0.29516610127139503
ACH-000232,-0.16612774640387104
ACH-000233,-0.12202396103856968
ACH-000234,-0.1449891036526929
ACH-000235,-0.21000860766105456
ACH-000237,-0.0967758908981028
ACH-000238,-0.1217571607075342
ACH-000242,-0.0544831765142405
ACH-000243,-0.08293156639064568
ACH-000244,-0.2503529078807327
ACH-000246,-0.12097556773663205
ACH-000248,-0.2563993363187754
ACH-000250,-0.12442407364954725
ACH-000251,-0.2727119341128607
ACH-000252,0.1320804550132663
ACH-000253,-0.2215199247989628
ACH-000255,-0.048849988260913815
ACH-000256,-0.056285153869579004
ACH-000257,0.06149723682556056
ACH-000258,0.1368659327049528
ACH-000259,-0.1327174597263742
ACH-000260,-0.27953373139316456
ACH-000261,-0.24876351386631446
ACH-000262,-0.05866925617434754
ACH-000263,-0.2525846008434029
ACH-000264,-0.12638744337442948
ACH-000265,-0.027629070631397818
ACH-000266,-0.10057297717473736
ACH-000272,-0.4233742119559066
ACH-000274,-0.22623757798656816
ACH-000277,-0.14624206197288625
ACH-000278,-0.20144638944476026
ACH-000279,-0.09235758735747122
ACH-000280,-0.06364910540520485
ACH-000281,-0.339217933480997
ACH-000288,-0.08752367170062803
ACH-000291,-0.05281266303640123
ACH-000293,-0.25751917203326274
ACH-000294,-0.15130734979546362
ACH-000295,0.08154514326548372
ACH-000296,-0.3258235857636101
ACH-000302,-0.15115510864583795
ACH-000304,-0.09521495564620884
ACH-000307,-0.2847717784401088
ACH-000308,-0.16890925930264195
ACH-000310,-0.21481602528981672
ACH-000311,-0.07380409423823599
ACH-000312,-0.17700670691124906
ACH-000315,-0.22298341358651166
ACH-000316,-0.031672415591155835
ACH-000317,-0.1368512053501219
ACH-000318,-0.0969733040498454
ACH-000319,-0.06690398058282697
ACH-000320,-0.08799715871003116
ACH-000322,-0.13748520076875168
ACH-000323,-0.17850454168914606
ACH-000324,-0.10027409566403334
ACH-000329,-0.2187724096827702
ACH-000330,-0.2995925952421205
ACH-000331,-0.20217254009890245
ACH-000332,-0.15869953847475265
ACH-000334,-0.03537797863161807
ACH-000335,-0.09768277726909164
ACH-000336,-0.18342030325129274
ACH-000337,-0.32965181083922185
ACH-000338,-0.2358064700601393
ACH-000339,-0.11570595513838305
ACH-000341,-0.2701478150469655
ACH-000348,-0.18577821853110865
ACH-000350,-0.10283103134165764
ACH-000352,-0.2548497203590213
ACH-000356,-0.25622981014241064
ACH-000361,-0.19145854865862474
ACH-000362,-0.22422766801259172
ACH-000363,-0.27110216030910017
ACH-000364,-0.1365707339873299
ACH-000365,-0.18744012322641396
ACH-000366,-0.1852696873705061
ACH-000368,-0.2352837062913911
ACH-000374,-0.039561596159226976
ACH-000375,-0.20343717266375544
ACH-000376,-0.12018989432682352
ACH-000381,-0.017836548439735738
ACH-000383,-0.2257000059168353
ACH-000387,-0.10474475594937532
ACH-000389,-0.12879804794651836
ACH-000390,-0.11387774946634124
ACH-000393,-0.2982762106218889
ACH-000395,-0.2054383281978352
ACH-000396,-0.18038128720491808
ACH-000397,-0.33432341215642425
ACH-000401,-0.2473933963383376
ACH-000402,-0.2341317358134761
ACH-000403,-0.2055906673189068
ACH-000404,-0.013607698216941588
ACH-000406,-0.08398346649764303
ACH-000407,-0.09685139118612628
ACH-000408,-0.2765288191806721
ACH-000410,-0.104428177116494
ACH-000411,-0.17620255705119195
ACH-000414,-0.08763780289883133
ACH-000415,-0.17176441555207403
ACH-000416,-0.10349192220304466
ACH-000420,-0.29033607790653765
ACH-000421,-0.2243256770944297
ACH-000424,-0.4546013947843914
ACH-000425,-0.12046790791706127
ACH-000426,-0.031134520815819237
ACH-000427,-0.07499587726735979
ACH-000433,-0.0462488165782484
ACH-000435,-0.14540657822731834
ACH-000436,-0.07477013480090497
ACH-000444,-0.1740646802365347
ACH-000445,-0.03521462911016749
ACH-000448,-0.20887712178131015
ACH-000450,-0.20050340333538832
ACH-000452,-0.31451788778223416
ACH-000454,-0.3103742533402288
ACH-000458,-0.37130463413750653
ACH-000459,0.010754162779999731
ACH-000460,-0.10953436982716733
ACH-000461,-0.1423393412372018
ACH-000463,-0.22163761380568084
ACH-000464,-0.009859632695417857
ACH-000466,-0.1487603413570857
ACH-000467,-0.2563989591892643
ACH-000468,-0.1725831845903154
ACH-000469,-0.2027812389822768
ACH-000470,-0.20387024117737573
ACH-000471,-0.0904446130293388
ACH-000472,-0.17385865835082587
ACH-000473,-0.2031611021942905
ACH-000475,-0.19860091108033184
ACH-000476,-0.27819135021876257
ACH-000477,-0.1056807114139022
ACH-000479,-0.2355261693151461
ACH-000480,-0.1472641479181959
ACH-000481,-0.3073578436079936
ACH-000483,-0.0656973879346942
ACH-000484,-0.04590111814061705
ACH-000485,-0.1491460762458223
ACH-000486,-0.1327372187177037
ACH-000487,-0.015779897922510118
ACH-000488,-0.18180285157867385
ACH-000490,-0.14103024387551352
ACH-000491,-0.14118837837505088
ACH-000495,-0.346082992319398
ACH-000496,-0.03614372698629639
ACH-000499,-0.2320096936304458
ACH-000500,-0.3442968826033124
ACH-000502,-0.2006397664366308
ACH-000503,-0.31212248269202203
ACH-000505,-0.24879604374236025
ACH-000507,-0.22045828022385436
ACH-000510,-0.09765183161135163
ACH-000511,-0.09093962954981873
ACH-000512,-0.36528010813254735
ACH-000516,-0.16597205527107614
ACH-000517,-0.20489797817177088
ACH-000518,-0.07683703075407433
ACH-000520,-0.16163831797088715
ACH-000521,-0.20208147370582868
ACH-000522,-0.11336685374408513
ACH-000524,-0.16464191524005636
ACH-000527,-0.17367795751284176
ACH-000528,-0.21956871751231105
ACH-000537,-0.2339963987211534
ACH-000541,-0.03804231849321752
ACH-000542,-0.21097826403789996
ACH-000544,-0.17617648914329834
ACH-000545,-0.1130639765319945
ACH-000547,-0.015807813861445016
ACH-000548,-0.1210260638589752
ACH-000549,-0.07436822493682134
ACH-000550,-0.23190200499487834
ACH-000552,-0.14455618688522798
ACH-000556,-0.10130790806046296
ACH-000557,-0.13166181725889606
ACH-000569,-0.219170404731484
ACH-000570,-0.2910768749389933
ACH-000571,-0.21748393049909812
ACH-000573,-0.1983705265385916
ACH-000576,-0.3358609974696007
ACH-000579,-0.30542634332763496
ACH-000580,-0.06749862307794298
ACH-000584,-0.16589194940327012
ACH-000585,-0.25829264728487145
ACH-000588,-0.14870098111253074
ACH-000589,-0.32921525728319523
ACH-000591,-0.08133161057166052
ACH-000593,-0.2018892135365073
ACH-000600,-0.22008797903256147
ACH-000601,-0.06766203067013428
ACH-000605,-0.09753944587201402
ACH-000606,0.0755294461276806
ACH-000608,-0.19930361524556656
ACH-000614,-0.10718916333142073
ACH-000616,-0.2145535764126565
ACH-000618,-0.11645465320187047
ACH-000619,-0.13456445181347731
ACH-000620,-0.08426749864948874
ACH-000621,-0.2004946995390681
ACH-000622,-0.11648911044038897
ACH-000623,-0.14500607727060252
ACH-000624,-0.2346373401505256
ACH-000627,-0.2038003239316911
ACH-000630,-0.5546081385905197
ACH-000631,-0.3213262576077236
ACH-000632,-0.19104481015843294
ACH-000633,-0.2422800002918192
ACH-000637,-0.09133910886806852
ACH-000638,-0.25575841689949924
ACH-000646,-0.08038452480060268
ACH-000647,-0.1428444457398148
ACH-000648,-0.021224516988865082
ACH-000649,-0.21786514540482987
ACH-000651,-0.2881182683702053
ACH-000652,-0.3764420802038557
ACH-000653,-0.09870932806660553
ACH-000657,-0.13081496932522813
ACH-000658,-0.2531610075550353
ACH-000661,-0.13059284744338046
ACH-000662,-0.3871331408135385
ACH-000663,-0.18958681652329665
ACH-000665,-0.13590186619692546
ACH-000671,-0.22493130712241405
ACH-000672,-0.5098699438707114
ACH-000673,-0.10398505487272236
ACH-000676,-0.050082302575493336
ACH-000677,-0.16834268111363274
ACH-000681,-0.16109071723811824
ACH-000683,-0.1238506189486106
ACH-000684,-0.16242270299865932
ACH-000688,-0.11692771759572375
ACH-000693,-0.13451146853923868
ACH-000694,-0.15737309346133252
ACH-000695,-0.19867278431883845
ACH-000696,-0.2526166547872266
ACH-000697,-0.21600951461248835
ACH-000699,-0.23260156029110654
ACH-000701,-0.21676469666077347
ACH-000706,-0.06356434273732213
ACH-000711,-0.07224279627006565
ACH-000713,-0.16290826709566686
ACH-000714,-0.14112756680347682
ACH-000718,-0.2855770184143241
ACH-000720,-0.14349811205700655
ACH-000721,-0.11855951779055494
ACH-000724,-0.3428500405282716
ACH-000725,-0.1812399604258248
ACH-000732,-0.3160957923597166
ACH-000734,-0.1794433752755375
ACH-000735,-0.3364111138484945
ACH-000736,-0.14726662772243684
ACH-000738,-0.0909267274893174
ACH-000746,0.0985802272651659
ACH-000747,-0.001929425004104016
ACH-000748,-0.08115287614103245
ACH-000753,-0.041491266641029
ACH-000756,-0.1004618388163393
ACH-000757,-0.11657659696541504
ACH-000758,-0.27520316192760386
ACH-000760,-0.029546688744432958
ACH-000762,-0.17200923863182022
ACH-000763,-0.3037058080760577
ACH-000764,-0.15263366259059366
ACH-000765,-0.2364193856241964
ACH-000766,-0.09149817186941683
ACH-000767,-0.2378055511432852
ACH-000768,-0.11102830459245716
ACH-000769,-0.19427492370671606
ACH-000770,-0.2426092503081671
ACH-000771,-0.16510600827339128
ACH-000773,-0.13807539591912293
ACH-000776,-0.16238103439921936
ACH-000777,-0.2150243188088798
ACH-000778,-0.2574050664630396
ACH-000781,-0.14974082912207753
ACH-000782,0.05190221299840322
ACH-000783,-0.16304453982865585
ACH-000784,-0.0411208265357438
ACH-000785,-0.3051501384801861
ACH-000787,-0.0641227817762774
ACH-000788,-0.12204035873371845
ACH-000791,-0.1879762691339062
ACH-000792,-0.141900725290403
ACH-000794,-0.0071728507656386485
ACH-000796,-0.22741016045895496
ACH-000798,-0.2771686183627739
ACH-000799,-0.14287639814453176
ACH-000800,-0.06916484411852276
ACH-000802,-0.21355690924509074
ACH-000804,-0.06853832113698008
ACH-000805,-0.11484152171147376
ACH-000809,-0.20035483793187694
ACH-000810,-0.3101300187822019
ACH-000811,-0.15307339790016974
ACH-000817,-0.2196391143090516
ACH-000819,-0.15004842049262904
ACH-000820,-0.3907815274457647
ACH-000821,-0.11634668890879807
ACH-000822,-0.23086326736457966
ACH-000823,-0.019351185314373468
ACH-000824,-0.14955064961391
ACH-000827,-0.2631992838359624
ACH-000829,-0.2312322817412805
ACH-000831,-0.2712382495493361
ACH-000832,-0.1838214167257149
ACH-000833,-0.21897582319736628
ACH-000834,-0.2616625826688699
ACH-000835,-0.2526184283297596
ACH-000836,-0.3750767649689838
ACH-000837,-0.10131550935512336
ACH-000838,-0.2116609229442856
ACH-000839,-0.1256100916801447
ACH-000840,-0.06541663800670416
ACH-000841,-0.3182969035762383
ACH-000843,-0.1565160652607382
ACH-000846,-0.2410420742239268
ACH-000847,0.13150917027657993
ACH-000848,-0.203254211696156
ACH-000849,-0.14253816189007634
ACH-000851,-0.17502493340813088
ACH-000855,-0.18509455778096565
ACH-000856,-0.15574766716853078
ACH-000858,-0.17834512986880152
ACH-000859,-0.019668702505858976
ACH-000861,-0.27080165380844545
ACH-000862,-0.28731811582626365
ACH-000865,-0.28986152026112444
ACH-000866,-0.1835464465115034
ACH-000867,-0.1677187764765399
ACH-000869,-0.16618636581291935
ACH-000872,-0.011261555257148965
ACH-000873,-0.017903563458140263
ACH-000876,-0.16855776074470105
ACH-000878,-0.21675559461012014
ACH-000880,-0.23975625378310694
ACH-000881,0.03839087405650222
ACH-000882,-0.20955917861896725
ACH-000884,0.005729310484811735
ACH-000885,-0.20432216509574505
ACH-000887,-0.1667973222514059
ACH-000889,-0.08869715710919321
ACH-000896,-0.2562695170622962
ACH-000898,-0.1378934961021952
ACH-000900,-0.2010082849939654
ACH-000901,-0.2043115542114943
ACH-000905,-0.3217150194631236
ACH-000906,-0.20872503466829206
ACH-000907,-0.1742168972662089
ACH-000910,-0.1902547689723217
ACH-000911,-0.0946736311253218
ACH-000912,-0.18449194863001567
ACH-000913,-0.2266918353431484
ACH-000915,-0.12185127141499613
ACH-000916,0.29556429786996313
ACH-000917,-0.31419134055751824
ACH-000920,-0.2376241606787278
ACH-000921,-0.11550945214189355
ACH-000924,-0.054200337599286975
ACH-000926,-0.21098042998326053
ACH-000928,-0.017021158508755713
ACH-000929,-0.21674020121100676
ACH-000932,-0.1374013413865955
ACH-000935,-0.2588037591404825
ACH-000936,-0.06585550041552231
ACH-000937,-0.15278158059487876
ACH-000938,-0.12108821841119695
ACH-000939,-0.07042107302461549
ACH-000941,-0.21787094374725807
ACH-000943,-0.22876438630323914
ACH-000946,-0.3172436632523446
ACH-000947,-0.04498407798417351
ACH-000948,-0.27640717501882234
ACH-000950,-0.15266724800203127
ACH-000953,-0.15413157247398124
ACH-000954,-0.3348306203464357
ACH-000957,-0.1297194379486328
ACH-000958,-0.10087542988009776
ACH-000960,-0.10475109326855284
ACH-000963,-0.2946776522277529
ACH-000968,-0.18499057094162108
ACH-000969,-0.26480591756477434
ACH-000972,-0.013034295412487984
ACH-000973,-0.1016558611979448
ACH-000974,-0.3215027969883373
ACH-000978,0.2441398357422333
ACH-000984,-0.1421898143368691
ACH-000986,-0.23123506812035216
ACH-000988,-0.2422341863845615
ACH-000993,-0.28471161994274863
ACH-000994,-0.1831964255180154
ACH-000996,-0.1767413722234309
ACH-001001,-0.1378938536620794
ACH-001020,-0.523773109917923
ACH-001028,-0.2459809284622685
ACH-001031,-0.31846711648143944
ACH-001038,-0.1258357584779949
ACH-001048,-0.2119392727310208
ACH-001050,-0.1271626862527085
ACH-001053,-0.283227255786465
ACH-001054,-0.01596780499130869
ACH-001061,-0.3101717900552425
ACH-001067,-0.3052032327306469
ACH-001075,-0.06668533300941731
ACH-001096,-0.2347281717874441
ACH-001111,0.005647415863847525
ACH-001119,-0.1820695030171279
ACH-001128,0.05895140444491015
ACH-001134,-0.06269291247898158
ACH-001151,-0.19176573374718256
ACH-001163,-0.07744083476108195
ACH-001164,-0.2663366120937817
ACH-001183,-0.005639025720656591
ACH-001192,-0.15379673115829018
ACH-001193,-0.05162329049035853
ACH-001196,-0.10181534299363287
ACH-001197,-0.33217893731067893
ACH-001205,-0.15941761194525325
ACH-001211,-0.1573091136648708
ACH-001212,-0.27560703933679553
ACH-001228,-0.1458543784748295
ACH-001232,-0.03899398109785542
ACH-001239,-0.06126857241892668
ACH-001270,0.0598482058825989
ACH-001274,-0.026967217243124675
ACH-001275,0.04117282749236032
ACH-001277,-0.2857491257295953
ACH-001278,-0.2171499010592516
ACH-001280,-0.003450677710177748
ACH-001283,-0.05913736179601991
ACH-001289,-0.2412953032176195
ACH-001300,-0.0923298834786572
ACH-001301,-0.1902291715031504
ACH-001302,0.2993610317379287
ACH-001306,-0.3010331563532421
ACH-001318,-0.19258240150847847
ACH-001322,0.14440087940714144
ACH-001328,-0.15027256551742604
ACH-001332,0.057653255636733236
ACH-001336,-0.15242247757482932
ACH-001346,-0.2021991855267612
ACH-001353,-0.14895540046528574
ACH-001354,-0.04492353276800348
ACH-001367,0.00046589064914749287
ACH-001368,-0.12815309085774387
ACH-001374,-0.1515283482703611
ACH-001377,-0.10114416920824662
ACH-001380,-0.14674231517589725
ACH-001391,-0.393273554371136
ACH-001408,-0.2971502733562196
ACH-001430,-0.2302569111942987
ACH-001431,-0.07874258495594977
ACH-001450,0.04927706909335525
ACH-001496,-0.17582914030233462
ACH-001500,-0.2985200938238113
ACH-001523,0.022880952123898908
ACH-001532,-0.16076477307220027
ACH-001550,-0.26705168272008145
ACH-001552,-0.07568231040382901
ACH-001554,-0.14039548132677354
ACH-001654,-0.17742716243497356
ACH-001735,-0.1119219914002989
ACH-001736,-0.09827033164118378
ACH-001737,-0.4874304222308433
ACH-001740,0.00034709797314569563
ACH-001745,-0.27187193591207465
ACH-001765,-0.18405415115758414
