,DAB1 (1600)
ACH-000004,0.009370768477861141
ACH-000005,-0.1550027637405382
ACH-000007,0.10750561478120076
ACH-000009,-0.03192334945154945
ACH-000011,0.008551062248907273
ACH-000012,0.06912317139694255
ACH-000013,-0.029523812147699568
ACH-000014,-0.0972007171390674
ACH-000015,-0.02354299424963785
ACH-000017,-0.06238144113778307
ACH-000018,-0.17621189152496988
ACH-000019,0.1083966851204107
ACH-000021,0.0013774696275401473
ACH-000022,-0.04207579802603805
ACH-000025,-0.05076025413959477
ACH-000028,-0.08469215240852168
ACH-000030,-0.02034486594211435
ACH-000035,-0.046660789567507424
ACH-000036,0.0096436734690166
ACH-000037,0.039766509018959256
ACH-000039,0.16340095077463174
ACH-000040,0.05391594033543561
ACH-000041,-0.03499828819335925
ACH-000042,-0.0040502841024066955
ACH-000045,0.03857416302618145
ACH-000047,-0.041407259557813866
ACH-000052,0.051637596579356716
ACH-000053,-0.015632860227530382
ACH-000054,-0.0643423793695922
ACH-000055,-0.1034214548126886
ACH-000060,-0.14949364601802168
ACH-000067,-0.04161978511569512
ACH-000070,-0.014671258674119452
ACH-000075,-0.1297686504967749
ACH-000078,-0.05030759699660376
ACH-000082,-0.0623750165037325
ACH-000085,-0.16706397444825874
ACH-000086,-0.03456443408104108
ACH-000087,0.05489105561843384
ACH-000092,-0.03634501442683579
ACH-000095,-0.015674569342811757
ACH-000097,-0.14158525672247296
ACH-000098,0.007502776515777075
ACH-000099,-0.0807383383935202
ACH-000108,-0.04186090086645353
ACH-000113,-0.06470816886338795
ACH-000116,-0.060658415200252974
ACH-000118,-0.11298220790190062
ACH-000120,-0.0693080798999914
ACH-000123,0.009917934616613954
ACH-000127,-0.011624538077514476
ACH-000128,-0.1282713735834258
ACH-000132,-0.19291244504467256
ACH-000133,-0.012819796948410277
ACH-000137,-0.07389976931316983
ACH-000138,-0.03643597472800215
ACH-000142,-0.03765341550535569
ACH-000143,0.13957950357084173
ACH-000146,0.002544225532851747
ACH-000148,0.026911958686957053
ACH-000150,-0.007767618965815189
ACH-000152,-0.06360302242804712
ACH-000153,0.031127672431398506
ACH-000159,-0.06393635722958586
ACH-000160,0.028011420478581874
ACH-000163,-0.039913648039626284
ACH-000167,-0.10092472546626843
ACH-000168,0.03808778313876255
ACH-000169,-0.17991790065117672
ACH-000178,-0.013137965036482721
ACH-000183,-0.05971036714448711
ACH-000188,-0.08214400074945835
ACH-000189,-0.18679976746956053
ACH-000190,0.014756509645681502
ACH-000198,0.013601005710532531
ACH-000203,-0.47881725882960496
ACH-000204,-0.10046532402431843
ACH-000206,0.1308664864990274
ACH-000207,-0.08559884642599877
ACH-000208,-0.0015775695890163012
ACH-000210,-0.02949430645089705
ACH-000211,0.017705710007827648
ACH-000215,-0.09528696353259024
ACH-000221,-0.05843662268046455
ACH-000222,-0.013343084303243245
ACH-000223,-0.08251418462124573
ACH-000226,-0.0771077725921036
ACH-000227,0.00016723380987261196
ACH-000228,0.010552043123975329
ACH-000231,-0.052581269038922
ACH-000232,0.03425728983543738
ACH-000233,-0.013493503128247628
ACH-000234,0.01476173332618128
ACH-000235,-0.027756057602764797
ACH-000237,-0.0488548577246856
ACH-000238,-0.09777661336857424
ACH-000242,0.11793919574520728
ACH-000243,0.046271598482894666
ACH-000244,-0.12959511094556525
ACH-000246,-0.002145168129072423
ACH-000248,0.046655575258243605
ACH-000250,-0.03495705846927953
ACH-000251,-0.20136588003591624
ACH-000252,-0.004509093843489952
ACH-000253,0.05883473129267599
ACH-000255,0.07670237090031982
ACH-000256,-0.03257702566863379
ACH-000257,-0.015440727577805
ACH-000258,-0.12169703191353524
ACH-000259,-0.03538113142052509
ACH-000260,-0.01596409302109141
ACH-000261,-0.03354678760389393
ACH-000262,-0.139864611662169
ACH-000263,0.07033296613931339
ACH-000264,-0.019634836664735308
ACH-000265,0.031373030135481435
ACH-000266,0.019341832828631115
ACH-000272,-0.07787053694983846
ACH-000274,0.03246107698815341
ACH-000277,-0.04979881260675395
ACH-000278,0.025168106189662184
ACH-000279,-0.03878792915863395
ACH-000280,0.019433127677199662
ACH-000281,0.15263636545069062
ACH-000288,0.03041257429529349
ACH-000291,0.0018705705208354863
ACH-000293,0.06485235139779326
ACH-000294,-0.114928632300675
ACH-000295,0.006740839207311815
ACH-000296,0.0015526892748088073
ACH-000302,-0.06138930548721721
ACH-000304,-0.1233397291163323
ACH-000307,0.0655161946916306
ACH-000308,0.02931170149012625
ACH-000310,-0.3099744176580668
ACH-000311,0.030230840416019318
ACH-000312,0.003185688583455777
ACH-000315,0.17060191694522395
ACH-000316,-0.10339084792339168
ACH-000317,0.09128038580180936
ACH-000318,-0.028548885624863407
ACH-000319,-0.004229298688557019
ACH-000320,0.012852913790959706
ACH-000322,-0.06066843225631181
ACH-000323,-0.02563896521194532
ACH-000324,-0.032327362584458216
ACH-000329,-0.08567987779488351
ACH-000330,0.01013580825885877
ACH-000331,-0.0407811362832488
ACH-000332,-0.047334169982917285
ACH-000334,0.027843190596888785
ACH-000335,0.03732049207440718
ACH-000336,0.09548790678365517
ACH-000337,0.04490280308436795
ACH-000338,0.33822551239976323
ACH-000339,0.051777356002115166
ACH-000341,0.02475719691952703
ACH-000348,-0.0467734050366159
ACH-000350,0.041876774542039016
ACH-000352,0.0338317073351683
ACH-000356,-0.010015307482229391
ACH-000361,-0.0300760844255428
ACH-000362,-0.0032744018623029948
ACH-000363,0.06489895283092673
ACH-000364,-0.055050119043687014
ACH-000365,0.013004792965361457
ACH-000366,-0.03727887443330294
ACH-000368,0.00014213784461127932
ACH-000374,-0.053138226853737036
ACH-000375,0.013459036096746164
ACH-000376,-0.12416930090100195
ACH-000381,-0.03575267867181202
ACH-000383,-0.11815916008009505
ACH-000387,0.06312658676398768
ACH-000389,-0.12467189728426137
ACH-000390,0.029994350814424444
ACH-000393,0.0016329517828019074
ACH-000395,0.05511953712787234
ACH-000396,-0.2314968316706524
