,GDPD1 (284161)
ACH-000331,-0.06773717227393873
ACH-000332,-0.09282774594588353
ACH-000334,-0.1665876407053718
ACH-000335,-0.2409808389343777
ACH-000336,-0.01905668298788764
ACH-000337,-0.1246337212572822
ACH-000338,0.0464449661384025
ACH-000339,-0.05413987862192947
ACH-000341,0.008108952919190077
ACH-000348,-0.011730321808006386
ACH-000350,0.012338608683304624
ACH-000352,-0.105359532630929
ACH-000356,-0.15409303624422552
ACH-000361,-0.1574681058620911
ACH-000362,-0.06351349370132284
ACH-000363,-0.027464722856340818
ACH-000364,0.012968402346018202
ACH-000365,0.047434747549757066
ACH-000366,-0.19723405135189545
ACH-000368,0.08718535201427137
ACH-000374,-0.014419132825906724
ACH-000375,-0.07916946140871926
ACH-000376,-0.16458433379106818
ACH-000381,-0.061012729467841885
ACH-000383,-0.09181732970329523
ACH-000387,-0.14361795363729427
ACH-000389,-0.11352850589319435
ACH-000390,-0.07649705530471647
ACH-000393,-0.02958210526352261
ACH-000395,0.05865523478962866
ACH-000396,-0.02420020805839725
ACH-000397,-0.2111638162551339
ACH-000401,-0.1492206418969427
ACH-000402,-0.07913311987079015
ACH-000403,-0.11732568521443924
ACH-000404,-0.10105977034842636
ACH-000406,-0.04102622622297171
ACH-000407,-0.21841341835544684
ACH-000408,0.10991161417730276
ACH-000410,-0.163564890235784
ACH-000411,-0.2426106243839009
ACH-000414,0.038632315726430486
ACH-000415,-0.09728130736194976
ACH-000416,-0.08335959760617609
ACH-000420,-0.09696979265053883
ACH-000421,-0.0823961819845985
ACH-000424,-0.16432818154921905
ACH-000425,-0.2246278245514534
ACH-000426,0.04696590979825719
ACH-000427,-0.08865596704043717
ACH-000433,-0.33718009249405884
ACH-000435,-0.14301885299831776
ACH-000436,-0.07273290314523283
ACH-000444,-0.015786594510516998
ACH-000445,-0.014465108893385457
ACH-000448,-0.015426758699563291
ACH-000450,-0.11576832700444015
ACH-000452,-0.07189361740864288
ACH-000454,0.00467585555442836
ACH-000458,-0.08016262218423102
ACH-000459,0.039364002644464616
ACH-000460,-0.03865410847377355
ACH-000461,-0.1112235433165398
ACH-000463,-0.13574891952972445
ACH-000464,-0.19056972811205253
ACH-000466,-0.07164868149836895
ACH-000467,-0.02472690826762541
ACH-000468,0.05186027686711426
ACH-000469,-0.06451510103459819
ACH-000470,-0.2121068806824304
ACH-000471,-0.16145113013656034
ACH-000472,-0.16266481954568476
ACH-000473,0.045176576029845206
ACH-000475,-0.1090842433111642
ACH-000476,-0.17172000754082428
ACH-000477,-0.14192669788850482
ACH-000479,-0.09389346979451783
ACH-000480,-0.13466554854159266
ACH-000481,-0.14199446304528698
ACH-000483,0.0011150958056613453
ACH-000484,-0.09704851175389256
ACH-000485,-0.1231519279875802
ACH-000486,-0.033646435498616824
ACH-000487,-0.12416402503381388
ACH-000488,0.0005636534731365188
ACH-000490,-0.1010016240757704
ACH-000491,-0.21372036481355672
ACH-000495,-0.12142965802194602
ACH-000496,-0.10227788477402357
ACH-000499,-0.026988169030726896
ACH-000500,0.16951330748526733
ACH-000502,-0.1212985765489958
ACH-000503,0.09483238898960177
ACH-000505,-0.05866950702948585
ACH-000507,-0.11444732405625585
ACH-000510,-0.16419339800862778
ACH-000511,-0.1603543231440843
ACH-000512,-0.2721660239994845
ACH-000516,-0.01740214278053754
ACH-000517,-0.06834675924968943
ACH-000518,-0.08845910339817632
ACH-000520,-0.16348829121697409
ACH-000521,-0.1810828744683725
ACH-000522,-0.12218082782158235
ACH-000524,-0.0116782743926383
ACH-000527,-0.07159305282059626
ACH-000528,-0.0076916449759157285
ACH-000537,0.002063290373702729
ACH-000541,-0.008720045174529806
ACH-000542,-0.06492984814604406
ACH-000544,-0.008591749185161871
ACH-000545,-0.06366877242767338
ACH-000547,-0.1157908472532699
ACH-000548,-0.0983514269756648
ACH-000549,-0.08366284695953256
ACH-000550,-0.11041239752315517
ACH-000552,-0.018338126200402743
ACH-000556,-0.09448444856068892
ACH-000557,-0.12071185706122832
ACH-000569,0.06337303705576652
ACH-000570,-0.23641691598337164
ACH-000571,-0.12442148151417233
ACH-000573,0.004077770769147546
ACH-000576,0.05458427512685055
ACH-000579,-0.05443693410704016
ACH-000580,-0.20883314750085846
ACH-000584,0.054693105031720896
ACH-000585,0.006285060879812447
ACH-000588,-0.20876586304542055
ACH-000589,-0.09185237931520336
ACH-000591,-0.10943009716986718
ACH-000593,-0.12431504977858004
ACH-000600,-0.08349519091515166
ACH-000601,-0.10654926069353786
ACH-000605,0.009747363134284424
ACH-000606,-0.03130342615356108
ACH-000608,-0.19029047391100806
ACH-000614,0.023147842131070802
ACH-000616,-0.052055775753691566
ACH-000618,-0.07768491019697248
ACH-000619,-0.06258260767761803
ACH-000620,-8.346605630410754e-05
ACH-000621,-0.08389469070868875
ACH-000622,-0.3425660712836201
ACH-000623,-0.20992072679668186
ACH-000624,-0.1047930148714985
ACH-000627,-0.08432145325673224
ACH-000630,-0.055466373528135715
ACH-000631,-0.11392621356670332
ACH-000632,-0.20868160408059408
ACH-000633,-0.2278701501422901
ACH-000637,-0.2308700698637477
ACH-000638,0.021342725858941102
ACH-000646,0.011948557914651022
ACH-000647,-0.09098468335848377
ACH-000648,-0.04709627476155345
ACH-000649,-0.051550722834052716
ACH-000651,0.034957675458504284
ACH-000652,0.05490165398983882
ACH-000653,0.05649168445907904
ACH-000657,-0.12466047192191508
ACH-000658,0.01958053904562848
ACH-000661,0.18322149225426426
ACH-000662,0.02539574398889918
ACH-000663,-0.21095233625853727
ACH-000665,-0.01485874538157132
ACH-000671,-0.11710968827521515
ACH-000672,-0.33498493364718696
ACH-000673,-0.07728265168753222
ACH-000676,-0.08422592095437663
ACH-000677,-0.015178619045441403
ACH-000681,-0.1277878526306358
ACH-000683,-0.0496250137610908
ACH-000684,-0.08940112473891401
ACH-000688,-0.10371383541916812
ACH-000693,-0.02685487627413456
ACH-000694,-0.11835397185380153
ACH-000695,-0.03940632167668184
ACH-000696,-0.17667087486953995
ACH-000697,-0.15117233150275108
ACH-000699,-0.0590524760337042
ACH-000701,-0.18346629133604345
ACH-000706,-0.04068756950233407
ACH-000711,-0.06880567793253707
ACH-000713,-0.03749836291254576
ACH-000714,-0.11464720673337893
ACH-000718,0.015754553424673755
ACH-000720,-0.14539838118351955
ACH-000721,-0.14899159742230214
ACH-000724,0.11281947099963885
ACH-000725,0.12885591871803678
ACH-000732,0.025072614561003532
ACH-000734,0.07713700834296862
ACH-000735,-0.11210898976565338
ACH-000736,-0.08654019158716017
ACH-000738,-0.08961662870081748
ACH-000746,0.08602459363348046
ACH-000747,0.0514568890039371
ACH-000748,0.015213043865836372
ACH-000753,-0.11921341148596712
ACH-000756,-0.08722584068077674
ACH-000757,0.1026890743841974
ACH-000758,0.011522598147766357
ACH-000760,0.023675051171457084
ACH-000762,0.011897124669702443
ACH-000763,-0.1876447009948599
ACH-000764,-0.049679150075811015
ACH-000765,-0.25208998247374
ACH-000766,-0.2421156048894063
ACH-000767,-0.02786307005559387
ACH-000768,-0.05984545080220114
ACH-000769,-0.09596840175747218
ACH-000770,-0.0060005196029420905
ACH-000771,0.029965946129751425
ACH-000773,-0.10351367732399028
ACH-000776,-0.1531313757067745
ACH-000777,-0.06468632509229495
ACH-000778,-0.05989894138280105
ACH-000781,-0.08071860339160236
ACH-000782,-0.17130502137188466
ACH-000783,-0.05595666298413162
ACH-000784,-0.08398900486882019
ACH-000785,-0.04927826883125543
ACH-000787,0.0006424094726657444
ACH-000788,-0.2393405764117555
ACH-000791,-0.14437651489367434
ACH-000792,-0.044919421974571085
ACH-000794,-0.060535066670139026
ACH-000796,-0.05049110019978078
ACH-000798,0.1530195580802594
ACH-000799,-0.21040250618269607
ACH-000800,-0.03613371283772565
ACH-000802,0.051043421367931184
ACH-000804,-0.08967156008171404
ACH-000805,-0.00460928035169956
ACH-000809,-0.08265558285129873
ACH-000810,-0.18294053519687328
ACH-000811,-0.1834511060616299
ACH-000817,-0.10380286341083128
ACH-000819,0.02130847175953757
ACH-000820,0.13480597061905789
ACH-000821,0.008839806129855876
ACH-000822,-0.12295510162114046
ACH-000823,-0.2018420416994353
ACH-000824,-0.06828020589715783
ACH-000827,-0.05013529405074036
ACH-000829,-0.16652490374926768
ACH-000831,-0.10654492847850447
ACH-000832,-0.08567188662345168
ACH-000833,0.10675583550965297
ACH-000834,0.07266664601695301
ACH-000835,-0.011957950656319685
ACH-000836,-0.16832891054939067
ACH-000837,-0.1110614140953632
ACH-000838,-0.16713836846091265
ACH-000839,-0.04073320588073482
ACH-000840,-0.05308716888459528
ACH-000841,-0.2217651064596195
ACH-000843,-0.07147382206580258
ACH-000846,-0.10660408921813944
ACH-000847,-0.04990440126273787
ACH-000848,-0.0688231975534776
ACH-000849,-0.05041458020802065
ACH-000851,-0.0763017985565141
ACH-000855,-0.038908444018559266
ACH-000856,0.012835895002448522
ACH-000858,0.05382302845338988
ACH-000859,0.019938847111736116
ACH-000861,-0.027006176840999645
ACH-000862,0.03749788722222908
ACH-000865,-0.13085007367167842
ACH-000866,-0.06598874068890616
ACH-000867,-0.09657036251266088
ACH-000869,-0.008119445979513168
ACH-000872,-0.03693973716816052
ACH-000873,-0.10728922839142199
ACH-000876,-0.013770858934520631
ACH-000878,-0.08512963354796345
ACH-000880,-0.1909287055020892
ACH-000881,-0.20969075415415872
ACH-000882,-0.09015186105031073
ACH-000884,-0.1820104887681746
ACH-000885,0.07069945352165315
ACH-000887,-0.07774532926487153
ACH-000889,-0.06676586190542468
ACH-000896,-0.013226727196392616
ACH-000898,-0.15733926463832934
ACH-000900,-0.19181004397588253
ACH-000901,-0.04221493023151063
ACH-000905,-0.11524149260447873
ACH-000906,-0.12857845839604676
ACH-000907,-0.03459897567919378
ACH-000910,0.04409655684776928
ACH-000911,0.08198945972176018
ACH-000912,-0.023904873240892792
ACH-000913,-0.08805793100176862
ACH-000915,-0.1486579976118766
ACH-000916,-0.3695547435928159
ACH-000917,-0.011219073983951135
ACH-000920,-0.13737381167058002
ACH-000921,-0.09662509786080256
ACH-000924,0.04448749532866375
ACH-000926,-0.08808590644441032
ACH-000928,0.09866286648123483
ACH-000929,0.10395281465131824
ACH-000932,-0.019232486270323826
ACH-000935,0.04006422735443106
ACH-000936,0.062357935673031425
ACH-000937,-0.16697822120310948
ACH-000938,-0.046898101255939684
ACH-000939,-0.2271036849433817
ACH-000941,0.019027763052312387
ACH-000943,-0.039711480000893785
ACH-000946,-0.06377259510670928
ACH-000947,-0.11128742214373223
ACH-000948,0.09853955961305956
ACH-000950,-0.052449934741141305
ACH-000953,-0.10613257633853956
ACH-000954,-0.06924107214760925
ACH-000957,-0.0162030053523622
ACH-000958,-0.026642683289567703
ACH-000960,-0.13329699266002046
ACH-000963,-0.2335533639040684
ACH-000968,-0.007441483201235567
ACH-000969,-0.0247367380317927
ACH-000972,0.16324555890620782
ACH-000973,-0.098607817399388
ACH-000974,-0.19113407967679316
ACH-000978,-0.380116235649406
ACH-000984,-0.08157489195371337
ACH-000986,-0.13041851662084944
ACH-000988,0.024860874086015082
ACH-000993,-0.0582813644699469
ACH-000994,-0.05472163217118297
ACH-000996,0.06603220932379232
ACH-001001,-0.1855671672120492
ACH-001020,-0.06770100130587978
ACH-001028,-0.03858409740398798
ACH-001031,-0.015906275225418855
ACH-001038,-0.0784069107556315
ACH-001048,-0.1584517578176348
ACH-001050,-0.12994068074740325
ACH-001053,0.3887838634801536
ACH-001054,-0.2253455057631461
ACH-001061,-0.03609525393730032
ACH-001067,-0.028517515326045805
ACH-001075,-0.08098336887714433
ACH-001096,-0.006867944010528086
ACH-001111,-0.1479010849069051
ACH-001119,-0.15055510061148047
ACH-001128,0.10891918689291467
ACH-001134,-0.2142223725823636
ACH-001151,-0.008542117987112609
ACH-001163,-0.09947339711484662
ACH-001164,0.015151547699684062
ACH-001183,-0.010511229415037512
ACH-001192,0.1042942695846782
ACH-001193,-0.0378016173678124
ACH-001196,-0.13570690949087674
ACH-001197,-0.10109522593841773
ACH-001205,-0.07151414354204523
ACH-001211,-0.030048181662099032
ACH-001212,-0.0005725291091047128
ACH-001228,-0.2169431013588504
ACH-001232,-0.1710480622229108
ACH-001239,-0.13213193924358962
ACH-001270,0.1427296274124374
ACH-001274,-0.06569135642914138
ACH-001275,0.03730019689421689
ACH-001277,-0.11309929985459174
ACH-001278,-0.02776379058741309
ACH-001280,0.04613533391178989
ACH-001283,-0.04857934734346955
ACH-001289,-0.0740324293150872
ACH-001300,-0.07875505564968327
ACH-001301,-0.10234117531264446
ACH-001302,-0.2719591125604368
ACH-001306,-0.04174198157439787
ACH-001318,-0.11501559899523332
ACH-001322,0.12016097884885199
ACH-001328,-0.08688371342932379
ACH-001332,-0.05455936680926444
ACH-001336,-0.15742147457331182
ACH-001346,-0.0826894012148393
ACH-001353,-0.11588433501866728
ACH-001354,0.03594147484447164
ACH-001367,0.06049118954953023
ACH-001368,-0.13183147290675787
ACH-001374,0.2954189230271185
ACH-001377,-0.08783977743824882
ACH-001380,-0.014108012497968106
ACH-001391,0.031648309325500945
ACH-001408,-0.18274785052392345
ACH-001430,0.04922112814006136
ACH-001431,-0.15202645124810052
ACH-001450,-0.010914167607510291
ACH-001496,-0.12190499065418887
ACH-001500,-0.09608494611617216
ACH-001523,-0.14261463957051584
ACH-001532,-0.027141478296262928
ACH-001550,-0.14046640173515318
ACH-001552,-0.1334363223706773
ACH-001554,0.0729574550238802
ACH-001654,-0.03629959639334249
ACH-001735,-0.07074113794961029
ACH-001736,0.0504842446643489
ACH-001737,-0.5542575927331981
ACH-001740,-0.01678743732260819
ACH-001745,-0.10159275136788193
ACH-001765,-0.0694572180572666
