,ACSM6 (142827)
ACH-000004,-0.10457045573404307
ACH-000005,-0.1672256186141681
ACH-000007,-0.1276831340759768
ACH-000009,-0.0975299732350082
ACH-000011,0.1301717305403979
ACH-000012,-0.1269797240225486
ACH-000013,0.048580552550099236
ACH-000014,-0.151321184668884
ACH-000015,-0.0620977418575844
ACH-000017,0.08156740357161167
ACH-000018,-0.0013822336023394974
ACH-000019,-0.07461818805213802
ACH-000021,0.06400449666259149
ACH-000022,-0.04409645813128658
ACH-000025,-0.03104792844821558
ACH-000028,-0.0011148161294621322
ACH-000030,-0.07873889598356143
ACH-000035,-0.11897467012253035
ACH-000036,0.057542048559343764
ACH-000037,-0.10347204892575072
ACH-000039,-0.029409470578816464
ACH-000040,-0.1705331013029604
ACH-000041,-0.10657622717260487
ACH-000042,-0.00040032010263962983
ACH-000045,-0.08188676245971964
ACH-000047,-0.04355257006504271
ACH-000052,-0.09716278934920324
ACH-000053,-0.05969436421901678
ACH-000054,-0.12154500717171933
ACH-000055,-0.1035499849811736
ACH-000060,0.056870515974185264
ACH-000067,-0.2023919282256505
ACH-000070,-0.09442920621030426
ACH-000075,-0.009241687292988422
ACH-000078,0.061168535129903515
ACH-000082,-0.06534653352762418
ACH-000085,-0.3038030882272899
ACH-000086,-0.043887669026918916
ACH-000087,-0.1241842241770036
ACH-000092,-0.02950796628440525
ACH-000095,-0.03835219344622511
ACH-000097,0.04577597175728584
ACH-000098,-0.09362177925642637
ACH-000099,-0.10700089757475187
ACH-000108,0.02117122725711489
ACH-000113,0.021635819277407712
ACH-000116,-0.10884618477181736
ACH-000118,-0.028201776141951258
ACH-000120,0.018185261921357176
ACH-000123,-0.13756704015752969
ACH-000127,0.024103253826321773
ACH-000128,0.03831142530304267
ACH-000132,-0.0021315643504981364
ACH-000133,-0.08171667421851116
ACH-000137,-0.1313793232744121
ACH-000138,0.03273590478598145
ACH-000142,-0.080236960377715
ACH-000143,-0.1687389526986693
ACH-000146,-0.04937024971316736
ACH-000148,-0.1648336975676427
ACH-000150,-0.17285142440503504
ACH-000152,0.011593739478566506
ACH-000153,-0.10069816012539122
ACH-000159,-0.12860071012669474
ACH-000160,-0.05228137347920882
ACH-000163,-0.1993795496717313
ACH-000167,-0.25993090624212417
ACH-000168,-0.2197991886677801
ACH-000169,-0.060481440798346914
ACH-000178,-0.08171160311512235
ACH-000183,-0.14115590338652065
ACH-000188,-0.057970200748199474
ACH-000189,0.004117688250303585
ACH-000190,0.002270659182758777
ACH-000198,0.03762555187993631
ACH-000203,-0.01952573491697909
ACH-000204,-0.2945081459827992
ACH-000206,0.007740947033081203
ACH-000207,-0.09725511215818082
ACH-000208,-0.21424080223239866
ACH-000210,0.09895383248061884
ACH-000211,-0.05818552337935549
ACH-000215,-0.09855641002231963
