,ATG10 (83734)
ACH-000004,-0.03250884548999301
ACH-000005,-0.1784098073097768
ACH-000007,0.003458091814687795
ACH-000009,-0.16174351513162238
ACH-000011,-0.08743480150068253
ACH-000012,-0.11441972195211167
ACH-000013,-0.00315537952812164
ACH-000014,-0.1682719824980452
ACH-000015,-0.2294706414347144
ACH-000017,0.16760879401663895
ACH-000018,-0.17881953686728416
ACH-000019,-0.04650187111930347
ACH-000021,-0.13201435007018436
ACH-000022,-0.00796758361799016
ACH-000025,-0.1191321677319518
ACH-000028,-0.12359821061530672
ACH-000030,-0.1370341297702349
ACH-000035,0.10365799902910737
ACH-000036,0.04427542704181145
ACH-000037,-0.18897621626690544
ACH-000039,-0.10661882412504
ACH-000040,-0.10736626560785374
ACH-000041,-0.03881938574692837
ACH-000042,-0.13921753018794925
ACH-000045,-0.2529312101784985
ACH-000047,-0.12121924912761545
ACH-000052,-0.060530886677634836
ACH-000053,-0.05001923196587394
ACH-000054,-0.1436866977554961
ACH-000055,0.0760227918074643
ACH-000060,-0.09801096359155263
ACH-000067,-0.012076115667976223
ACH-000070,-0.00594051360275201
ACH-000075,-0.11004443489685052
ACH-000078,-0.18319059915822705
ACH-000082,-0.1278006499066982
ACH-000085,-0.3115547377076294
ACH-000086,-0.05929740290819027
ACH-000087,0.0011307293911858947
ACH-000092,-0.02876161887995529
ACH-000095,-0.1858547630623863
ACH-000097,0.010487776297526707
ACH-000098,-0.4087446878001661
ACH-000099,-0.2174142816214576
ACH-000108,-0.15289072656659874
ACH-000113,-0.02521295785971208
ACH-000116,-0.11709283797913896
ACH-000118,-0.1142057344043925
ACH-000120,-0.14330056906518615
ACH-000123,-0.0768948993918101
ACH-000127,-0.11525551239921135
ACH-000128,-0.06611462812350337
ACH-000132,-0.0830927837312997
ACH-000133,-0.04534721849279704
ACH-000137,-0.3090667136200037
ACH-000138,-0.09356180645686878
ACH-000142,0.05986648719671672
ACH-000143,-0.315460204800104
ACH-000146,-0.20478314893352206
ACH-000148,-0.17928270840662086
ACH-000150,-0.0931335121966382
ACH-000152,-0.15084618848359796
ACH-000153,-0.200028773692538
ACH-000159,-0.11100391234854516
ACH-000160,-0.0963575599039797
ACH-000163,-0.18489746570924573
ACH-000167,-0.03654932258047162
ACH-000168,-0.12352689449535267
ACH-000169,-0.5605871174279409
ACH-000178,-0.09326400114281
ACH-000183,-0.2837731365915002
ACH-000188,-0.19840477364588147
ACH-000189,-0.024258072638780933
ACH-000190,-0.1421184879705459
ACH-000198,-0.001425220122195257
ACH-000203,0.08393703741666228
ACH-000204,-0.22045973050772905
ACH-000206,-0.03374414396951345
ACH-000207,0.09441456573902716
ACH-000208,-0.2649563264285385
ACH-000210,0.272429880855701
ACH-000211,-0.06529382402079989
ACH-000215,-0.12295772066199452
ACH-000221,-0.003050050569985693
ACH-000222,0.0471873130340542
ACH-000223,-0.0995890194073266
ACH-000226,-0.2330404406822307
ACH-000227,-0.12223488840846827
ACH-000228,-0.10972231857562617
ACH-000231,-0.08580945158543964
ACH-000232,0.01882497261721542
ACH-000233,-0.1854091563479068
ACH-000234,-0.06293473797182787
ACH-000235,0.026380783582608675
ACH-000237,-0.08678092420753257
ACH-000238,-0.3314958568278025
ACH-000242,0.026595501149827117
ACH-000243,-0.061745008631874036
ACH-000244,-0.14841722903167354
ACH-000246,0.0048098611698619825
ACH-000248,-0.024902676853368718
ACH-000250,-0.10732074954265423
ACH-000251,0.053657171418991005
ACH-000252,0.05559043376100691
ACH-000253,-0.08595198953677001
ACH-000255,-0.0429769136093735
ACH-000256,-0.060781399636693365
ACH-000257,-0.16581914307438514
ACH-000258,-0.21440474500888101
ACH-000259,-0.03556822162006915
ACH-000260,-0.03854047486920211
ACH-000261,-0.09693576198132099
ACH-000262,-0.1445893852968886
ACH-000263,0.17550497731208392
ACH-000264,-0.13353034603473266
ACH-000265,-0.059204033503710875
ACH-000266,-0.11203514409362894
ACH-000272,0.13298839368293014
ACH-000274,-0.12599735941415996
ACH-000277,-0.29858271939497066
ACH-000278,-0.15255572988839622
ACH-000279,-0.11447509111544292
ACH-000280,0.07959565722867183
ACH-000281,-0.11385954633211053
ACH-000288,-0.17392209874749415
ACH-000291,-0.10620756035371363
ACH-000293,-0.1760416444998726
ACH-000294,-0.022728871704198968
ACH-000295,-0.1669478319324868
ACH-000296,-0.22352437971239086
ACH-000302,0.0101432146193602
ACH-000304,-0.10472264091667577
ACH-000307,0.037155179007504084
ACH-000308,-0.20342135256095725
ACH-000310,-0.17889904642180826
ACH-000311,-0.10352605251637144
ACH-000312,-0.08624156427154392
ACH-000315,-0.07614251656859987
ACH-000316,-0.08420296378152532
ACH-000317,0.04522884147471765
ACH-000318,0.04535332385248878
ACH-000319,-0.10186696504836118
