,AKR1C1 (1645)
ACH-000246,-0.20917090353691886
ACH-000248,-0.07571215152454655
ACH-000250,-0.2140910575672731
ACH-000251,-0.10951851474757944
ACH-000252,-0.14277276254753396
ACH-000253,-0.09394139563601082
ACH-000255,-0.15684773168052732
ACH-000256,-0.07738648677869575
ACH-000257,-0.21516050243882645
ACH-000258,-0.3100074845809149
ACH-000259,-0.17491394158869916
ACH-000260,-0.11254125723643857
ACH-000261,-0.12380624421086657
ACH-000262,-0.19920295908579572
ACH-000263,-0.11360890892765545
ACH-000264,-0.16426259903203924
ACH-000265,-0.14326068414949927
ACH-000266,-0.1375255264548566
ACH-000272,-0.17418637625676736
ACH-000274,-0.16712199064892114
ACH-000277,-0.06396763866405046
ACH-000278,-0.11922722899927198
ACH-000279,-0.17581266966903636
ACH-000280,-0.16681425311621387
ACH-000281,-0.22653382065277394
ACH-000288,-0.31958904211205824
ACH-000291,-0.20718409260759085
ACH-000293,-0.057621344957776814
ACH-000294,-0.2783780151507377
ACH-000295,-0.3597651305912258
ACH-000296,0.024707274971186362
ACH-000302,-0.20481274555048065
ACH-000304,-0.15927404133219233
ACH-000307,-0.20907942492890344
ACH-000308,-0.1915376006238982
ACH-000310,-0.2625828804020108
ACH-000311,-0.4095806211479264
ACH-000312,-0.14487831131465634
ACH-000315,0.0076670550955263705
ACH-000316,-0.11437865948491555
ACH-000317,-0.06118682825070105
ACH-000318,-0.13203190964696826
ACH-000319,-0.1466603977077528
ACH-000320,-0.2725204662709187
ACH-000322,-0.24017690969156116
ACH-000323,-0.13898799490232014
ACH-000324,-0.3517757995110421
ACH-000329,-0.04571742888326142
ACH-000330,-0.3674579632234427
ACH-000331,-0.09764531249083734
ACH-000332,-0.16488019400967024
ACH-000334,-0.23339486650624156
ACH-000335,-0.11840406895914787
ACH-000336,-0.01836686801504273
ACH-000337,-0.11186686213071008
ACH-000338,-0.3245979680423489
ACH-000339,-0.1304358940463844
ACH-000341,-0.17320832605402242
ACH-000348,-0.16016229253292308
ACH-000350,-0.34554337253719897
ACH-000352,-0.21752589668584368
ACH-000356,-0.04426247086732897
ACH-000361,-0.38815665711573216
ACH-000362,-0.2728518274227625
ACH-000363,-0.2393977385648551
ACH-000364,-0.06590040525643515
ACH-000365,-0.12367361253628185
ACH-000366,-0.2464807798745922
ACH-000368,-0.21232743412283606
ACH-000374,-0.12372037667079352
ACH-000375,-0.16481386172281692
ACH-000376,-0.1556370828879022
ACH-000381,-0.13682786549211476
ACH-000383,-0.16725088276281255
ACH-000387,-0.14265824252287096
ACH-000389,-0.08315187928409018
ACH-000390,-0.13789029140484088
ACH-000393,-0.094641240155358
ACH-000395,-0.07898034384971875
ACH-000396,-0.2760731306376112
ACH-000397,-0.15954360791833885
ACH-000401,-0.16022518852832238
ACH-000402,-0.11907928547221198
ACH-000403,-0.3176069626580976
ACH-000404,-0.29579324786682043
ACH-000406,-0.20208454383352908
ACH-000407,-0.1903111435523596
ACH-000408,-0.12635935952426855
ACH-000410,-0.1734029504528014
ACH-000411,-0.2796769373706446
ACH-000414,-0.3136555257550223
ACH-000415,-0.18216184544118366
ACH-000416,-0.2078697935795969
ACH-000420,-0.21752367168421205
ACH-000421,-0.14780861703368256
ACH-000424,-0.06620651452776856
ACH-000425,-0.17695250614772007
ACH-000426,-0.17130318495354785
ACH-000427,-0.14008920015841728
ACH-000433,-0.13595381515655974
ACH-000435,-0.199801685694477
ACH-000436,-0.2134034861532892
ACH-000444,-0.2439226375338637
ACH-000445,-0.1403517375752675
ACH-000448,-0.12295590882799855
ACH-000450,-0.31291605862585137
ACH-000452,-0.2577081556019561
ACH-000454,-0.08966293405838756
ACH-000458,-0.128397730627896
ACH-000459,-0.12126008700040135
ACH-000460,-0.16227331443149132
ACH-000461,-0.20244740918390555
ACH-000463,-0.15326473207220787
ACH-000464,-0.29335646829372963
ACH-000466,-0.13016610925390265
ACH-000467,-0.19923304049381035
ACH-000468,-0.143129838535401
ACH-000469,-0.19532212219672748
ACH-000470,-0.17300303839927167
ACH-000471,-0.08119172962210222
ACH-000472,-0.16108552968847106
ACH-000473,-0.18176219757078
ACH-000475,-0.1873438989302444
ACH-000476,-0.1874198034512581
ACH-000477,-0.190143267244938
ACH-000479,0.034898624560794546
ACH-000480,-0.10675369278672753
ACH-000481,-0.16467748757224346
ACH-000483,-0.0963104773862257
ACH-000484,-0.11916714486879824
ACH-000485,-0.30339046920235074
ACH-000486,-0.08063272532072464
ACH-000487,-0.20141230468776566
ACH-000488,-0.12191960907072608
ACH-000490,-0.1656185567728113
ACH-000491,-0.2826916117351974
ACH-000495,-0.3581028795597339
ACH-000496,-0.14507172867332693
ACH-000499,-0.1240304022248792
ACH-000500,-0.2720147845658817
ACH-000502,-0.13852082066433674
ACH-000503,0.07465614569970387
ACH-000505,-0.1983374095233967
ACH-000507,-0.09751864078431906
ACH-000510,-0.21974258521296636
ACH-000511,-0.23399809939320024
ACH-000512,-0.12754704666182584
ACH-000516,-0.1709307261407232
ACH-000517,-0.2498469143787833
ACH-000518,-0.1411558193081619
ACH-000520,-0.14856860270271754
ACH-000521,-0.14974071660569352
ACH-000522,-0.15376374795770933
ACH-000524,-0.19944236722973055
ACH-000527,-0.12776011478328195
ACH-000528,-0.05798254750193689
ACH-000537,-0.11829300405549692
ACH-000541,-0.22370370392169744
ACH-000542,-0.15057157379006628
ACH-000544,-0.06924428840330935
ACH-000545,-0.1778137534042988
ACH-000547,-0.1411876943274771
ACH-000548,-0.1276558875317825
ACH-000549,-0.053974273527245466
ACH-000550,-0.08009196618522459
ACH-000552,-0.08120965163806654
ACH-000556,-0.15207651924853546
ACH-000557,-0.2463248312221329
ACH-000569,-0.12877967805048424
ACH-000570,-0.2008188226384412
ACH-000571,-0.18144630745060972
ACH-000573,-0.16614275159990285
ACH-000576,-0.20078273020544046
ACH-000579,-0.12853056827399764
ACH-000580,-0.17376750410751246
ACH-000584,-0.20246883108141187
ACH-000585,-0.1508227233603844
ACH-000588,-0.13104680723809473
ACH-000589,-0.15178743950473042
ACH-000591,-0.1980594485667478
ACH-000593,-0.14159341960777586
ACH-000600,-0.17255166728396712
ACH-000601,-0.08072702360855506
ACH-000605,-0.28989185089262776
ACH-000606,-0.07565893601245896
ACH-000608,-0.2554873308193171
ACH-000614,-0.08646292232904951
ACH-000616,-0.09936503110596596
ACH-000618,-0.08675996506504402
ACH-000619,-0.17572109039776113
ACH-000620,-0.07625777306495315
ACH-000621,-0.14405307977527132
ACH-000622,-0.19519336203392867
ACH-000623,-0.2526241402725175
ACH-000624,-0.19629786550631595
ACH-000627,-0.23816225140137434
ACH-000630,-0.11726408009693855
ACH-000631,-0.34008312017620995
ACH-000632,-0.1665931160723677
ACH-000633,-0.12553939952595514
ACH-000637,-0.13775783349312404
ACH-000638,-0.05427962792761884
ACH-000646,-0.2403730514180493
ACH-000647,-0.1062460884809248
ACH-000648,-0.33870596787395685
ACH-000649,-0.2697816629209671
ACH-000651,-0.03902440826096947
ACH-000652,-0.16912215357236
ACH-000653,-0.16525912396984774
ACH-000657,-0.22901680664005256
ACH-000658,-0.21092690457459984
ACH-000661,-0.18805097396775292
ACH-000662,-0.25343570583789776
ACH-000663,-0.2063364109917216
ACH-000665,-0.024943236152050033
ACH-000671,-0.09272906512896488
ACH-000672,-0.3237623073638347
ACH-000673,-0.1620943826030176
ACH-000676,-0.10409953750116947
ACH-000677,-0.2090294571776942
ACH-000681,-0.22493117801629556
ACH-000683,-0.10242548813758644
ACH-000684,-0.17824497638788725
ACH-000688,-0.14216713997730798
ACH-000693,-0.156085432246727
ACH-000694,-0.23074561619031164
ACH-000695,-0.18349688092210964
ACH-000696,-0.1528349442747807
ACH-000697,-0.05818425040731336
ACH-000699,-0.1914753455847539
ACH-000701,-0.3239063141562242
ACH-000706,-0.07335427858721982
ACH-000711,-0.09056039025397657
ACH-000713,0.12694790375406378
ACH-000714,-0.1986476519123011
ACH-000718,-0.16548348659755452
ACH-000720,-0.1706352349808826
ACH-000721,-0.13733082802023927
ACH-000724,-0.16333216721767607
ACH-000725,-0.2815253299952896
ACH-000732,-0.08858769461061779
ACH-000734,-0.07329015308533962
ACH-000735,-0.1911369604369469
ACH-000736,-0.0607145451964212
ACH-000738,-0.14634479080922566
ACH-000746,-0.21537228123468494
ACH-000747,-0.09747308497930106
ACH-000748,-0.14757575710144427
ACH-000753,-0.13719909296103933
ACH-000756,-0.12506292868103894
ACH-000757,-0.15068986144589236
ACH-000758,-0.14305447087852285
ACH-000760,-0.22298635597272645
ACH-000762,-0.10288468618309717
ACH-000763,-0.2469990976500469
ACH-000764,-0.1461236621909736
ACH-000765,-0.032537693667236765
ACH-000766,-0.19978547644671946
ACH-000767,-0.18583590772529648
ACH-000768,0.03713166273219291
ACH-000769,-0.13306432139130553
ACH-000770,-0.2727681584576127
ACH-000771,-0.0620190165655108
ACH-000773,-0.2365090618807024
ACH-000776,-0.11958022901514585
ACH-000777,-0.20354236073480955
ACH-000778,-0.20260101163996888
ACH-000781,-0.19742562496864344
ACH-000782,-0.17226103424262162
ACH-000783,-0.23174256029623985
ACH-000784,-0.09410943664773153
ACH-000785,-0.15867918162215994
ACH-000787,-0.16922002617549373
ACH-000788,-0.0969725492432098
ACH-000791,-0.1849410657172595
ACH-000792,-0.17888746405476053
ACH-000794,-0.07084142937607654
ACH-000796,-0.2348051712593192
ACH-000798,-0.0901856549932072
ACH-000799,-0.03707720880629575
ACH-000800,-0.11176924462884197
ACH-000802,-0.1802168461544246
ACH-000804,-0.20565178322059408
ACH-000805,-0.071133183892099
ACH-000809,-0.21184475270190029
ACH-000810,-0.25647673974201923
ACH-000811,-0.25521608317770145
ACH-000817,-0.1630588736206319
ACH-000819,-0.22000904565709964
ACH-000820,-0.11329153529395845
ACH-000821,-0.3559398677295054
ACH-000822,-0.2971048590455561
ACH-000823,-0.12105814932833026
ACH-000824,-0.2393825763250985
ACH-000827,-0.15156864547054236
ACH-000829,-0.2189589854088596
ACH-000831,0.043476566266770364
ACH-000832,-0.15422794853057795
ACH-000833,-0.18651001769167347
ACH-000834,-0.2052198870866336
ACH-000835,-0.1475315584512762
ACH-000836,-0.1679794314940189
ACH-000837,-0.1783376225104917
ACH-000838,-0.1961460557910774
ACH-000839,-0.1904848272062686
ACH-000840,-0.13355611414219995
ACH-000841,-0.0851735429096616
ACH-000843,-0.19651737983860665
ACH-000846,-0.029565291008802282
ACH-000847,-0.07018667745669666
ACH-000848,-0.10696990653447992
ACH-000849,-0.10067245776644283
ACH-000851,-0.08524523658175857
ACH-000855,-0.0758971810923402
ACH-000856,-0.1286116692002625
ACH-000858,-0.07382716415705247
ACH-000859,-0.020319883269947117
ACH-000861,-0.15827436544217072
ACH-000862,-0.18888000400097146
ACH-000865,-0.18564052351183588
ACH-000866,-0.13698701892242168
ACH-000867,-0.17861554697459922
ACH-000869,-0.2914378298140289
ACH-000872,-0.03269089713181511
ACH-000873,-0.109479174575429
ACH-000876,-0.24645453717739801
ACH-000878,-0.5060142880854084
ACH-000880,-0.10004290756168532
ACH-000881,-0.28375020312083793
ACH-000882,-0.060489547399754526
ACH-000884,-0.3362278780037214
ACH-000885,-0.4045576106556084
ACH-000887,-0.16237720532538807
ACH-000889,-0.21990570943037013
ACH-000896,-0.180882831126959
ACH-000898,-0.13768698687862255
ACH-000900,0.01900389568158464
ACH-000901,-0.16165054838674012
ACH-000905,-0.22086840514915812
ACH-000906,-0.1055119091060576
ACH-000907,-0.07021479743335317
ACH-000910,-0.17795608275502026
ACH-000911,-0.12644306071829933
ACH-000912,-0.15010626237924754
ACH-000913,-0.10236058826779916
ACH-000915,0.011099686876954548
ACH-000916,-0.21326332055830374
ACH-000917,-0.06455123039537516
ACH-000920,-0.15276564669296602
ACH-000921,-0.13907234047508885
ACH-000924,-0.17381765508921726
ACH-000926,-0.25442317589191865
ACH-000928,-0.115700894212063
ACH-000929,-0.22695261982388945
ACH-000932,-0.17130853900891058
ACH-000935,-0.2258876535959808
ACH-000936,-0.07435333631709162
ACH-000937,-0.06448851348918977
ACH-000938,-0.28692753474320154
ACH-000939,-0.03103236121093492
ACH-000941,-0.22780112012806786
ACH-000943,-0.153222706668928
ACH-000946,-0.21697947467740586
ACH-000947,-0.21653266267706947
ACH-000948,-0.08827279208409024
ACH-000950,-0.2203785248757546
ACH-000953,-0.12496841168874205
ACH-000954,-0.16567799562320473
ACH-000957,-0.21413915162469707
ACH-000958,-0.13086718323051047
ACH-000960,-0.3611832111834521
ACH-000963,0.01708877646237957
ACH-000968,-0.05977558845146496
ACH-000969,-0.12686455552192616
ACH-000972,0.07740605982272697
ACH-000973,-0.14334036839633232
ACH-000974,-0.1715192620208923
ACH-000978,-0.2671950498094819
ACH-000984,-0.11531832013678535
ACH-000986,-0.07513554273687492
ACH-000988,-0.08904881548323601
ACH-000993,-0.3060029822562666
ACH-000994,-0.2244758381710843
ACH-000996,-0.036694367018623886
ACH-001001,-0.10960824926371644
ACH-001020,-0.20568890152172892
ACH-001028,-0.19008510285366306
ACH-001031,-0.19794925388386755
ACH-001038,-0.1542408672593573
ACH-001048,-0.1777227740100236
ACH-001050,-0.07385060741152044
ACH-001053,-0.16167394341952607
ACH-001054,-0.12051583151710665
ACH-001061,-0.11438695546079218
ACH-001067,-0.20902553668115706
ACH-001075,-0.34350491454957177
ACH-001096,-0.28112629296757435
ACH-001111,-0.03975569709670019
ACH-001119,-0.11560852541288155
ACH-001128,-0.2651148807710149
ACH-001134,-0.3014084658647377
ACH-001151,-0.15263129624240573
ACH-001163,-0.06659302788658583
ACH-001164,-0.2857076880002421
ACH-001183,-0.20614372882210188
ACH-001192,-0.1938533410310289
ACH-001193,-0.0943855707222418
ACH-001196,-0.1184364936842048
ACH-001197,-0.2228910676072673
ACH-001205,-0.19111507601517488
ACH-001211,-0.16365718372277827
ACH-001212,-0.03599769994471322
ACH-001228,-0.16077203329261766
ACH-001232,-0.06091964625342905
ACH-001239,-0.05551306890278182
ACH-001270,0.20833169608900834
ACH-001274,-0.1033765262108726
ACH-001275,-0.15150756490940184
ACH-001277,-0.16645663905221647
ACH-001278,-0.12896595835747598
ACH-001280,-0.2148466054973241
ACH-001283,-0.05575741488503082
ACH-001289,-0.1467057095876851
ACH-001300,-0.2861318027704397
ACH-001301,-0.20054579172264853
ACH-001302,-0.19636002438856895
ACH-001306,-0.14092527575987854
ACH-001318,0.055429600639539715
ACH-001322,-0.15447464085781548
ACH-001328,-0.1527681661173283
ACH-001332,0.07792151395336118
ACH-001336,-0.12329677370919465
ACH-001346,-0.2696202957322774
ACH-001353,-0.14650086089297173
ACH-001354,-0.07476471430244905
ACH-001367,0.034724006301904496
ACH-001368,-0.17738511025758466
ACH-001374,0.012651292690891687
ACH-001377,-0.1664051220450732
ACH-001380,-0.10388156946669667
ACH-001391,-0.166310251760539
ACH-001408,-0.05517144390384713
ACH-001430,-0.2785838627400093
ACH-001431,-0.15144537354845788
ACH-001450,-0.07695645167974254
ACH-001496,-0.14862953080654212
ACH-001500,-0.2083993767706757
ACH-001523,-0.08948828806943371
ACH-001532,-0.20784739544928835
ACH-001550,-0.16215175032417672
ACH-001552,-0.09588156923553776
ACH-001554,-0.08587942981302929
ACH-001654,-0.2060072695912827
ACH-001735,-0.2303693782680052
ACH-001736,-0.2225642803476589
ACH-001737,-0.2942239373791782
ACH-001740,-0.11098466389517547
ACH-001745,-0.028684710977935894
ACH-001765,-0.11713395595987122
