,MRGPRG (386746)
ACH-000004,0.09057912014014756
ACH-000005,0.43470078807216
ACH-000007,0.03655862994334082
ACH-000009,0.1156070898764034
ACH-000011,0.150083213429977
ACH-000012,0.02564486847243873
ACH-000013,0.14675358373780095
ACH-000014,0.2639168142328437
ACH-000015,0.13690430358453531
ACH-000017,-0.12534656434235672
ACH-000018,-0.031720353162623116
ACH-000019,0.11905229082279875
ACH-000021,-0.0812707439405184
ACH-000022,0.060216048925141374
ACH-000025,0.11145724791003256
ACH-000028,0.007036375279685046
ACH-000030,-0.06298396978921071
ACH-000035,0.041649189605879926
ACH-000036,-0.024114510174840342
ACH-000037,0.15327886915223055
ACH-000039,-0.13586498497785734
ACH-000040,-0.08766262346073411
ACH-000041,0.09082545921698176
ACH-000042,-0.0218925147136439
ACH-000045,-0.09345642778933703
ACH-000047,0.032868639877734834
ACH-000052,0.07255296698239193
ACH-000053,0.07911395544170435
ACH-000054,0.09458385524113601
ACH-000055,-0.3605285244377418
ACH-000060,-0.11950764757041794
ACH-000067,0.20150898394777636
ACH-000070,0.024260464435033317
ACH-000075,-0.1106831484363361
ACH-000078,0.08491173863994737
ACH-000082,0.22214396552279614
ACH-000085,-0.0542618863285384
ACH-000086,-0.1048995651859262
ACH-000087,0.011804490188452615
ACH-000092,0.02890187990478135
ACH-000095,-0.07952459999529618
ACH-000097,0.08311229804544569
ACH-000098,-0.002332617587800909
ACH-000099,-0.05494511044959201
ACH-000108,-0.028373478525891914
ACH-000113,0.2257686868212041
ACH-000116,-0.029963548485244962
ACH-000118,0.0031100675688981337
ACH-000120,0.05293757513227885
ACH-000123,0.12971210087134774
ACH-000127,0.08824946337474705
ACH-000128,0.09164887916224466
ACH-000132,-0.051412849565319454
ACH-000133,0.011195878213515148
ACH-000137,0.05509469233764557
ACH-000138,0.028856809962025793
ACH-000142,0.04591018212640968
ACH-000143,0.0070852509094105265
ACH-000146,0.12021709835790535
ACH-000148,0.0851003545849831
ACH-000150,-0.04886448158863749
ACH-000152,0.04942727205653102
ACH-000153,-0.06366426497614851
ACH-000159,0.08146207176004479
ACH-000160,-0.125706354976033
ACH-000163,0.14746236809135074
ACH-000167,0.04265157332806379
ACH-000168,0.15960358408158032
ACH-000169,0.045410512250236366
ACH-000178,0.03955178750569307
ACH-000183,-0.056585987233573436
ACH-000188,-0.02115912368489276
ACH-000189,0.2732621530539686
ACH-000190,0.10009964984490197
ACH-000198,0.036651803891061034
ACH-000203,0.09653539690050876
ACH-000204,0.2612051560849254
ACH-000206,0.2636218169673663
ACH-000207,0.14096251491267558
ACH-000208,0.15464877082635653
ACH-000210,-0.05875923663233484
ACH-000211,0.09587555595892973
ACH-000215,0.008766200307284363
ACH-000221,0.05440747120735597
ACH-000222,-0.07228620448855437
ACH-000223,-0.05253082442664956
ACH-000226,-0.0205786408099512
ACH-000227,0.1186394073760213
ACH-000228,-0.009354656472342229
ACH-000231,0.04932559623242391
ACH-000232,-0.02006848434491202
ACH-000233,0.027802672514096387
ACH-000234,0.009834594006984934
ACH-000235,0.055976265064558314
ACH-000237,0.043479493192583527
ACH-000238,0.02337632483067775
ACH-000242,0.30154062900494183
ACH-000243,0.03259214951104639
ACH-000244,0.257011154862736
ACH-000246,0.09720325752462956
ACH-000248,0.1875891384179505
ACH-000250,0.0378834066349858
ACH-000251,0.06346839025271132
ACH-000252,-0.008913230444738664
ACH-000253,-0.14302671090157346
ACH-000255,0.10392877175566832
ACH-000256,0.1089252032307476
ACH-000257,0.18978906451772595
ACH-000258,0.020523907061043636
ACH-000259,0.10579225289691642
ACH-000260,0.01597994589076295
ACH-000261,0.0725724543239745
ACH-000262,0.2893890386537939
ACH-000263,0.1288059579978955
ACH-000264,0.005072107278695493
ACH-000265,0.04538463783148245
ACH-000266,0.0543236437905193
ACH-000272,0.08666576807564569
ACH-000274,0.019558802228175503
ACH-000277,-0.008302450723626217
ACH-000278,-0.0001431602133194268
ACH-000279,0.03627606559799822
ACH-000280,-0.11241536297247594
ACH-000281,0.025991119939551343
ACH-000288,0.07595937183837301
ACH-000291,0.10982886318721873
ACH-000293,0.0366920785459019
ACH-000294,0.05074542233082128
ACH-000295,0.11028396845670098
ACH-000296,-0.13236074984719962
ACH-000302,0.1171378379161748
ACH-000304,0.06817815283535929
ACH-000307,-0.03170998626019953
ACH-000308,0.006687393549836624
ACH-000310,0.09252769621067368
ACH-000311,-0.034086020188525135
ACH-000312,0.04392649912723606
ACH-000315,-0.2453534944768957
ACH-000316,0.048275204913084936
ACH-000317,0.05340168376495552
ACH-000318,0.09395480846754822
ACH-000319,0.000480229313582517
ACH-000320,0.08099601510096355
ACH-000322,0.08485339617908984
ACH-000323,0.2752959269466315
ACH-000324,-0.0326434380661694
ACH-000329,0.04024739226931155
ACH-000330,0.11814482408533193
ACH-000331,0.10207280845621458
ACH-000332,0.09481984475638376
ACH-000334,0.04299752178766962
ACH-000335,0.15538038262682846
ACH-000336,-0.2796555849256582
ACH-000337,-0.07114833406248537
ACH-000338,-0.06818438115223929
ACH-000339,0.027752942464850102
ACH-000341,-0.06116042658608685
ACH-000348,-0.01277958870141074
ACH-000350,-0.005568938317518831
ACH-000352,0.08223538256284323
ACH-000356,-0.2597600658029609
ACH-000361,0.11493759064932635
ACH-000362,-0.035846653881128926
ACH-000363,0.10583036943457083
ACH-000364,-0.10848386637588314
ACH-000365,0.09995293995265288
ACH-000366,0.016415547439809323
ACH-000368,-0.020456631148420404
ACH-000374,0.0808363034093782
ACH-000375,-0.28048541494255985
ACH-000376,0.17529286626435045
ACH-000381,0.07935278818575585
ACH-000383,-0.0450389556721906
ACH-000387,0.06484436794647143
ACH-000389,0.18764959897072447
ACH-000390,0.01903403101786858
ACH-000393,-0.060602289618989585
ACH-000395,0.1550553930446412
ACH-000396,0.10660359560482574
ACH-000397,-0.022994984348499045
ACH-000401,0.024537773133667663
ACH-000402,0.2820591580588674
ACH-000403,0.06416915821050563
ACH-000404,0.2548267169431873
ACH-000406,0.10439503022036
ACH-000407,0.04773017215620067
ACH-000408,-0.040356632638123814
ACH-000410,0.04826898542634893
ACH-000411,-0.05590630399997984
ACH-000414,0.09310780657551572
ACH-000415,0.026787186751024396
ACH-000416,0.04032888078247096
ACH-000420,0.04913016288941095
ACH-000421,0.010875576342620506
ACH-000424,0.06492389803443632
ACH-000425,0.09509323445705267
ACH-000426,0.12162653046461185
ACH-000427,-0.0581705560129044
ACH-000433,-0.0031800665654355136
ACH-000435,0.20941380283469715
ACH-000436,0.16653798252572566
ACH-000444,0.008218677552460557
ACH-000445,0.1214505685167822
ACH-000448,0.07106340446211164
ACH-000450,-0.0652227931637547
ACH-000452,0.09157839026450827
ACH-000454,0.0701127857940328
ACH-000458,-0.1005919234433082
ACH-000459,0.044772002074543966
ACH-000460,0.0160904623188185
ACH-000461,0.13627057072724494
ACH-000463,-0.12388677539733595
ACH-000464,-0.3074773239446761
ACH-000466,0.13773180940532218
ACH-000467,0.061781824625452265
ACH-000468,0.03555924431457835
ACH-000469,0.0930081691531636
ACH-000470,-0.023053963445768332
ACH-000471,0.048966582758748295
ACH-000472,0.11003579026827633
ACH-000473,0.09846181937665767
ACH-000475,-0.02706305431694349
ACH-000476,0.2263097006924979
ACH-000477,-0.03800934106996273
ACH-000479,-0.3458143791676529
ACH-000480,0.03372219410848118
ACH-000481,-0.031733938895777934
ACH-000483,0.06232853040904696
ACH-000484,0.18864026856886806
ACH-000485,0.0618119172054829
ACH-000486,0.03087716305247265
ACH-000487,0.07392428602539003
ACH-000488,0.00829369711603748
ACH-000490,0.09959760302417554
ACH-000491,0.1072846473138944
ACH-000495,-0.2729516064923916
ACH-000496,0.2215368492456116
ACH-000499,0.14818904734516414
ACH-000500,-0.20540281519891526
ACH-000502,0.018778323149721974
ACH-000503,0.02791259044317037
ACH-000505,0.0939305393271257
ACH-000507,0.031885054826088464
ACH-000510,-0.03425564873625673
ACH-000511,0.025863044555266515
ACH-000512,-0.06575830594228872
ACH-000516,0.05766986363658606
ACH-000517,0.028951405326568112
ACH-000518,0.053294883026109366
ACH-000520,0.03252429791517862
ACH-000521,0.07003297344535843
ACH-000522,0.03154815742044376
ACH-000524,-0.1389564047330028
ACH-000527,0.07217609947033428
ACH-000528,0.02659199312715206
ACH-000537,0.0903230821573316
ACH-000541,0.02152179836897156
ACH-000542,0.06718956349361825
ACH-000544,0.03905186525276325
ACH-000545,0.003034981798935541
ACH-000547,0.08034303636304989
ACH-000548,-0.0618151090109817
ACH-000549,0.08127009601450114
ACH-000550,-0.07659402010589814
ACH-000552,0.2405096494109648
ACH-000556,-0.10326863369526168
ACH-000557,0.07414194825003698
ACH-000569,0.24996299981723785
ACH-000570,-0.04222757461667083
ACH-000571,0.020189941536708115
ACH-000573,0.0015115089792488664
ACH-000576,0.12835798050529185
ACH-000579,0.1784922598520749
ACH-000580,0.03636748985940419
ACH-000584,-0.06458766985189421
ACH-000585,0.018460965685796745
ACH-000588,0.09694817241245766
ACH-000589,0.12396921400697172
ACH-000591,0.12697556392536066
ACH-000593,-0.02567742663595066
ACH-000600,0.10842394389949164
ACH-000601,-0.006085888686010878
ACH-000605,0.09153453258370976
ACH-000606,0.13382740460723666
ACH-000608,-0.043560729374000316
ACH-000614,0.041717208567709364
ACH-000616,0.018392853131547662
ACH-000618,0.061270246756358726
ACH-000619,0.03579459145817232
ACH-000620,0.11439973336961386
ACH-000621,0.04763106168504075
ACH-000622,-0.034273241621049284
ACH-000623,-0.060078236099268816
ACH-000624,-0.10958485888743397
ACH-000627,-0.004735264421509703
ACH-000630,0.19122498694246026
ACH-000631,0.2733919456728717
ACH-000632,-0.08858962170256861
ACH-000633,-0.1812497033026276
ACH-000637,0.04304644688350645
ACH-000638,-0.02604484976375952
ACH-000646,0.11075527703821997
ACH-000647,-0.0517699230804512
ACH-000648,0.12096461454136695
ACH-000649,0.09799171608146216
ACH-000651,0.09009131625678862
ACH-000652,-0.02022519894424364
ACH-000653,0.031981049534221984
ACH-000657,-0.000926828506180563
ACH-000658,0.0831712390366944
ACH-000661,0.12395984149379514
ACH-000662,0.2464770212099581
ACH-000663,-0.0839438052682376
ACH-000665,0.05786038700881354
ACH-000671,-0.030419533370771114
