,AHCYL1 (10768)
ACH-000183,-0.6732202710221784
ACH-000188,-0.06601345395846883
ACH-000189,-0.6564131610052609
ACH-000190,-0.23600753924612916
ACH-000198,-0.008051274992752764
ACH-000203,-0.39382055060583343
ACH-000204,-0.4130397011489664
ACH-000206,-0.5035353402719851
ACH-000207,-0.4621702155228538
ACH-000208,-0.17830057300883534
ACH-000210,-0.3427077877756781
ACH-000211,-0.10290010298516508
ACH-000215,-0.2804034943809669
ACH-000221,-0.6295381828973978
ACH-000222,-0.2199875811211447
ACH-000223,-0.2996242991956853
ACH-000226,-0.3283356698068289
ACH-000227,-0.3780899606693729
ACH-000228,-0.35736152152093403
ACH-000231,-0.14613582113531914
ACH-000232,-0.2815741862915504
ACH-000233,-0.34645875841645835
ACH-000234,-0.6226127771437211
ACH-000235,-0.445280655574212
ACH-000237,-0.2319976015600017
ACH-000238,-0.2570730560636422
ACH-000242,-0.3359719258980257
ACH-000243,-0.17552100257592493
ACH-000244,-0.11113516540388818
ACH-000246,-0.8518306870961387
ACH-000248,-0.6148819107778191
ACH-000250,-0.2952755879586209
ACH-000251,-0.4584707257930047
ACH-000252,-0.631337270547646
ACH-000253,-0.18187643932678715
ACH-000255,-0.6136207688899376
ACH-000256,-0.32755319121973625
ACH-000257,-0.20294877233932415
ACH-000258,-0.5696277629641344
ACH-000259,-0.44582986309918143
ACH-000260,-0.5032324406423151
ACH-000261,-0.27960874724742235
ACH-000262,-0.3830131080710266
ACH-000263,-0.7764028124814818
ACH-000264,-0.15882082156395766
ACH-000265,-0.7049177272395452
ACH-000266,-0.2484680334317256
ACH-000272,-1.137403830769436
ACH-000274,-0.6979980762854904
ACH-000277,-0.21871877007480692
ACH-000278,-0.4205973731458867
ACH-000279,-0.4824523038677082
ACH-000280,-0.11889173971486393
ACH-000281,-0.7209684144191946
ACH-000288,-0.17366531292141474
ACH-000291,-0.18248400719396413
ACH-000293,-0.2197913266484455
ACH-000294,-0.14180566887063212
ACH-000295,-0.7607456554340375
ACH-000296,-0.4564631996208967
ACH-000302,-1.0014367593830298
ACH-000304,-0.3828730810928421
ACH-000307,-0.4008628123767307
ACH-000308,-0.9160425680459292
ACH-000310,-0.23976755960290444
ACH-000311,-0.4128074536673474
ACH-000312,-0.5358002308593512
ACH-000315,-0.35289751597084984
ACH-000316,-0.6311289833591781
ACH-000317,-1.0839659363110994
ACH-000318,-0.3486237704265663
ACH-000319,-0.4255369589554997
ACH-000320,-0.411090631456789
ACH-000322,-0.8062962986364174
ACH-000323,-0.5222022203970479
ACH-000324,-0.3600227648046703
ACH-000329,-0.2569178451984101
ACH-000330,-0.4828255877404067
ACH-000331,-0.770442993095932
ACH-000332,-0.2032260846614384
ACH-000334,-0.6980413387232598
ACH-000335,-0.3677584025179443
ACH-000336,-0.7377910493062965
ACH-000337,-0.3415749248992659
ACH-000338,-0.5013447284032845
ACH-000339,-0.26919945368156106
ACH-000341,-0.29554945657504245
ACH-000348,-0.1608788021583499
ACH-000350,-0.6560317449880749
ACH-000352,-0.4934782147545275
ACH-000356,-0.4639093919994237
ACH-000361,-0.5594257339216295
ACH-000362,-0.5803596579800535
ACH-000363,-0.3643593635335304
ACH-000364,-0.15699517439479466
ACH-000365,-0.3112353602310096
ACH-000366,-0.05207645623423653
ACH-000368,-0.511728373188418
ACH-000374,-0.4196813435820416
ACH-000375,-0.8145849258505076
ACH-000376,-0.4505977787913507
ACH-000381,-0.1017137324757533
ACH-000383,-0.5600946273806037
ACH-000387,-0.2201546337080336
ACH-000389,0.05978475963644665
ACH-000390,-0.5468970418475051
ACH-000393,-0.2745417155545548
ACH-000395,-0.2985449331529221
ACH-000396,-0.603514622076722
ACH-000397,-0.19201393413659212
ACH-000401,-0.7368121603600916
ACH-000402,-0.27004878449122394
ACH-000403,-0.29310870190758603
ACH-000404,-0.6147547636012423
ACH-000406,-1.0003946365165841
ACH-000407,-0.3504660982613973
ACH-000408,-0.3187107387051976
ACH-000410,-0.34735091131882234
ACH-000411,-0.5759512574762965
ACH-000414,-0.10682677663457367
ACH-000415,-0.3106573282675867
ACH-000416,-0.386685343798712
ACH-000420,-0.8840763195158529
ACH-000421,-0.7020906609850874
ACH-000424,-0.6334986644355863
ACH-000425,-0.3892762525247251
ACH-000426,-0.26883765654184794
ACH-000427,-0.2627351410778506
ACH-000433,-0.8159227909160836
ACH-000435,-0.7678299222175836
ACH-000436,-0.4065934376721994
ACH-000444,-0.2743659109891154
ACH-000445,-0.4610495491180824
ACH-000448,-0.4539715338772262
ACH-000450,-0.4450587445690449
ACH-000452,-0.2463772205719351
ACH-000454,-0.7960176362073633
ACH-000458,-0.4219651605033383
ACH-000459,-0.63452209089051
ACH-000460,-0.29620389375507034
ACH-000461,-0.7161191493241792
ACH-000463,-0.03664781535621101
ACH-000464,-0.407804588234885
ACH-000466,-0.4094403545125703
ACH-000467,-0.4012436026005031
ACH-000468,-0.4923438791561199
ACH-000469,-0.29471247542296874
ACH-000470,0.2440085967383811
ACH-000471,-0.6044766136022294
ACH-000472,-0.0639583673653854
ACH-000473,-0.14082981045704596
ACH-000475,-0.8886343480232599
ACH-000476,-0.3906803158359174
ACH-000477,-0.6643190872700477
ACH-000479,-0.5261605936604759
ACH-000480,-0.5838927826554139
ACH-000481,-0.3054563256619205
ACH-000483,-0.61073827177206
ACH-000484,-0.1707801246888324
ACH-000485,-0.332313042249195
ACH-000486,-0.2986482760209712
ACH-000487,-0.0038392014174260525
ACH-000488,-0.16397701914115598
ACH-000490,-0.15415420021461654
ACH-000491,-0.7774081798578372
ACH-000495,-0.6358109464112156
ACH-000496,-0.4875065003008647
ACH-000499,-0.5718567423544693
ACH-000500,-0.26805894768996513
ACH-000502,-0.8813187440006196
ACH-000503,-0.032142694544855736
ACH-000505,-0.4848548490772441
ACH-000507,-0.7454102814015798
ACH-000510,-0.2794087827609401
ACH-000511,-0.6415338378130899
ACH-000512,-0.7150721314841848
ACH-000516,-0.2231877814610267
ACH-000517,-0.5229245016083154
ACH-000518,-0.11143184663024656
ACH-000520,-0.6194503048302034
ACH-000521,-0.4506782177406104
ACH-000522,-0.6382191830614891
ACH-000524,-0.39996283582279785
ACH-000527,-0.6860557259936172
ACH-000528,-0.06086713283101585
ACH-000537,-0.8496566498278281
ACH-000541,-0.6864919870368766
ACH-000542,-0.37070643001764403
ACH-000544,-0.2801854521668064
ACH-000545,-0.25484444115392724
ACH-000547,-0.19741344435790534
ACH-000548,0.0014821679116619171
ACH-000549,-0.3107928448088218
ACH-000550,-0.1496167463415497
ACH-000552,-0.9313436395273426
ACH-000556,-0.1272199687222685
ACH-000557,-0.16668344719779266
ACH-000569,-0.4777790971286892
ACH-000570,-0.2542423418898156
ACH-000571,-0.1501951410526883
ACH-000573,-0.6018948389266428
ACH-000576,-0.4160111714226825
ACH-000579,-0.5459962319578212
ACH-000580,-0.3128629372826974
ACH-000584,-0.2302926220850809
ACH-000585,-0.4149511097316291
ACH-000588,-0.6970396143893776
ACH-000589,-0.2222766051224759
ACH-000591,-0.3963079823006115
ACH-000593,-0.2753140633364778
ACH-000600,-0.7208655025960821
ACH-000601,-0.3389972736415221
ACH-000605,-0.4623395969667203
ACH-000606,-0.1573824976248787
ACH-000608,-0.29205009009379823
ACH-000614,-0.5647252286393203
ACH-000616,-0.2092091608101011
ACH-000618,-0.20054940751974795
ACH-000619,-0.2791432869587977
ACH-000620,-1.079326981063755
ACH-000621,-0.5505728195135923
ACH-000622,-0.3608938693983629
ACH-000623,-0.16604270480311026
ACH-000624,-0.17847394568601682
ACH-000627,-0.5569355445845092
ACH-000630,-0.2394699062621465
ACH-000631,-0.032306463472755
ACH-000632,-0.5364041114664527
ACH-000633,-0.4436016835598013
ACH-000637,-0.0653725842250447
ACH-000638,-0.6015407632374252
ACH-000646,-0.4636547712385533
ACH-000647,-0.4533040027448542
ACH-000648,-0.7136859382996726
ACH-000649,-0.6164039556388086
ACH-000651,-0.4324280841709204
ACH-000652,-0.5982255251372863
ACH-000653,-0.20944684376462186
ACH-000657,-0.3320264930850623
ACH-000658,-0.7683741800319623
ACH-000661,-0.4537137315566181
ACH-000662,-0.6300563764396402
ACH-000663,-0.5620614041019826
ACH-000665,-0.4247508995627151
ACH-000671,-0.6520519582230117
ACH-000672,-0.4789469180729744
ACH-000673,-0.09793710279742876
ACH-000676,-0.6073425542751849
ACH-000677,-0.7000801389451518
ACH-000681,-0.4635175384937698
ACH-000683,-0.2686681989460765
ACH-000684,-0.5994976808023386
ACH-000688,-0.3852238590324125
ACH-000693,-0.20814308024794595
ACH-000694,-0.13950347688654038
ACH-000695,-0.11530303978628498
ACH-000696,-0.5005279674115114
ACH-000697,-0.8208362988922566
ACH-000699,-0.2290121998805853
ACH-000701,-0.2556913295561645
ACH-000706,-0.4899492489522102
ACH-000711,-0.054742511068532264
ACH-000713,-0.4108235465886647
ACH-000714,-0.055018518861930384
ACH-000718,-0.34505223804550395
ACH-000720,-0.10080742637483177
ACH-000721,-0.9121743837412092
ACH-000724,-0.2457715828815913
ACH-000725,-0.37109013458408224
ACH-000732,-0.3479527535827686
ACH-000734,-0.9450562805961864
ACH-000735,-0.3275222660837077
ACH-000736,-0.7587480331021881
ACH-000738,-0.2389939584134712
ACH-000746,-0.5202230091192704
ACH-000747,-0.4070028640443694
ACH-000748,-0.14456071860587935
ACH-000753,-0.9978217558224522
ACH-000756,-0.6386506223017426
ACH-000757,-0.27204608613235337
ACH-000758,-0.6160115270427231
ACH-000760,-0.18840671148582305
ACH-000762,-0.1667438501785164
ACH-000763,-0.4033987391997704
ACH-000764,-0.6457289919752364
ACH-000765,-1.1246652805560446
ACH-000766,-0.20700710076904635
ACH-000767,-0.6385210044368926
ACH-000768,-0.3920968432288969
ACH-000769,-0.5038397023190657
ACH-000770,9.861495079357687e-05
ACH-000771,0.004223707900613672
ACH-000773,-0.11484035499220605
ACH-000776,-0.4590497458096378
ACH-000777,-0.3927033459311576
ACH-000778,-0.2997622215584544
ACH-000781,-0.46732011157228
ACH-000782,-0.4988864063634897
ACH-000783,-0.2161102171226897
ACH-000784,-0.31926240974124104
ACH-000785,-0.2553392227215334
ACH-000787,-0.49592211585442497
ACH-000788,-0.1550092893679693
ACH-000791,-0.32048657001720793
ACH-000792,-0.4010634351064272
ACH-000794,-0.23141777337932554
ACH-000796,-0.3644863213321225
ACH-000798,-0.16323635926301552
ACH-000799,-0.5759810090663844
ACH-000800,-0.37751151124480187
ACH-000802,-0.2404830180894163
ACH-000804,-0.3700545809169635
ACH-000805,-0.5515026211571049
ACH-000809,-0.2461964361754516
ACH-000810,-0.7472610970522787
ACH-000811,-0.4312827863572384
ACH-000817,-0.8180052934891635
ACH-000819,-0.3578597964991532
ACH-000820,-0.6634620949049331
ACH-000821,-0.2051724933772157
ACH-000822,0.060253584138548574
ACH-000823,-0.333902203761463
ACH-000824,-0.10590936629292404
ACH-000827,-0.358272007634422
ACH-000829,-0.2519986274474403
ACH-000831,-0.7403494907770182
ACH-000832,-0.21033004746342973
ACH-000833,-0.24879479281939826
ACH-000834,-0.16495953659416346
ACH-000835,-0.3269772572152953
ACH-000836,-0.44304573468609815
ACH-000837,-0.585517031497672
ACH-000838,-0.32379819033658896
ACH-000839,-0.1359464704178101
ACH-000840,-0.3023204486086283
ACH-000841,-0.29275982026287795
ACH-000843,-0.5932490395729186
ACH-000846,-0.34121968017649923
ACH-000847,-0.8515528329590084
ACH-000848,-0.81744514381682
ACH-000849,-0.12187000354480987
ACH-000851,-0.4263320521903037
ACH-000855,-0.36770329571650856
ACH-000856,-0.6493938476927582
ACH-000858,-0.30069566339028514
ACH-000859,-0.4448455500868327
ACH-000861,-0.3742270755120593
ACH-000862,-0.2605880617192884
ACH-000865,-0.0886232566201915
ACH-000866,-0.4222128987507067
ACH-000867,-0.20539128056209727
ACH-000869,-0.2883280734774329
ACH-000872,-0.8323823457206959
ACH-000873,-0.3514974138530199
ACH-000876,-0.10084585887223507
ACH-000878,-0.1711544376370044
ACH-000880,0.17460623220594476
ACH-000881,-0.7588940706960211
ACH-000882,-0.4666358126067598
ACH-000884,-0.6025335910116537
ACH-000885,-0.1350629687543037
ACH-000887,-0.4735698591173205
ACH-000889,-0.23026454394628296
ACH-000896,-0.08761918081898272
ACH-000898,-0.12747140636368198
ACH-000900,0.1459700663911504
ACH-000901,-0.4924413803580918
ACH-000905,-0.08996875551356873
ACH-000906,-0.30237611395151265
ACH-000907,-0.4865350295372642
ACH-000910,-0.3291134783969409
ACH-000911,-0.1485683543271913
ACH-000912,-0.6065091062759155
ACH-000913,-0.5260316717054989
ACH-000915,-0.6785766013713322
ACH-000916,-0.02783711750972872
ACH-000917,-0.3524042945113894
ACH-000920,-0.3255543827987952
ACH-000921,-0.2429814487496407
ACH-000924,-0.3352543338241797
ACH-000926,-0.44991487566032257
ACH-000928,-0.2781371729203177
ACH-000929,-0.2560996065185593
ACH-000932,-0.1267783974177622
ACH-000935,-0.3870375043564341
ACH-000936,-0.8233542424674805
ACH-000937,-0.2950329725040764
ACH-000938,-0.9497677743414664
ACH-000939,-0.3927964513490513
ACH-000941,-0.20926272961478884
ACH-000943,-0.730970572326757
ACH-000946,-0.12171632976820355
ACH-000947,-0.4978777870860743
ACH-000948,-0.1715756774666363
ACH-000950,-0.053329185396236295
ACH-000953,-0.4221225092861426
ACH-000954,-0.5779104416272477
ACH-000957,0.0549479383444165
ACH-000958,-0.4717894039248172
ACH-000960,-0.2800263159452621
ACH-000963,-0.08656816414241521
ACH-000968,-0.5579944784463575
ACH-000969,-0.2940541769181064
ACH-000972,-0.41088065854035705
ACH-000973,-0.0859465753690909
ACH-000974,-0.82907213874521
ACH-000978,-0.3258895408725869
ACH-000984,-0.0582589985446312
ACH-000986,-0.3599883103632597
ACH-000988,-0.13425141705270194
ACH-000993,-0.40321998523023095
ACH-000994,-0.6328624893140767
ACH-000996,-0.3861577377819592
ACH-001001,-0.1206630212459752
ACH-001020,-0.4018224991473236
ACH-001028,-0.4476636841092897
ACH-001031,-0.08419178691210555
ACH-001038,-0.3982852517062092
ACH-001048,-0.2863197866905748
ACH-001050,-0.7040397160427626
ACH-001053,-0.7986173507632841
ACH-001054,-0.8466366203463006
ACH-001061,-0.5642468441889199
ACH-001067,-0.6848672536221415
ACH-001075,-0.20483047602308535
ACH-001096,-0.1344957425673772
ACH-001111,-0.3183331275663853
ACH-001119,-0.3932623602556268
ACH-001128,-0.6704104523246862
ACH-001134,-0.29082049044524577
ACH-001151,-0.6966686021200211
ACH-001163,-1.1756138994411007
ACH-001164,0.22103593381693976
ACH-001183,-0.21968082967102454
ACH-001192,-0.7282407427408892
ACH-001193,-0.6784055795067442
ACH-001196,-0.12457267691243876
ACH-001197,0.01003386888457737
ACH-001205,-0.6687210613211501
ACH-001211,-0.8762480770885857
ACH-001212,-0.3837503609721552
ACH-001228,-0.2257527655561318
ACH-001232,-0.32021543884238235
ACH-001239,-0.36090772288163975
ACH-001270,-0.517554074280526
ACH-001274,-0.5582614649457909
ACH-001275,-0.4695150292676624
ACH-001277,-0.4709847506797349
ACH-001278,-0.8591971707030479
ACH-001280,-0.40566165981214775
ACH-001283,-0.15450086506999866
ACH-001289,-0.09623422996346104
ACH-001300,-0.05529507990705142
ACH-001301,-0.33145991003887976
ACH-001302,-0.5241085864807346
ACH-001306,-0.2765878573081699
ACH-001318,-0.22954825518019814
ACH-001322,-0.2351389062853259
ACH-001328,-0.32963642813984856
ACH-001332,-0.4021036373991385
ACH-001336,-0.2301625062461159
ACH-001346,-0.20222994725945972
ACH-001353,-0.11122526154286283
ACH-001354,-0.35744396039095283
ACH-001367,-0.4255775042846545
ACH-001368,-1.0117757321759877
ACH-001374,-0.4377642087656478
ACH-001377,-0.23946470502977565
ACH-001380,-0.9423803729434092
ACH-001391,-0.25755712566021044
ACH-001408,0.06650329505260365
ACH-001430,-0.27152899929124197
ACH-001431,-0.29440245757471994
ACH-001450,-0.2102512637399636
ACH-001496,-1.148464365594821
ACH-001500,-0.9005536378696591
ACH-001523,-0.17884110284053487
ACH-001532,-0.5703556098023488
ACH-001550,-0.20373709301995066
ACH-001552,-0.4737680848491911
ACH-001554,-0.3551286466609823
ACH-001654,-0.3314366448187107
ACH-001735,-0.941500136646186
ACH-001736,0.0646111800530201
ACH-001737,-0.15895554230217696
ACH-001740,-0.3070664489733557
ACH-001745,-0.3400575062517438
ACH-001765,-0.3375069771776067
