,USP16 (10600)
ACH-000004,-0.032547978736878265
ACH-000005,-0.2832760698639761
ACH-000007,-0.06435710690957792
ACH-000009,-0.01171181964796152
ACH-000011,-0.3111844714207721
ACH-000012,-0.12443529586177167
ACH-000013,0.07418661228782544
ACH-000014,-0.02826995821681459
ACH-000015,0.08064959195989906
ACH-000017,-0.06543285952409249
ACH-000018,-0.09970303793912634
ACH-000019,-0.018954225673540687
ACH-000021,0.06643949552572666
ACH-000022,-0.17500446248874474
ACH-000025,-0.131087486469686
ACH-000028,-0.14558864865142576
ACH-000030,0.06910624237327527
ACH-000035,-0.11195226452908437
ACH-000036,-0.18189142869366698
ACH-000037,-0.0021559628288938567
ACH-000039,-0.0629771059302199
ACH-000040,-0.04767776999708097
ACH-000041,0.1993244851802658
ACH-000042,0.023205598042425026
ACH-000045,-0.07490862237064437
ACH-000047,0.008213312636329744
ACH-000052,-0.052745648671291716
ACH-000053,0.08623147102433967
ACH-000054,-0.08629371734876781
ACH-000055,-0.23511725129211625
ACH-000060,-0.12098592139005315
ACH-000067,-0.005379008968582029
ACH-000070,0.16343338105756114
ACH-000075,-0.17851443353680652
ACH-000078,-0.10968252372666204
ACH-000082,0.02229535269507566
ACH-000085,-0.014470232743790104
ACH-000086,-0.17889884379327364
ACH-000087,0.0550164020122146
ACH-000092,-0.0432630516608163
ACH-000095,0.0745027114749353
ACH-000097,-0.2025572071039052
ACH-000098,-0.07683346930080848
ACH-000099,-0.09086571254321614
ACH-000108,0.07907515870580996
ACH-000113,0.09627179366870632
ACH-000116,0.02481631677580456
ACH-000118,0.029667729459326705
ACH-000120,0.04620200658615646
ACH-000123,-0.18324359651182245
ACH-000127,-0.04753131304799027
ACH-000128,0.1925146375533825
ACH-000132,-0.04406450983035029
ACH-000133,0.02157104114303081
ACH-000137,0.12713983029539982
ACH-000138,0.2047457698756784
ACH-000142,-0.2042377990270717
ACH-000143,-0.023124719612646776
ACH-000146,0.08748162577083413
ACH-000148,-0.07439211263792038
ACH-000150,0.08017981379292789
ACH-000152,-0.13447775264038436
ACH-000153,0.17699578584667436
ACH-000159,0.03614000899003855
ACH-000160,0.033932143257659426
ACH-000163,0.1312674815488997
ACH-000167,0.452097143714802
ACH-000168,0.07540979914997231
ACH-000169,0.01156757958962578
ACH-000178,-0.10108552681958156
ACH-000183,0.07054507123847109
ACH-000188,-0.33871683322956503
ACH-000189,-0.07283408262085472
ACH-000190,0.1385273613559301
ACH-000198,-0.030816659026977007
