,TOP2B (7155)
ACH-000004,-0.15629272276463324
ACH-000005,0.01696266902557044
ACH-000007,-0.012585170179244884
ACH-000009,-0.05620752684980401
ACH-000011,-0.032861022207503074
ACH-000012,0.05872210194108645
ACH-000013,0.08888875330735012
ACH-000014,-0.016244282288000525
ACH-000015,-0.009862202020185031
ACH-000017,-0.0343305328281317
ACH-000018,-0.04032059464891883
ACH-000019,0.07131026706177951
ACH-000021,-0.032363269837206735
ACH-000022,-0.05234766771314999
ACH-000025,-0.1564980159635143
ACH-000028,0.021898582034444804
ACH-000030,-0.009842511110435548
ACH-000035,-0.02407728466813497
ACH-000036,-0.1936013178897544
ACH-000037,0.062003425639104076
ACH-000039,-0.01773971677063236
ACH-000040,-0.05158354797971229
ACH-000041,-0.24463782709385484
ACH-000042,-0.08138411169301385
ACH-000045,-0.2516901103902961
ACH-000047,0.09914795497998574
ACH-000052,-0.2709775676858125
ACH-000053,0.030143154059627864
ACH-000054,-0.013280688411312129
ACH-000055,0.09651519480015797
ACH-000060,-0.19014503294716886
ACH-000067,-0.06535448961308908
ACH-000070,-0.1896347972497468
ACH-000075,0.01698719002613383
ACH-000078,-0.11759843803059553
ACH-000082,-0.05578101650493112
ACH-000085,0.17841092412736126
ACH-000086,-0.053891208021549585
ACH-000087,-0.054154090423871364
ACH-000092,-0.0836245349625327
ACH-000095,-0.012476694095866712
ACH-000097,-0.13227874707580115
ACH-000098,-0.05638805429774245
ACH-000099,-0.10826041088273433
ACH-000108,-0.07458798275761502
ACH-000113,-0.21674252562516244
ACH-000116,-0.17631773183041738
ACH-000118,0.07678055939854353
ACH-000120,-0.08681750168978915
ACH-000123,0.07849444257345366
ACH-000127,0.028781383821047817
ACH-000128,0.006462686894113243
ACH-000132,-0.09911557092249766
ACH-000133,-0.12505051011958834
ACH-000137,-0.07677166906285017
ACH-000138,-0.014212906708674722
ACH-000142,-0.03630725891637248
ACH-000143,-0.1834390533252325
ACH-000146,0.09223566333410943
ACH-000148,0.04532239984811754
ACH-000150,-0.21345305675237491
ACH-000152,0.06501789235257309
ACH-000153,-0.19120796383556712
ACH-000159,-0.0776365567923436
ACH-000160,0.1861122098134883
ACH-000163,-0.027016334876766947
ACH-000167,0.6303205631216949
ACH-000168,-0.0601992199716383
ACH-000169,-0.06440096436915006
ACH-000178,-0.08616379378890145
ACH-000183,-0.07502875230962215
ACH-000188,-0.07198103731594617
ACH-000189,-0.08276273976514432
ACH-000190,0.18392714042442407
ACH-000198,-0.2862523874427913
ACH-000203,0.1763907525514645
ACH-000204,-0.08449697686222593
ACH-000206,-0.06130998190354828
ACH-000207,-0.038211059161037314
ACH-000208,-0.29570789842920137
ACH-000210,-0.2845126759720378
ACH-000211,-0.05914126104853301
ACH-000215,-0.07571193018037152
ACH-000221,-0.02176850330649321
ACH-000222,-0.08546626771424552
ACH-000223,-0.16200583017797954
ACH-000226,0.058314850598905864
ACH-000227,-0.006296621820248517
ACH-000228,-0.06050522833813435
ACH-000231,-0.02145435744139997
ACH-000232,-0.10008881657599036
ACH-000233,0.06407744422176849
ACH-000234,-0.12461966787838145
ACH-000235,-0.08310285478191039
ACH-000237,-0.044313885525295256
ACH-000238,-0.2535848812202869
ACH-000242,-0.2617752861449965
ACH-000243,0.06840234357092337
ACH-000244,-0.2286380263716887
ACH-000246,-0.1987316363246451
ACH-000248,-0.02286653523496789
ACH-000250,-0.0474883389310552
ACH-000251,0.2987590922385256
ACH-000252,-0.10804305376500943
ACH-000253,-0.03412407126324645
ACH-000255,-0.0711552349494798
ACH-000256,0.04910789319391413
ACH-000257,-0.2061795585628532
ACH-000258,-0.12542016710245618
ACH-000259,0.010102865893039815
ACH-000260,-0.03819558904223019
ACH-000261,-0.021419433633467187
ACH-000262,-0.2262785750759464
ACH-000263,0.09484784585237
ACH-000264,-0.048346235506897234
ACH-000265,0.017209383472195045
ACH-000266,-0.04889596712132944
ACH-000272,-0.08128305251703281
ACH-000274,-0.11289555894706335
ACH-000277,0.06028997804878665
ACH-000278,-0.01389001713427481
ACH-000279,0.04459261053745114
ACH-000280,-0.11862775338184592
ACH-000281,-0.08779244315346381
ACH-000288,0.04185822926787097
ACH-000291,-0.06377263512063834
ACH-000293,-0.10499044975226557
ACH-000294,0.07079880728435471
ACH-000295,-0.24531768543786714
ACH-000296,-0.17591072189536636
ACH-000302,-0.029813683018884343
ACH-000304,-0.3267581712250913
ACH-000307,-0.09810017212437372
ACH-000308,-0.018926693207222543
ACH-000310,-0.18908655549045608
ACH-000311,0.010212267144425524
ACH-000312,-0.04709659487844407
ACH-000315,0.13699293839149027
ACH-000316,-0.13484216195226095
ACH-000317,-0.08930827389702366
ACH-000318,0.016139247490367898
ACH-000319,0.04653685906775276
ACH-000320,0.09257867087606493
ACH-000322,-0.22282297531413334
ACH-000323,-0.15853523592402893
ACH-000324,-0.04382920862656112
ACH-000329,-0.08630225702158842
ACH-000330,-0.11711419433738865
ACH-000331,-0.008438366870742741
ACH-000332,-0.038679913203318886
ACH-000334,-0.18353392505499747
ACH-000335,-0.20242138500620172
ACH-000336,-0.17238590626360886
ACH-000337,0.09291258705834822
ACH-000338,0.16411299244333127
ACH-000339,-0.08551607147993323
ACH-000341,0.05792666914928296
ACH-000348,-0.01979377058767276
ACH-000350,-0.00029628423993142847
ACH-000352,0.006482753597682686
ACH-000356,-0.07902298506107941
ACH-000361,-0.0996428186039383
ACH-000362,-0.4255214218257262
ACH-000363,-0.13644996904751114
ACH-000364,0.12076408620343397
ACH-000365,-0.20093024676865345
ACH-000366,-0.08717264635418544
ACH-000368,-0.03930480711019727
ACH-000374,-0.01310731904435043
ACH-000375,-0.05023369510974141
ACH-000376,0.022234635210287117
ACH-000381,-0.03823086416451983
ACH-000383,-0.0140445915385202
ACH-000387,0.0006119232736108837
ACH-000389,-0.20282314558906608
ACH-000390,-0.05558370888608094
ACH-000393,-0.13813670630702482
ACH-000395,-0.0702650429474504
ACH-000396,0.1905853820442727
ACH-000397,-0.02526213418963657
ACH-000401,-0.04726286089634064
ACH-000402,0.20457181567074406
ACH-000403,-0.09819950037521816
ACH-000404,-0.02134905430902435
ACH-000406,-0.032337122874431946
ACH-000407,-0.10428293333498677
ACH-000408,0.06398197571512826
ACH-000410,-0.014874843131178228
