,PPFIBP2 (8495)
ACH-000004,-0.15034602155840224
ACH-000005,-0.15482556703233802
ACH-000007,0.04092137072937689
ACH-000009,0.1302697648195682
ACH-000011,-0.02668502656138329
ACH-000012,0.009888624132162387
ACH-000013,-0.060345316746761336
ACH-000014,-0.04123469769267422
ACH-000015,0.13492012222598918
ACH-000017,-0.09356620220693798
ACH-000018,0.008481316196525477
ACH-000019,0.17676737315775368
ACH-000021,-0.07854580069542434
ACH-000022,-0.02976016999171725
ACH-000025,-0.09379018333700836
ACH-000028,0.07184447013830167
ACH-000030,-0.038045120554235916
ACH-000035,-0.049693731306661305
ACH-000036,-0.021541693769176785
ACH-000037,0.048323825473394574
ACH-000039,0.20229987997328167
ACH-000040,0.04951536027615645
ACH-000041,-0.12275961737164515
ACH-000042,-0.025361941671699653
ACH-000045,0.2449182744039314
ACH-000047,0.05447635694068558
ACH-000052,0.14560677356940566
ACH-000053,0.07108423022047718
ACH-000054,0.127606879977053
ACH-000055,0.03493238016198932
ACH-000060,0.021012572303118683
ACH-000067,-0.026372567046781252
ACH-000070,0.0628707040521178
ACH-000075,0.17661761546708693
ACH-000078,0.06784002043493606
ACH-000082,-0.07335988293839127
ACH-000085,0.09519607698990457
ACH-000086,0.12913503006903318
ACH-000087,0.11430700830876453
ACH-000092,0.02265287569739157
ACH-000095,-0.04830869252064486
ACH-000097,-0.011350039837851541
ACH-000098,0.0208679426454482
ACH-000099,-0.35069276774385644
ACH-000108,0.1987964784271604
ACH-000113,-0.01797457003566464
ACH-000116,-0.12211140977662405
ACH-000118,0.15682732504027147
ACH-000120,-0.017318926593044882
ACH-000123,-0.04114073490484023
ACH-000127,0.05536071509462349
ACH-000128,-0.06918804505168791
ACH-000132,-0.04301359119933015
ACH-000133,0.09350016978814664
ACH-000137,-0.15571565622359615
ACH-000138,-0.07573513325548435
ACH-000142,-0.013702439033842485
ACH-000143,-0.13569902554415314
ACH-000146,-0.010082461620772034
ACH-000148,0.003073314016544065
ACH-000150,-0.06550277441751448
ACH-000152,0.05008245668585177
ACH-000153,-0.04217915698680453
ACH-000159,0.10358160495126813
ACH-000160,0.10323648090260602
ACH-000163,0.1046198027441286
ACH-000167,0.17268484807063256
ACH-000168,0.2060847038479688
ACH-000169,0.08000871159808053
ACH-000178,0.10600091957404292
ACH-000183,0.1462702004089113
ACH-000188,-0.035663393893756605
ACH-000189,0.22383123264718172
ACH-000190,-0.12779930208938556
ACH-000198,-0.137055498429683
ACH-000203,0.24673904946223765
ACH-000204,0.06568012301533542
ACH-000206,0.03344386311712744
ACH-000207,0.14772022665683562
ACH-000208,0.0437010399076813
ACH-000210,0.19629426050249127
ACH-000211,0.10172383692861964
ACH-000215,0.008783313476204894
ACH-000221,0.14262026146402665
ACH-000222,-0.1831916790378973
ACH-000223,0.08586332821743953
ACH-000226,-0.09473640941379613
ACH-000227,-0.16188666408065655
ACH-000228,0.1089557337427783
ACH-000231,-0.057250308479334565
ACH-000232,0.022157574803248443
ACH-000233,0.032033298901886435
ACH-000234,0.06948537176029429
ACH-000235,-0.04993006566523495
ACH-000237,-0.06017147267935918
ACH-000238,-0.11096896707301082
ACH-000242,0.010925633688000744
ACH-000243,0.04111784967290358
ACH-000244,0.145969585286487
ACH-000246,-0.002079568608304278
ACH-000248,0.11839971563930468
ACH-000250,0.0029978812404446577
ACH-000251,-0.08063334833240471
ACH-000252,0.11012295235320038
ACH-000253,-0.039551488116758
ACH-000255,-0.046571498975408535
ACH-000256,0.001992037433906637
ACH-000257,0.0595759496077488
ACH-000258,0.07714606099821174
ACH-000259,-0.0390970385304517
ACH-000260,0.1030387850735246
ACH-000261,0.013304327717223431
ACH-000262,0.05903307331288496
ACH-000263,0.06530233559464274
ACH-000264,-0.043679029217245466
ACH-000265,0.01516922737950106
ACH-000266,-0.025140245698410404
ACH-000272,0.06059060639976575
ACH-000274,-0.029703690963786243
ACH-000277,0.1362602275808497
ACH-000278,-0.13448462803112235
ACH-000279,0.0007993619396965763
ACH-000280,0.014802007636214616
ACH-000281,-0.0145035356596328
ACH-000288,-0.0291274218995666
ACH-000291,-0.009515497861370358
ACH-000293,0.0007835906418019855
ACH-000294,-0.10864602674989976
ACH-000295,-0.08924671623799002
ACH-000296,0.01877008684281204
ACH-000302,0.07514335416434903
ACH-000304,0.033121924819053385
ACH-000307,-0.0018457293618277953
ACH-000308,0.06356736834921843
ACH-000310,-0.09972604236864363
ACH-000311,-0.09157482327000672
ACH-000312,-0.10224156384687952
ACH-000315,-0.0987970930577401
ACH-000316,-0.03872405555590815
ACH-000317,0.12396357382782387
ACH-000318,-0.012698797305728362
ACH-000319,-0.11902435193067196
ACH-000320,-0.2383041155342996
ACH-000322,0.07491469731360426
ACH-000323,0.01015630073769737
ACH-000324,-0.01766951040731583
ACH-000329,0.033300650157149864
ACH-000330,0.06511602544937667
ACH-000331,-0.05330231878795032
ACH-000332,-0.036042240300394296
ACH-000334,0.06969749098325466
ACH-000335,-0.10729219660161053
ACH-000336,-0.1118969653513906
ACH-000337,0.25625995275727065
ACH-000338,-0.5966605369569414
ACH-000339,0.041658190873212465
ACH-000341,0.15208556711929558
ACH-000348,0.06537701420747914
ACH-000350,-0.04461444626876118
