,HIST1H3G (8355)
ACH-000221,-0.21680421401614602
ACH-000222,0.0850506800297403
ACH-000223,-0.3934966040912082
ACH-000226,-0.2488040308295077
ACH-000227,-0.030147882090786407
ACH-000228,-0.3680923030131822
ACH-000231,-0.2973208748197516
ACH-000232,-0.1250426464857747
ACH-000233,-0.2448184580409807
ACH-000234,-0.271438146133463
ACH-000235,-0.19492321664007856
ACH-000237,-0.373715149072584
ACH-000238,-0.4218902989109528
ACH-000242,0.08157536517522676
ACH-000243,-0.16350134217242993
ACH-000244,-0.2603816374434949
ACH-000246,-0.205032925597864
ACH-000248,-0.2985511863920129
ACH-000250,-0.10598538965598063
ACH-000251,-0.14484481014979553
ACH-000252,0.1609074168773249
ACH-000253,-0.23622142249128486
ACH-000255,-0.08685390307306075
ACH-000256,-0.17890241594261305
ACH-000257,0.13270390072012586
ACH-000258,-0.09530586525433343
ACH-000259,-0.13957519474854554
ACH-000260,-0.12594313859833625
ACH-000261,-0.1369046693790776
ACH-000262,0.11302274472311095
ACH-000263,-0.19853724300388229
ACH-000264,-0.2732752778552486
ACH-000265,-0.3524259313419316
ACH-000266,-0.1993631922784114
ACH-000272,-0.1853696922929227
ACH-000274,-0.09704761235847373
ACH-000277,-0.40581810950949104
ACH-000278,-0.23136277913578016
ACH-000279,-0.1888937305571097
ACH-000280,-0.10641496261107834
ACH-000281,-0.16124913304362842
ACH-000288,-0.2284180352888272
ACH-000291,-0.15900613909937872
ACH-000293,-0.09317336819237368
ACH-000294,-0.007539502046977625
ACH-000295,-0.1102789186273564
ACH-000296,-0.3011484814114918
ACH-000302,-0.2660781831563025
ACH-000304,-0.4257210137274067
ACH-000307,-0.09527247679316933
ACH-000308,-0.2213243804166745
ACH-000310,-0.1424271732740383
ACH-000311,-0.1367341035939592
ACH-000312,-0.15027675302853388
ACH-000315,-0.18993157467041927
ACH-000316,-0.17836970606670674
ACH-000317,-0.1178152208523412
ACH-000318,-0.3840967413478916
ACH-000319,-0.32625325389800525
ACH-000320,-0.359288921809214
ACH-000322,0.0041563641913686025
ACH-000323,-0.25866861636404503
ACH-000324,-0.11676399933212138
ACH-000329,-0.3388710975195602
ACH-000330,-0.198917510168756
ACH-000331,-0.32456711777267944
ACH-000332,-0.22662216298544174
ACH-000334,-0.3225700218469083
ACH-000335,-0.09377216007126757
ACH-000336,-0.3723890756694511
ACH-000337,-0.15936997728540325
ACH-000338,-0.4870236955127592
ACH-000339,-0.06396377225347502
ACH-000341,-0.09618417345747036
ACH-000348,-0.2962202946160722
ACH-000350,-0.1603912784969807
ACH-000352,-0.05714715567802711
ACH-000356,-0.4728603758214452
ACH-000361,-0.012177938262148295
ACH-000362,-0.2420169232728689
ACH-000363,-0.25751573058221183
ACH-000364,-0.0037091446781516045
ACH-000365,-0.060306899114241586
ACH-000366,-0.09761776293798934
ACH-000368,-0.11564604348175292
ACH-000374,-0.33178711030698
ACH-000375,-0.3241973799187719
ACH-000376,-0.198227452317398
ACH-000381,-0.32309267064946445
ACH-000383,-0.2553138188069196
ACH-000387,-0.2697067665052319
ACH-000389,-0.5363161599462969
ACH-000390,-0.2720878477915153
ACH-000393,-0.4448599506440219
ACH-000395,-0.1865020416911811
ACH-000396,0.2799076391661525
ACH-000397,-0.098022316572018
ACH-000401,0.01663595419901891
ACH-000402,-0.2444471258730524
ACH-000403,-0.14295950447872868
ACH-000404,-0.09324071441512358
ACH-000406,-0.1645398351240428
ACH-000407,-0.2738642528626579
ACH-000408,-0.13549905107568302
ACH-000410,-0.06510492921790507
ACH-000411,-0.11151837362407534
ACH-000414,-0.2429374485107879
ACH-000415,-0.18759455985050197
ACH-000416,-0.1693864087624803
ACH-000420,-0.05372268538788518
ACH-000421,-0.27631090504152483
ACH-000424,-0.29915423070862124
ACH-000425,-0.24902084860592066
ACH-000426,-0.17629567433586202
ACH-000427,-0.4278151925913512
ACH-000433,-0.44584398391376295
ACH-000435,-0.4377200673916182
ACH-000436,-0.2666842089178582
ACH-000444,-0.1359138102491944
ACH-000445,-0.13142724429212138
ACH-000448,-0.2657397515800666
ACH-000450,-0.4337650088022783
ACH-000452,-0.29544787946640594
ACH-000454,-0.4726981972648976
ACH-000458,-0.4005153993272936
ACH-000459,-0.3974855916768203
ACH-000460,-0.2451981339473947
ACH-000461,-0.2465555609141408
ACH-000463,-0.24339796854493956
ACH-000464,-0.052378884596264386
ACH-000466,-0.19912165372711588
ACH-000467,-0.24875877379788314
ACH-000468,-0.2808857253220168
ACH-000469,-0.3641270114840045
ACH-000470,-0.2065316292637128
ACH-000471,-0.13899350854893536
ACH-000472,-0.14913514108693166
ACH-000473,-0.262669856868204
ACH-000475,-0.1161752100366818
ACH-000476,-0.15635037422618106
ACH-000477,-0.3278574523792498
ACH-000479,-0.16180554686174767
ACH-000480,-0.0757831567947076
ACH-000481,-0.2127606389430409
ACH-000483,0.003151837707066305
ACH-000484,-0.034007845709007445
ACH-000485,-0.010166375823230172
ACH-000486,-0.19966528072235606
ACH-000487,-0.5289788444420804
ACH-000488,-0.2710227577857852
ACH-000490,-0.3481407583619444
ACH-000491,-0.25705736421147146
ACH-000495,-0.009321669835000532
ACH-000496,-0.25764977499003905
ACH-000499,-0.4097204630771642
ACH-000500,0.08617065136622774
ACH-000502,-0.1040378389362942
ACH-000503,-0.5268667582895527
ACH-000505,-0.1508352567012682
ACH-000507,-0.3114237609952476
ACH-000510,-0.23135917424744976
ACH-000511,-0.2594315795284968
ACH-000512,-0.4160021437788705
ACH-000516,-0.31229908814907426
ACH-000517,-0.18838070742840815
ACH-000518,-0.2866178063974471
ACH-000520,-0.10993895847952306
ACH-000521,-0.08789641290710667
ACH-000522,-0.18419211082962614
ACH-000524,-0.2858290340316695
ACH-000527,-0.2226905968980251
ACH-000528,-0.20591413882402407
ACH-000537,-0.024285838042467797
ACH-000541,-0.3848843882648
ACH-000542,-0.15157133567052433
ACH-000544,-0.2713735773178604
ACH-000545,-0.2030096594307942
ACH-000547,-0.10592571217365472
ACH-000548,-0.2799931670692057
ACH-000549,-0.2586208039848296
ACH-000550,-0.25047447997435923
ACH-000552,-0.36586208756439065
ACH-000556,-0.15599650612009647
ACH-000557,-0.04386037838907522
ACH-000569,0.22445341004340566
ACH-000570,-0.19265698595103906
ACH-000571,-0.20024287828250809
ACH-000573,-0.35308393507057856
ACH-000576,-0.3175335381924935
ACH-000579,-0.31953545070419725
ACH-000580,-0.22797836986728284
ACH-000584,-0.2855925584492692
ACH-000585,-0.387391718954612
ACH-000588,-0.22059007290539012
ACH-000589,-0.20361184426391715
ACH-000591,-0.2526113127317165
ACH-000593,-0.14482283146291913
ACH-000600,-0.09681393100041803
ACH-000601,-0.1515270962009075
ACH-000605,-0.2524748099727262
ACH-000606,-0.33209631801732753
ACH-000608,-0.2753756315835705
ACH-000614,-0.2931356460290884
ACH-000616,-0.18941681188836856
ACH-000618,-0.2672496186814498
ACH-000619,-0.5498438327999678
ACH-000620,-0.1304798776189966
ACH-000621,-0.17316987513645582
ACH-000622,-0.12125112246658627
ACH-000623,-0.2994716827846655
ACH-000624,-0.1320072685192769
ACH-000627,-0.3938581958707794
ACH-000630,-0.23657149860494345
ACH-000631,-0.3090660082928281
ACH-000632,-0.14077259564165642
ACH-000633,-0.21617101732926566
ACH-000637,-0.336936834419755
ACH-000638,-0.12905434279681924
ACH-000646,-0.23279080659828266
ACH-000647,-0.2337589797745608
ACH-000648,-0.2087002158726435
ACH-000649,-0.2223362368601337
ACH-000651,-0.0975692503527886
ACH-000652,-0.03656920763770519
ACH-000653,-0.16360543466733618
ACH-000657,-0.13655701255094166
ACH-000658,-0.2584822274957396
ACH-000661,-0.08670169306208887
ACH-000662,-0.3851280575663305
ACH-000663,-0.1969244837715143
ACH-000665,-0.20481312564916584
ACH-000671,-0.303800147303996
ACH-000672,0.06481337287268138
ACH-000673,-0.2577009925134184
ACH-000676,-0.4057024931942269
ACH-000677,-0.30062916102312875
ACH-000681,-0.19238953122038344
ACH-000683,-0.18351773350119693
ACH-000684,-0.2342214721284764
ACH-000688,-0.3558511445588853
ACH-000693,-0.18372403716917088
ACH-000694,-0.2471900911531965
ACH-000695,0.08953027080610687
ACH-000696,-0.2523945522138412
ACH-000697,-0.3628646076848874
ACH-000699,-0.16867345305893686
ACH-000701,-0.1358459058967992
ACH-000706,-0.19014975361405886
ACH-000711,-0.12114544542200285
ACH-000713,-0.5294210052386761
ACH-000714,-0.2793746915809698
ACH-000718,-0.15370256519114428
ACH-000720,-0.4013404322816288
ACH-000721,-0.2663207628332189
ACH-000724,-0.2597116189919779
ACH-000725,-0.10815054310403698
ACH-000732,0.08367506288208236
ACH-000734,-0.22479587947788676
ACH-000735,-0.17632919164668312
ACH-000736,-0.019603397369699096
ACH-000738,-0.2538295603526255
ACH-000746,-0.12439968899249618
ACH-000747,-0.1339904817491572
ACH-000748,-0.08650540407567305
ACH-000753,-0.28535381509834623
ACH-000756,-0.20117589313177772
ACH-000757,-0.005615999725444386
ACH-000758,-0.21952892968142806
ACH-000760,-0.2215941937632326
ACH-000762,-0.3112172395267943
ACH-000763,-0.567204754459211
ACH-000764,-0.5791654994402062
ACH-000765,-0.24441413212373986
ACH-000766,-0.13058494861952286
ACH-000767,-0.1654188679246978
ACH-000768,-0.15196698573896775
ACH-000769,-0.19667563882507802
ACH-000770,-0.29108586383836443
ACH-000771,-0.13410867031287707
ACH-000773,-0.542960344896911
ACH-000776,-0.1450932973969763
ACH-000777,-0.29683642978580976
ACH-000778,-0.35331497582964616
ACH-000781,-0.15122867312624402
ACH-000782,-0.4862804899225202
ACH-000783,-0.24080169827724066
ACH-000784,-0.2514484265782753
ACH-000785,-0.18709682221346494
ACH-000787,-0.1955972845676312
ACH-000788,-0.10541089317621867
ACH-000791,-0.16988448512106982
ACH-000792,-0.1783891551375182
ACH-000794,-0.3323053457267344
ACH-000796,-0.0991333666163882
ACH-000798,-0.14599908581856985
ACH-000799,-0.2299543461385344
ACH-000800,-0.2865608038524755
ACH-000802,-0.3455988964128619
ACH-000804,-0.2287920712475837
ACH-000805,-0.3093786574159901
ACH-000809,-0.2554325089116569
ACH-000810,0.046946910506462144
ACH-000811,-0.1999359160553742
ACH-000817,-0.3831754853935624
ACH-000819,-0.2944372841969286
ACH-000820,-0.08903492488647154
ACH-000821,-0.0564197955311081
ACH-000822,-0.3825427280525689
ACH-000823,-0.2662031390275625
ACH-000824,-0.29145015917673583
ACH-000827,-0.2922423172274107
ACH-000829,-0.3994112662682756
ACH-000831,-0.047424537544608215
ACH-000832,-0.33342769094766045
ACH-000833,-0.19860724020240314
ACH-000834,-0.33099691664081343
ACH-000835,-0.20846695016523498
ACH-000836,-0.03964966949047778
ACH-000837,0.01459882056163859
ACH-000838,-0.037564109285459175
ACH-000839,-0.42601267377304863
ACH-000840,-0.6706140103242751
ACH-000841,-0.23447284034485374
ACH-000843,-0.1927283116853939
ACH-000846,-0.3750688363162317
ACH-000847,-0.019325465984746902
ACH-000848,-0.12533125173190518
ACH-000849,-0.17551454829811666
ACH-000851,-0.21877693351721905
ACH-000855,-0.2980143165181338
ACH-000856,-0.14645606114155227
ACH-000858,-0.3385466122627491
ACH-000859,-0.19841649962062827
ACH-000861,-0.017378516253799613
ACH-000862,-0.3456116745796461
ACH-000865,-0.24251867405684335
ACH-000866,-0.07904694512077033
ACH-000867,-0.2121816394440356
ACH-000869,-0.2586050245709682
ACH-000872,-0.16012563836712235
ACH-000873,0.030979589835696063
ACH-000876,-0.3607828035313195
ACH-000878,-0.26725370984304986
ACH-000880,-0.2694288110811973
ACH-000881,-0.2585243320139297
ACH-000882,-0.2545625577580533
ACH-000884,-0.2712237587954561
ACH-000885,-0.001511941486365514
ACH-000887,-0.18940524147048055
ACH-000889,-0.4511628507222557
ACH-000896,-0.1253391601401144
ACH-000898,-0.3048866278581333
ACH-000900,-0.5667307450106367
ACH-000901,-0.15700076124452625
ACH-000905,-0.18391231330479346
ACH-000906,-0.10534669135064248
ACH-000907,-0.1403457756841311
ACH-000910,-0.19147026298382652
ACH-000911,-0.23717425246224155
ACH-000912,-0.2808274032427902
ACH-000913,0.0012280583829013425
ACH-000915,-0.1838777872486849
ACH-000916,-0.18500926358982628
ACH-000917,-0.21607750924061925
ACH-000920,-0.49609209769942003
ACH-000921,-0.2425179397736092
ACH-000924,-0.1282157698937208
ACH-000926,-0.24183419012866825
ACH-000928,0.1127437178305976
ACH-000929,-0.2817896316558865
ACH-000932,-0.07797275986318529
ACH-000935,-0.2220559631482912
ACH-000936,-0.1488482215817362
ACH-000937,-0.15367836576016866
ACH-000938,-0.12997892715999407
ACH-000939,-0.15203797519186826
ACH-000941,-0.22680467134102625
ACH-000943,-0.17738570652104418
ACH-000946,-0.12694645746084254
ACH-000947,-0.2286370773476339
ACH-000948,-0.15393938510809832
ACH-000950,-0.4407941581462629
ACH-000953,-0.14938604545649264
ACH-000954,0.01285441320028037
ACH-000957,0.03584571908192356
ACH-000958,-0.3112443110515369
ACH-000960,-0.1332848245543061
ACH-000963,-0.2968176739477074
ACH-000968,-0.27208655666988496
ACH-000969,-0.4523450191836178
ACH-000972,-0.4082960360358826
ACH-000973,-0.2890247342251305
ACH-000974,-0.17731042706814726
ACH-000978,0.11531562543034905
ACH-000984,-0.1531997438557864
ACH-000986,-0.3403843848083775
ACH-000988,-0.1313171819032292
ACH-000993,-0.15167204264810907
ACH-000994,-0.03313261754780105
ACH-000996,-0.3960908837735909
ACH-001001,-0.20938469642157406
ACH-001020,0.03345535978397268
ACH-001028,-0.30364008200676035
ACH-001031,-0.12057238408297072
ACH-001038,-0.16936605690192424
ACH-001048,-0.16014547838192075
ACH-001050,-0.14757152889984454
ACH-001053,-0.05471900832026018
ACH-001054,-0.16866398174004896
ACH-001061,-0.1860271994774697
ACH-001067,-0.2666088227748381
ACH-001075,-0.15580313797085552
ACH-001096,-0.029506217632797937
ACH-001111,-0.3023100939879154
ACH-001119,-0.3050181764925106
ACH-001128,-0.329267838483933
ACH-001134,-0.13548424519359706
ACH-001151,-0.18772982559102264
ACH-001163,-0.14372801259508305
ACH-001164,-0.09557909336195364
ACH-001183,-0.017581903886487282
ACH-001192,-0.3066805094001871
ACH-001193,-0.07022236048762563
ACH-001196,-0.07754889728407771
ACH-001197,-0.08051829307403266
ACH-001205,-0.34315813832672337
ACH-001211,-0.2565447395003682
ACH-001212,-0.2296495732539237
ACH-001228,-0.18624740406920096
ACH-001232,-0.0860391254776741
ACH-001239,-0.2053497949983122
ACH-001270,-0.18899384464549093
ACH-001274,-0.3753002805289911
ACH-001275,-0.2852220046615375
ACH-001277,0.10210315601377083
ACH-001278,-0.39782871734442543
ACH-001280,-0.11644880335078794
ACH-001283,-0.10843868694906562
ACH-001289,-0.172507267546883
ACH-001300,-0.22705760437821434
ACH-001301,-0.12064455071288015
ACH-001302,-0.4335147324648152
ACH-001306,-0.22970087263634
ACH-001318,-0.35392234150754537
ACH-001322,-0.08063265676049405
ACH-001328,-0.22124032072386665
ACH-001332,-0.3182016250477436
ACH-001336,-0.3999307866226166
ACH-001346,-0.3009252462318587
ACH-001353,-0.1842841090009592
ACH-001354,-0.07905108849093159
ACH-001367,-0.20103697349298452
ACH-001368,-0.1553532109986703
ACH-001374,0.04016488873684238
ACH-001377,-0.07877326689951135
ACH-001380,-0.04413221223887192
ACH-001391,-0.2721924165307356
ACH-001408,-0.3715985473670689
ACH-001430,-0.07867474711755965
ACH-001431,-0.07159814447799917
ACH-001450,0.05059533797419678
ACH-001496,-0.21914643522515506
ACH-001500,-0.3459809683165661
ACH-001523,-0.15751654081537222
ACH-001532,-0.13356742153118584
ACH-001550,-0.24606489042684954
ACH-001552,-0.08761186969758418
ACH-001554,-0.15673403160054253
ACH-001654,-0.18887457482561856
ACH-001735,-0.1417842674646791
ACH-001736,-0.14581783921302868
ACH-001737,-0.4807125393397931
ACH-001740,-0.13057956081647673
ACH-001745,-0.02656534779168749
ACH-001765,-0.3204673322491101
