,FAM83H (286077)
ACH-000004,-0.15186420073691553
ACH-000005,-0.28331431211918245
ACH-000007,0.012173293481773852
ACH-000009,-0.10612272509498223
ACH-000011,-0.14189495045695147
ACH-000012,-0.6866109193638765
ACH-000013,-0.17445375425067355
ACH-000014,-0.1814877144063705
ACH-000015,0.002067691876887213
ACH-000017,-0.22709576512806265
ACH-000018,-0.2294690477619769
ACH-000019,-0.10742110330873436
ACH-000021,-0.2567292427164051
ACH-000022,0.0007331343599483099
ACH-000025,-0.08466530373990334
ACH-000028,-0.20503800280056872
ACH-000030,-0.2091671158652124
ACH-000035,-0.04547067161450278
ACH-000036,-0.3287481012601369
ACH-000037,0.034679631285386016
ACH-000039,-0.15861070124742488
ACH-000040,-0.21551424317253187
ACH-000041,-0.1803069516581074
ACH-000042,-0.32195643708108274
ACH-000045,-0.17809280098413974
ACH-000047,-0.19407593124134284
ACH-000052,-0.07394413425288794
ACH-000053,-0.2382310592589329
ACH-000054,-0.3631193462712963
ACH-000055,-0.2277024875265481
ACH-000060,-0.39448041172739656
ACH-000067,-0.08609448453923697
ACH-000070,-0.3838300744581751
ACH-000075,-0.025637785731330333
ACH-000078,-0.23428519742254544
ACH-000082,-0.17963393219248125
ACH-000085,-0.1368065086433858
ACH-000086,-0.31309701268072365
ACH-000087,-0.22208971359251328
ACH-000092,-0.15298132456590555
ACH-000095,-0.045446473826213744
ACH-000097,-0.21918709073664447
ACH-000098,-0.20470067457424795
ACH-000099,-0.20785833535147705
ACH-000108,-0.3911064224344079
ACH-000113,-0.2627744091434216
ACH-000116,-0.2072454496433036
ACH-000118,-0.29952237030902823
ACH-000120,-0.1219337044562974
ACH-000123,-0.1705791278050935
ACH-000127,-0.05806464496988044
ACH-000128,-0.0554667902982541
ACH-000132,-0.15521281340573856
ACH-000133,-0.1374754697219079
ACH-000137,-0.2214076296149622
ACH-000138,-0.3040754069637393
ACH-000142,-0.3687926861317253
ACH-000143,-0.27864314024098746
ACH-000146,-0.040744828421980434
ACH-000148,-0.2200334242459276
ACH-000150,-0.451373475815456
ACH-000152,-0.2054456309359816
ACH-000153,-0.07758172211552113
ACH-000159,-0.17414107726861636
ACH-000160,-0.15196166354319832
ACH-000163,-0.1513620708193689
ACH-000167,-0.2301927332361574
ACH-000168,-0.3002190295068833
ACH-000169,-0.06528396181450033
ACH-000178,-0.3495479963164836
ACH-000183,-0.03725455486219121
ACH-000188,-0.5941265951083647
ACH-000189,-0.2646760245974135
ACH-000190,0.06062563937163615
ACH-000198,0.10702752928300842
ACH-000203,0.11567853401500285
ACH-000204,0.18123810995885406
ACH-000206,-0.13291276362843854
ACH-000207,-0.2728523349170142
ACH-000208,-0.3094320651936129
ACH-000210,0.01867170579402905
ACH-000211,-0.25413203858440003
ACH-000215,-0.169109783466184
ACH-000221,-0.1364830108236838
ACH-000222,-0.06729210261431091
ACH-000223,-0.2197757694327893
ACH-000226,0.015599271524796182
ACH-000227,-0.061521412795653076
ACH-000228,-0.5238051037179733
ACH-000231,-0.10612104430173057
ACH-000232,-0.20164132220279027
ACH-000233,-0.12245979905985885
ACH-000234,-0.3756968762328993
ACH-000235,-0.28727700082343505
ACH-000237,-0.1821346753541251
ACH-000238,-0.27197537124459226
ACH-000242,-0.3347207702176325
ACH-000243,-0.2813313596977716
ACH-000244,-0.2731498218571574
ACH-000246,-0.17008723502214862
ACH-000248,-0.32519323226425745
ACH-000250,-0.2889850166556537
ACH-000251,-0.4026082850299331
ACH-000252,-0.26193383070488985
ACH-000253,-0.12568330831871288
ACH-000255,-0.05107237386835148
ACH-000256,-0.19887689054012825
ACH-000257,-0.06241646996130607
ACH-000258,-0.03251447056366803
ACH-000259,-0.14357847313442487
ACH-000260,-0.2319014793527929
ACH-000261,-0.07557323846104592
ACH-000262,-0.12532941253377708
ACH-000263,0.017200728837617675
ACH-000264,-0.2613685408703603
ACH-000265,0.0008322042635323147
ACH-000266,-0.17677945947076393
ACH-000272,-0.06354361459747869
ACH-000274,-0.13086150412295625
ACH-000277,-0.13308920405904198
ACH-000278,-0.2283660799103676
ACH-000279,-0.18470542913921345
ACH-000280,-0.2971701106570587
ACH-000281,-0.284560788357382
ACH-000288,-0.01051773230930702
ACH-000291,-0.15468329436020073
ACH-000293,-0.3841287836610176
ACH-000294,-0.13139332310426444
ACH-000295,-0.2824152171615418
ACH-000296,-0.15794296433071606
ACH-000302,-0.004447669615255568
ACH-000304,-0.15361526407361248
ACH-000307,-0.11883893719287768
ACH-000308,-0.1098883198863876
ACH-000310,-0.15507477303709255
ACH-000311,-0.028346183803716795
ACH-000312,0.04208992028790492
ACH-000315,-0.2017821357785206
ACH-000316,-0.23580603793672456
ACH-000317,-0.1156499748977528
ACH-000318,-0.2372609010788592
ACH-000319,-0.14659642296606518
ACH-000320,-0.008227150124908383
ACH-000322,-0.12923260861731495
ACH-000323,-0.2073803322545196
ACH-000324,-0.1722290991417712
ACH-000329,-0.12954418489896224
ACH-000330,-0.2730070771763257
ACH-000331,-0.28726689680080786
ACH-000332,-0.2730862339996327
ACH-000334,-0.1422741727197576
ACH-000335,-0.373476876346681
ACH-000336,-0.07595056834954735
ACH-000337,-0.18877046503041306
ACH-000338,0.041199089034464016
ACH-000339,-0.08177481787650312
ACH-000341,-0.3286925907620496
ACH-000348,-0.18865153564338105
ACH-000350,-0.06699501887115494
ACH-000352,-0.08008633064569141
ACH-000356,-0.13601231000192024
ACH-000361,0.0007771925244996579
ACH-000362,-0.22256094595839504
ACH-000363,-0.14292196760124826
ACH-000364,-0.24059457583358906
ACH-000365,-0.23081192300088516
ACH-000366,-0.08256537178979913
ACH-000368,-0.1678165759359572
ACH-000374,-0.23063996465045256
ACH-000375,-0.06713300277502214
ACH-000376,-0.189984445870907
ACH-000381,-0.16868316898316524
ACH-000383,-0.2731985875871317
ACH-000387,-0.011763221587553059
ACH-000389,-0.2286578747174387
ACH-000390,-0.3176339611909173
ACH-000393,-0.16466742343415505
ACH-000395,-0.2615446157978714
ACH-000396,-0.4231138814326826
ACH-000397,-0.1800811062904891
ACH-000401,-0.2069364301619124
ACH-000402,-0.16399812796634533
ACH-000403,-0.2895792218882107
ACH-000404,0.02361549385993386
ACH-000406,-0.13000112519944976
ACH-000407,-0.1061214934683391
ACH-000408,-0.08624243767915997
ACH-000410,-0.09309445010435566
ACH-000411,-0.13518231284424434
ACH-000414,-0.33143631246317795
ACH-000415,-0.2257351243954748
ACH-000416,-0.2662961794355091
ACH-000420,-0.17807332623233324
ACH-000421,-0.2306268373284952
ACH-000424,-0.18607407554081434
ACH-000425,-0.09760299041384553
ACH-000426,-0.183559161840856
ACH-000427,-0.4670584785248286
ACH-000433,-0.1716687093947941
ACH-000435,-0.06266484675801459
ACH-000436,-0.0009540427580473131
ACH-000444,-0.1406010725218236
ACH-000445,-0.122532888086162
ACH-000448,-0.2593847600219608
ACH-000450,-0.025165950034898986
ACH-000452,-0.4417036143068795
ACH-000454,-0.35323127158216283
ACH-000458,-0.2216092725205545
ACH-000459,-0.08177323537019072
ACH-000460,-0.4020320385789959
ACH-000461,-0.5626976796397936
ACH-000463,-0.2396339577259781
ACH-000464,-0.25357279617392603
ACH-000466,-0.11705658454489372
ACH-000467,-0.2223659983965704
ACH-000468,-0.31845998733708736
ACH-000469,-0.13731009791376236
ACH-000470,-0.4552260641762568
ACH-000471,-0.2229582534755313
ACH-000472,-0.2276194065936681
ACH-000473,-0.27754457024447793
ACH-000475,-0.2339587518022595
ACH-000476,-0.18698885711351212
ACH-000477,-0.05294518994245724
ACH-000479,-0.04963894286052724
ACH-000480,-0.2276233449779551
ACH-000481,-0.16442582842118422
ACH-000483,-0.12538837991940088
ACH-000484,-0.16567350639645986
ACH-000485,-0.3223253699515296
ACH-000486,-0.19552030616487087
ACH-000487,-0.13473242470261254
ACH-000488,-0.4996033604907836
ACH-000490,-0.583778279964059
ACH-000491,-0.08840405714586498
ACH-000495,-0.2893139325181697
ACH-000496,-0.10323486768688908
ACH-000499,-0.031023825262599808
ACH-000500,-0.5613179580960495
ACH-000502,-0.308141647202166
ACH-000503,-0.5565157339255377
ACH-000505,-0.13834640826840774
ACH-000507,-0.2279787700557876
ACH-000510,-0.14172766481100665
ACH-000511,-0.2092242492999516
ACH-000512,-0.12132639200436185
ACH-000516,-0.1848563551223892
ACH-000517,-0.2417646290444132
ACH-000518,-0.4456174341764767
ACH-000520,-0.22386462642496527
ACH-000521,-0.0973844133089885
ACH-000522,-0.10115442732453674
ACH-000524,-0.22103124147693354
ACH-000527,-0.12715370940164572
ACH-000528,-0.17778301833541751
ACH-000537,-0.06318756293370265
ACH-000541,-0.061221766247640426
ACH-000542,-0.13790849367676694
ACH-000544,-0.5401924176858836
ACH-000545,-0.11085746271710677
ACH-000547,-0.33969620637688586
ACH-000548,-0.3367606237771985
ACH-000549,-0.2702363709283921
ACH-000550,-0.20718827776150645
ACH-000552,-0.24149505550236885
ACH-000556,-0.16565726230446495
ACH-000557,-0.10700130048536974
ACH-000569,-0.6737276086556432
ACH-000570,-0.1563955836664966
ACH-000571,-0.1873640401873812
ACH-000573,-0.2029752091545136
ACH-000576,-0.091739486528446
ACH-000579,-0.2407773323672941
ACH-000580,-0.05652109444233886
ACH-000584,-0.13288199273574788
ACH-000585,-0.2354248732679952
ACH-000588,-0.11600610815905782
ACH-000589,-0.11206012544285826
ACH-000591,-0.014071627258432409
ACH-000593,-0.25893358576304953
ACH-000600,-0.198111946930782
ACH-000601,-0.3307826845170821
ACH-000605,-0.17952555240239795
ACH-000606,-0.3350396250864219
ACH-000608,-0.31380496051357964
ACH-000614,-0.12350853211006844
ACH-000616,-0.025068840291511612
ACH-000618,-0.30163482138318376
ACH-000619,-0.3509298297704087
ACH-000620,-0.03354290155321797
ACH-000621,-0.16926096969144305
ACH-000622,-0.1565530320570527
ACH-000623,-0.12892631420550885
ACH-000624,-0.05593045083149206
ACH-000627,-0.08930710763859953
ACH-000630,-0.4553308909741953
ACH-000631,0.42835165520159535
ACH-000632,-0.20598409685901792
ACH-000633,-0.215444249489646
ACH-000637,-0.4160760703987881
ACH-000638,-0.2544480299712377
ACH-000646,0.022301612777081817
ACH-000647,-0.4016314544252585
ACH-000648,-0.4467487001619525
ACH-000649,-0.16166838566385822
ACH-000651,-0.03673895070330894
ACH-000652,-0.2333310479341074
ACH-000653,-0.08877440911048637
ACH-000657,-0.13792263008130354
ACH-000658,-0.2761983894025597
ACH-000661,-0.11145827623438664
ACH-000662,-0.05692914239941407
ACH-000663,-0.202342319117062
ACH-000665,-0.2902612665498676
ACH-000671,-0.08501345380554758
ACH-000672,-0.28994660492811003
ACH-000673,-0.1298610030087123
ACH-000676,-0.13818377251497582
ACH-000677,-0.3053065576405933
ACH-000681,-0.2437548779374407
ACH-000683,-0.15583202753448924
ACH-000684,-0.13795327749999614
ACH-000688,-0.06417738367259211
ACH-000693,-0.1856534990506825
ACH-000694,-0.2749707942177506
ACH-000695,-0.3394706823165303
ACH-000696,-0.12985831243013965
ACH-000697,-0.3504946125472651
ACH-000699,-0.2413382853567487
ACH-000701,-0.06231871616156266
ACH-000706,-0.3338095060194141
ACH-000711,-0.057648003801971534
ACH-000713,0.013926657134516266
ACH-000714,-0.13730295935488385
ACH-000718,-0.24963469607204414
ACH-000720,-0.22248037959581896
ACH-000721,-0.19065055155303476
ACH-000724,-0.04077291765891662
ACH-000725,-0.1616657591196059
ACH-000732,-0.11405684883636565
ACH-000734,-0.2926342119782339
ACH-000735,-0.19371973437264545
ACH-000736,-0.1944443555548558
ACH-000738,-0.10369319999603348
ACH-000746,-0.140820525682242
ACH-000747,-0.011226669574449335
ACH-000748,-0.2019486070064717
ACH-000753,-0.20171568365889234
ACH-000756,0.05257558185431546
ACH-000757,0.00036558364161321584
ACH-000758,-0.2589075028499859
ACH-000760,-0.12991281856319065
ACH-000762,-0.0973113547672631
ACH-000763,-0.03440018064114838
ACH-000764,-0.17878028026421622
ACH-000765,-0.06804844696800655
ACH-000766,-0.05333048866888927
ACH-000767,-0.21753857090303985
ACH-000768,-0.20138018845683606
ACH-000769,-0.15920368702665805
ACH-000770,-0.14323214055238734
ACH-000771,-0.3946534568522265
ACH-000773,-0.2164609180443373
ACH-000776,-0.235212997226992
ACH-000777,-0.09021525937241023
ACH-000778,-0.1373483780499689
ACH-000781,-0.171647600017353
ACH-000782,-0.14144473597664348
ACH-000783,-0.482279615302356
ACH-000784,-0.0950694426155943
ACH-000785,-0.37800901029083867
ACH-000787,-0.4423488415586592
ACH-000788,-0.050838905624888193
ACH-000791,-0.1451261407194627
ACH-000792,-0.20247601118499348
ACH-000794,-0.09872359598847644
ACH-000796,-0.3041379426144073
ACH-000798,-0.3045158371624108
ACH-000799,-0.2223165888826916
ACH-000800,-0.0576339097754467
ACH-000802,-0.2585412992447646
ACH-000804,-0.17498331003427273
ACH-000805,-0.13543398923820005
ACH-000809,-0.2660543550663525
ACH-000810,-0.1158099236414522
ACH-000811,-0.060704563140334775
ACH-000817,-0.16454412699372525
ACH-000819,-0.06992679065812799
ACH-000820,-0.15011979883963847
ACH-000821,-0.22655675170721215
ACH-000822,-0.09291232320728936
ACH-000823,-0.29477356915626163
ACH-000824,-0.30714696561909743
ACH-000827,-0.22380741590680225
ACH-000829,-0.1167606236858263
ACH-000831,-0.15614115195837486
ACH-000832,-0.036534915228244015
ACH-000833,0.03438737941109965
ACH-000834,-0.3859597160658499
ACH-000835,-0.15844985624318506
ACH-000836,-0.2285856488141447
ACH-000837,-0.1924065549268494
ACH-000838,-0.14095113300199766
ACH-000839,-0.3114633438958424
ACH-000840,-0.18437291828382527
ACH-000841,-0.2878397759957941
ACH-000843,-0.18207954752131647
ACH-000846,-0.16532548860581742
ACH-000847,-0.09609370355863056
ACH-000848,-0.13094726290191486
ACH-000849,-0.2745579655810162
ACH-000851,-0.13475075849370316
ACH-000855,-0.15875694101588678
ACH-000856,-0.28804239845653223
ACH-000858,-0.17455324024915467
ACH-000859,-0.20727225618606526
ACH-000861,-0.05708020964578836
ACH-000862,-0.28093060472181863
ACH-000865,-0.3662748250179085
ACH-000866,-0.04098994828919093
ACH-000867,-0.1839985265122618
ACH-000869,-0.251596151709403
ACH-000872,-0.13354056973364642
ACH-000873,-0.2531325925431793
ACH-000876,0.11364522617703972
ACH-000878,-0.27167450060708426
ACH-000880,-0.2341240589503372
ACH-000881,-0.3007876865031799
ACH-000882,-0.03511469466458355
ACH-000884,-0.1960430516470064
ACH-000885,-0.09561024215361263
ACH-000887,-0.18234068522643007
ACH-000889,-0.06775049310545288
ACH-000896,-0.2913615971779349
ACH-000898,-0.0699247500408285
ACH-000900,-0.4508132206735929
ACH-000901,0.0093528477135357
ACH-000905,-0.16557812893987495
ACH-000906,-0.1575434531233793
ACH-000907,-0.20056255238230386
ACH-000910,-0.2727316136140541
ACH-000911,-0.22097863042312466
ACH-000912,-0.352641526143238
ACH-000913,-0.29451846681938026
ACH-000915,0.02374615042727278
ACH-000916,-0.1501862544902817
ACH-000917,-0.19431408064179856
ACH-000920,-0.15251060825024165
ACH-000921,-0.016612935963372957
ACH-000924,-0.15230509586000313
ACH-000926,-0.2887547084431103
ACH-000928,-0.4363990019058582
ACH-000929,-0.32867979396167146
ACH-000932,-0.25250319573692803
ACH-000935,-0.024635452811267576
ACH-000936,-0.17888708674956294
ACH-000937,-0.09619923082723793
ACH-000938,-0.008375167753086098
ACH-000939,-0.05092779847028806
ACH-000941,-0.0934832803404572
ACH-000943,-0.13289025219652612
ACH-000946,-0.1884701987221019
ACH-000947,-0.07394032618306169
ACH-000948,-0.26357495879422044
ACH-000950,-0.20175607830925915
ACH-000953,-0.15566830638089094
ACH-000954,-0.3432037782827264
ACH-000957,-0.10837224104921322
ACH-000958,-0.28482129309313303
ACH-000960,-0.13303857673195255
ACH-000963,-0.2512533943811302
ACH-000968,-0.060272074051425935
ACH-000969,-0.18235837828644996
ACH-000972,-0.32673291370614904
ACH-000973,0.032921243398710935
ACH-000974,-0.13237246558914514
ACH-000978,0.04911776317353375
ACH-000984,-0.13039385327235695
ACH-000986,-0.4412744736429057
ACH-000988,-0.30791452329360713
ACH-000993,-0.18696438193099246
ACH-000994,-0.11634046422397927
ACH-000996,-0.2090088124564877
ACH-001001,-0.08910336100625069
ACH-001020,-0.2622111845320255
ACH-001028,-0.14792789042263854
ACH-001031,-0.2156547195684716
ACH-001038,-0.0878535244936433
ACH-001048,-0.2512225706260581
ACH-001050,-0.15924189150065565
ACH-001053,-0.09804087231275216
ACH-001054,-0.18873731803784166
ACH-001061,-0.19523436108573888
ACH-001067,-0.3050457546144522
ACH-001075,-0.25730040216297834
ACH-001096,-0.2495743326534221
ACH-001111,-0.2748600088271676
ACH-001119,-0.4031607745480269
ACH-001128,-0.2801889924771974
ACH-001134,-0.0581758619410163
ACH-001151,-0.24510372612154824
ACH-001163,-0.2792847717145966
ACH-001164,-0.16270626869834265
ACH-001183,-0.22423375776110085
ACH-001192,-0.062200691579670175
ACH-001193,-0.3770531126559794
ACH-001196,-0.10455122478111634
ACH-001197,-0.2831072385486357
ACH-001205,-0.056416346167802
ACH-001211,0.02812915316192643
ACH-001212,0.01119191957920436
ACH-001228,-0.14565355200657806
ACH-001232,-0.15152228581394395
ACH-001239,-0.19133681807271608
ACH-001270,-0.4412107888376949
ACH-001274,-0.19883400756035333
ACH-001275,-0.35077700320019634
ACH-001277,-0.1682585413458039
ACH-001278,-0.28100936561632456
ACH-001280,-0.06582783023236143
ACH-001283,-0.1322479105294262
ACH-001289,-0.2412209927716219
ACH-001300,-0.13568689219883426
ACH-001301,-0.3004411679850673
ACH-001302,-0.18926026403871068
ACH-001306,-0.1661856886301466
ACH-001318,-0.211490203660235
ACH-001322,-0.011313989268355166
ACH-001328,-0.32778446580243603
ACH-001332,-0.14849985375787114
ACH-001336,-0.3729003416146835
ACH-001346,-0.3236494724418768
ACH-001353,-0.5062501001399407
ACH-001354,-0.2583479932552198
ACH-001367,-0.14858575493404585
ACH-001368,-0.06923494604874797
ACH-001374,-0.2761357309947599
ACH-001377,-0.28877071236959
ACH-001380,-0.31819856413575043
ACH-001391,-0.06495779023176193
ACH-001408,-0.21355239150341412
ACH-001430,-0.3169443708497461
ACH-001431,-0.22314220636082224
ACH-001450,-0.08549375551626084
ACH-001496,-0.11130417104832313
ACH-001500,-0.2255639670546884
