,KLRK1 (22914)
ACH-000004,0.17582585705582246
ACH-000005,0.2616708693414128
ACH-000007,0.02337703302021116
ACH-000009,0.11538934770058218
ACH-000011,0.0332397265312563
ACH-000012,0.1784618547819792
ACH-000013,0.09776491714068036
ACH-000014,0.14966524883252466
ACH-000015,0.06234863981805421
ACH-000017,0.1880771014963097
ACH-000018,-0.055097627509545916
ACH-000019,0.14843921864759066
ACH-000021,0.1112783881738543
ACH-000022,-0.012932970297363596
ACH-000025,0.03327343910856738
ACH-000028,0.25533802483816564
ACH-000030,0.13444025299292356
ACH-000035,0.14722059127311293
ACH-000036,0.1644365527554686
ACH-000037,0.032722303943679185
ACH-000039,0.10451375150452694
ACH-000040,0.2639366414590966
ACH-000041,0.06627689986590155
ACH-000042,0.0290347880615092
ACH-000045,0.09421491712590377
ACH-000047,0.1506198935716764
ACH-000052,0.020117607928947002
ACH-000053,0.1019032880519624
ACH-000054,0.09572072763123647
ACH-000055,0.01084484060631587
ACH-000060,0.05294135685352477
ACH-000067,0.1415378113097276
ACH-000070,0.1765512336269332
ACH-000075,-0.07410867559159656
ACH-000078,0.08547699460025382
ACH-000082,0.06716822080465065
ACH-000085,0.16480495851611582
ACH-000086,0.16555605166611578
ACH-000087,0.4618826655753322
ACH-000092,0.17609554481117826
ACH-000095,0.08612850632596332
ACH-000097,0.09737735829839926
ACH-000098,0.11741953855557764
ACH-000099,0.12046296338153392
ACH-000108,0.104029729096625
ACH-000113,0.04804205340591101
ACH-000116,-0.009719999541551087
ACH-000118,0.11100202094540453
ACH-000120,0.06624587722372215
ACH-000123,-0.007052156788929222
ACH-000127,0.08732336613570278
ACH-000128,-0.07436428706693944
ACH-000132,0.08139737210419003
ACH-000133,0.13971529115644027
ACH-000137,0.12210394045217372
ACH-000138,-0.013840333476621768
ACH-000142,0.08564751736156899
ACH-000143,0.09857671265650036
ACH-000146,0.11549825984137024
ACH-000148,0.1558684185819783
ACH-000150,0.020230758877233343
ACH-000152,0.1250888338848341
ACH-000153,0.048170380630495065
ACH-000159,0.02837601721121097
ACH-000160,0.15189361641848334
ACH-000163,0.07431262062988529
ACH-000167,0.10555200466094787
ACH-000168,0.10762086677747597
ACH-000169,-0.07559954249835496
ACH-000178,0.16255658757837274
ACH-000183,0.31924690546794665
ACH-000188,0.04891232250128507
ACH-000189,0.21768776380022545
ACH-000190,0.03543639777098145
ACH-000198,0.12256540121426783
ACH-000203,0.26634319405251794
