,ALDH3B2 (222)
ACH-000396,-0.2504419120740039
ACH-000397,-0.07719148337694429
ACH-000401,-0.08248469394685172
ACH-000402,0.1283611799513908
ACH-000403,-0.12296317858314634
ACH-000404,-0.060120758575977165
ACH-000406,-0.11892805563707196
ACH-000407,-0.12609926107450706
ACH-000408,-0.13500083907484653
ACH-000410,-0.05240890714109245
ACH-000411,-0.01834971949374423
ACH-000414,-0.005713340895552903
ACH-000415,-0.2284040177927041
ACH-000416,-0.13257270646817282
ACH-000420,-0.24159251079586036
ACH-000421,-0.10375862258149324
ACH-000424,0.11687111670173705
ACH-000425,-0.01046833858294738
ACH-000426,0.10104606121791726
ACH-000427,0.058102138717700674
ACH-000433,-0.1393455516428643
ACH-000435,-0.5528663986220589
ACH-000436,-0.07112168691032789
ACH-000444,-0.06925105924233026
ACH-000445,0.00018854455489369291
ACH-000448,-0.13906123094054662
ACH-000450,-0.216636680976814
ACH-000452,-0.543442584102386
ACH-000454,-0.022811180430114788
ACH-000458,-0.26609094147711393
ACH-000459,-0.08012956401290587
ACH-000460,-0.10444253277766907
ACH-000461,-0.3173974154266128
ACH-000463,0.02703585708764677
ACH-000464,-0.00420284686452621
ACH-000466,-0.17424255157703836
ACH-000467,-0.07048535110240645
ACH-000468,-0.0809239094333115
ACH-000469,-0.09334564788447702
ACH-000470,-0.1214422120643179
ACH-000471,-0.13457516885693466
ACH-000472,-0.062327346875315076
ACH-000473,0.12676402571054654
ACH-000475,-0.04517155944095327
ACH-000476,-0.09727448304459002
ACH-000477,-0.009045756923074804
ACH-000479,-0.06627910798595266
ACH-000480,-0.22250017524849516
ACH-000481,-0.008457383169760963
ACH-000483,-0.22322419089668508
ACH-000484,-0.10780897927090846
ACH-000485,-0.19236770018655855
ACH-000486,-0.2404234842693035
ACH-000487,-0.26202336886221844
ACH-000488,-0.13908739192348302
ACH-000490,-0.12220885159213007
ACH-000491,-0.24577638002340926
ACH-000495,-0.21019060260138944
ACH-000496,-0.2135963562240719
ACH-000499,-0.13855883105248504
ACH-000500,-0.0703015749902141
ACH-000502,-0.027512333023559
ACH-000503,0.15609422778611706
ACH-000505,-0.07748210413100927
ACH-000507,-0.27033666255948136
ACH-000510,-0.1012649601585523
ACH-000511,-0.13631595648496533
ACH-000512,-0.2416456407666977
ACH-000516,-0.1894436454297748
ACH-000517,-0.1296408632573001
ACH-000518,-0.025943549029455896
ACH-000520,-0.02622200948279273
ACH-000521,-5.118871572310651e-05
ACH-000522,-0.1642493133336731
ACH-000524,-0.10709318548928357
ACH-000527,-0.11501395600142265
ACH-000528,-0.02634303345345061
ACH-000537,0.05894654795407407
ACH-000541,-0.3200247956325658
ACH-000542,-0.05075956914806627
ACH-000544,0.005818723190366268
ACH-000545,-0.3626135798122118
ACH-000547,-0.04700937961508008
ACH-000548,-0.12332894359536405
ACH-000549,-0.1078137052244609
ACH-000550,-0.10793455252847227
ACH-000552,-0.1089148854595349
ACH-000556,-0.0965152305185629
ACH-000557,-0.16759668823490154
ACH-000569,-0.07860214483501347
ACH-000570,-0.227832336358876
ACH-000571,-0.19373205859979764
ACH-000573,-0.09056653081042704
ACH-000576,-0.2863055661735033
ACH-000579,-0.07192131087933337
ACH-000580,0.13462177335925185
ACH-000584,-0.2148837776668852
ACH-000585,-0.13046660519464076
ACH-000588,-0.15830574425078847
ACH-000589,-0.07111755455574313
ACH-000591,-0.01776728403643078
ACH-000593,-0.07760408171903169
ACH-000600,-0.2845578872963824
ACH-000601,0.011174389220989516
ACH-000605,-0.2645945070367242
ACH-000606,-0.26780811823662715
ACH-000608,-0.11172857586084538
ACH-000614,-0.19471059495629486
ACH-000616,-0.030575585191250382
ACH-000618,-0.2325925984285736
ACH-000619,-0.4506873802907182
ACH-000620,-0.02869161734380825
ACH-000621,-0.11939948786117426
ACH-000622,-0.09000386987143717
ACH-000623,0.09759472144011852
ACH-000624,-0.0377905839400198
ACH-000627,0.02457912436962332
ACH-000630,-0.12880823657852614
ACH-000631,-0.13485762865706544
ACH-000632,-0.07709193779542503
ACH-000633,-0.08191095011411426
ACH-000637,-0.11952708909630175
ACH-000638,-0.2233125318520308
ACH-000646,0.1362657927565624
ACH-000647,-0.1425780852958916
ACH-000648,0.011570707101867151
ACH-000649,-0.15278412806674546
ACH-000651,-0.006565487014431983
ACH-000652,-0.27994852916638
ACH-000653,-0.17017067163284308
ACH-000657,-0.16605041750463412
ACH-000658,-0.16829187955553068
ACH-000661,-0.23024672976505445
ACH-000662,-0.027454652770356767
ACH-000663,-0.0785966452949093
ACH-000665,-0.19817950247196706
ACH-000671,-0.2475338291579726
ACH-000672,-0.19122491232332509
ACH-000673,-0.1461403658743406
ACH-000676,-0.1258955949387713
ACH-000677,-0.1079513449484835
ACH-000681,-0.05266665770827173
ACH-000683,-0.1599801076852936
ACH-000684,-0.012055824673946941
ACH-000688,-0.07693442595894763
ACH-000693,-0.05681475050983693
ACH-000694,-0.1927726987267268
ACH-000695,-0.2423161808310329
ACH-000696,-0.14745428344098552
ACH-000697,-0.2132027885878396
ACH-000699,-0.06231854091259605
ACH-000701,-0.09252837893763388
ACH-000706,-0.04824898784489953
ACH-000711,-0.01960405297607854
ACH-000713,-0.1972343810572247
ACH-000714,0.09182938156691038
ACH-000718,-0.131367001858189
ACH-000720,-0.10978520233140696
ACH-000721,-0.14177520099847846
ACH-000724,0.04213260951009773
ACH-000725,-0.019782688148945942
ACH-000732,-0.10488492154863302
ACH-000734,-0.3931705631038431
ACH-000735,-0.13761859797534284
ACH-000736,-0.29858416032118085
ACH-000738,-0.1166146676455003
ACH-000746,-0.14330789238916786
ACH-000747,0.02480079002512925
ACH-000748,-0.14698283347486335
ACH-000753,-0.0916819041784234
ACH-000756,-0.16880878432557864
ACH-000757,-0.1387636240990287
ACH-000758,-0.10954990743319096
ACH-000760,-0.07961691056762057
ACH-000762,-0.2115154129066381
ACH-000763,0.05581749592210798
ACH-000764,-0.1365000361213385
ACH-000765,-0.2063915299770601
ACH-000766,-0.0980947253016443
ACH-000767,0.014592736669554438
ACH-000768,0.007767763769465669
ACH-000769,-0.09465852064446588
ACH-000770,-0.18673666299452385
ACH-000771,-0.1079299864905484
ACH-000773,-0.1355857681115141
ACH-000776,-0.24076845668712
ACH-000777,-0.062001530018977125
ACH-000778,-0.23322848214431366
ACH-000781,-0.09190261004071593
ACH-000782,0.038736346537831735
ACH-000783,-0.16154683330289538
ACH-000784,-0.10160539008163563
ACH-000785,0.0378456604934384
ACH-000787,0.02071923976658601
ACH-000788,-0.07752798013335419
ACH-000791,-0.06725532001633819
ACH-000792,-0.16578647111736572
ACH-000794,-0.08876540153862543
ACH-000796,0.02062820967340653
ACH-000798,-0.3663992874214497
ACH-000799,-0.09671385138997496
ACH-000800,0.03874466657598867
ACH-000802,-0.18241578987145354
ACH-000804,-0.15600843124969765
ACH-000805,-0.08324151656655185
ACH-000809,-0.0635673372284017
ACH-000810,-0.20004151974457265
ACH-000811,-0.0739502172362514
ACH-000817,-0.2682583923543244
ACH-000819,-0.14016699663751395
ACH-000820,-0.1095076493777214
ACH-000821,-0.2805748365526268
ACH-000822,-0.08629887096222505
ACH-000823,-0.15814664440578075
ACH-000824,-0.2882929216503754
ACH-000827,-0.045964205678279295
ACH-000829,-0.09163104712469844
ACH-000831,-0.15126504744392122
ACH-000832,-0.23666438890279146
ACH-000833,-0.21312835684327625
ACH-000834,-0.2808371185125029
ACH-000835,0.06291716942556858
ACH-000836,-0.2288825217673209
ACH-000837,-0.1046780758561582
ACH-000838,-0.1941560328993504
ACH-000839,-0.6383939955500305
ACH-000840,0.11167462372385993
ACH-000841,-0.25575547292872225
ACH-000843,0.04905860305423202
ACH-000846,-0.20377131333921747
ACH-000847,-0.04410583796066698
ACH-000848,-0.17984815128094228
ACH-000849,-0.0774591017514317
ACH-000851,0.014994344453726704
ACH-000855,0.04275245971334246
ACH-000856,-0.1060523615660664
ACH-000858,0.061106563565990625
ACH-000859,-0.09257869623360583
ACH-000861,-0.2730696079553416
ACH-000862,0.05421344734792869
ACH-000865,-0.015689536130759223
ACH-000866,-0.12151789142380864
ACH-000867,0.04772327136082023
ACH-000869,-0.03372638834082593
ACH-000872,-0.3118295190683971
ACH-000873,-0.2296314318302529
ACH-000876,-0.18257113978728234
ACH-000878,-0.1799316759473109
ACH-000880,-0.13747343748260213
ACH-000881,-0.05206849195634793
ACH-000882,-0.090613866147791
ACH-000884,-0.36591899168038455
ACH-000885,-0.151950534325896
ACH-000887,-0.06718389898289953
ACH-000889,-0.10625993466533197
ACH-000896,-0.10269795320592456
ACH-000898,-0.18768811878533687
ACH-000900,-0.2162078277647582
ACH-000901,-0.27234382270248136
ACH-000905,-0.04385656347091643
ACH-000906,-0.0743274649136307
ACH-000907,0.010191848795590496
ACH-000910,-0.16020479000724985
ACH-000911,-0.07457877813875012
ACH-000912,-0.08623194078205895
ACH-000913,-0.07054636824480309
ACH-000915,-0.06851244891208025
ACH-000916,-0.5468051938698929
ACH-000917,-0.3610696218139652
ACH-000920,-0.03249387147685017
ACH-000921,-0.21490384494874765
ACH-000924,0.021511608587172985
ACH-000926,-0.2900807132108155
ACH-000928,0.09924768949626507
ACH-000929,-0.13580207665572686
ACH-000932,-0.11342997459218587
ACH-000935,-0.4681662469877602
ACH-000936,-0.3513981813478159
ACH-000937,-0.14036199270698996
ACH-000938,-0.0836318981525231
ACH-000939,-0.2772669504723078
ACH-000941,-0.17677795853404712
ACH-000943,-0.1590410215677279
ACH-000946,-0.043578893231275936
ACH-000947,-0.11668692629484853
ACH-000948,-0.054606724660809104
ACH-000950,-0.008972717362615634
ACH-000953,-0.21167476449080755
ACH-000954,-0.12120252122917913
ACH-000957,-0.1748350117655935
ACH-000958,-0.18797713986633066
ACH-000960,-0.136180073297619
ACH-000963,-0.035946822057209935
ACH-000968,-0.08245665743653187
ACH-000969,-0.24150158900465624
ACH-000972,0.1241548882720551
ACH-000973,-0.17116785132036544
ACH-000974,-0.1489635381276356
ACH-000978,-0.2867876124736252
ACH-000984,-0.09938029255220687
ACH-000986,-0.198885314917612
ACH-000988,-0.09503338725534684
ACH-000993,-0.15185059294473252
ACH-000994,-0.1468306159865748
ACH-000996,-0.11902110463326405
ACH-001001,-0.14382529868463267
ACH-001020,-0.057337557163005225
ACH-001028,-0.1419218996247534
ACH-001031,-0.1135642985280266
ACH-001038,-0.07422239021516082
ACH-001048,-0.004202903706023554
ACH-001050,-0.1005666916618302
ACH-001053,-0.18930218956204986
ACH-001054,0.053871811414443915
ACH-001061,-0.10754314339336728
ACH-001067,-0.2409261198624453
ACH-001075,-0.3150192842393331
ACH-001096,-0.09777276957475632
ACH-001111,-0.09274968148635056
ACH-001119,-0.20499211737816164
ACH-001128,-0.04812196482055872
ACH-001134,0.030204389238925305
ACH-001151,-0.17789640204725005
ACH-001163,-0.0592700813432312
ACH-001164,-0.02455040862780361
ACH-001183,-0.08726159686026845
ACH-001192,-0.05626074896239817
ACH-001193,-0.06335712455933795
ACH-001196,-0.0722470395051267
ACH-001197,-0.556981971838556
ACH-001205,0.060064871228048815
ACH-001211,-0.1279089303715341
ACH-001212,-0.10172742526903596
ACH-001228,-0.2673785277135743
ACH-001232,-0.16197794799357038
ACH-001239,-0.002912533145408197
ACH-001270,-0.0363581872210281
ACH-001274,-0.08697972712856639
ACH-001275,0.01245070163083174
ACH-001277,-0.2175257144711987
ACH-001278,-0.05745363132258361
ACH-001280,-0.18849778537012554
ACH-001283,-0.034812510975725734
ACH-001289,-0.2185251354929592
ACH-001300,-0.12341638050063194
ACH-001301,-0.09779007152785522
ACH-001302,-0.09805553062161236
ACH-001306,-0.16978697125707967
ACH-001318,-0.19202836823441088
ACH-001322,-0.06266491759193754
ACH-001328,-0.13720190935309418
ACH-001332,-0.0992071907390159
ACH-001336,-0.2337083106386288
ACH-001346,-0.18684275502570905
ACH-001353,-0.2585406874564254
ACH-001354,-0.10683316508484468
ACH-001367,-0.2273099496990693
ACH-001368,-0.16348870882988814
ACH-001374,-0.15589588813840194
ACH-001377,-0.09644281472593197
ACH-001380,-0.011682202246894762
ACH-001391,-0.06447314560430167
ACH-001408,-0.12645928508015675
ACH-001430,0.07396147636006305
ACH-001431,-0.1962431305587168
ACH-001450,-0.17385775821168253
ACH-001496,-0.07624499138162212
ACH-001500,-0.054707359185366115
ACH-001523,0.011322576914131915
ACH-001532,-0.010694083217164758
ACH-001550,-0.2794321756033044
ACH-001552,-0.08704398377458714
ACH-001554,0.08136443599600847
ACH-001654,-0.2658765234427366
ACH-001735,-0.3078979791246009
ACH-001736,-0.018242796685068983
ACH-001737,-0.2388137100202445
ACH-001740,-0.035127139501692994
ACH-001745,-0.05671800154210231
ACH-001765,-0.02130794999414212
