,OSGIN1 (29948)
ACH-000168,-0.1917969790826645
ACH-000169,-0.13331314781079712
ACH-000178,-0.16247318585511394
ACH-000183,-0.2414480198700165
ACH-000188,-0.043865307654166116
ACH-000189,0.08087001605728414
ACH-000190,-0.1496853606895845
ACH-000198,-0.249136777665135
ACH-000203,-0.07572921861803236
ACH-000204,-0.28084607613621193
ACH-000206,-0.04084679718243272
ACH-000207,-0.16241655866465293
ACH-000208,-0.2828567820913947
ACH-000210,-0.007685614231083186
ACH-000211,-0.19173613741856985
ACH-000215,-0.07271467781629155
ACH-000221,-0.21601086920993529
ACH-000222,-0.03316551028488026
ACH-000223,-0.05544139504682214
ACH-000226,-0.1785686574992132
ACH-000227,-0.17120891566944302
ACH-000228,-0.17890409575472224
ACH-000231,-0.2146800278923396
ACH-000232,-0.09923285911463496
ACH-000233,-0.13087133722073244
ACH-000234,0.07150371049265147
ACH-000235,-0.15609393864318352
ACH-000237,-0.038222420348694185
ACH-000238,-0.18949244063552234
ACH-000242,-0.05261308631824814
ACH-000243,-0.07064183164309856
ACH-000244,-0.3589518072806673
ACH-000246,-0.17407798910396666
ACH-000248,-0.1450441171220773
ACH-000250,-0.05285094154824485
ACH-000251,-0.053307760587471935
ACH-000252,-0.007200471515617424
ACH-000253,-0.010466862176162895
ACH-000255,-0.07526706270722107
ACH-000256,-0.11446914039827663
ACH-000257,-0.33754663415170466
ACH-000258,-0.2395420744638979
ACH-000259,-0.1531568159188518
ACH-000260,-0.11506154144716445
ACH-000261,-0.11589073691404705
ACH-000262,-0.25155639716488937
ACH-000263,-0.05469230912429
ACH-000264,-0.08194684544072403
ACH-000265,-0.10660324954457866
ACH-000266,-0.15602340499780293
ACH-000272,-0.12006353587478795
ACH-000274,-0.0762089303934563
ACH-000277,-0.05995504208089899
ACH-000278,-0.09664340853553012
ACH-000279,-0.07645429602463605
ACH-000280,-0.1850587110931892
ACH-000281,-0.2926133916525995
ACH-000288,-0.13110277819764302
ACH-000291,-0.023561151974195126
ACH-000293,-0.16191534644094147
ACH-000294,-0.025477061991993087
ACH-000295,0.07043493813635797
ACH-000296,0.013646755995585654
ACH-000302,-0.11476198988024018
ACH-000304,0.0775576153263776
ACH-000307,-0.19563364462794533
ACH-000308,-0.057517160202717015
ACH-000310,-0.19600652158574125
ACH-000311,-0.1433551001669906
ACH-000312,-0.07799107387420771
ACH-000315,0.12899554693683862
ACH-000316,-0.2568972877959756
ACH-000317,-0.026916383284373808
ACH-000318,-0.039227523033957885
ACH-000319,-0.15743980007474492
ACH-000320,-0.12882889984305942
ACH-000322,-0.25333815073945626
ACH-000323,-0.08849843437624635
ACH-000324,-0.03366704337423553
ACH-000329,-0.059866785391933776
ACH-000330,-0.2732398992208865
ACH-000331,-0.03210965929950775
ACH-000332,-0.04045831780808565
ACH-000334,-0.10500352466673983
ACH-000335,-0.038228651540497136
ACH-000336,-0.06405397932036032
ACH-000337,-0.13669768030617074
ACH-000338,-0.36414889614104573
ACH-000339,-0.055046824605417335
ACH-000341,-0.18132862084514692
ACH-000348,-0.08027966243086647
ACH-000350,-0.13147116228923905
ACH-000352,0.0025711355259888835
ACH-000356,-0.4647807510182164
ACH-000361,-0.10631796370203056
ACH-000362,-0.12704831808411188
ACH-000363,-0.05346429692280907
ACH-000364,-0.05887553885205595
ACH-000365,-0.18857049432509976
ACH-000366,-0.03462242261201666
ACH-000368,-0.19668177519259386
ACH-000374,-0.14567931034469056
ACH-000375,-0.27199299201123617
ACH-000376,-0.08288475927296066
ACH-000381,-0.2446093067823133
ACH-000383,-0.15054705620133105
ACH-000387,0.012272352053361434
ACH-000389,-0.1624425342555957
ACH-000390,0.015609880277662809
ACH-000393,0.03267381243249227
ACH-000395,-0.33162669216384
ACH-000396,-0.4541794857162169
ACH-000397,-0.2326134147579711
ACH-000401,0.06205651409532465
ACH-000402,-0.05342153187952341
ACH-000403,-0.1649788743315217
ACH-000404,0.18942177244903546
ACH-000406,-0.10401172381896824
ACH-000407,-0.13053502627608962
ACH-000408,-0.1737057629789086
ACH-000410,-0.0973642721898837
ACH-000411,-0.12471328030314426
ACH-000414,-0.1344119051218047
ACH-000415,-0.03252719355731678
ACH-000416,0.016438151071700775
ACH-000420,-0.04846299077072664
ACH-000421,-0.1033986594561268
ACH-000424,-0.006513767904138556
ACH-000425,-0.09967694007106312
ACH-000426,-0.30154302011747924
ACH-000427,-0.23224001508675926
ACH-000433,-0.12936330643662902
ACH-000435,0.11481805524384225
ACH-000436,-0.17909565813341227
ACH-000444,-0.14339541700649328
ACH-000445,-0.07142127561771165
ACH-000448,-0.08975047351965952
ACH-000450,-0.07779175266856275
ACH-000452,-0.0609377425077113
ACH-000454,0.3460817023616091
ACH-000458,0.0362903728375745
ACH-000459,-0.15777951929286518
ACH-000460,-0.13150301166116654
ACH-000461,-0.038117224503914915
ACH-000463,-0.4403603956123965
ACH-000464,-0.10788496221450196
ACH-000466,-0.1689275716910094
ACH-000467,-0.21381935541799024
ACH-000468,-0.17701206527873192
ACH-000469,-0.18596560783164784
ACH-000470,-0.1890725350178875
ACH-000471,-0.02028152268676183
ACH-000472,-0.12006000728350713
ACH-000473,-0.1046706751829648
ACH-000475,-0.0325078046777181
ACH-000476,-0.1057949116081949
ACH-000477,-0.09856114635799587
ACH-000479,-0.20532244703205468
ACH-000480,-0.10400623667959154
ACH-000481,-0.16106489174384958
ACH-000483,-0.2899149667604939
ACH-000484,-0.0875086287085506
ACH-000485,-0.09363979328265948
ACH-000486,-0.024090591022520137
ACH-000487,-0.047556825053980005
ACH-000488,-0.010435418127814443
ACH-000490,-0.138796739723731
ACH-000491,0.06278035464672513
ACH-000495,-0.11507193469510822
ACH-000496,-0.04283736693036692
ACH-000499,-0.16203497588446902
ACH-000500,-0.14751409218926884
ACH-000502,-0.11525109755909906
ACH-000503,-0.26549384056458325
ACH-000505,-0.2043897074558345
ACH-000507,-0.3402929015168341
ACH-000510,-0.14043405203456055
ACH-000511,-0.10665781457185626
ACH-000512,-0.3085892115390363
ACH-000516,-0.12577838727261625
ACH-000517,-0.19819373276794225
ACH-000518,-0.2294440203646731
ACH-000520,-0.22296386271012653
ACH-000521,0.12418135500082166
ACH-000522,-0.05217209179940355
ACH-000524,-0.1155470881855958
ACH-000527,-0.15347011213453784
ACH-000528,-0.08462373918668606
ACH-000537,-0.058565278510852414
ACH-000541,0.06664515631086165
ACH-000542,-0.1275752002504641
ACH-000544,-0.06798612817520018
ACH-000545,-0.2680980521857275
ACH-000547,0.07496810697576797
ACH-000548,-0.3182764693891657
ACH-000549,-0.07738285393267999
ACH-000550,-0.0953647310517103
ACH-000552,-0.12912388530651636
ACH-000556,-0.1643923648988328
ACH-000557,-0.2618478826005585
ACH-000569,-0.3777578056345461
ACH-000570,-0.032202262130022315
ACH-000571,0.0679536451356056
ACH-000573,-0.09714609587926186
ACH-000576,-0.006492739543270272
ACH-000579,-0.034273221211776166
ACH-000580,0.012346113041367129
ACH-000584,-0.242222144869298
ACH-000585,-0.13242518947011314
ACH-000588,-0.18944463275783
ACH-000589,-0.0921270892309902
ACH-000591,-0.2906590080106045
ACH-000593,-0.0013396885840348813
ACH-000600,-0.0814615550337002
ACH-000601,-0.1564224412526222
ACH-000605,-0.17734693608369095
ACH-000606,0.05736728297832554
ACH-000608,-0.2047546017048948
ACH-000614,-0.06996102324241835
ACH-000616,-0.04395198250560376
ACH-000618,-0.11252680562968144
ACH-000619,-0.09941385183518807
ACH-000620,-0.11518402528214125
ACH-000621,-0.18434831068101346
ACH-000622,-0.1657519342874386
ACH-000623,-0.17776426282244964
ACH-000624,-0.027677690868557103
ACH-000627,-0.2281463772629346
ACH-000630,-0.17395973558581798
ACH-000631,-0.4934743189435317
ACH-000632,-0.11242239378696144
ACH-000633,-0.11909735764260188
ACH-000637,-0.07573714718015395
ACH-000638,-0.123874962489456
ACH-000646,-0.13120617789271938
ACH-000647,-0.30336803015709074
ACH-000648,0.11925045946955315
ACH-000649,-0.16154008720719978
ACH-000651,0.031127338046584505
ACH-000652,-0.1181366256919988
ACH-000653,-0.1329837044246075
ACH-000657,-0.19229216239798733
ACH-000658,-0.113281468195512
ACH-000661,-0.2494714233948347
ACH-000662,-0.19885201538085734
ACH-000663,-0.21761223224690868
ACH-000665,-0.1004553386985065
ACH-000671,-0.0583560700721359
ACH-000672,0.0775474428663027
ACH-000673,-0.12700188927884498
ACH-000676,-0.0658728542380465
ACH-000677,-0.12623257581551742
ACH-000681,-0.0912458099455167
ACH-000683,-0.07390497298036837
ACH-000684,-0.25279355675475434
ACH-000688,-0.12579386242536186
ACH-000693,-0.03211955453510183
ACH-000694,-0.02751489170048519
ACH-000695,0.07025593651788871
ACH-000696,-0.11346692431389295
ACH-000697,-0.3734388170279898
ACH-000699,0.01197772597153805
ACH-000701,-0.03285394039351301
ACH-000706,-0.09373377244494673
ACH-000711,-0.07511883691295057
ACH-000713,-0.30677070142702784
ACH-000714,-0.4569529065867087
ACH-000718,-0.20600889295347571
ACH-000720,-0.18777240085352587
ACH-000721,-0.09543563300972514
ACH-000724,-0.2868924092077447
ACH-000725,-0.09361097054679524
ACH-000732,0.1351377608326511
ACH-000734,-0.09862830554484336
ACH-000735,-0.061750933144365285
ACH-000736,-0.14780302872864787
ACH-000738,-0.22265142415892647
ACH-000746,-0.03412218817857527
ACH-000747,0.008140746604940585
ACH-000748,-0.1185824708962922
ACH-000753,-0.1666268224637383
ACH-000756,-0.01085772964354568
ACH-000757,-0.2333246910049537
ACH-000758,-0.2930478532130168
ACH-000760,-0.14909557478335342
ACH-000762,-0.12905951090650195
ACH-000763,-0.0636844332655958
ACH-000764,0.07562066144309201
ACH-000765,-0.03596856034615092
ACH-000766,0.018687399262474026
ACH-000767,-0.138347603651605
ACH-000768,-0.011546650857604788
ACH-000769,-0.11215197480898947
ACH-000770,-0.12532199996125992
ACH-000771,-0.0920505217099736
ACH-000773,-0.12059582073856775
ACH-000776,0.12636477734775198
ACH-000777,-0.16713722283774465
ACH-000778,-0.052135445941010425
ACH-000781,-0.02437327049953408
ACH-000782,0.008915286767418434
ACH-000783,-0.2560469088984356
ACH-000784,-0.030187729386122963
ACH-000785,-0.16912685161472032
ACH-000787,0.031103494242873973
ACH-000788,-0.10509698972149027
ACH-000791,-0.15363896436399466
ACH-000792,-0.0820708446419428
ACH-000794,-0.2633991661971099
ACH-000796,-0.019143188715539747
ACH-000798,-0.1631252072637655
ACH-000799,-0.32922658127223065
ACH-000800,0.15946711733349667
ACH-000802,-0.18878753043527474
ACH-000804,-0.05076247752107329
ACH-000805,-0.08356077847269475
ACH-000809,-0.05460867012923662
ACH-000810,-0.12931601783882118
ACH-000811,-0.10254614719209136
ACH-000817,-0.230636575586255
ACH-000819,-0.09010691482620596
ACH-000820,-0.13648154524547865
ACH-000821,-0.07312915539197751
ACH-000822,-0.1484264086454407
ACH-000823,-0.22518030892861196
ACH-000824,-0.07054839975643909
ACH-000827,-0.2447304082875096
ACH-000829,-0.0645055309890277
ACH-000831,-0.1174981819900918
ACH-000832,-0.17538814933461766
ACH-000833,-0.06743042073220072
ACH-000834,-0.2398065452696089
ACH-000835,-0.08989015581397412
ACH-000836,-0.2309038364706096
ACH-000837,0.033593366781939075
ACH-000838,0.12576090457956954
ACH-000839,-0.26984442368100525
ACH-000840,-0.20246183546485347
ACH-000841,-0.19516739688071874
ACH-000843,-0.19564494648173744
ACH-000846,-0.09961720387011427
ACH-000847,-0.34219028970860765
ACH-000848,-0.011252242859574782
ACH-000849,-0.28116683701792666
ACH-000851,-0.14101636820953609
ACH-000855,-0.009384560533035843
ACH-000856,-0.2557326749962424
ACH-000858,-0.08122756365002087
ACH-000859,0.10441490946805122
ACH-000861,-0.17403709297726436
ACH-000862,-0.13915458207137538
ACH-000865,-0.1864404461227053
ACH-000866,-0.0009026388229651992
ACH-000867,-0.15124625676979814
ACH-000869,-0.15447278742704632
ACH-000872,0.0174028026234316
ACH-000873,-0.17260744705489953
ACH-000876,-0.17107902771769526
ACH-000878,0.23268171320877915
ACH-000880,-0.07196086925239728
ACH-000881,-0.18784097216804768
ACH-000882,-0.09093682496698216
ACH-000884,-0.15795477131082578
ACH-000885,-0.09958620579804776
ACH-000887,-0.15311892866577104
ACH-000889,-0.2007927282895167
ACH-000896,-0.2395236822899999
ACH-000898,0.005288043576143577
ACH-000900,-0.17034943198367744
ACH-000901,-0.05706673117631152
ACH-000905,-0.17164411651915967
ACH-000906,-0.10236608469897356
ACH-000907,0.010498813566359974
ACH-000910,-0.1540506303381568
ACH-000911,-0.14330302050232838
ACH-000912,-0.12401048431464112
ACH-000913,-0.03183762606348221
ACH-000915,-0.227048466117106
ACH-000916,0.09618470218445327
ACH-000917,-0.14457335051099193
ACH-000920,-0.1363505817495808
ACH-000921,-0.05476802449189895
ACH-000924,-0.07756403519525286
ACH-000926,-0.10846720562611847
ACH-000928,-0.11370431105149155
ACH-000929,0.015859529803995784
ACH-000932,-0.1348625276481361
ACH-000935,0.02184948104917622
ACH-000936,-0.16363328577092565
ACH-000937,-0.07298384107806942
ACH-000938,-0.17104150799834605
ACH-000939,-0.1638620391350233
ACH-000941,-0.029329600418200263
ACH-000943,-0.16317834693938302
ACH-000946,0.12295603530549434
ACH-000947,-0.03301374127343413
ACH-000948,0.004436162288495261
ACH-000950,-0.034371285717333784
ACH-000953,-0.18923983357043192
ACH-000954,-0.22580035154450376
ACH-000957,0.04914056903279737
ACH-000958,-0.0044621398063706035
ACH-000960,-0.032270233581602664
ACH-000963,0.022546850995576625
ACH-000968,-0.06709051962369783
ACH-000969,-0.15686424331569102
ACH-000972,-0.2206712822453788
ACH-000973,-0.08542690096588365
ACH-000974,-0.19192619590978927
ACH-000978,-0.17678271758074174
ACH-000984,-0.09008588982506628
ACH-000986,-0.012465796240589421
ACH-000988,-0.2602407593721429
ACH-000993,-0.05183712990497905
ACH-000994,-0.16231105275060673
ACH-000996,-0.21400076733000228
ACH-001001,-0.1757660803390963
ACH-001020,-0.16425765540980194
ACH-001028,-0.11336783196696773
ACH-001031,-0.3066431672252623
ACH-001038,-0.11141692830719276
ACH-001048,-0.12111528651277365
ACH-001050,-0.1743660278709806
ACH-001053,-0.1098249274794185
ACH-001054,-0.13732617037573122
ACH-001061,-0.26645503213937105
ACH-001067,-0.14911097601144624
ACH-001075,-0.4127304559786811
ACH-001096,-0.21475754134628847
ACH-001111,0.04072940874377926
ACH-001119,-0.30068334648285644
ACH-001128,-0.2501114489760839
ACH-001134,-0.1095329384829656
ACH-001151,-0.16228668303096813
ACH-001163,-0.05113107934893623
ACH-001164,-0.07338559913164792
ACH-001183,-0.24254676109807385
ACH-001192,-0.08582143776323363
ACH-001193,-0.0547769620529241
ACH-001196,-0.04549740660171623
ACH-001197,-0.12021300607135148
ACH-001205,-0.1199697211672368
ACH-001211,-0.1719143274055247
ACH-001212,0.006055728338960456
ACH-001228,0.009455112218658359
ACH-001232,-0.19452922667236786
ACH-001239,-0.08741284943611259
ACH-001270,-0.12343721390950885
ACH-001274,-0.021170572960703585
ACH-001275,-0.12940706054728082
ACH-001277,-0.13611626959744086
ACH-001278,-0.21272081661477776
ACH-001280,-0.14947526811150733
ACH-001283,-0.09354938870603033
ACH-001289,-0.1345440040390512
ACH-001300,-0.1718358201350168
ACH-001301,-0.038185418329629635
ACH-001302,-0.07717860057896461
ACH-001306,-0.1241434022295718
ACH-001318,0.03956246534057728
ACH-001322,-0.0808690331237827
ACH-001328,-0.12410090135820412
ACH-001332,-0.14785199878076885
ACH-001336,-0.19089204115757413
ACH-001346,-0.11312810155613187
ACH-001353,-0.10757940088287317
ACH-001354,-0.12473014858837905
ACH-001367,-0.27206703872554994
ACH-001368,-0.002739438940945924
ACH-001374,-0.12378281105496125
ACH-001377,-0.23845194061089725
ACH-001380,-0.12032129079332032
ACH-001391,-0.22601419587334734
ACH-001408,-0.003358841574493147
ACH-001430,-0.16368794135925674
ACH-001431,-0.22309468401908072
ACH-001450,-0.08268517842939628
ACH-001496,-0.021897483908803767
ACH-001500,-0.11293779323474537
ACH-001523,-0.10815683573968464
ACH-001532,-0.19813135273097185
ACH-001550,-0.0516489058409241
ACH-001552,-0.04317017271963617
ACH-001554,-0.15617081306938674
ACH-001654,-0.1859396898615464
ACH-001735,-0.07481290189215807
ACH-001736,-0.12116133120972868
ACH-001737,0.3841658223521564
ACH-001740,-0.02542665426233871
ACH-001745,-0.18947505091137512
ACH-001765,-0.041305547759366935
