,SH2D7 (646892)
ACH-000004,-0.10242867947231044
ACH-000005,-0.009904581614111087
ACH-000007,-0.3898737321161335
ACH-000009,-0.07581481802600927
ACH-000011,-0.035657563726802316
ACH-000012,0.07310573556322228
ACH-000013,-0.053464909024409264
ACH-000014,-0.07924201003028028
ACH-000015,-0.12902310887079074
ACH-000017,-0.01929886921212659
ACH-000018,-0.08162144655956237
ACH-000019,0.016974770288731903
ACH-000021,-0.027251207968310046
ACH-000022,-0.03823979111453103
ACH-000025,-0.04265265001502778
ACH-000028,-0.0008606896905733548
ACH-000030,-0.05122735489318435
ACH-000035,-0.01576158044416479
ACH-000036,0.15624669115490392
ACH-000037,-0.08717920008907715
ACH-000039,-0.1124812991428862
ACH-000040,0.10137351264321412
ACH-000041,0.05546857613484417
ACH-000042,-0.15489560132056526
ACH-000045,-0.13991145207160233
ACH-000047,-0.041840055135759
ACH-000052,0.13203895420656075
ACH-000053,0.01065120360792803
ACH-000054,-0.11262520941307487
ACH-000055,-0.009586415185398022
ACH-000060,-0.11668791342561399
ACH-000067,0.06813638364915339
ACH-000070,0.10335371530195858
ACH-000075,0.09879964959882806
ACH-000078,0.09044071230176916
ACH-000082,-0.048929407487009684
ACH-000085,-0.04158020909014008
ACH-000086,-0.10792607531236087
ACH-000087,-0.2333669469450067
ACH-000092,-0.15335289053567247
ACH-000095,-0.09605373382949564
ACH-000097,-0.07337452772454264
ACH-000098,0.07697518526599739
ACH-000099,-0.0847303717685633
ACH-000108,-0.2292344141018006
ACH-000113,-0.03856173855047385
ACH-000116,-0.2270630412220312
ACH-000118,-0.059995297927870964
ACH-000120,-0.03887172620288728
ACH-000123,-0.06365295684549925
ACH-000127,-0.0188321989927008
ACH-000128,-0.09034880010428904
ACH-000132,-0.007679412649927005
ACH-000133,-0.0018221077043891344
ACH-000137,-0.02941296149207638
ACH-000138,0.01934672598571731
ACH-000142,-0.10231822698095226
ACH-000143,-0.07808784489865077
ACH-000146,-0.14425984312456105
ACH-000148,0.023227121378185327
ACH-000150,0.05006921236145632
ACH-000152,0.13323160942519496
ACH-000153,-0.21115160001889305
ACH-000159,-0.026588962058809774
ACH-000160,0.04865499600174414
ACH-000163,-0.08429342989219091
ACH-000167,-0.1070480136652604
ACH-000168,-0.0956211284526697
ACH-000169,-0.014450628213530922
ACH-000178,-0.05425280608660468
ACH-000183,-0.041428010354089405
ACH-000188,0.0625703931840208
ACH-000189,-0.049948598763909134
ACH-000190,-0.1485587510385672
ACH-000198,-0.09178076067897907
ACH-000203,-0.5011225372846757
ACH-000204,-0.1009591114089244
ACH-000206,-0.17159288088035016
ACH-000207,-0.09471062287309966
ACH-000208,-0.29087065298672105
ACH-000210,-0.11028735040793453
ACH-000211,-0.08819034276517644
ACH-000215,-0.10990720195438362
ACH-000221,-0.1908867551261726
ACH-000222,0.07756423033223606
ACH-000223,-0.07853271253977981
ACH-000226,-0.056292592545364326
ACH-000227,-0.21132581758663085
ACH-000228,-0.05868419716180796
ACH-000231,-0.14004496772991848
ACH-000232,0.0059458936123608355
ACH-000233,0.03183532460987275
ACH-000234,-0.15960088448758591
ACH-000235,-0.12586767460212886
ACH-000237,-0.2202355381347207
ACH-000238,-0.09067405265480163
ACH-000242,-0.18318223303977524
ACH-000243,-0.06554352488546718
ACH-000244,0.07568173823222017
ACH-000246,0.1369336070313442
ACH-000248,-0.0274084839384955
ACH-000250,-0.009505405867203729
ACH-000251,0.12138401264899913
ACH-000252,-0.2369176309251155
ACH-000253,-0.0012841989156743903
ACH-000255,-0.1850798269934374
ACH-000256,-0.2222278979264856
ACH-000257,0.05977293829884465
ACH-000258,-0.252189614100024
ACH-000259,-0.05874621925312915
ACH-000260,-0.09441092444399367
ACH-000261,0.00699677187296752
ACH-000262,-0.11640519439441528
ACH-000263,0.02148277971483877
ACH-000264,-0.06265501193131452
ACH-000265,-0.1848483196564253
ACH-000266,-0.20378758278932624
ACH-000272,-0.03427243122940167
ACH-000274,-0.10782804541145063
ACH-000277,-0.003566174527483196
ACH-000278,-0.18955831966630696
ACH-000279,-0.20074372525491527
ACH-000280,-0.20803768600469355
ACH-000281,-0.09603940209248646
ACH-000288,0.045207938047487135
ACH-000291,-0.016537433041979032
ACH-000293,-0.1853649816190227
ACH-000294,0.05740796069608325
ACH-000295,-0.10760789969642694
ACH-000296,0.05963620036142125
ACH-000302,-0.1684393620368876
ACH-000304,0.09567159455236246
ACH-000307,-0.1948073855590844
ACH-000308,-0.09534035418796588
ACH-000310,-0.16827943176646273
ACH-000311,-0.1716229021945648
ACH-000312,-0.08226529471741294
ACH-000315,0.4377026499475665
ACH-000316,-0.028820062287533494
ACH-000317,0.026123095786528532
ACH-000318,-0.15555851956153152
ACH-000319,0.07403005611139042
ACH-000320,-0.10636017684607513
ACH-000322,0.057609488387996136
ACH-000323,0.00823022984951194
ACH-000324,-0.21881134215625567
ACH-000329,-0.05939555593535555
ACH-000330,-0.09421804671695763
ACH-000331,-0.15785479913975725
ACH-000332,-0.08741675426829823
ACH-000334,-0.07372065276672679
ACH-000335,-0.20704856291051013
ACH-000336,-0.19721841593563955
ACH-000337,-0.014106319081860037
ACH-000338,0.15740434029174274
ACH-000339,-0.0588564627955307
ACH-000341,-0.16118011522629347
ACH-000348,-0.03549441969180329
ACH-000350,-0.04616146148594431
ACH-000352,-0.17953145459610162
ACH-000356,0.03917584243292272
ACH-000361,0.07339554264005749
ACH-000362,0.05838682423688325
ACH-000363,-0.13979743454403282
ACH-000364,-0.1024484707872833
ACH-000365,-0.0745424494669361
ACH-000366,0.011108262388986571
ACH-000368,-0.2482994741095949
ACH-000374,0.02339957827075128
