,VAMP3 (9341)
ACH-000004,0.020326219681894585
ACH-000005,-0.035983357511979584
ACH-000007,0.032130243281039986
ACH-000009,0.028094696707331432
ACH-000011,-0.22430105779465975
ACH-000012,-0.021445295497313475
ACH-000013,0.03628633166889495
ACH-000014,0.21228628173483144
ACH-000015,-0.0066219064303438355
ACH-000017,-0.027127367025735444
ACH-000018,-0.13825111274457175
ACH-000019,0.16502388855989064
ACH-000021,-0.011885840150170834
ACH-000022,0.07510784071941408
ACH-000025,-0.046241021789028634
ACH-000028,0.09856920734790632
ACH-000030,0.051382375522036366
ACH-000035,-0.01482871770805849
ACH-000036,-0.07600186698149462
ACH-000037,-0.019534318975178527
ACH-000039,0.08205974137505209
ACH-000040,0.006894010227556792
ACH-000041,-0.02144046223480793
ACH-000042,0.03402755186907342
ACH-000045,0.056100949527766376
ACH-000047,0.11474518654923972
ACH-000052,0.09788517731631233
ACH-000053,0.023513429239885527
ACH-000054,-0.0600637541300467
ACH-000055,0.012610756739776558
ACH-000060,-0.11942608304447028
ACH-000067,-0.08329460845794029
ACH-000070,-0.10536540717196943
ACH-000075,0.08927323848470185
ACH-000078,0.035049207727111086
ACH-000082,-0.019739969966889412
ACH-000085,-0.19334244338601334
ACH-000086,0.021225402719087454
ACH-000087,0.040042467417771566
ACH-000092,-0.08938483866286592
ACH-000095,0.033028374724064995
ACH-000097,0.0497308539838007
ACH-000098,0.031124580013426918
ACH-000099,-0.013498295283211429
ACH-000108,-0.11238276187713288
ACH-000113,0.09185805010797096
ACH-000116,0.09246695242905058
ACH-000118,0.08561950586711005
ACH-000120,0.030200271888447018
ACH-000123,0.07253291456077328
ACH-000127,0.10826347400644222
ACH-000128,0.07468530411480769
ACH-000132,-0.010409037537823178
ACH-000133,-0.1064167235720291
ACH-000137,0.19010501766001026
ACH-000138,0.08436866460588781
ACH-000142,-0.027333189147039805
ACH-000143,0.04974235809118438
ACH-000146,0.11564661778402803
ACH-000148,0.044262801549547384
ACH-000150,-0.16491019416148034
ACH-000152,-0.06798513288945214
ACH-000153,0.005858490482801847
ACH-000159,0.033148895010489565
ACH-000160,0.08339774424043267
ACH-000163,0.06705530001636073
ACH-000167,0.1003566551929896
ACH-000168,-0.006984052288608956
ACH-000169,-0.011845187369483595
ACH-000178,-0.023401201575340296
ACH-000183,0.04348927107924696
ACH-000188,0.005554282457609252
ACH-000189,-0.0411881383463742
ACH-000190,0.05712952728711725
ACH-000198,0.14262503018672282
ACH-000203,-0.009653921031559577
ACH-000204,-0.07426681567878604
ACH-000206,0.01745537576346931
ACH-000207,0.0430239628488459
ACH-000208,0.12004780015542996
ACH-000210,-0.3090361629377659
ACH-000211,-0.005142443720871014
ACH-000215,-0.019616406951523804
ACH-000221,0.03490653452264812
ACH-000222,-0.005495581286918209
ACH-000223,-0.014427461711772187
ACH-000226,0.033542982405522684
ACH-000227,0.062305098273112036
ACH-000228,-0.01809827915654108
ACH-000231,0.004548818068825721
