,EHD2 (30846)
ACH-000004,-0.2544156629571073
ACH-000005,0.488100802279692
ACH-000007,-0.2524940532790616
ACH-000009,-0.06155694340446478
ACH-000011,0.04942647037572839
ACH-000012,-0.2235850518330403
ACH-000013,-0.05063368214660504
ACH-000014,-0.15702245093877082
ACH-000015,-0.1451225218137392
ACH-000017,0.01416775541320986
ACH-000018,-0.10370168576148484
ACH-000019,-0.002619747404978439
ACH-000021,-0.13973037450089335
ACH-000022,-0.15622333946829714
ACH-000025,-0.0006258625733033345
ACH-000028,-0.03420655876935435
ACH-000030,-0.08759251647722215
ACH-000035,-0.09555751123997007
ACH-000036,-0.013998328057239405
ACH-000037,-0.13117132800791348
ACH-000039,0.041770132552904765
ACH-000040,-0.050042109949374185
ACH-000041,-0.18098197991050916
ACH-000042,-0.07214560495157694
ACH-000045,-0.1119700355738234
ACH-000047,-0.2552614810697338
ACH-000052,-0.0977859900133977
ACH-000053,-0.16334134844864673
ACH-000054,-0.1938449701731122
ACH-000055,-0.11780216709400546
ACH-000060,-0.009815783607644851
ACH-000067,-0.053395885285936494
ACH-000070,-0.15926718261211156
ACH-000075,-0.05369873609036208
ACH-000078,-0.114763418067527
ACH-000082,-0.1499908096552007
ACH-000085,-0.04029436827695786
ACH-000086,-0.26974025742788144
ACH-000087,-0.12129113565206152
ACH-000092,-0.10117282261923252
ACH-000095,-0.02009728054004361
ACH-000097,-0.1054643846868852
ACH-000098,-0.19775507003620554
ACH-000099,0.08143082770008289
ACH-000108,-0.16162715938227984
ACH-000113,-0.09938236628150758
ACH-000116,-0.04258288425380286
ACH-000118,-0.007173597210409798
ACH-000120,-0.039416308971552974
ACH-000123,-0.007083614188283797
ACH-000127,0.00025873522680129585
ACH-000128,-0.2103818791490548
ACH-000132,0.01622775144297131
ACH-000133,0.0062686842886358965
ACH-000137,-0.2788948952624771
ACH-000138,-0.07017898515455602
ACH-000142,0.026550754394608415
ACH-000143,0.02274995910202044
ACH-000146,-0.09969542343702968
ACH-000148,-0.08471594629491305
ACH-000150,-0.05744971475117229
ACH-000152,-0.014097292003580245
ACH-000153,-0.3214694692193685
ACH-000159,-0.05478050228598055
ACH-000160,-0.10940611865075088
ACH-000163,-0.12483147769785588
ACH-000167,0.06906918153274587
ACH-000168,0.1791353989455226
ACH-000169,-0.032195765779326146
ACH-000178,-0.10548846910817683
ACH-000183,-0.1740019203755829
ACH-000188,0.0022732473495803217
ACH-000189,-0.0322007372216809
ACH-000190,-0.020940523564148758
ACH-000198,-0.0600558952862001
ACH-000203,-0.1677311251334095
