,EVI2B (2124)
ACH-000207,0.09164011516985043
ACH-000208,0.11960772922500483
ACH-000210,-0.044634912447422286
ACH-000211,0.02057026227077805
ACH-000215,0.09126383260339996
ACH-000221,0.02387057876676297
ACH-000222,0.09110463402530593
ACH-000223,0.059864918626157025
ACH-000226,0.06247628790329154
ACH-000227,0.005107099333723961
ACH-000228,0.010156583619447377
ACH-000231,0.047956495849308535
ACH-000232,0.08584973821885446
ACH-000233,0.14083209226601012
ACH-000234,0.03447076723674185
ACH-000235,0.045519632602892685
ACH-000237,0.1660582895800845
ACH-000238,0.0492332937559726
ACH-000242,0.006548280348120627
ACH-000243,0.030070669039660693
ACH-000244,0.07418984716446865
ACH-000246,0.11979381846257232
ACH-000248,0.05395846813186474
ACH-000250,0.02270954903575903
ACH-000251,0.3929569066658034
ACH-000252,0.2442110113823803
ACH-000253,0.049711101212967436
ACH-000255,0.034664922396961
ACH-000256,-0.09545857240173897
ACH-000257,0.0959320953938281
ACH-000258,0.05561093655608967
ACH-000259,0.112664113321054
ACH-000260,0.1698351512410164
ACH-000261,0.023092589296092748
ACH-000262,-0.06491664134459989
ACH-000263,0.030784873859336762
ACH-000264,0.0332911296650865
ACH-000265,0.15520381865463573
ACH-000266,0.1434682252954568
ACH-000272,0.0856656757208025
ACH-000274,-0.06510834325176988
ACH-000277,-0.009173363642894328
ACH-000278,0.02719295416380135
ACH-000279,0.05626303050346941
ACH-000280,0.11430021422894755
ACH-000281,0.11790795818932265
ACH-000288,-0.0543173245399161
ACH-000291,-0.0009282532202848347
ACH-000293,0.0006642016818641388
ACH-000294,0.09436349811222312
ACH-000295,0.2340898735190319
ACH-000296,-0.03618241020059945
ACH-000302,0.0067703711964745145
ACH-000304,-0.01875028426056253
ACH-000307,0.033644492429821836
ACH-000308,0.07079222921618579
ACH-000310,0.0769513324949379
ACH-000311,0.0639637086825402
ACH-000312,0.14784818136967767
ACH-000315,0.08899903109707305
ACH-000316,0.003283994617406803
ACH-000317,0.049467150167805465
ACH-000318,0.06682951752492933
ACH-000319,0.05304738244104445
ACH-000320,-0.01493244958904501
ACH-000322,0.1883736511877104
ACH-000323,0.029799117524251476
ACH-000324,-0.015172663688216096
ACH-000329,-0.01329907684841928
ACH-000330,0.14888928088251818
ACH-000331,0.09846804864057457
ACH-000332,0.057989276910056335
ACH-000334,0.04405445669659363
ACH-000335,0.2291214259108865
ACH-000336,0.0927304269586995
ACH-000337,0.10497891179159716
ACH-000338,0.2275360102647765
ACH-000339,0.04352180393188677
ACH-000341,0.11024880119268723
ACH-000348,-0.007840448065147844
ACH-000350,-0.02148897130826544
ACH-000352,0.03274502500755206
ACH-000356,-0.0173929646524151
ACH-000361,0.008012285880498009
ACH-000362,0.14453630989573615
ACH-000363,-0.0870207676924074
ACH-000364,0.0531747299862362
ACH-000365,0.02614466873812835
ACH-000366,0.1236264190324342
ACH-000368,0.11308410665675853
ACH-000374,0.10475580526305928
ACH-000375,0.012196625421596222
ACH-000376,0.046781696333700766
ACH-000381,0.02494122516442867
ACH-000383,0.03876964477842085
ACH-000387,0.029843020229097475
ACH-000389,0.1126839203115356
ACH-000390,0.11624839709138506
ACH-000393,-0.015987105325848683
ACH-000395,0.04459437282841903
ACH-000396,0.10534998853584547
ACH-000397,0.050058279931652364
ACH-000401,0.006683599040607644
ACH-000402,-0.02213851379719507
ACH-000403,0.07610822852402051
ACH-000404,0.04929859254590093
ACH-000406,0.11522758544110412
ACH-000407,0.10332411768269226
ACH-000408,0.12927522980134298
ACH-000410,0.09916974640428346
ACH-000411,0.060718564987076826
ACH-000414,0.09089714547292137
ACH-000415,0.0055078253588685365
ACH-000416,0.06290877245450473
ACH-000420,0.11038181541591346
ACH-000421,-0.030866980350604162
ACH-000424,0.0874421958004678
ACH-000425,0.0473762655581749
ACH-000426,0.1975374791757656
ACH-000427,-0.15183350708507395
ACH-000433,0.022310271698154024
ACH-000435,0.055161252177917536
ACH-000436,0.05431444275925031
ACH-000444,0.013039177540244805
ACH-000445,0.17351249904806992
ACH-000448,0.005503816471808865
ACH-000450,-0.015049091120867502
ACH-000452,-0.009011832128116608
ACH-000454,0.12390748956467082
ACH-000458,0.08071745803540581
ACH-000459,0.016549632722437237
ACH-000460,0.14868068352220662
ACH-000461,0.06295756632328281
ACH-000463,0.15374635065394435
ACH-000464,0.15437839819865998
ACH-000466,0.09507326276817572
ACH-000467,0.106089687900299
ACH-000468,0.09659596370941248
ACH-000469,0.04361533323026171
ACH-000470,0.1543262816399097
ACH-000471,0.14972101220877007
ACH-000472,0.06451569636405442
ACH-000473,0.1348774750424017
ACH-000475,0.07271541363367394
ACH-000476,0.12572745629700433
ACH-000477,0.2070198576189783
ACH-000479,-0.05676048838860383
ACH-000480,0.20151407371600866
ACH-000481,0.08528685359150946
ACH-000483,0.06252252992388367
ACH-000484,0.19798226889202933
ACH-000485,0.07892718837413996
ACH-000486,0.09455213411724776
ACH-000487,0.16065257462433655
ACH-000488,0.015400358928265356
ACH-000490,0.06560977037438337
ACH-000491,0.026600824255132452
ACH-000495,0.13698799511808868
ACH-000496,0.1338015506374009
ACH-000499,0.10969643654489987
ACH-000500,-0.11479204424029806
ACH-000502,0.07041414698098494
ACH-000503,0.11346774222492333
ACH-000505,0.022945497100243958
ACH-000507,-0.05920440445032196
ACH-000510,-0.00024306035946117404
ACH-000511,0.1148229612843036
ACH-000512,0.17110744044703005
ACH-000516,0.04470288164046481
ACH-000517,0.044491238596950484
ACH-000518,0.05497839293268022
ACH-000520,0.020726073344241657
ACH-000521,0.02859692466536073
ACH-000522,0.03968074270175676
ACH-000524,0.02629855155161157
ACH-000527,-0.043716954598575136
ACH-000528,0.05447044652492651
ACH-000537,0.04366723978589359
ACH-000541,0.17863104237775454
ACH-000542,0.07564867221693676
ACH-000544,0.07886284590860393
ACH-000545,0.08234454326947126
ACH-000547,0.1432348482458332
ACH-000548,0.01293534263884725
ACH-000549,0.049667868534349735
ACH-000550,0.038929795020824026
ACH-000552,-0.039479147321303115
ACH-000556,-0.00505402173139234
ACH-000557,0.12048918018932454
ACH-000569,-0.17847765932809562
ACH-000570,0.04889230183169633
ACH-000571,0.12806072291270926
ACH-000573,0.1510042033718012
ACH-000576,0.018798562028844
ACH-000579,0.12144305449681828
ACH-000580,0.08733193310723547
ACH-000584,0.106122633893369
ACH-000585,0.12591663120623126
ACH-000588,0.10937632458531646
ACH-000589,0.04818829765754962
ACH-000591,0.127312954152023
ACH-000593,-0.013190413807152595
ACH-000600,0.0346106133206571
ACH-000601,0.11169474370325863
ACH-000605,0.02551430938331009
ACH-000606,0.1255144036532147
ACH-000608,0.003958332540327359
ACH-000614,0.1062892001820775
ACH-000616,0.15467027143046394
ACH-000618,-0.06633593761854252
ACH-000619,0.14463577057704816
ACH-000620,0.07956098897945373
ACH-000621,0.037348848889736004
ACH-000622,0.14936294844739567
ACH-000623,0.0033893226203843265
ACH-000624,0.06104499396489064
ACH-000627,0.11735158214873903
ACH-000630,-0.0103142896005756
ACH-000631,0.2535331994744193
ACH-000632,0.032763281484288705
ACH-000633,0.02558694064001089
ACH-000637,0.0924144731021936
ACH-000638,0.16582765119805132
ACH-000646,0.028458626021032513
ACH-000647,-0.04458893734971299
ACH-000648,0.12915766832049108
ACH-000649,0.07389762049196079
ACH-000651,0.11778404973131415
ACH-000652,0.000373023399582342
ACH-000653,0.19034229152558504
ACH-000657,0.09326632798399373
ACH-000658,0.07480798117031535
ACH-000661,0.02536490042610655
ACH-000662,0.20333650231951247
ACH-000663,0.024316975653143263
ACH-000665,0.022801085737304112
ACH-000671,0.023455579028935025
ACH-000672,0.18640900274025385
ACH-000673,0.0797842418402928
ACH-000676,0.01700756137756229
ACH-000677,0.006182499766891668
ACH-000681,0.13723958532215674
ACH-000683,0.0620507306235916
ACH-000684,0.21742738836395284
ACH-000688,-0.06772943507370273
ACH-000693,0.07960006240718373
ACH-000694,0.13712549397430265
ACH-000695,0.10671917306872998
ACH-000696,0.05008396677241296
ACH-000697,-0.0841095311655392
ACH-000699,0.08399630560919012
ACH-000701,-0.003555443249724724
ACH-000706,0.03614814884946943
ACH-000711,0.034030302062127635
ACH-000713,0.03159611275952167
ACH-000714,0.04971206758143879
ACH-000718,0.07362510894414666
ACH-000720,0.07326219235353315
ACH-000721,0.08340815236685907
ACH-000724,-0.1671003031782187
ACH-000725,-0.029273233126364387
ACH-000732,-0.08695258630438782
ACH-000734,0.07549148642457057
ACH-000735,0.11999713998982366
ACH-000736,0.03042166861552137
ACH-000738,0.140289351962147
ACH-000746,0.11355245718915613
ACH-000747,-0.08577442222165711
ACH-000748,0.1032888227429326
ACH-000753,0.13072090370791434
ACH-000756,0.07981861474560895
ACH-000757,0.13944568532988194
ACH-000758,0.08842769055163377
ACH-000760,0.08692670020476619
ACH-000762,-0.003227356308446118
ACH-000763,0.00456360844399992
ACH-000764,0.1928892827815544
ACH-000765,0.11819444094521295
ACH-000766,0.1335475662158888
ACH-000767,0.031608727139498284
ACH-000768,0.010634981375574728
ACH-000769,-0.06505473819564955
ACH-000770,0.023668564435085124
ACH-000771,0.01504189003814629
ACH-000773,0.16012717838489934
ACH-000776,0.1626564402781758
ACH-000777,0.05021983494963747
ACH-000778,0.03883637686423043
ACH-000781,0.13846720483535474
ACH-000782,0.056604371954096525
ACH-000783,0.13989679623006582
ACH-000784,0.02732341261182452
ACH-000785,-0.035772663705825464
ACH-000787,0.1792374866994159
ACH-000788,0.09626768383715492
ACH-000791,-0.01813057095812499
ACH-000792,0.0571078945212739
ACH-000794,0.12410255119325553
ACH-000796,0.04979592182018469
ACH-000798,0.12350627005360895
ACH-000799,0.04608319676905445
ACH-000800,0.06733536960442886
ACH-000802,0.183341189376693
ACH-000804,0.07892837739664653
ACH-000805,0.08130378600794858
ACH-000809,0.015342478447910009
ACH-000810,-0.042021033360351866
ACH-000811,0.01441493931112761
ACH-000817,0.06470225142385541
ACH-000819,0.09389023297190703
ACH-000820,0.05001820166084201
ACH-000821,-0.02061313814994356
ACH-000822,0.04117058195297663
ACH-000823,0.04041421571672596
ACH-000824,0.18550698334129131
ACH-000827,0.047272415172753095
ACH-000829,0.06287023470451497
ACH-000831,-0.010283013715016278
ACH-000832,0.08976249777717624
ACH-000833,0.003149969676671509
ACH-000834,0.2536318394670561
ACH-000835,0.16482151998131694
ACH-000836,0.18413177733052674
ACH-000837,0.14359483743777116
ACH-000838,0.1759207732789609
ACH-000839,0.025483728963016504
ACH-000840,0.1527137567483327
ACH-000841,-0.09766285353956608
ACH-000843,0.02873707650102005
ACH-000846,0.1887417527996618
ACH-000847,0.109739042219548
ACH-000848,0.13075751738099411
ACH-000849,0.05713970734727716
ACH-000851,0.21463176936087167
ACH-000855,0.1379647683260508
ACH-000856,0.004192017384697706
ACH-000858,0.14978834108961833
ACH-000859,-0.14010901338423665
ACH-000861,0.14466165052339036
ACH-000862,0.12614948856395636
ACH-000865,0.0440880220786408
ACH-000866,0.07765403136770868
ACH-000867,0.050784328517406656
ACH-000869,0.010133833745090762
ACH-000872,0.08208507437821921
ACH-000873,0.06721982139184238
ACH-000876,0.038608166387669805
ACH-000878,0.2707981210900094
ACH-000880,0.06356619181863736
ACH-000881,0.09334807771214301
ACH-000882,0.1130392918494339
ACH-000884,0.033609054599310115
ACH-000885,0.053714893905028135
ACH-000887,-0.01801265655716995
ACH-000889,0.1200943017108322
ACH-000896,0.05741549845559168
ACH-000898,0.06207551622445767
ACH-000900,-0.02792350926419029
ACH-000901,0.08201537885975671
ACH-000905,0.03679989924666559
ACH-000906,-0.002646971191939724
ACH-000907,-0.0035606238089863664
ACH-000910,0.06731366103848788
ACH-000911,0.03670290661465195
ACH-000912,-0.010496255630742631
ACH-000913,-0.002154112840581949
ACH-000915,0.08796746833011182
ACH-000916,0.05907416331177536
ACH-000917,0.06785413868957849
ACH-000920,0.1933816092005308
ACH-000921,0.09828080467085533
ACH-000924,0.07072319310622772
ACH-000926,0.07120438253603459
ACH-000928,0.07002443030446606
ACH-000929,0.0009448068581014512
ACH-000932,0.05067183245121398
ACH-000935,0.13037547944862093
ACH-000936,-0.025745080966353757
ACH-000937,0.1202966561422015
ACH-000938,0.17324316470477558
ACH-000939,0.04464589793829659
ACH-000941,0.016704028603191017
ACH-000943,0.012416001460418413
ACH-000946,-0.10062102438407634
ACH-000947,-0.016779277645908173
ACH-000948,0.033717948615452624
ACH-000950,0.12105995131699092
ACH-000953,0.11472550477140488
ACH-000954,-0.4691664333045604
ACH-000957,-0.041398391652233815
ACH-000958,-0.01820647116014741
ACH-000960,0.08373623530196092
ACH-000963,-0.05679403282894295
ACH-000968,-0.0355874605976394
ACH-000969,0.08901065757500487
ACH-000972,-0.04462664362476639
ACH-000973,0.0536616155127422
ACH-000974,0.09864427595817833
ACH-000978,0.05199341421971598
ACH-000984,-0.13960276814329206
ACH-000986,0.01437318868323617
ACH-000988,0.010828993620913913
ACH-000993,0.0022908355876512113
ACH-000994,0.05753219121370792
ACH-000996,-0.11582405486693975
ACH-001001,0.07158541536245057
ACH-001020,-0.02213659401145173
ACH-001028,0.09875092632204513
ACH-001031,0.09223066438352348
ACH-001038,0.06987125964315373
ACH-001048,0.10545552521894956
ACH-001050,0.037773633304281344
ACH-001053,0.12149682247640245
ACH-001054,0.011694656079560809
ACH-001061,0.14842722799741306
ACH-001067,0.07327655207141605
ACH-001075,0.13743527589919569
ACH-001096,0.046477890760915186
ACH-001111,0.05660606953073871
ACH-001119,-0.1272726633048224
ACH-001128,-0.09924695609961996
ACH-001134,-0.027700071932375142
ACH-001151,0.028797093815278268
ACH-001163,-0.04391800726214326
ACH-001164,0.03060023136988527
ACH-001183,0.06295908287544158
ACH-001192,0.13220210730766396
ACH-001193,0.014768530838902703
ACH-001196,0.03765739037398698
ACH-001197,-0.06776637449605646
ACH-001205,0.13368389989875007
ACH-001211,0.06323495421679598
ACH-001212,0.017668596534312988
ACH-001228,0.11849867501581715
ACH-001232,0.05877792622973917
ACH-001239,0.0686186457696335
ACH-001270,0.2610003237985726
ACH-001274,0.12322085656797535
ACH-001275,0.10466226307262844
ACH-001277,0.20991197061189265
ACH-001278,0.018175844023730254
ACH-001280,0.03981704949930708
ACH-001283,0.0906451233885606
ACH-001289,0.08745615132521484
ACH-001300,0.2458101798473631
ACH-001301,0.026370195080756442
ACH-001302,0.04471649839735256
ACH-001306,0.1689009883037478
ACH-001318,0.04119629528370144
ACH-001322,0.07008398370775999
ACH-001328,0.058378455292559375
ACH-001332,0.10525923020967848
ACH-001336,0.17088160073019912
ACH-001346,0.02340564603284399
ACH-001353,0.06831879007982608
ACH-001354,0.06738273354880699
ACH-001367,0.09585764974148547
ACH-001368,0.11024494782434348
ACH-001374,0.32951934353436657
ACH-001377,0.08860921557608274
ACH-001380,0.012315552870558251
ACH-001391,0.15523525937440538
ACH-001408,0.008369173240793497
ACH-001430,0.14797419330498654
ACH-001431,0.13466316425673214
ACH-001450,0.06531682486287314
ACH-001496,0.048907828159437214
ACH-001500,0.04639910351142027
ACH-001523,0.07502447165245657
ACH-001532,0.13356266131200092
ACH-001550,0.09670404743197132
ACH-001552,-0.027080588898753002
ACH-001554,0.09346025878282188
ACH-001654,0.08410615576250208
ACH-001735,0.02858307743351478
ACH-001736,0.12508660602190988
ACH-001737,0.0948810859067233
ACH-001740,0.13967755106248755
ACH-001745,-0.01579368113509938
ACH-001765,0.015422202783546316
