,IL18BP (10068)
ACH-000279,-0.06270911461622662
ACH-000280,-0.011033491260529878
ACH-000281,-0.04512498596760338
ACH-000288,-0.05300810548836643
ACH-000291,0.021251126304043782
ACH-000293,-0.030562690887178477
ACH-000294,-0.13355827335882325
ACH-000295,-0.2335972115951961
ACH-000296,-0.10058966293013584
ACH-000302,-0.10109713444395603
ACH-000304,-0.08398177272138994
ACH-000307,0.06607841884954971
ACH-000308,-0.17524755401935185
ACH-000310,-0.12655586467330598
ACH-000311,0.02235008428740035
ACH-000312,-0.20998864592975994
ACH-000315,-0.15902958136289702
ACH-000316,-0.16888175058473215
ACH-000317,0.0010072572274521477
ACH-000318,-0.43030112583885577
ACH-000319,-0.11197551555553853
ACH-000320,-0.010084484602296785
ACH-000322,-0.19286043292270252
ACH-000323,-0.046054363378012934
ACH-000324,0.048509647803857726
ACH-000329,0.004238369910070371
ACH-000330,-0.12421905416417085
ACH-000331,-0.05430641342232122
ACH-000332,-0.18806833986673135
ACH-000334,-0.18951868227625868
ACH-000335,-0.3068557184375956
ACH-000336,-0.2395410685387384
ACH-000337,-0.16661506876059984
ACH-000338,0.10349648647304174
ACH-000339,-0.11110088212531304
ACH-000341,0.07362747816801248
ACH-000348,-0.067689803960737
ACH-000350,0.0221923997071562
ACH-000352,0.007881846584170758
ACH-000356,-0.14553787737990556
ACH-000361,-0.04276495901788134
ACH-000362,-0.060636470931001774
ACH-000363,0.012420776322531591
ACH-000364,-0.08506883180474778
ACH-000365,-0.07434101132600522
ACH-000366,-0.2806398070377397
ACH-000368,0.12474584384676242
ACH-000374,-0.17954530058820276
ACH-000375,-0.0687262593196318
ACH-000376,-0.10980625734276976
ACH-000381,-0.040602270254030924
ACH-000383,-0.08342976207683682
ACH-000387,-0.04356398190447242
ACH-000389,0.014522855868502356
ACH-000390,-0.01476662812451554
ACH-000393,-0.0920874880949435
ACH-000395,0.0657619952234295
ACH-000396,0.09444321616049524
ACH-000397,-0.11390831291182225
ACH-000401,-0.15354930879153594
ACH-000402,-0.1641514785896505
ACH-000403,-0.04531277183373812
ACH-000404,-0.16652325241947855
ACH-000406,-0.14950130510511056
ACH-000407,-0.1921882603871573
ACH-000408,-0.10972840386940937
ACH-000410,-0.0830750998261156
ACH-000411,-0.21274766783682567
ACH-000414,-0.014251474994559294
ACH-000415,-0.193698278225032
ACH-000416,0.00804428215671429
ACH-000420,-0.03826617041635076
ACH-000421,0.016554231773165427
ACH-000424,0.18421468457489934
ACH-000425,-0.09693756804027212
ACH-000426,0.1989551064664268
ACH-000427,-0.009408631393099862
ACH-000433,-0.23427166757024104
ACH-000435,-0.3713468075285255
ACH-000436,-0.09399273008063956
ACH-000444,-0.06991022249333631
ACH-000445,-0.1306256300605523
ACH-000448,-0.010808791703578692
ACH-000450,-0.032029531772266924
ACH-000452,-0.09678294125922196
ACH-000454,0.03477885931071751
ACH-000458,-0.0748833491250347
ACH-000459,0.1343114543446741
ACH-000460,-0.23208663068418425
ACH-000461,-0.34979600657688176
ACH-000463,-0.06037426209347666
ACH-000464,-0.08174789949101606
ACH-000466,-0.02449021059065792
ACH-000467,-0.014389771007307975
ACH-000468,0.004377882641089645
ACH-000469,-0.193159358850784
ACH-000470,0.03612844041969128
ACH-000471,-0.030076414270804982
ACH-000472,-0.042340180815221284
ACH-000473,-0.004970379396258373
ACH-000475,-0.005211637667033892
ACH-000476,-0.009182208087006672
ACH-000477,-0.07672924771360687
ACH-000479,0.11357232277921298
ACH-000480,0.08384129191406617
ACH-000481,-0.21812525866194166
ACH-000483,-0.03456738596414916
ACH-000484,0.013366940451929559
ACH-000485,-0.1323455031878514
ACH-000486,-0.1287144642213606
ACH-000487,-0.006613660202163878
ACH-000488,-0.008244676177056251
ACH-000490,-0.05715087635458856
ACH-000491,0.07519726909895008
ACH-000495,-0.051991026725835617
ACH-000496,-0.007513617845092369
ACH-000499,0.097861630622441
ACH-000500,-0.3569411765077918
ACH-000502,-0.10327715368874138
ACH-000503,0.06150878624150115
ACH-000505,-0.0482074750442222
ACH-000507,-0.107749267296381
ACH-000510,-0.030755658924802625
ACH-000511,-0.12492410321627336
ACH-000512,-0.29202076177097785
ACH-000516,-0.09805408124282136
ACH-000517,-0.0666184524183146
ACH-000518,0.02874178561878485
ACH-000520,-0.1258713129494049
ACH-000521,0.07631223460329266
ACH-000522,-0.022549712303589025
ACH-000524,-0.10842830445004656
ACH-000527,-0.15789315467395512
ACH-000528,-0.0975824288664558
ACH-000537,-0.1697337139116761
ACH-000541,-0.0635900823825204
ACH-000542,-0.10761433201604778
ACH-000544,-0.16615026498332408
ACH-000545,-0.16690904967276154
ACH-000547,-0.07121111236977894
ACH-000548,-0.16486834809217887
ACH-000549,-0.0845519787423605
ACH-000550,-0.017091222643692543
ACH-000552,-0.0023371856061052557
ACH-000556,-0.0023561874911604357
ACH-000557,-0.044518569931593095
ACH-000569,0.022902525436783637
ACH-000570,-0.09478715867255312
ACH-000571,-0.09832889385818712
ACH-000573,-0.042712812503281586
ACH-000576,-0.06556468687269172
ACH-000579,-0.057187918042742765
ACH-000580,-0.05076083195793143
ACH-000584,-0.08567264968676945
ACH-000585,-0.1767465385811516
ACH-000588,-0.17984605748141755
ACH-000589,-0.0645925858836787
ACH-000591,-0.1731910454119819
ACH-000593,-0.11102256242733136
ACH-000600,0.003390382304397194
ACH-000601,-0.026096848506199626
ACH-000605,0.0815508030994347
ACH-000606,0.03215537836684726
ACH-000608,-0.050761049922780965
ACH-000614,-0.12127578923684974
ACH-000616,0.007822766517571291
ACH-000618,-0.1847453753921126
ACH-000619,-0.0933101453656458
ACH-000620,-0.060810895190683126
ACH-000621,-0.1097423962272884
ACH-000622,-0.08064425595504728
ACH-000623,-0.10733437927664763
ACH-000624,-0.10692086964612653
ACH-000627,-0.06836840770493001
ACH-000630,-0.024398987787358845
ACH-000631,-0.265687190131618
ACH-000632,-0.09284451340391428
ACH-000633,-0.017624997542122867
ACH-000637,-0.17292943746101566
ACH-000638,-0.13797738896726613
ACH-000646,-0.2184903368149393
ACH-000647,-0.18242120351056004
ACH-000648,-0.022705317878360283
ACH-000649,-0.010946195343883415
ACH-000651,-0.10007859630998517
ACH-000652,-0.1846651726903775
ACH-000653,-0.17111943349306347
ACH-000657,-0.1156933592035874
ACH-000658,-0.10361685312687403
ACH-000661,-0.06829750952064463
ACH-000662,-0.36834387243374495
ACH-000663,-0.226697993419448
ACH-000665,-0.14867467965701356
ACH-000671,-0.0607829101228996
ACH-000672,-0.2148154484965512
ACH-000673,-0.04421563265813122
ACH-000676,-0.10443603356989077
ACH-000677,-0.0019471224246388969
ACH-000681,0.0031567883044221283
ACH-000683,-0.03301737253826218
ACH-000684,-0.05294864552509223
ACH-000688,-0.0013807817350490804
ACH-000693,-0.09948212386063136
ACH-000694,-0.09345374121053683
ACH-000695,0.06497134424199218
ACH-000696,-0.11689362980771313
ACH-000697,-0.02811648540467338
ACH-000699,-0.12254827612319688
ACH-000701,-0.034370962833074954
ACH-000706,-0.032125398933781864
ACH-000711,-0.04807788928766902
ACH-000713,-0.06048719805594691
ACH-000714,-0.0940139816562923
ACH-000718,0.007097804357201331
ACH-000720,-0.141142450520531
ACH-000721,0.004258537274474439
ACH-000724,-0.20269350533163435
ACH-000725,0.04512283316127561
ACH-000732,-0.04713762634996678
ACH-000734,-0.1729618857249217
ACH-000735,-0.1405180413431189
ACH-000736,-0.18224167401700245
ACH-000738,-0.03758801745635255
ACH-000746,-0.10312792117912548
ACH-000747,-0.17278815873642012
ACH-000748,-0.05536913504635483
ACH-000753,-0.011386800600564748
ACH-000756,0.00622896972659327
ACH-000757,0.10669684772657996
ACH-000758,-0.09034623912778562
ACH-000760,-0.05859959100530121
ACH-000762,-0.11982427211612393
ACH-000763,-0.042093652193356514
ACH-000764,0.0645803677689454
ACH-000765,-0.20561587012865373
ACH-000766,0.015358334304424771
ACH-000767,0.0773770993172473
ACH-000768,-0.007501296276422129
ACH-000769,-0.09448299025631528
ACH-000770,-0.13426452857207904
ACH-000771,-0.15215364602707349
ACH-000773,-0.12189762127029037
ACH-000776,0.0051299436727916675
ACH-000777,0.029497072690291136
ACH-000778,-0.4191809470464311
ACH-000781,-0.016497491939222356
ACH-000782,0.042733904048910414
ACH-000783,-0.10604644411846437
ACH-000784,-0.034559314922459436
ACH-000785,-0.07379381214064408
ACH-000787,0.03369779961186765
ACH-000788,-0.1194149210110016
ACH-000791,0.013892106142866529
ACH-000792,-0.10064922032536462
ACH-000794,-0.18393878794321994
ACH-000796,-0.07618681266263172
ACH-000798,-0.374246501829269
ACH-000799,-0.3103354773639301
ACH-000800,-0.15352496291695852
ACH-000802,-0.2607976528310452
ACH-000804,-0.2399657226225764
ACH-000805,-0.050185303362660055
ACH-000809,-0.09130007829740072
ACH-000810,-0.3635082617523049
ACH-000811,-0.013368005276948928
ACH-000817,-0.2451316740479553
ACH-000819,-0.17427655901967634
ACH-000820,0.13365068862272145
ACH-000821,-0.0977345416262604
ACH-000822,-0.07799502967374357
ACH-000823,-0.06323088952960898
ACH-000824,-0.07242403389821253
ACH-000827,-0.08155826462218027
ACH-000829,-0.2405460948907408
ACH-000831,-0.1803811776882436
ACH-000832,0.02513514725533092
ACH-000833,0.05514596726511882
ACH-000834,-0.18963622838069785
ACH-000835,0.0465989449374937
ACH-000836,-0.13126070262282374
ACH-000837,-0.08746111460425952
ACH-000838,-0.2520387718666476
ACH-000839,-0.3601855918193658
ACH-000840,-0.09228480755585962
ACH-000841,-0.2060730157974973
ACH-000843,-0.106296375849564
ACH-000846,0.06298425370915488
ACH-000847,0.08384142607737198
ACH-000848,-0.0904593003441438
ACH-000849,0.035610652639607984
ACH-000851,-0.08365199212382086
ACH-000855,0.08746733239297311
ACH-000856,-0.14483619688403945
ACH-000858,-0.021884179973317174
ACH-000859,-0.03449715600147992
ACH-000861,-0.20044030937534685
ACH-000862,-0.08121232793779015
ACH-000865,-0.18257231186535544
ACH-000866,-0.06328059886666933
ACH-000867,-0.008180854787818844
ACH-000869,0.0786689297536991
ACH-000872,-0.32735834093505617
ACH-000873,-0.005096777096154346
ACH-000876,-0.028695517656414708
ACH-000878,-0.011886882065478652
ACH-000880,-0.09055380890734907
ACH-000881,-0.026518071976731446
ACH-000882,-0.15766878801687065
ACH-000884,-0.05731972153186439
ACH-000885,-0.04873534628676943
ACH-000887,-0.02408449806736558
ACH-000889,0.003997850395940172
ACH-000896,-0.06664159295869629
ACH-000898,0.027178933707534214
ACH-000900,-0.324712281899022
ACH-000901,-0.21394867744982168
ACH-000905,-0.01577127255153529
ACH-000906,-0.13603579217238845
ACH-000907,0.07989027607320688
ACH-000910,-0.08702296996830587
ACH-000911,0.010817268883438114
ACH-000912,-0.11850342505804755
ACH-000913,-0.039284511721172616
ACH-000915,-0.00788898001277254
ACH-000916,-0.34819489922411195
ACH-000917,-0.12842350179095555
ACH-000920,0.050841241254665735
ACH-000921,-0.11082094383710298
ACH-000924,-0.028408817448733338
ACH-000926,-0.1015705677861833
ACH-000928,0.08121870156033989
ACH-000929,-0.26581456649979623
ACH-000932,-0.08610161962725693
ACH-000935,-0.0948758015174356
ACH-000936,-0.1647830366639344
ACH-000937,-0.010707087842269078
ACH-000938,-0.056643118429961774
ACH-000939,-0.20079528706453592
ACH-000941,-0.10048891450261063
ACH-000943,-0.10409384080234464
ACH-000946,-0.17248152924875376
ACH-000947,-0.02656573432631711
ACH-000948,-0.1878772612319717
ACH-000950,-0.19853581114630656
ACH-000953,0.03373587348572074
ACH-000954,-0.21316950144580168
ACH-000957,-0.30320200505910794
ACH-000958,-0.17968490946089494
ACH-000960,-0.06366617236129345
ACH-000963,-0.1138007434002256
ACH-000968,-0.1759337379648996
ACH-000969,0.027022874842032075
ACH-000972,0.04786948599890422
ACH-000973,-0.13964667782985726
ACH-000974,0.03912256205035842
ACH-000978,-0.270980853314662
ACH-000984,-0.1801754202728254
ACH-000986,-0.2264215439064071
ACH-000988,0.030235834814296838
ACH-000993,-0.04902628759225333
ACH-000994,-0.06877232367439085
ACH-000996,-0.21308936748538573
ACH-001001,-0.08227882007910944
ACH-001020,-0.13002245562313094
ACH-001028,-0.11127832518836048
ACH-001031,-0.09608406392918926
ACH-001038,-0.07325725600570726
ACH-001048,-0.12697434519707254
ACH-001050,-0.04272360392339005
ACH-001053,0.17418570587455068
ACH-001054,-0.05688178814438252
ACH-001061,-0.10189161018720916
ACH-001067,-0.1878674196248642
ACH-001075,0.12696161503865994
ACH-001096,0.060503316507301175
ACH-001111,0.02472474487564759
ACH-001119,-0.26194408441020545
ACH-001128,-0.08556766441271653
ACH-001134,-0.14429645637885538
ACH-001151,-0.1479491550721268
ACH-001163,0.02803718823359036
ACH-001164,-0.2099568600515421
ACH-001183,-0.03762470182684337
ACH-001192,0.018310120221328455
ACH-001193,-0.08486681701989716
ACH-001196,0.11068727204779637
ACH-001197,-0.036087283411408065
ACH-001205,-0.013988904642280971
ACH-001211,-0.2270826362287356
ACH-001212,0.10234855085126672
ACH-001228,0.05042358005329015
ACH-001232,0.06214895258522815
ACH-001239,-0.0036209975944645656
ACH-001270,0.007434198627333488
ACH-001274,-0.04713943848568202
ACH-001275,0.08174919609248424
ACH-001277,0.061176381497701125
ACH-001278,-0.21853949616379306
ACH-001280,0.021557728716388044
ACH-001283,-0.08172237500715772
ACH-001289,-0.0826012551757595
ACH-001300,0.01908740140078869
ACH-001301,0.04003258313522947
ACH-001302,0.04051014232448708
ACH-001306,-0.10124429863485612
ACH-001318,0.11851107739896605
ACH-001322,-0.06896399383068516
ACH-001328,-0.09545150492376407
ACH-001332,-0.04480429272711446
ACH-001336,-0.16659693634645728
ACH-001346,-0.11489338199864853
ACH-001353,0.031406774928930604
ACH-001354,-0.05936483303232865
ACH-001367,-0.1626316530781703
ACH-001368,-0.030358874754113724
ACH-001374,-0.2430043762475219
ACH-001377,-0.0776428266360569
ACH-001380,0.0305412270858526
ACH-001391,-0.08923628507363937
ACH-001408,0.048557104276094026
ACH-001430,0.2088519173687151
ACH-001431,-0.0812570123574875
ACH-001450,-0.03987402898837535
ACH-001496,-0.1520972145057816
ACH-001500,0.04839174718970523
ACH-001523,-0.0939583745059802
ACH-001532,-0.1378840515412931
ACH-001550,-0.15840485450475694
ACH-001552,-0.16397258784229965
ACH-001554,0.01714173468375517
ACH-001654,0.016098341970539342
ACH-001735,-0.12703869088308736
ACH-001736,-0.12802235802358294
ACH-001737,0.12097556947715413
ACH-001740,0.00111672219889271
ACH-001745,0.05274790856446464
ACH-001765,-0.07435631082117689
