,KLHL28 (54813)
ACH-000004,0.07669018870336547
ACH-000005,0.2200922695473231
ACH-000007,0.09394718784949553
ACH-000009,-0.11195255563776707
ACH-000011,0.034452425013921574
ACH-000012,0.0775204606329413
ACH-000013,0.08134297801540444
ACH-000014,-0.0533892898656546
ACH-000015,0.02051742880895577
ACH-000017,-0.019479260680133528
ACH-000018,0.03440548513351838
ACH-000019,-0.09353307370430587
ACH-000021,0.04141073866345872
ACH-000022,0.055598015228655054
ACH-000025,0.09812103694124928
ACH-000028,0.13103740698702016
ACH-000030,-0.0603627669880301
ACH-000035,0.040567465228955116
ACH-000036,-0.03147385037117725
ACH-000037,0.04225215867980051
ACH-000039,0.03428149148506969
ACH-000040,0.045906242793402816
ACH-000041,0.12796238733141535
ACH-000042,0.024893830719436936
ACH-000045,0.08822316731533572
ACH-000047,0.017875454729992468
ACH-000052,0.04319160263813652
ACH-000053,0.004892547266930088
ACH-000054,-0.030315059572247262
ACH-000055,0.057108321131948685
ACH-000060,-0.037523714445854735
ACH-000067,-0.0337516922692094
ACH-000070,-0.011122854660994663
ACH-000075,0.06262297274692219
ACH-000078,0.09727158300862372
ACH-000082,0.03678859498728145
ACH-000085,0.08941105037180627
ACH-000086,-0.1455508315214424
ACH-000087,0.029569425201252632
ACH-000092,0.01850265385326766
ACH-000095,0.06924187838591292
ACH-000097,-0.02394408712708266
ACH-000098,-0.022637699652375543
ACH-000099,0.05074163631797478
ACH-000108,0.07117214083028799
ACH-000113,0.08294751478850684
ACH-000116,0.061108116865951724
ACH-000118,0.0506391559040461
ACH-000120,-0.04593034009217927
ACH-000123,0.0049070626910577035
ACH-000127,-0.007218985592887998
ACH-000128,0.04701911928135703
ACH-000132,0.13350848575306334
ACH-000133,-0.03599963284908876
ACH-000137,0.009966490502634668
ACH-000138,0.03023156087400516
ACH-000142,-0.03819253336243608
ACH-000143,0.06565722213424317
ACH-000146,0.008120106444421075
ACH-000148,0.02643462929398805
ACH-000150,0.17000012489213032
ACH-000152,0.030436814541301944
ACH-000153,0.03879929495012485
ACH-000159,0.009589824646707948
ACH-000160,-0.051399877292046335
ACH-000163,-0.06844948092354815
ACH-000167,-0.26236537093358325
ACH-000168,0.02600927593228352
ACH-000169,0.03312872286558515
ACH-000178,0.062054175367125985
ACH-000183,-0.02495811286768093
ACH-000188,0.08260453750893157
ACH-000189,0.07226128670404103
ACH-000190,0.14819885601013988
ACH-000198,0.12246270846067167
ACH-000203,0.05180423186163172
ACH-000204,0.2715015000766356
ACH-000206,-0.06356248130681788
ACH-000207,-0.06066247505228919
ACH-000208,0.21327192523385236
ACH-000210,-0.09253892252726764
ACH-000211,-0.02559762861237666
ACH-000215,-0.01635815416870768
ACH-000221,-0.028292100442218294
ACH-000222,0.13166245829496248
ACH-000223,0.0785870487995757
ACH-000226,0.06493778410570619
ACH-000227,0.11140279587167712
ACH-000228,-0.031002506454009583
ACH-000231,0.04443639537939442
ACH-000232,-0.06655123547426091
ACH-000233,0.1385501085865904
ACH-000234,0.08122526630020846
ACH-000235,0.005598988312704431
ACH-000237,0.06549400494781561
ACH-000238,0.08335738503459535
ACH-000242,0.012465108114905185
ACH-000243,-0.01189994237552037
ACH-000244,0.2950016822085062
ACH-000246,0.05820126386748889
ACH-000248,-0.0019788414104261465
ACH-000250,0.0166107933489025
ACH-000251,0.18106084034600034
ACH-000252,0.02941877244344987
ACH-000253,0.08962789218243619
ACH-000255,0.035463457297336555
ACH-000256,-0.020757667965859268
ACH-000257,-0.07248619516870751
ACH-000258,0.20110825948824995
ACH-000259,0.06520507323232165
ACH-000260,0.038944530516494415
ACH-000261,-0.031717640504389286
ACH-000262,0.13731729303878573
ACH-000263,-0.1582152998469212
ACH-000264,-0.01724261920210791
ACH-000265,0.08949169823832079
ACH-000266,-0.01011306475110674
ACH-000272,0.005600208850886643
ACH-000274,0.0020527421003052075
ACH-000277,0.08552520701509701
ACH-000278,0.037007081277986
ACH-000279,-0.025605234671385788
ACH-000280,-0.000929635820490898
ACH-000281,0.11094334898476503
ACH-000288,0.011745603365679542
ACH-000291,0.017630929282862383
ACH-000293,0.09390805183433906
ACH-000294,-0.13291276784669553
ACH-000295,0.09974362925788803
ACH-000296,-0.0636072157344558
ACH-000302,0.08974635258764105
ACH-000304,-0.03157613658386505
ACH-000307,0.0019589153197016804
ACH-000308,0.021605897785907584
ACH-000310,-0.07053257298297567
ACH-000311,0.05272037668574482
ACH-000312,0.034363653160884064
ACH-000315,0.09922798575345228
ACH-000316,-0.04943408199195889
ACH-000317,-0.019005472795803863
ACH-000318,0.018688157675024998
ACH-000319,0.08345852428653823
ACH-000320,0.20829857887279127
ACH-000322,0.0327539877855181
ACH-000323,0.030403762777027894
ACH-000324,0.05603616223605667
ACH-000329,-0.0006887256345645428
ACH-000330,0.07081284898664934
ACH-000331,0.12051900292461465
ACH-000332,0.023069568561229468
ACH-000334,-0.056201153061068536
ACH-000335,-0.1232071231510561
ACH-000336,-0.03214567532342311
ACH-000337,0.14996277662041818
ACH-000338,0.2739972692802983
ACH-000339,0.010169497268472955
ACH-000341,-0.06864949290513081
ACH-000348,-0.06815108766040234
ACH-000350,0.05334668505599431
ACH-000352,0.01956173116250771
ACH-000356,0.0348686849626876
ACH-000361,0.06012026808115027
ACH-000362,-0.02903328518911643
ACH-000363,-0.003602794729517237
ACH-000364,0.03353626329999478
ACH-000365,-0.11324431330698866
ACH-000366,0.021320388708889425
ACH-000368,-0.021485630008582318
ACH-000374,0.08811600129920576
ACH-000375,0.16971004912134838
ACH-000376,0.048728648205521134
ACH-000381,0.008782620266533744
ACH-000383,-0.023423476665052054
ACH-000387,0.0410221338506884
ACH-000389,0.0709118723202406
ACH-000390,0.055983794280992524
ACH-000393,-0.0038999442605879343
ACH-000395,-0.006674313256999171
ACH-000396,-0.0033276975453785953
ACH-000397,0.1235926168604661
ACH-000401,-0.0061507113651234
ACH-000402,-0.0052817783051952024
ACH-000403,-0.03228498184595843
ACH-000404,-0.07321191178008386
ACH-000406,0.05377636370621015
ACH-000407,0.0365617186583396
ACH-000408,0.009105930903067341
ACH-000410,0.11787286236347233
ACH-000411,0.10058007074241093
ACH-000414,0.01582345080011261
ACH-000415,-0.0024628424330316546
ACH-000416,0.019567483750198674
ACH-000420,0.07882983726622315
ACH-000421,0.06992924517082544
ACH-000424,-0.009342912019597529
ACH-000425,0.04731000549442065
ACH-000426,0.018233309052964816
ACH-000427,-0.021308334269561927
ACH-000433,0.20440801633217692
ACH-000435,0.04824997032212099
ACH-000436,0.030567244824709912
ACH-000444,0.1431313772415417
ACH-000445,0.04109480727995666
ACH-000448,-0.017934644332804308
ACH-000450,0.014149225631545203
ACH-000452,0.0061136377436035345
ACH-000454,0.050645556299809866
ACH-000458,0.07123278645758664
ACH-000459,0.09726705968755277
ACH-000460,0.06291291896557863
ACH-000461,0.05514297829598098
ACH-000463,0.06427966125918141
ACH-000464,0.0801147582376233
ACH-000466,0.04419846438448533
ACH-000467,0.022061761777656102
ACH-000468,0.08699656544637947
ACH-000469,0.03649474663528697
ACH-000470,0.07151564944609287
ACH-000471,-0.0377578238291781
ACH-000472,-0.008846813262598473
ACH-000473,0.07536665201489999
ACH-000475,-0.013754780121818772
ACH-000476,0.07075080382679526
ACH-000477,0.06851762705255164
ACH-000479,-0.2525680535462081
ACH-000480,0.05056485040364673
ACH-000481,-0.04229658087859008
ACH-000483,0.03786188227630825
ACH-000484,0.0012577310622583064
ACH-000485,0.042931916923334534
ACH-000486,-0.05033288897096652
ACH-000487,0.07591636221336505
ACH-000488,0.06056437068106552
ACH-000490,0.06481668244160035
ACH-000491,-0.037676008776764316
ACH-000495,-0.09295942723821696
ACH-000496,0.2398598158397208
ACH-000499,0.01199867359638983
ACH-000500,0.1929029169000788
ACH-000502,0.06930043081862074
ACH-000503,0.05717057345971395
ACH-000505,0.12882573414070214
ACH-000507,0.06962942837211725
ACH-000510,0.037861520370804
ACH-000511,0.058824011296987375
ACH-000512,-0.024754633048213983
ACH-000516,0.01689805108286143
ACH-000517,0.034862236996853334
ACH-000518,0.0147875242236069
ACH-000520,0.0457470413594562
ACH-000521,0.0885105724450045
ACH-000522,0.09254718488938156
ACH-000524,0.04236925496604315
ACH-000527,0.04942499621724365
ACH-000528,0.03403775513192241
ACH-000537,0.16492402436352374
ACH-000541,0.005276970748033179
ACH-000542,0.0381771214659988
ACH-000544,0.02287371081758157
ACH-000545,0.023136770052267202
ACH-000547,-0.0020862234728045346
ACH-000548,0.08843953649649951
ACH-000549,0.024780852918322605
ACH-000550,0.045601723784430254
ACH-000552,0.026872184060283192
ACH-000556,0.034516160810013394
ACH-000557,-0.01746220180208006
ACH-000569,0.12575473013486688
ACH-000570,-0.024078897509977132
ACH-000571,-0.012989740845782149
ACH-000573,0.03020797441369885
ACH-000576,0.26214978662443505
ACH-000579,0.17718370532533376
ACH-000580,-0.02070281913999436
ACH-000584,-0.05007082265958293
ACH-000585,0.03599353220259933
ACH-000588,0.11506554710763428
ACH-000589,0.092063658266208
ACH-000591,0.06354790466586055
ACH-000593,0.05236484595118235
ACH-000600,0.053592006582335004
ACH-000601,0.058937090719120164
ACH-000605,0.16409221381730418
ACH-000606,0.0510059710442132
ACH-000608,0.022798866771166437
ACH-000614,0.12181665994426095
ACH-000616,0.09345294390083723
ACH-000618,0.05081330780357965
ACH-000619,0.033237684621398186
ACH-000620,0.003760656077288848
ACH-000621,0.04508307031186229
ACH-000622,-0.036502121888037885
ACH-000623,-0.001587029720684406
ACH-000624,0.05311593093311358
ACH-000627,-0.0023504267017818155
ACH-000630,0.07180898875978671
ACH-000631,0.14708425947288295
ACH-000632,-0.1188732311214826
ACH-000633,-0.002145966508996385
ACH-000637,0.1032921784271551
ACH-000638,0.13361416272863175
ACH-000646,0.09714193318348932
ACH-000647,0.05565270151680537
ACH-000648,0.011247286279408294
ACH-000649,0.03392188126249708
ACH-000651,0.09582021893259678
ACH-000652,0.14242841276887258
ACH-000653,0.13498935531820874
ACH-000657,0.06436330537205694
ACH-000658,0.025080116313267863
ACH-000661,0.07042365069123663
ACH-000662,0.22152156862488864
ACH-000663,0.14537416114559215
ACH-000665,-0.061122555554368026
ACH-000671,-0.0072480634190794325
ACH-000672,-0.036077099746803946
ACH-000673,0.11198114298925932
ACH-000676,0.023514896615533427
ACH-000677,0.02724280030433782
ACH-000681,-0.03639174572454447
ACH-000683,0.07193625339538624
ACH-000684,-0.002955478390983891
ACH-000688,0.06598241933617256
ACH-000693,0.0808339978054762
ACH-000694,0.07773895405533959
ACH-000695,-0.07302077969679319
ACH-000696,0.034940946263034935
ACH-000697,0.034678519331697834
ACH-000699,0.05423938208186058
ACH-000701,-0.006909536062541168
ACH-000706,0.03305036135933065
ACH-000711,-0.0063756474682737105
ACH-000713,-0.02402997186808881
ACH-000714,-0.039629204987003085
ACH-000718,-0.0878334680312483
ACH-000720,0.06773180341167684
ACH-000721,0.010191360849591729
ACH-000724,0.11080418834982256
ACH-000725,0.05528380260100247
ACH-000732,0.017009879109645666
ACH-000734,0.10522821871374888
ACH-000735,0.04481838454669968
ACH-000736,0.06960621739395892
ACH-000738,-0.031181242394922364
ACH-000746,-0.04609221763262053
ACH-000747,-0.012442756740809678
ACH-000748,-0.02495912347916735
ACH-000753,0.01590624999772154
ACH-000756,0.03670031081290709
ACH-000757,0.10195128855962604
ACH-000758,0.1446278481007924
ACH-000760,0.06447707497800974
ACH-000762,-0.09566095078119773
ACH-000763,0.07541515486671925
ACH-000764,0.2131908244382666
ACH-000765,-0.11110593314901834
ACH-000766,-0.02799845649906849
ACH-000767,0.11905397640316345
ACH-000768,0.12927301087310478
ACH-000769,-0.030263145034718664
ACH-000770,-0.03866478839416977
ACH-000771,0.12963354378949354
ACH-000773,-0.08869290347726243
ACH-000776,0.11510709123509087
ACH-000777,0.10895497081662993
ACH-000778,-0.0035875725365751006
ACH-000781,0.001305237198021341
ACH-000782,0.07393302722116746
ACH-000783,0.039328113803560716
ACH-000784,0.0470134019833423
ACH-000785,0.11389198248081148
ACH-000787,0.024805560879193184
ACH-000788,-0.05503267561230395
ACH-000791,-0.058993263277752526
ACH-000792,0.01630538498947686
ACH-000794,0.044041124139183783
ACH-000796,0.020230255694003985
ACH-000798,0.015597066114555637
ACH-000799,-0.0944685820368914
ACH-000800,0.013983402975212623
ACH-000802,0.027735486439387426
ACH-000804,-0.05988518984058274
ACH-000805,0.05040185746148604
ACH-000809,-0.019575363507334125
ACH-000810,-0.018246553001987763
ACH-000811,0.010431605952902
ACH-000817,0.037387406484886115
ACH-000819,0.04155616529458716
ACH-000820,-0.12461586657106274
ACH-000821,-0.016775232752853534
ACH-000822,0.026975564779782708
