,PF4 (5196)
ACH-000207,-0.07013746354023644
ACH-000208,-0.0456500681276666
ACH-000210,-0.2569637954840571
ACH-000211,-0.2983181061928189
ACH-000215,-0.30951050579244616
ACH-000221,-0.35605974604292484
ACH-000222,-0.3306629221331217
ACH-000223,-0.189546293894024
ACH-000226,-0.3365628058064514
ACH-000227,-0.17916930796426273
ACH-000228,-0.2944740503799659
ACH-000231,-0.309891660809582
ACH-000232,-0.3625981003634021
ACH-000233,-0.12163616627877075
ACH-000234,-0.2120899473177828
ACH-000235,-0.13438328430766072
ACH-000237,-0.3248935420536869
ACH-000238,-0.23277648550962274
ACH-000242,-0.07965578879401597
ACH-000243,-0.13687211282311126
ACH-000244,-0.06920867057554579
ACH-000246,-0.08264948142355873
ACH-000248,-0.2793005966341146
ACH-000250,-0.20324685234636947
ACH-000251,-0.5020299922815147
ACH-000252,-0.2912857001757712
ACH-000253,-0.3048069057305774
ACH-000255,-0.19660713354421708
ACH-000256,-0.06274059779347943
ACH-000257,-0.2319240470062291
ACH-000258,-0.232393821119298
ACH-000259,-0.15079575990522004
ACH-000260,-0.2000505173390863
ACH-000261,0.019451221899941126
ACH-000262,-0.2080236007134769
ACH-000263,-0.18662279783581887
ACH-000264,-0.2683143290323051
ACH-000265,-0.4151932080823367
ACH-000266,-0.2092405349225739
ACH-000272,-0.32842937483630674
ACH-000274,-0.20019818179845228
ACH-000277,-0.3407262109231497
ACH-000278,-0.2131424806734286
ACH-000279,-0.2264317151139045
ACH-000280,-0.13879879069193615
ACH-000281,-0.3400622387245927
ACH-000288,-0.18943341008068829
ACH-000291,-0.1626138657614538
ACH-000293,-0.3173065644763963
ACH-000294,-0.1875745933776446
ACH-000295,0.05778339566554321
ACH-000296,-0.33821769497106835
ACH-000302,-0.23062871943908603
ACH-000304,-0.2053084086429972
ACH-000307,-0.28630902883223514
ACH-000308,-0.17144334719249854
ACH-000310,-0.2963052989922713
ACH-000311,-0.16585858837761755
ACH-000312,-0.09098065158199756
ACH-000315,0.07029886820769518
ACH-000316,-0.4232625479499201
ACH-000317,-0.24909472263126586
ACH-000318,-0.30739297658903275
ACH-000319,-0.2722261799735724
ACH-000320,-0.2642809479151606
ACH-000322,-0.3511191747355383
ACH-000323,-0.2627258911686101
ACH-000324,-0.16753045576945505
ACH-000329,-0.2908161936114959
ACH-000330,-0.3729398158106596
ACH-000331,-0.3090844880615563
ACH-000332,-0.2411935802027563
ACH-000334,-0.06652744519459414
ACH-000335,-0.31819345398616833
ACH-000336,-0.11080565020795292
ACH-000337,-0.3391911635499543
ACH-000338,-0.3846993425887739
ACH-000339,-0.2995257589760252
ACH-000341,-0.3012298024821867
ACH-000348,-0.2831175228765298
ACH-000350,-0.386397908024701
ACH-000352,-0.2019571667195455
ACH-000356,-0.01993775009795145
ACH-000361,-0.3966132095517347
ACH-000362,-0.2851152125212359
ACH-000363,-0.1522852165886582
ACH-000364,-0.2731643677217914
ACH-000365,-0.2264722571309909
ACH-000366,-0.2450109391189456
ACH-000368,-0.3458795126560161
ACH-000374,-0.06508164877082419
ACH-000375,-0.07308916125151227
ACH-000376,-0.1929990036829755
ACH-000381,-0.31991280299846137
ACH-000383,-0.28616896388255564
ACH-000387,-0.28718855141191024
ACH-000389,-0.3203838061253739
ACH-000390,-0.2285106116916885
ACH-000393,-0.2332361293637006
ACH-000395,-0.19049906191913188
ACH-000396,-0.4169198422326321
ACH-000397,-0.34144235984122995
ACH-000401,-0.31926277644263285
ACH-000402,-0.3509791872373813
ACH-000403,-0.2605397676049594
ACH-000404,0.05245943651980122
ACH-000406,-0.2758091001473217
ACH-000407,-0.2505998213193481
ACH-000408,-0.20061065408676212
ACH-000410,-0.20413850127350375
ACH-000411,-0.19943699288957384
ACH-000414,-0.16084288666450586
ACH-000415,-0.4462955007080279
ACH-000416,-0.2987814367356405
ACH-000420,-0.1919734519751732
ACH-000421,-0.16683113547365608
ACH-000424,-0.3516840162635537
ACH-000425,-0.3717726903330021
ACH-000426,-0.06166582989592041
ACH-000427,-0.20469330457115015
ACH-000433,-0.3096815753890875
ACH-000435,-0.3976061443609649
ACH-000436,-0.2030375024437186
ACH-000444,-0.23765417527764374
ACH-000445,-0.14374599356672355
ACH-000448,-0.21121108685270146
ACH-000450,-0.21636930481030864
ACH-000452,-0.2040373265346313
ACH-000454,-0.2702079572929563
ACH-000458,-0.3065484898171619
ACH-000459,-0.1610562476766014
ACH-000460,-0.21180239942287168
ACH-000461,-0.2916742505161227
ACH-000463,-0.34884669734086265
ACH-000464,-0.09662294725706708
ACH-000466,-0.2623276740427811
ACH-000467,-0.1377549856705809
ACH-000468,-0.36834566129847696
ACH-000469,-0.2774920362703196
ACH-000470,-0.2443779988969911
ACH-000471,-0.3105064551835812
ACH-000472,-0.16091130264270448
ACH-000473,-0.16687009664917102
ACH-000475,-0.2417759805431894
ACH-000476,-0.2366547884591856
ACH-000477,-0.2440418739881098
ACH-000479,-0.26702643242372265
ACH-000480,-0.2966869340427719
ACH-000481,-0.3153360172972899
ACH-000483,-0.14743217520909155
ACH-000484,-0.05493030177599787
ACH-000485,-0.2681227503810336
ACH-000486,-0.14909924032595848
ACH-000487,-0.1833560468312806
ACH-000488,-0.1885172080276176
ACH-000490,-0.3197962669968663
ACH-000491,-0.2666416472849231
ACH-000495,-0.1477995412681744
ACH-000496,-0.30442462783082314
ACH-000499,-0.14731709506021667
ACH-000500,-0.3357871018677999
ACH-000502,-0.17413190814461954
ACH-000503,-0.3448969542092219
ACH-000505,-0.3173582900429673
ACH-000507,-0.2630608338902705
ACH-000510,-0.35308992932324484
ACH-000511,-0.2794399098210123
ACH-000512,-0.3302883079069555
ACH-000516,-0.16149655563465892
ACH-000517,-0.1740292481517027
ACH-000518,-0.27731144742628755
ACH-000520,-0.19201050862240365
ACH-000521,-0.1958272871130533
ACH-000522,-0.19398319175249215
ACH-000524,-0.2552852753128774
ACH-000527,-0.2050190608831997
ACH-000528,-0.27063904597010235
ACH-000537,-0.2510912201837021
ACH-000541,-0.6556294536263453
ACH-000542,-0.31639498871989113
ACH-000544,-0.33562015142696416
ACH-000545,-0.22916951695592344
ACH-000547,-0.3963423439624164
ACH-000548,-0.1703383683340996
ACH-000549,-0.4525054447754392
ACH-000550,-0.3010697155540957
ACH-000552,-0.4213025454788189
ACH-000556,-0.3648017262336343
ACH-000557,-0.21603880478144785
ACH-000569,-0.18514757254904632
ACH-000570,-0.3462800535300832
ACH-000571,-0.1124565578244528
ACH-000573,-0.1771820500660719
ACH-000576,-0.19453180771805065
ACH-000579,-0.43205746111476495
ACH-000580,-0.21172494216776105
ACH-000584,-0.2778661612653661
ACH-000585,-0.2526658625183238
ACH-000588,-0.2708811478380995
ACH-000589,-0.1711776069206021
ACH-000591,-0.21088258790999956
ACH-000593,-0.3149565313791426
ACH-000600,-0.33067451582793284
ACH-000601,-0.3277755846995232
ACH-000605,-0.03755987221418482
ACH-000606,-0.12382270978051275
ACH-000608,-0.31818661625352296
ACH-000614,-0.17516769807972207
ACH-000616,-0.4545866014702574
ACH-000618,-0.2483261432214686
ACH-000619,-0.2977509240197738
ACH-000620,-0.1761160346230011
ACH-000621,-0.2157412014329074
ACH-000622,-0.26692233427908263
ACH-000623,-0.30269880525786985
ACH-000624,-0.2816526734211895
ACH-000627,-0.28751577462100586
ACH-000630,-0.2316158433307427
ACH-000631,-0.27089709942898804
ACH-000632,-0.2184161241952346
ACH-000633,-0.09671145439942333
ACH-000637,-0.17884011175477202
ACH-000638,-0.3256054626028988
ACH-000646,-0.2111294817965456
ACH-000647,-0.26871775886126736
ACH-000648,-0.2802702928162879
ACH-000649,-0.2393456236204085
ACH-000651,-0.2573524901345073
ACH-000652,-0.18200986268448827
ACH-000653,-0.10652990674786247
ACH-000657,-0.24853000909577586
ACH-000658,-0.22057951211906693
ACH-000661,-0.2625198409670707
ACH-000662,-0.11397731268314865
ACH-000663,-0.12251278298493505
ACH-000665,-0.34213005991568995
ACH-000671,-0.19475225783693687
ACH-000672,-0.16496000299374625
ACH-000673,-0.2538404980918436
ACH-000676,-0.2210314290977893
ACH-000677,-0.12809020995065853
ACH-000681,-0.17743422756885066
ACH-000683,-0.24623968226933196
ACH-000684,-0.2600692647347433
ACH-000688,-0.19546283056282687
ACH-000693,-0.22384887587560315
ACH-000694,-0.2698386261294054
ACH-000695,-0.0390714451113997
ACH-000696,-0.2939906215387329
ACH-000697,-0.23224655937066654
ACH-000699,-0.2302199653477722
ACH-000701,-0.3736345512611001
ACH-000706,-0.22713369352497945
ACH-000711,-0.16126220519585405
ACH-000713,-0.3038981289611273
ACH-000714,-0.3425406260799652
ACH-000718,-0.22020939193636904
ACH-000720,-0.1984520973622657
ACH-000721,-0.21277130550168544
ACH-000724,-0.4245511796369238
ACH-000725,-0.20254101695015111
ACH-000732,-0.2295835890537012
ACH-000734,-0.19950082619783585
ACH-000735,-0.32033763464044696
ACH-000736,-0.3730181028998071
ACH-000738,-0.224255291604764
ACH-000746,-0.13914440840731612
ACH-000747,-0.2352707412206772
ACH-000748,-0.269743327401383
ACH-000753,-0.2459315329875185
ACH-000756,-0.07081198106463964
ACH-000757,-0.13263328274000846
ACH-000758,-0.06815369190898159
ACH-000760,-0.2841871535442022
ACH-000762,-0.21453160896871853
ACH-000763,-0.12813603252866498
ACH-000764,-0.20545371199943305
ACH-000765,-0.32198152226390786
ACH-000766,-0.20391840269009698
ACH-000767,-0.16686220248720976
ACH-000768,-0.18476871143292006
ACH-000769,-0.3186808760016184
ACH-000770,-0.4538014509680198
ACH-000771,-0.4582759060211117
ACH-000773,-0.2363948983097869
ACH-000776,-0.15533493809152527
ACH-000777,-0.4324157910920982
ACH-000778,-0.08085921106145222
ACH-000781,-0.24947917175308465
ACH-000782,-0.14657178396134585
ACH-000783,-0.3389349010296202
ACH-000784,-0.30681959382131624
ACH-000785,-0.1969343526869229
ACH-000787,-0.2543921400347248
ACH-000788,-0.2602917267395797
ACH-000791,-0.2068044617243214
ACH-000792,-0.20014267217218046
ACH-000794,-0.2897336160687827
ACH-000796,-0.28774706454932164
ACH-000798,-0.17143703251007614
ACH-000799,-0.10640992123996873
ACH-000800,-0.3158744318735827
ACH-000802,-0.23673998955968825
ACH-000804,-0.3704171672336101
ACH-000805,-0.21826443197116446
ACH-000809,-0.28803477147654205
ACH-000810,-0.3114025310832836
ACH-000811,-0.25524718882403485
ACH-000817,-0.21980084792783494
ACH-000819,-0.15821844097519175
ACH-000820,-0.3689184071427032
ACH-000821,-0.4139908719360015
ACH-000822,-0.09454004591631453
ACH-000823,-0.27045235093352865
ACH-000824,-0.3599453309738083
ACH-000827,-0.32897016613885155
ACH-000829,-0.27334957896975776
ACH-000831,-0.19431771551473287
ACH-000832,-0.3099673610829044
ACH-000833,-0.06795961217921584
ACH-000834,-0.22157122595877546
ACH-000835,-0.21477709756889912
ACH-000836,-0.1894602543508866
ACH-000837,-0.1194830644411413
ACH-000838,-0.12858533966422425
ACH-000839,-0.3939518025795343
ACH-000840,-0.28763769993717314
ACH-000841,-0.2442313005567333
ACH-000843,-0.25250508693421464
ACH-000846,-0.3889140636226047
ACH-000847,-0.34357088251676937
ACH-000848,-0.1800128585994221
ACH-000849,-0.2104455999090415
ACH-000851,-0.3769267135169509
ACH-000855,-0.4850269407362397
ACH-000856,-0.3160102565018499
ACH-000858,-0.25097117881326403
ACH-000859,-0.2875575205798868
ACH-000861,-0.26534113743815685
ACH-000862,-0.11933140749321068
ACH-000865,-0.430150312599488
ACH-000866,-0.18894687431250826
ACH-000867,-0.2539603572979783
ACH-000869,-0.17034033534752666
ACH-000872,-0.1581970886741878
ACH-000873,-0.33525134066253337
ACH-000876,-0.20513237624010205
ACH-000878,-0.07384533090063299
ACH-000880,-0.2294732829170373
ACH-000881,-0.2783668535351171
ACH-000882,-0.17341339770540865
ACH-000884,-0.3451613268927453
ACH-000885,-0.2985633960081113
ACH-000887,-0.2542448021962951
ACH-000889,-0.2247691139932877
ACH-000896,-0.3334470748122551
ACH-000898,-0.3890207252095367
ACH-000900,-0.2055059467454994
ACH-000901,-0.27519389530198635
ACH-000905,-0.19693965898865987
ACH-000906,-0.3879608766821848
ACH-000907,-0.2572432654040995
ACH-000910,-0.20446560130738148
ACH-000911,-0.344293114347021
ACH-000912,-0.20932553542146407
ACH-000913,-0.40304708118039506
ACH-000915,-0.27119750020510897
ACH-000916,-0.6283282172250014
ACH-000917,-0.4223336555946797
ACH-000920,-0.41403207435396144
ACH-000921,-0.26283896077965424
ACH-000924,-0.29979633213716106
ACH-000926,-0.1744825942634242
ACH-000928,-0.18738746408838472
ACH-000929,-0.2681205711495219
ACH-000932,-0.2812969037514265
ACH-000935,-0.14797804202855133
ACH-000936,-0.2959399715902288
ACH-000937,-0.17306822045893858
ACH-000938,-0.21956059253165344
ACH-000939,-0.047517959355956235
ACH-000941,-0.34384937393554604
ACH-000943,-0.2315720574143669
ACH-000946,-0.3165950657338389
ACH-000947,-0.18591746993271527
ACH-000948,-0.2880412489968688
ACH-000950,-0.4106790278806369
ACH-000953,-0.28094670178927683
ACH-000954,-0.6160885279669537
ACH-000957,-0.23404608467899546
ACH-000958,-0.3563619806692093
ACH-000960,-0.2318878503473689
ACH-000963,-0.26546503351428674
ACH-000968,-0.3596264347877543
ACH-000969,-0.4295822353289792
ACH-000972,-0.13393494838305675
ACH-000973,-0.2589571207404715
ACH-000974,-0.4208990784998519
ACH-000978,-0.179723591297371
ACH-000984,-0.20986964144524412
ACH-000986,-0.3688836384983717
ACH-000988,-0.2112631163443651
ACH-000993,-0.3150686318928983
ACH-000994,-0.19841265832590496
ACH-000996,-0.23386051836072855
ACH-001001,-0.2711995489046445
ACH-001020,-0.21971575638638985
ACH-001028,-0.2329930595121733
ACH-001031,-0.177262794634314
ACH-001038,-0.16089504336536942
ACH-001048,-0.3273723042865474
ACH-001050,-0.19416617028065386
ACH-001053,-0.20038024872056956
ACH-001054,-0.2595011440526586
ACH-001061,-0.3923278632183661
ACH-001067,-0.3773123254612648
ACH-001075,-0.3591842864252585
ACH-001096,-0.24930980879213824
ACH-001111,-0.16329396599991902
ACH-001119,-0.21501170936677536
ACH-001128,-0.2624505532048297
ACH-001134,-0.2595775022797417
ACH-001151,-0.24227311579437746
ACH-001163,-0.2168131503557932
ACH-001164,-0.25604103600051703
ACH-001183,-0.1665976745929824
ACH-001192,-0.4299471069029881
ACH-001193,-0.1807555849758487
ACH-001196,-0.3655530295890949
ACH-001197,-0.15323912108075302
ACH-001205,-0.33165046277286553
ACH-001211,-0.08510622693300209
ACH-001212,-0.20250416775175986
ACH-001228,-0.2641105497654788
ACH-001232,-0.27588883077535703
ACH-001239,-0.32891394775357113
ACH-001270,-0.11557422553519164
ACH-001274,-0.3207405665477564
ACH-001275,-0.1789362720652447
ACH-001277,-0.5579659523564671
ACH-001278,-0.12937671026917674
ACH-001280,-0.20172545345080486
ACH-001283,-0.2844417892618969
ACH-001289,-0.2192368284012928
ACH-001300,-0.0664268916761405
ACH-001301,-0.08110517358768073
ACH-001302,-0.40216506380169453
ACH-001306,-0.26274072674886073
ACH-001318,-0.3126153160447005
ACH-001322,-0.09001794453693876
ACH-001328,-0.3537712654676968
ACH-001332,0.07784723561553505
ACH-001336,-0.2498861494363497
ACH-001346,-0.17909650889386922
ACH-001353,-0.198237973952344
ACH-001354,-0.3013033283878852
ACH-001367,-0.16981611541664088
ACH-001368,-0.23063960705599254
ACH-001374,-0.3400048274897981
ACH-001377,-0.2740860169298229
ACH-001380,-0.20680266907466852
ACH-001391,-0.4116395833940747
ACH-001408,-0.12390520069652768
ACH-001430,-0.4383945425113727
ACH-001431,-0.1373496685122241
ACH-001450,-0.2816190945104265
ACH-001496,-0.14851462539534496
ACH-001500,-0.2296336189340693
ACH-001523,-0.3216146675267782
ACH-001532,-0.2120136890543612
ACH-001550,-0.2566647077066879
ACH-001552,-0.24725197150859435
ACH-001554,-0.2877228348679481
ACH-001654,-0.20127308007628547
ACH-001735,-0.20064548726649606
ACH-001736,-0.2539168391958199
ACH-001737,0.010493503478957188
ACH-001740,-0.15084386249337828
ACH-001745,-0.1986454814621608
ACH-001765,-0.18517130151929206
