,PDHB (5162)
ACH-000004,0.14348422689788298
ACH-000005,0.03339304996929093
ACH-000007,-0.0986517026890457
ACH-000009,-0.04306776854763604
ACH-000011,0.12023203770434475
ACH-000012,0.1085557257708884
ACH-000013,0.0022845919441554226
ACH-000014,0.0091446630408701
ACH-000015,0.22127778064242412
ACH-000017,0.06428156719840028
ACH-000018,0.10393847419963832
ACH-000019,-0.4043163654841836
ACH-000021,-0.004892919953703803
ACH-000022,0.03960822842929186
ACH-000025,-0.2706224735548287
ACH-000028,-0.7864002902854277
ACH-000030,0.1389366682141887
ACH-000035,0.15731651820034928
ACH-000036,0.12718729710326934
ACH-000037,-0.003050411123443809
ACH-000039,0.12345377293752027
ACH-000040,-0.05509606991885205
ACH-000041,0.2367156610097708
ACH-000042,0.04743214409960627
ACH-000045,0.061782577564758835
ACH-000047,-0.16019808900413293
ACH-000052,0.1701736178953869
ACH-000053,0.08094635579163655
ACH-000054,-0.03720122560603482
ACH-000055,0.14028638968551502
ACH-000060,-0.027704521054952018
ACH-000067,-0.2469032223994808
ACH-000070,-0.15625870245861365
ACH-000075,0.02243635799408747
ACH-000078,0.10551858257181294
ACH-000082,-0.06658828328742439
ACH-000085,0.11313959488904254
ACH-000086,0.07351482721018042
ACH-000087,-0.0862945933330308
ACH-000092,-0.08676798055530155
ACH-000095,-0.05363899067699339
ACH-000097,-0.016010344226740168
ACH-000098,-0.020615805390285062
ACH-000099,0.4997699350546943
ACH-000108,-0.17431228638833302
ACH-000113,-0.15387368416105926
ACH-000116,0.03709290678486722
ACH-000118,-0.28602311667944513
ACH-000120,0.17314149437848644
ACH-000123,0.10908297429061352
ACH-000127,-0.07872050467190174
ACH-000128,0.01589770738766819
ACH-000132,0.003833134780895568
ACH-000133,-0.17627678527573382
ACH-000137,-0.02218804444629326
ACH-000138,-0.21983551768075335
ACH-000142,-0.003070023600204432
ACH-000143,0.14688126191732773
ACH-000146,-0.031022427062337474
ACH-000148,-0.05788676738821676
ACH-000150,-0.014039497963386785
ACH-000152,0.025160147287735246
ACH-000153,-0.08321737274727188
ACH-000159,-0.01789293671597346
ACH-000160,0.07521596040340436
ACH-000163,0.014267348238377553
ACH-000167,-0.10696032182498126
ACH-000168,-0.013935957437168706
ACH-000169,-0.0844626029994495
ACH-000178,0.11105311363132793
ACH-000183,0.012854918268129293
ACH-000188,-0.13481942889448567
ACH-000189,-0.17876276493821794
ACH-000190,-0.07872645434242305
ACH-000198,-0.08209436035374311
ACH-000203,-0.3767760723465949
ACH-000204,0.2170328341578036
ACH-000206,-0.028692694670603043
ACH-000207,0.4586309594332809
ACH-000208,0.01217499910704258
ACH-000210,-0.08950759900638755
ACH-000211,0.009183331564609057
ACH-000215,-0.014214683009696631
ACH-000221,0.22247544357660992
ACH-000222,-0.11207975633263023
ACH-000223,0.03869158612270438
ACH-000226,0.06861109259218158
ACH-000227,0.09858592930587316
ACH-000228,-0.06370928177358673
ACH-000231,0.008775174481727502
ACH-000232,0.13493170745013072
ACH-000233,-0.10932386951064596
ACH-000234,-0.13808420533055055
ACH-000235,0.0616129694257453
ACH-000237,-0.05998595157013216
ACH-000238,-0.03796672490913363
ACH-000242,0.18777214084794708
ACH-000243,-0.028891279918160862
ACH-000244,-0.3221048357486382
ACH-000246,-0.19797611418506045
ACH-000248,0.05162593250622982
ACH-000250,0.1069704839583946
ACH-000251,-0.1346463337960297
ACH-000252,-0.2027715029089368
ACH-000253,-0.1339355035097988
ACH-000255,0.027455334863332518
ACH-000256,0.024016157049308432
ACH-000257,0.02728038091923951
ACH-000258,-0.2854745180944057
ACH-000259,0.06989647709428383
ACH-000260,0.01157814812352977
ACH-000261,0.010391186534521884
ACH-000262,-0.09197719779532124
ACH-000263,-0.005866169622233978
ACH-000264,-0.4288808800940712
ACH-000265,-0.1150573001849534
ACH-000266,0.024103365063774945
ACH-000272,-0.12199242457921375
ACH-000274,-0.004226475239443039
ACH-000277,-0.095776340372251
ACH-000278,-0.03169905033808617
ACH-000279,-0.022455275599395155
ACH-000280,0.15496731300673375
ACH-000281,0.034055030419193444
ACH-000288,-0.06750231487301342
ACH-000291,-0.03178797619902355
ACH-000293,0.031521604835886015
ACH-000294,0.2990254684203045
ACH-000295,0.13431709451838594
ACH-000296,-0.04058372564472375
ACH-000302,0.6864691401474088
