,THRAP3 (9967)
ACH-000150,-0.15066887277116436
ACH-000152,-0.13034717970926427
ACH-000153,0.1671197167816082
ACH-000159,-0.07478735635618493
ACH-000160,0.09237486416548812
ACH-000163,-0.0627228704246843
ACH-000167,0.5349261418635635
ACH-000168,-0.11428277783176563
ACH-000169,-0.11525276604555992
ACH-000178,-0.07508894628620072
ACH-000183,0.09644014105229212
ACH-000188,-0.02619385520029151
ACH-000189,-0.06389608379480438
ACH-000190,0.3210253688612761
ACH-000198,0.06882502725402742
ACH-000203,-0.06592168258161507
ACH-000204,-0.25430560555628684
ACH-000206,0.09676682126931416
ACH-000207,-0.2390989263231903
ACH-000208,-0.14527853346124225
ACH-000210,0.0592270783670539
ACH-000211,-0.0006018118423190848
ACH-000215,-0.012237001381578629
ACH-000221,-0.116021604194649
ACH-000222,0.043747319591958066
ACH-000223,-0.1619523283489227
ACH-000226,0.05647591604653394
ACH-000227,-0.1708198902646352
ACH-000228,-0.044147691876404604
ACH-000231,0.02592094792816463
ACH-000232,-0.025957055977195262
ACH-000233,-0.14182157932154096
ACH-000234,-0.16905496679407184
ACH-000235,-0.03175852683760573
ACH-000237,-0.1321736369380172
ACH-000238,-0.4476317447936108
ACH-000242,-0.14004973241689067
ACH-000243,-0.0792748219224876
ACH-000244,0.05934462983725568
ACH-000246,-0.09568067534452318
ACH-000248,-0.08918446306643278
ACH-000250,-0.08770433024680926
ACH-000251,0.2406524383125639
ACH-000252,0.0023737159361756216
ACH-000253,-0.05025629170686036
ACH-000255,-0.13880061461489596
ACH-000256,0.012344003028823521
ACH-000257,0.2262771289493384
ACH-000258,-0.03812276191044723
ACH-000259,-0.0884941964992633
ACH-000260,-0.2428408617041703
ACH-000261,-0.1046911078951267
ACH-000262,-0.10599966848112254
ACH-000263,0.3976886159908975
ACH-000264,-0.14322352583403725
ACH-000265,-0.1453326550029964
ACH-000266,0.2401874142725221
ACH-000272,-0.12070388395817598
ACH-000274,-0.2486145745208609
ACH-000277,0.0015236926538170718
ACH-000278,-0.22196925249398514
ACH-000279,-0.02445598521029214
ACH-000280,0.04581652190938297
ACH-000281,-0.2736922121148756
ACH-000288,-0.07843753097599025
ACH-000291,-0.2199197976463891
ACH-000293,-0.17294852460805665
ACH-000294,0.16506903729530178
ACH-000295,0.006361477744989908
ACH-000296,-0.03411180869387828
ACH-000302,-0.13305943748154306
ACH-000304,-0.2065066982887037
ACH-000307,-0.07391289137232887
ACH-000308,-0.03719241256899977
ACH-000310,0.0899263069637889
ACH-000311,-0.1991277646857777
ACH-000312,-0.051977610543889344
ACH-000315,-0.3763080673609566
ACH-000316,0.11848814576520245
ACH-000317,-0.1104135178223883
ACH-000318,-0.2505985558080494
ACH-000319,-0.029880308016494588
ACH-000320,-0.10382937710620464
ACH-000322,-0.09594135750271307
ACH-000323,-0.3304271083415988
ACH-000324,-0.22331438888769184
ACH-000329,0.15494267626837258
ACH-000330,-0.03924412920350633
ACH-000331,-0.5029267960951581
ACH-000332,0.06974196890533665
ACH-000334,-0.10960846341245706
ACH-000335,-0.09526671499318452
ACH-000336,0.29613870121394936
ACH-000337,-0.07672433682577337
ACH-000338,-0.12324915538492208
ACH-000339,-0.13833706496430698
ACH-000341,-0.086127233703499
ACH-000348,-0.05284730854713366
ACH-000350,-0.13477666157940688
ACH-000352,-0.4393061910966137
ACH-000356,-0.4932533530903428
ACH-000361,-0.06652658417454604
ACH-000362,0.10774052497885088
ACH-000363,-0.037923344206632514
ACH-000364,-0.37316517296458457
ACH-000365,0.0036185367620146947
ACH-000366,0.0042054468745670644
ACH-000368,-0.1383376003355568
ACH-000374,0.044531432731855065
ACH-000375,-0.09602885083598978
ACH-000376,0.020077461530233855
ACH-000381,0.08382862943559526
ACH-000383,-0.010130281086566979
ACH-000387,0.0439365953230789
ACH-000389,-0.1495263929834129
ACH-000390,0.13427748131797312
ACH-000393,-0.08142232218476603
ACH-000395,-0.10849744504953612
ACH-000396,-0.2921664179080725
ACH-000397,-0.23731286059615675
ACH-000401,-0.19943744948858907
ACH-000402,-0.1600968407586504
ACH-000403,-0.003669369992067017
ACH-000404,-0.2092531679395256
ACH-000406,0.03220211133985535
ACH-000407,-0.2768933235230853
ACH-000408,-0.19289305470428986
ACH-000410,0.04104613091838569
ACH-000411,-0.018846651169178514
ACH-000414,0.08139564598827896
ACH-000415,-0.19456677069426195
ACH-000416,0.11183891497555996
ACH-000420,-0.027930462021413367
ACH-000421,-0.0463009752375504
ACH-000424,-0.016506316425807292
ACH-000425,-0.15940114724612278
ACH-000426,0.2138020817609172
ACH-000427,-0.17352227497014133
ACH-000433,-0.002202048384155205
ACH-000435,-0.09544057153181243
ACH-000436,-0.22670260233381526
ACH-000444,0.004515143335245214
ACH-000445,-0.12350632145620385
ACH-000448,-0.2352562345243108
ACH-000450,-0.2549839601807709
ACH-000452,-0.07158188235020092
ACH-000454,-0.2958397920522874
ACH-000458,-0.1113760873088252
ACH-000459,-0.0021592896065494326
ACH-000460,-0.09299187512760387
ACH-000461,-0.16361225743781993
ACH-000463,0.055131474348710935
ACH-000464,-0.039227082415162776
ACH-000466,-0.1400482396896814
ACH-000467,-0.1765517079178585
ACH-000468,-0.15580096200779564
ACH-000469,-0.3052661480123208
ACH-000470,0.13838269427393488
ACH-000471,0.16501221362865673
ACH-000472,-0.0972853251832702
ACH-000473,0.027796629716583643
ACH-000475,0.043765620294427585
ACH-000476,0.15423252940155285
ACH-000477,-0.19876072100802225
ACH-000479,-0.017179430317484864
ACH-000480,-0.044900787111860414
ACH-000481,0.059268256981954974
ACH-000483,-0.08696981317734698
ACH-000484,0.05576874699910686
ACH-000485,-0.11891143734037048
ACH-000486,-0.07095107118852725
ACH-000487,-0.2458163370134196
ACH-000488,-0.2695787649979232
ACH-000490,-0.1761893856255295
ACH-000491,0.06444530235043779
ACH-000495,-0.08201559078819876
ACH-000496,0.037939698674638304
ACH-000499,-0.04273799692142445
ACH-000500,0.20567336134458186
ACH-000502,-0.3027992869591591
ACH-000503,-0.2577285660234232
ACH-000505,0.050377371336621436
ACH-000507,-0.1947211163014037
ACH-000510,-0.07181664387654496
ACH-000511,-0.14759112822803122
ACH-000512,-0.15430810703001174
ACH-000516,0.07834464081224438
ACH-000517,-0.08484366611790241
ACH-000518,0.19263459393381846
ACH-000520,-0.09872151498341253
ACH-000521,0.0760904394946729
ACH-000522,0.006873149129301782
ACH-000524,0.033498621701881164
ACH-000527,-0.06131717616168714
ACH-000528,0.013867728276366616
ACH-000537,-0.05188709265582051
ACH-000541,-0.3320974017319569
ACH-000542,0.09300030500682156
ACH-000544,-0.2997632892349065
ACH-000545,0.09583894799987934
ACH-000547,-0.3952899688605164
ACH-000548,-0.21147621683169515
ACH-000549,0.11461064519851864
ACH-000550,-0.03955125204083655
ACH-000552,-0.1984382898790924
ACH-000556,-0.1831374354188866
ACH-000557,0.13616860096366545
ACH-000569,0.09517281522555644
ACH-000570,0.20276401513436126
ACH-000571,0.007815113667621505
ACH-000573,-0.09993034440837303
ACH-000576,-0.252066810136076
ACH-000579,-0.07434757576653023
ACH-000580,0.12066093105720613
ACH-000584,-0.2248913062170569
ACH-000585,-0.17049283686835368
ACH-000588,-0.03865853802921205
ACH-000589,0.08403774434767156
ACH-000591,-0.05333743225950965
ACH-000593,0.07989715892029127
ACH-000600,-0.08992710521755068
ACH-000601,0.13168327530805934
ACH-000605,-0.1227421073036932
ACH-000606,-0.18343618270556133
ACH-000608,0.03818168806524122
ACH-000614,-0.012682272051704054
ACH-000616,0.08251872406709733
ACH-000618,-0.12174472568138965
ACH-000619,-0.25211012434069985
ACH-000620,-0.16068844408189828
ACH-000621,-0.19010134668355572
ACH-000622,-0.03590751361957128
ACH-000623,0.13010886866550184
ACH-000624,-0.0673682536444865
ACH-000627,0.011714296883843272
ACH-000630,0.060441952750869624
ACH-000631,-0.0834177047705599
ACH-000632,-0.09238328310877444
ACH-000633,-0.07916222193887193
ACH-000637,-0.04903227352104805
ACH-000638,-0.030014225275818693
ACH-000646,-0.1664542162762351
ACH-000647,-0.1137437861451133
ACH-000648,-0.10715155721040223
ACH-000649,0.018401458750381083
ACH-000651,0.06302711825981773
ACH-000652,0.0022322580180981254
ACH-000653,-0.010332950249320823
ACH-000657,-0.23651605343189144
ACH-000658,-0.12054018856426947
ACH-000661,0.059471069327646876
ACH-000662,-0.1786018527702021
ACH-000663,0.17902351415112158
ACH-000665,-0.08051932899557404
ACH-000671,-0.04104418098150845
ACH-000672,-0.04023881080474634
ACH-000673,-0.012676976784094756
ACH-000676,-0.11682263151876986
ACH-000677,0.13950185497699116
ACH-000681,-0.13085785549456386
ACH-000683,-0.22251987865189132
ACH-000684,-0.2645521484887535
ACH-000688,-0.04201525408436775
ACH-000693,-0.20018324604434376
ACH-000694,-0.19599009952043853
ACH-000695,0.013587724805619771
ACH-000696,-0.1508981728345812
ACH-000697,-0.2916736304863337
ACH-000699,-0.1038999208258921
ACH-000701,-0.15417954389942895
ACH-000706,0.035375278045261666
ACH-000711,-0.12026615625225864
ACH-000713,0.042697082658086166
ACH-000714,-0.3086299834809002
ACH-000718,0.17372166939339712
ACH-000720,-0.2881023125893735
ACH-000721,0.06479964190789098
ACH-000724,-0.06280689546495631
ACH-000725,-0.06396748391943195
ACH-000732,-0.10409043233362432
ACH-000734,-0.07562460421759347
ACH-000735,-0.06966984613034102
ACH-000736,-0.34532515442383743
ACH-000738,-0.13308548888774993
ACH-000746,0.05852638319752886
ACH-000747,-0.1202197183082602
ACH-000748,0.08291224616216022
ACH-000753,-0.09144237111597757
ACH-000756,-0.5492038474101384
ACH-000757,0.08391212816805156
ACH-000758,-0.02518928612765982
ACH-000760,0.031430201679653005
ACH-000762,0.08233734291016248
ACH-000763,-0.08159651735591622
ACH-000764,0.24409886911406406
ACH-000765,-0.04094453442128604
ACH-000766,0.2918309633570519
ACH-000767,0.004563520244733503
ACH-000768,-0.14918167027068724
ACH-000769,-0.11070458645847836
ACH-000770,0.06689480193384062
ACH-000771,-0.03011272614096301
ACH-000773,0.17477044178162102
ACH-000776,-0.14193509429792053
ACH-000777,0.12992196644649195
ACH-000778,-0.1411596371788739
ACH-000781,-0.13550550482268325
ACH-000782,-0.05513393163061195
ACH-000783,-0.056819572363554664
ACH-000784,-0.1757602677865796
ACH-000785,0.05518218807528743
ACH-000787,0.0071774362480501565
ACH-000788,-0.05387209018767774
ACH-000791,-0.2003386016381846
ACH-000792,-0.09109321247757032
ACH-000794,-0.3852660805950136
ACH-000796,0.030703412979892927
ACH-000798,0.117116229920374
ACH-000799,-0.0867758377670746
ACH-000800,0.030730657310041917
ACH-000802,-0.014386316763342675
ACH-000804,-0.02764873699631697
ACH-000805,0.002607801866634752
ACH-000809,-0.012534537612946787
ACH-000810,-0.18023441755801325
ACH-000811,-0.053179960973566
ACH-000817,-0.35317555035188336
ACH-000819,0.13428238321575708
ACH-000820,0.09171584369297164
ACH-000821,-0.00400670856942395
ACH-000822,0.06902408218846895
ACH-000823,-0.13928823623897035
ACH-000824,0.10262602982556457
ACH-000827,0.1086004356344672
ACH-000829,-0.2885989464122583
ACH-000831,-0.18298965857106966
ACH-000832,-0.2774004413705809
ACH-000833,0.19987761693941467
ACH-000834,-0.2534561094135566
ACH-000835,0.030947239059823998
ACH-000836,0.28761475179353624
ACH-000837,-0.20670006250843695
ACH-000838,0.005284575552807215
ACH-000839,-0.0660494625912723
ACH-000840,0.15132280515431026
ACH-000841,0.037200597636571735
ACH-000843,-0.2918115554060456
ACH-000846,-0.09981727312668474
ACH-000847,-0.4143938706132576
ACH-000848,-0.2611850486100877
ACH-000849,-0.2680953008633741
ACH-000851,-0.2298353560700097
ACH-000855,0.11747079292643685
ACH-000856,0.03534532925760708
ACH-000858,-0.041974445368994126
ACH-000859,0.15210661308056173
ACH-000861,-0.002579011831607021
ACH-000862,-0.01743145666369439
ACH-000865,-0.02412670082943015
ACH-000866,-0.06376547030060567
ACH-000867,0.10792997735411416
ACH-000869,0.04831190932291134
ACH-000872,-0.16916960264992115
ACH-000873,-0.17069152548266833
ACH-000876,0.09464950756107862
ACH-000878,0.23857105842195875
ACH-000880,-0.14502809017274132
ACH-000881,0.0586515892234858
ACH-000882,-0.17134085629678938
ACH-000884,-0.07715312524428082
ACH-000885,0.3388093112452686
ACH-000887,-0.22191018458907052
ACH-000889,-0.10805814444421424
ACH-000896,-0.1265274302959535
ACH-000898,-0.03528558957857489
ACH-000900,-0.008897231682936376
ACH-000901,0.02348717897002821
ACH-000905,-0.0905793679770917
ACH-000906,0.1540509933405464
ACH-000907,0.03146014138643246
ACH-000910,0.0004989715695675422
ACH-000911,-0.0938105984258685
ACH-000912,-0.25695966845285123
ACH-000913,-0.1080043225412889
ACH-000915,0.010574720785214256
ACH-000916,-0.3029856644614076
ACH-000917,-0.1442468193127188
ACH-000920,-0.32743524566524895
ACH-000921,-0.0750079285457663
ACH-000924,0.07244781927762706
ACH-000926,0.020067040664745784
ACH-000928,0.06378619398127372
ACH-000929,-0.2459237728207944
ACH-000932,0.04828532617945907
ACH-000935,0.014303362457664616
ACH-000936,-0.10181874401570594
ACH-000937,-0.2666211037707077
ACH-000938,-0.08184221450044714
ACH-000939,0.3101845121743079
ACH-000941,-0.0544925467117539
ACH-000943,-0.020395112631283883
ACH-000946,-0.1900325026581199
ACH-000947,-0.17383435346922765
ACH-000948,-0.14370101369283286
ACH-000950,0.05653900563201805
ACH-000953,-0.10720701144120416
ACH-000954,-0.2967065352900419
ACH-000957,-0.18309221955562
ACH-000958,-0.24968890074641414
ACH-000960,-0.03328232842179795
ACH-000963,-0.2238400315869286
ACH-000968,-0.004458118585191143
ACH-000969,-0.0865227625757736
ACH-000972,0.10531972472868296
ACH-000973,0.021006374300493527
ACH-000974,-0.0018548517737435948
ACH-000978,-0.15444300180775505
ACH-000984,-0.10520526693910308
ACH-000986,0.016713440351783466
ACH-000988,0.002029831415054069
ACH-000993,-0.042975418996491016
ACH-000994,-0.21465104692975234
ACH-000996,-0.06770888110636036
ACH-001001,-0.02785771153645038
ACH-001020,0.06482837212611481
ACH-001028,0.1077271556733276
ACH-001031,0.2310446753806649
ACH-001038,-0.026242282518171282
ACH-001048,0.02345140791427569
ACH-001050,-0.20545400679603898
ACH-001053,-0.3293883089128413
ACH-001054,-0.28054381213551705
ACH-001061,0.09834491204104126
ACH-001067,-0.03288178917026306
ACH-001075,0.036043523162150135
ACH-001096,0.07751570132032004
ACH-001111,-0.27863785003408537
ACH-001119,-0.13931567366334066
ACH-001128,0.5499542266409073
ACH-001134,-0.3053256329094146
ACH-001151,0.03028373135659908
ACH-001163,-0.04329581464392944
ACH-001164,-0.038161892276539086
ACH-001183,-0.04354554957764783
ACH-001192,-0.0006931307093347629
ACH-001193,-0.06181102215859952
ACH-001196,-0.20836970384400005
ACH-001197,-0.2549744145214113
ACH-001205,0.22145595246523533
ACH-001211,0.22014823886950405
ACH-001212,-0.07978801957454561
ACH-001228,-0.08000564452813948
ACH-001232,0.025595411491505446
ACH-001239,-0.1143967391062185
ACH-001270,0.0359978877262303
ACH-001274,-0.060232028651599975
ACH-001275,-0.211537564723678
ACH-001277,0.1558896644633948
ACH-001278,-0.06514482178583532
ACH-001280,-0.19001898947330065
ACH-001283,-0.09504557783179836
ACH-001289,-0.026994562785455343
ACH-001300,-0.07025644254379658
ACH-001301,-0.0582687777770922
ACH-001302,-0.1396200304753302
ACH-001306,-0.032687334136100546
ACH-001318,-0.14666691107510033
ACH-001322,-0.0996726942797664
ACH-001328,0.07728113255076535
ACH-001332,-0.0944104059944262
ACH-001336,-0.02008327407065696
ACH-001346,-0.1835004945845823
ACH-001353,-0.042317028038136535
ACH-001354,-0.2462072475098161
ACH-001367,-0.27495307251249057
ACH-001368,-0.0586420678255814
ACH-001374,-0.07413815177408492
ACH-001377,-0.2163931698643462
ACH-001380,0.01978303212263744
ACH-001391,0.056979342194519673
ACH-001408,0.05077968568506792
ACH-001430,-0.1258412438973561
ACH-001431,-0.02863120906053676
ACH-001450,0.2111044943970257
ACH-001496,0.12455137044455628
ACH-001500,0.16809144453547434
ACH-001523,0.09867769686798752
ACH-001532,-0.14810363038843316
ACH-001550,0.10018237085999712
ACH-001552,-0.03151825144001804
ACH-001554,-0.20457094174822066
ACH-001654,-0.0743703655263915
ACH-001735,0.04891314602252219
ACH-001736,-0.013627798282712936
ACH-001737,0.3271675270591765
ACH-001740,-0.2726196374079389
ACH-001745,-0.1775358806594366
ACH-001765,0.03940302888697944
