,ADIPOQ (9370)
ACH-000004,-0.08329458488524018
ACH-000005,-0.012613466176848923
ACH-000007,-0.07809567956781993
ACH-000009,-0.016368956667670926
ACH-000011,0.09626567299207513
ACH-000012,0.021907185359278502
ACH-000013,0.09266823690069416
ACH-000014,0.08657264729841631
ACH-000015,-0.01031226997007337
ACH-000017,0.027198236718096413
ACH-000018,-0.14429584630218473
ACH-000019,0.045812107629011035
ACH-000021,0.14320016390021945
ACH-000022,0.15582258667877655
ACH-000025,0.1338453678699504
ACH-000028,0.2333797524055072
ACH-000030,0.017653651917173455
ACH-000035,0.1685317138415116
ACH-000036,0.011033293344951298
ACH-000037,-0.033297517848875816
ACH-000039,-0.11563265936815476
ACH-000040,0.030936370481200605
ACH-000041,0.1641226294783113
ACH-000042,-0.12945593726758636
ACH-000045,0.13757683980755162
ACH-000047,0.08073357840679549
ACH-000052,0.07147901395347095
ACH-000053,0.05489645863788132
ACH-000054,0.034055605370871884
ACH-000055,0.10689062668265936
ACH-000060,-0.048078635326696775
ACH-000067,0.0982432390379522
ACH-000070,0.26069263912431395
ACH-000075,-0.02260234725094307
ACH-000078,0.1095107235384533
ACH-000082,0.16115554521291162
ACH-000085,-0.014810030974978497
ACH-000086,0.0503427146729281
ACH-000087,0.2648973631702163
ACH-000092,0.0847334758017955
ACH-000095,0.06391597194390818
ACH-000097,0.12299051761224415
ACH-000098,0.14397576253179653
ACH-000099,0.1361243233715965
ACH-000108,-0.03248110457398432
ACH-000113,0.06903016832279837
ACH-000116,-0.0424003106017213
ACH-000118,0.024555039419624117
ACH-000120,-0.06838032110350352
ACH-000123,0.009178882636816257
ACH-000127,0.08041012580601545
ACH-000128,0.009931208910685857
ACH-000132,0.14992593697575787
ACH-000133,0.1086269119047958
ACH-000137,-0.08962083421848932
ACH-000138,-0.005815927392470804
ACH-000142,0.10775733967670008
ACH-000143,-0.010465049740212302
ACH-000146,0.073640550039442
ACH-000148,0.16128408698785315
ACH-000150,0.07057138584683856
ACH-000152,0.15323156483108855
ACH-000153,0.4163773470417478
ACH-000159,0.0646176665910307
ACH-000160,0.1688302921039498
ACH-000163,0.10005147062324757
ACH-000167,0.2460094865079914
ACH-000168,0.06763346453776238
ACH-000169,0.1565049197232966
ACH-000178,0.08008807424250063
ACH-000183,0.03387187978256606
ACH-000188,0.21876057174705385
ACH-000189,0.013899851326377891
ACH-000190,0.11378772861309967
ACH-000198,0.10769649122308422
ACH-000203,0.4932130617153776
ACH-000204,0.21347514116492647
ACH-000206,0.23652162906321844
ACH-000207,-0.040175638949033636
ACH-000208,0.24183117854141326
ACH-000210,-0.1991126752818752
ACH-000211,0.12177777084217245
ACH-000215,0.146524865246269
ACH-000221,-0.02147765859510986
ACH-000222,0.040970562659357085
ACH-000223,0.08925625364705371
