,TBX15 (6913)
ACH-000004,-0.07486290616595875
ACH-000005,-0.13433954527697767
ACH-000007,-0.006075427482575852
ACH-000009,-0.05039982408185625
ACH-000011,-0.007659553388420956
ACH-000012,-0.02961605130905636
ACH-000013,-0.10089013121569143
ACH-000014,-0.017274181980479753
ACH-000015,-0.1284955423518853
ACH-000017,0.0012013111521414644
ACH-000018,-0.1710656705938467
ACH-000019,0.02301373687989068
ACH-000021,-0.0980024106807758
ACH-000022,-0.07323184509789787
ACH-000025,-0.1731114865218537
ACH-000028,-0.20848805295144476
ACH-000030,-0.173323949720795
ACH-000035,-0.2503726022906297
ACH-000036,0.10104615167020203
ACH-000037,-0.15265660681013282
ACH-000039,0.204728960499902
ACH-000040,-0.10015491752515272
ACH-000041,0.04601218961025273
ACH-000042,0.0009891453048842217
ACH-000045,-0.14980330604879258
ACH-000047,-0.08349970804618592
ACH-000052,-0.15544246451583216
ACH-000053,-0.025852397721023542
ACH-000054,-0.09983361135637032
ACH-000055,0.14847936835959033
ACH-000060,-0.03284334264004005
ACH-000067,-0.08224890670968156
ACH-000070,-0.12719883282733405
ACH-000075,-0.04716705422523765
ACH-000078,-0.10348568626593976
ACH-000082,-0.0887935545623586
ACH-000085,0.1286229081285551
ACH-000086,0.002315285542594396
ACH-000087,-0.3864122747850465
ACH-000092,-0.12307282290450425
ACH-000095,-0.054150499536692334
ACH-000097,-0.05473200450967679
ACH-000098,-0.11081671335515493
ACH-000099,-0.016296328330444112
ACH-000108,0.0547056196666288
ACH-000113,-0.07487203313778601
ACH-000116,0.008991908777123563
ACH-000118,-0.14022664486187594
ACH-000120,0.08990067372652298
ACH-000123,-0.060672974925188736
ACH-000127,0.001047963326724059
ACH-000128,-0.13828412135100865
ACH-000132,-0.19188312340650804
ACH-000133,-0.12728235944275304
ACH-000137,-0.2501148470208092
ACH-000138,0.03199083008585486
ACH-000142,-0.2008922556708702
ACH-000143,0.09795782696785822
ACH-000146,-0.04039261156119923
ACH-000148,-0.01638250050668839
ACH-000150,-0.15236718783788278
ACH-000152,-0.18864304502910373
ACH-000153,-0.01853494268399056
ACH-000159,-0.10644428058803992
ACH-000160,-0.05468454674437812
ACH-000163,-0.13052879073398985
ACH-000167,-0.25774062860597197
ACH-000168,-0.0398596382476598
ACH-000169,-0.2010895068410136
ACH-000178,-0.08032236804797521
ACH-000183,-0.06460704851257837
ACH-000188,-0.10836925778052044
ACH-000189,-0.244793812685956
ACH-000190,0.003916744125567811
ACH-000198,-0.07641009209109663
ACH-000203,0.29467314367602754
ACH-000204,-0.12621784023960195
ACH-000206,-0.21233433152040926
ACH-000207,-0.2695953078397641
ACH-000208,-0.07892101276364487
ACH-000210,0.23463990332963455
