,PCDHGA1 (56114)
ACH-000004,0.16665039760869912
ACH-000005,-0.038887629608339136
ACH-000007,-0.08641964485571603
ACH-000009,-0.1256114575105132
ACH-000011,0.04037742748211958
ACH-000012,-0.068872184942725
ACH-000013,-0.00332698492888396
ACH-000014,0.01862388188631932
ACH-000015,-0.20717473696598807
ACH-000017,-0.004053604400120851
ACH-000018,0.14223446715184626
ACH-000019,-0.09796356375791113
ACH-000021,-0.022124428041639367
ACH-000022,-0.15404380310789506
ACH-000025,0.0524848711815063
ACH-000028,-0.033984383337663106
ACH-000030,-0.018434083375481043
ACH-000035,-0.06135919171241554
ACH-000036,0.15727335211804308
ACH-000037,-0.1390918325654864
ACH-000039,-0.18381859159696934
ACH-000040,0.0206702630167976
ACH-000041,-0.08035964662562191
ACH-000042,-0.10516232293273968
ACH-000045,0.06100855055386518
ACH-000047,0.007494097339398002
ACH-000052,-0.1297514079588281
ACH-000053,-0.06602353664871123
ACH-000054,-0.039495764877772815
ACH-000055,0.09027174721212826
ACH-000060,0.02416875241778016
ACH-000067,-0.05914394200585649
ACH-000070,0.01085863583305773
ACH-000075,0.0707194579541304
ACH-000078,-0.07679331927703179
ACH-000082,0.06971047115700996
ACH-000085,-0.08891779211945793
ACH-000086,-0.05249668281249525
ACH-000087,-0.08199924551368333
ACH-000092,0.028110507819713998
ACH-000095,0.04688170372735223
ACH-000097,0.05843283334026957
ACH-000098,0.04898162890282273
ACH-000099,-0.017819078406367296
ACH-000108,-0.038215805124338115
ACH-000113,0.008941980216794558
ACH-000116,-0.05568814153096873
ACH-000118,0.008319355405873481
ACH-000120,0.0357522797741743
ACH-000123,-0.037007242663678164
ACH-000127,0.091027008629945
ACH-000128,-0.07151479867247755
ACH-000132,0.010489079132932505
ACH-000133,0.04621542346876527
ACH-000137,-0.02651073691748997
ACH-000138,0.06482677756370181
ACH-000142,0.021474462441605
ACH-000143,-0.04392942366621975
ACH-000146,-0.03159366486498104
ACH-000148,0.05926986029395957
ACH-000150,-0.24178948392035116
ACH-000152,-0.09943319229863257
ACH-000153,0.1245277223677624
ACH-000159,-0.1191232124922101
ACH-000160,-0.0463088094310402
ACH-000163,-0.12590904089696062
ACH-000167,-0.08885227700723759
ACH-000168,0.025936899256848896
ACH-000169,0.0024062519071102423
ACH-000178,-0.1076085409607822
ACH-000183,0.004049655025611
ACH-000188,-0.05388683406580233
ACH-000189,-0.16914087965449592
ACH-000190,-0.17744690473823047
ACH-000198,-0.039771137590936666
ACH-000203,0.18322035464995928
ACH-000204,-0.08089064212258006
ACH-000206,0.039593806402189034
ACH-000207,0.0970940878609445
ACH-000208,0.0383325743281202
ACH-000210,-0.16283757308449234
ACH-000211,-0.07947781177852073
ACH-000215,0.06245596572672346
ACH-000221,-0.22938786555462845
ACH-000222,0.004497066350465842
ACH-000223,-0.09781882304733104
ACH-000226,-0.06698784115157276
ACH-000227,-0.12685077819263335
ACH-000228,-0.04548979489452674
ACH-000231,0.020450985504810358
ACH-000232,-0.03657040284258799
ACH-000233,-0.0905514143437078
ACH-000234,-0.059875774509470785
ACH-000235,-0.05001777733851544
ACH-000237,-0.007555196466138056
ACH-000238,0.007271237256295413
ACH-000242,0.10737226057553063
ACH-000243,-0.09373932812500857
ACH-000244,0.030804908547090577
ACH-000246,0.13471806037606648
ACH-000248,-0.03913982562506158
ACH-000250,-0.07382454113688215
ACH-000251,-0.12465371651693875
ACH-000252,0.03921633556396293
ACH-000253,-0.09457421901980713
ACH-000255,0.017205639558277298
ACH-000256,0.05275587538089506
ACH-000257,-0.12045682420968057
ACH-000258,0.05000685452628178
ACH-000259,0.018691068805273492
ACH-000260,-0.06874030768614756
ACH-000261,-0.034562505166266244
ACH-000262,-0.1237421886906768
ACH-000263,-0.04884096238822799
ACH-000264,-0.04128319503455507
ACH-000265,-0.07073680304812491
ACH-000266,-0.0072023089042842735
ACH-000272,-0.04842738511727525
ACH-000274,-0.014765858903359153
ACH-000277,0.08844850358864614
ACH-000278,0.12572774941681633
ACH-000279,-0.09265494516188276
ACH-000280,-0.029140629726389693
ACH-000281,0.18632100088244186
ACH-000288,-0.0068093150953502475
ACH-000291,-0.013626342954923496
ACH-000293,-0.019271313006340586
ACH-000294,-0.05489905926530394
ACH-000295,0.10808830869227233
ACH-000296,0.04939671091494506
ACH-000302,-0.023483323089117568
ACH-000304,-0.05574194001259043
ACH-000307,0.03766669184703249
ACH-000308,-0.06988076569117943
ACH-000310,-0.10717049391165268
ACH-000311,0.15506964272662718
ACH-000312,0.1150725756953994
ACH-000315,0.1080425639300908
ACH-000316,0.02967507015543357
ACH-000317,-0.054759223773776115
ACH-000318,0.036935833357932366
ACH-000319,-0.0010425477325923028
ACH-000320,0.17805698470554646
ACH-000322,0.124004130280932
ACH-000323,0.0008382306704732589
ACH-000324,-0.06897498123136375
ACH-000329,0.011465122680284826
ACH-000330,-0.06316031945741392
ACH-000331,-0.0642127212243518
ACH-000332,-0.05724634555639733
ACH-000334,0.17999056426798798
ACH-000335,0.14074912968436026
ACH-000336,-0.18547270396711005
ACH-000337,-0.1896383473118712
ACH-000338,-0.07560400323231964
ACH-000339,-0.050547860071657236
