,CYTIP (9595)
ACH-000004,-0.021226533163252684
ACH-000005,0.11549062625399616
ACH-000007,-0.23907463769958234
ACH-000009,-0.13377112191479631
ACH-000011,-0.030723573839191637
ACH-000012,-0.09273228348465196
ACH-000013,-0.07686986143506501
ACH-000014,-0.023552897217931697
ACH-000015,-0.10656883374133663
ACH-000017,-0.05298582869806706
ACH-000018,-0.02999876094206629
ACH-000019,-0.0946234681551105
ACH-000021,0.06389321413970737
ACH-000022,-0.06582233302423357
ACH-000025,0.062024119022556765
ACH-000028,0.002393728739846959
ACH-000030,-0.0908033721340846
ACH-000035,0.03555161514130833
ACH-000036,0.03913708259388042
ACH-000037,-0.015853061170826226
ACH-000039,-0.14053080109598692
ACH-000040,0.03306509505176647
ACH-000041,-0.1063863897664412
ACH-000042,0.03855366086435702
ACH-000045,0.026745588289119816
ACH-000047,-0.0667441396590781
ACH-000052,-0.057883723242941325
ACH-000053,-0.052412079134393635
ACH-000054,-0.06732816372479106
ACH-000055,-0.016361924582975244
ACH-000060,-0.09946697916988913
ACH-000067,-0.011048077951737937
ACH-000070,0.06991631806080381
ACH-000075,-0.0353377424481966
ACH-000078,0.028664139196210137
ACH-000082,0.06903160312859807
ACH-000085,-0.14888787789617616
ACH-000086,-0.026540309481227427
ACH-000087,-0.05073821838955146
ACH-000092,-0.13784668107545694
ACH-000095,-0.20609845270960314
ACH-000097,0.01618900378653034
ACH-000098,-0.030273406098793195
ACH-000099,-0.0011767841458925142
ACH-000108,-0.004913577927374728
ACH-000113,-0.10776082936398684
ACH-000116,-0.0786334346740272
ACH-000118,0.040945217707649854
ACH-000120,-0.0294369908714473
ACH-000123,-0.14795671538468344
ACH-000127,-0.07676790624857584
ACH-000128,-0.1530143097088272
ACH-000132,-0.0660935665351214
ACH-000133,-0.030265927424895294
ACH-000137,-0.005701768202340645
ACH-000138,0.014395469392689863
ACH-000142,-0.0203465621413629
ACH-000143,-0.0954619807113372
ACH-000146,-0.11948151857427053
ACH-000148,-0.03293843004370608
ACH-000150,-0.11561142271096657
ACH-000152,-0.03528913902861417
ACH-000153,0.08754252171039267
ACH-000159,-0.08209521826201305
ACH-000160,0.009173291302555543
ACH-000163,-0.08053104682301315
ACH-000167,0.0963249888845065
ACH-000168,0.037398129135709814
ACH-000169,-0.0842424531632013
ACH-000178,-0.0805744066267322
ACH-000183,0.004049323316490707
ACH-000188,0.005878295403635036
ACH-000189,-0.07069562453826797
ACH-000190,-0.04820400728234834
ACH-000198,-0.13391347607057208
ACH-000203,0.09673816908607856
ACH-000204,0.0916143697574058
ACH-000206,-0.2009805051797074
ACH-000207,-0.18540500091529452
ACH-000208,-0.09922812407323138
ACH-000210,0.1125565674096653
ACH-000211,-0.1128128686838334
ACH-000215,-0.02855078574056468
ACH-000221,-0.21756673381803632
ACH-000222,0.0573829057939375
ACH-000223,-0.048666918208929016
ACH-000226,-0.07556459893925707
ACH-000227,0.009143994998646392
ACH-000228,-0.10683945280081866
ACH-000231,-0.023328890235255768
ACH-000232,-0.11638613696565475
ACH-000233,-0.20685771615122103
ACH-000234,-0.227820247835878
ACH-000235,-0.0075604496274948065
ACH-000237,-0.11555216608770408
ACH-000238,-0.09226850309423408
ACH-000242,-0.090311494639321
ACH-000243,0.006734128198705514
ACH-000244,-0.06124751095156359
ACH-000246,-0.03737870069321041
ACH-000248,-0.1567296590171371
ACH-000250,-0.16972945937703274
ACH-000251,-0.09129191937264153
ACH-000252,-0.11775167510487627
ACH-000253,-0.0455185571051154
ACH-000255,-0.15010790479985314
ACH-000256,-0.05249444500541184
ACH-000257,-0.061951292105902674
ACH-000258,0.2270087173483881
ACH-000259,-0.021192981437486658
ACH-000260,-0.10186494851447543
ACH-000261,-0.0004963261894386494
ACH-000262,0.033461726727879094
ACH-000263,-0.12006663829023866
ACH-000264,-0.033863646023682914
ACH-000265,0.07759387246333979
ACH-000266,-0.012792111961875257
ACH-000272,-0.11034467382522724
ACH-000274,-0.1339535076377096
ACH-000277,-0.07373214400997835
ACH-000278,-0.08739699974449817
ACH-000279,-0.07762389212296644
ACH-000280,-0.11380043657461962
ACH-000281,-0.032139957316026736
ACH-000288,-0.15247412897696186
ACH-000291,-0.06361205923883648
ACH-000293,-0.06605012938730591
ACH-000294,-0.2272509842364061
ACH-000295,-0.040622941560625965
ACH-000296,-0.12771756273784907
