,MED15 (51586)
ACH-000004,-0.46520745295084
ACH-000005,-0.4509495298789612
ACH-000007,-0.24573908353065135
ACH-000009,-0.10296928178858004
ACH-000011,-0.07359237202794627
ACH-000012,-0.013192527393239615
ACH-000013,-0.3543656286402093
ACH-000014,-0.25747508602893554
ACH-000015,-0.3859436452622768
ACH-000017,-0.10458111252265057
ACH-000018,-0.18189779151490615
ACH-000019,-0.2970603668041861
ACH-000021,-0.1152048976097634
ACH-000022,-0.20292600811312328
ACH-000025,-0.32889669143117456
ACH-000028,-0.5077991448583424
ACH-000030,-0.182940993272807
ACH-000035,-0.2884685296201133
ACH-000036,-0.3610847466794728
ACH-000037,-0.18170524339998773
ACH-000039,-0.2750386418585783
ACH-000040,-0.1339662893737675
ACH-000041,-0.5067286689217868
ACH-000042,-0.5029956515487554
ACH-000045,-0.39920969219420377
ACH-000047,-0.2514261066174389
ACH-000052,-0.15938394873338804
ACH-000053,-0.2996841769092069
ACH-000054,0.010999527388753129
ACH-000055,-0.6126240480581956
ACH-000060,-0.27018442373765583
ACH-000067,-0.1753106933062325
ACH-000070,-0.5396179896355842
ACH-000075,-0.053202914931040776
ACH-000078,-0.2628555324227168
ACH-000082,-0.2520870214740703
ACH-000085,-0.2077378976908646
ACH-000086,-0.014210746778684053
ACH-000087,-0.5058834337994282
ACH-000092,-0.3288930511630538
ACH-000095,-0.1989066078534052
ACH-000097,-0.5885734020324589
ACH-000098,-0.3978933514374205
ACH-000099,-0.22443434823035796
ACH-000108,-0.1432881318756275
ACH-000113,-0.4342518493435243
ACH-000116,-0.3580663262526821
ACH-000118,-0.4238616164179852
ACH-000120,-0.3675264052516469
ACH-000123,-0.12204475103627672
ACH-000127,-0.3564315844839572
ACH-000128,-0.3696649132902361
ACH-000132,-0.22786355083975476
ACH-000133,-0.061423483287551324
ACH-000137,-0.3203412528680468
ACH-000138,0.08578906281170401
ACH-000142,-0.03438876429216065
ACH-000143,-0.06295267649815396
ACH-000146,-0.34010749502815835
ACH-000148,-0.19350782402376987
ACH-000150,0.047010844715267314
ACH-000152,-0.2561859224064957
ACH-000153,-0.1159960624605345
ACH-000159,-0.016986560624404876
ACH-000160,-0.053196381722436584
ACH-000163,-0.3224149906520603
ACH-000167,0.420289109388882
ACH-000168,-0.2841435723797521
ACH-000169,-0.5486753447950685
ACH-000178,-0.472020342194103
ACH-000183,-0.6933677500392952
ACH-000188,-0.2638531598843565
ACH-000189,-0.29316506737907244
ACH-000190,0.007679859941198438
ACH-000198,-0.2842104988674682
ACH-000203,-0.4512575173701585
ACH-000204,-0.25582712605261804
ACH-000206,-0.18309120273689936
