,OR11H1 (81061)
ACH-000696,-0.686196823346923
ACH-000697,-0.6988835245038302
ACH-000699,-0.7324747048710085
ACH-000701,-0.5555459851138833
ACH-000706,-0.608242583218529
ACH-000711,-0.5230274561053078
ACH-000713,-0.5610745402681715
ACH-000714,-0.3716640949805398
ACH-000718,-0.5359162234394508
ACH-000720,-0.6006602256050142
ACH-000721,-0.6039291946328597
ACH-000724,-0.6407366839773434
ACH-000725,-0.4108589841067031
ACH-000732,-0.6310544271851161
ACH-000734,-0.4812921428484847
ACH-000735,-0.5578082875175696
ACH-000736,-0.6793475859286118
ACH-000738,-0.5972811375275607
ACH-000746,-0.7381692754122711
ACH-000747,-0.4078289725045831
ACH-000748,-0.4968509728959529
ACH-000753,-0.6036539548259233
ACH-000756,-0.7418765702412957
ACH-000757,-0.5300448966347051
ACH-000758,-0.44784475880081664
ACH-000760,-0.4287350495161989
ACH-000762,-0.5607861613310453
ACH-000763,-0.403868164049382
ACH-000764,-0.5768434660655324
ACH-000765,-0.6103556171791908
ACH-000766,-0.6226917299262371
ACH-000767,-0.26047258150765545
ACH-000768,-0.7073535338201918
ACH-000769,-0.5172958398094263
ACH-000770,-0.4599003042674684
ACH-000771,-0.5210115093162494
ACH-000773,-0.7559724454065684
ACH-000776,-0.4643667666827495
ACH-000777,-0.4666286296199432
ACH-000778,-0.5603414549057848
ACH-000781,-0.5253776432087591
ACH-000782,-0.2706917600516332
ACH-000783,-0.464724942045309
ACH-000784,-0.4845405220298066
ACH-000785,-0.44527332806016495
ACH-000787,-0.4939990676076666
ACH-000788,-0.5348438779118032
ACH-000791,-0.7008472037742383
ACH-000792,-0.6582059410068407
ACH-000794,-0.6348941340942372
ACH-000796,-0.6756370194382733
ACH-000798,-0.6561802076200006
ACH-000799,-0.710793442071253
ACH-000800,-0.5034973251575707
ACH-000802,-0.4893250234485762
ACH-000804,-0.34960617176301834
ACH-000805,-0.6376625323168535
ACH-000809,-0.5503987231498244
ACH-000810,-0.94492600105293
ACH-000811,-0.3767799232554432
ACH-000817,-0.4660466891799704
ACH-000819,-0.6366427081915741
ACH-000820,-0.7249434961430964
ACH-000821,-0.6920718269109705
ACH-000822,-0.4783233470409595
ACH-000823,-0.49430903532235
ACH-000824,-0.5926882576849145
ACH-000827,-0.5227232681839574
ACH-000829,-0.6935836328277933
ACH-000831,-0.5848688236338295
ACH-000832,-0.8036424842014579
ACH-000833,-0.5165401801187065
ACH-000834,-0.4176619521637797
ACH-000835,-0.7070298565160215
ACH-000836,-0.6932092149679829
ACH-000837,-0.5233325305827158
ACH-000838,-0.6309957219831632
ACH-000839,-0.7069219727756362
ACH-000840,-0.8192540455675889
ACH-000841,-0.6119665435409434
ACH-000843,-0.6001219948320852
ACH-000846,-0.7718852790112287
ACH-000847,-0.5339231953764556
ACH-000848,-0.6267962726801466
ACH-000849,-0.820026669041666
ACH-000851,-0.4570997230549684
ACH-000855,-0.7901849551443167
ACH-000856,-0.6565523910807521
ACH-000858,-0.5585510079764079
ACH-000859,-0.8745678691971176
ACH-000861,-0.5894846887317202
ACH-000862,-0.5795927296389898
ACH-000865,-0.466313508956022
ACH-000866,-0.5677620989872647
ACH-000867,-0.3990706747221453
ACH-000869,-0.4838130892852126
ACH-000872,-0.3899345359575014
ACH-000873,-0.3881596796813189
ACH-000876,-0.7206790132343196
ACH-000878,-0.4792702109463761
ACH-000880,-0.5814396515432417
ACH-000881,-0.36364124813921006
ACH-000882,-0.5316475859841818
ACH-000884,-0.5724361486924908
ACH-000885,-0.6870990475242347
ACH-000887,-0.7345835237343266
ACH-000889,-0.7915334381170218
ACH-000896,-0.4783293645173018
ACH-000898,-0.6116328452980453
ACH-000900,-0.5428305094339345
ACH-000901,-0.5694957867538194
ACH-000905,-0.507779932969361
ACH-000906,-0.5751739700914217
ACH-000907,-0.7674044936871248
ACH-000910,-0.5210750373525588
ACH-000911,-0.6369689499605877
ACH-000912,-0.616969805931361
ACH-000913,-0.38521740456840203
ACH-000915,-0.4667104259381398
ACH-000916,-0.7429789523057939
ACH-000917,-0.4598897297998272
ACH-000920,-0.2701864837879667
ACH-000921,-0.5463225883078281
ACH-000924,-0.5159503944661317
ACH-000926,-0.4567467728885522
ACH-000928,-0.5006723369791829
ACH-000929,-0.4310683821851482
ACH-000932,-0.6046041600934527
ACH-000935,-0.6445628615088378
ACH-000936,-0.6329502153647171
ACH-000937,-0.4693519585027351
ACH-000938,-0.4517639419761165
ACH-000939,-0.7203180225992981
ACH-000941,-0.7390178606416467
ACH-000943,-0.5154305757814647
ACH-000946,-0.571101889808672
ACH-000947,-0.6578900481433376
ACH-000948,-0.4962055830347568
ACH-000950,-0.3460998192756066
ACH-000953,-0.8088894190069089
ACH-000954,-0.6609989632254327
ACH-000957,-0.5416637358517815
ACH-000958,-0.5379277913131939
ACH-000960,-0.35892984762667635
ACH-000963,-0.6505578896482409
ACH-000968,-0.6998521705300154
ACH-000969,-0.4872387073724665
ACH-000972,-0.5252184371792691
ACH-000973,-0.5222491807220823
ACH-000974,-0.6159616463582815
ACH-000978,-0.4858831975503946
ACH-000984,-0.45839804356332003
ACH-000986,-0.6129234705691181
ACH-000988,-0.5084381317059512
ACH-000993,-0.484384676302624
ACH-000994,-0.5465625858330754
ACH-000996,-0.5888464947955311
ACH-001001,-0.7105460371395601
ACH-001020,-0.4722018522271153
ACH-001028,-0.4175647748113121
ACH-001031,-0.6611328253492428
ACH-001038,-0.4431295093866197
ACH-001048,-0.6137080295984669
ACH-001050,-0.5380989684850606
ACH-001053,-0.6625269059313142
ACH-001054,-0.6168749411151764
ACH-001061,-0.5876750563520758
ACH-001067,-0.7517300386479067
ACH-001075,-0.4655395776259473
ACH-001096,-0.3911662964294651
ACH-001111,-0.6932526820796314
ACH-001119,-0.4561668586669792
ACH-001128,-0.5520115241418968
ACH-001134,-0.5874196417989145
ACH-001151,-0.5251656473777246
ACH-001163,-0.3839771062089235
ACH-001164,-0.5723518289670891
ACH-001183,-0.6591128945364872
ACH-001192,-0.754583297848266
ACH-001193,-0.436271745115336
ACH-001196,-0.8688811960488755
ACH-001197,-0.7899593018757595
ACH-001205,-0.422856132127836
ACH-001211,-0.7243404120162271
ACH-001212,-0.5282602499898347
ACH-001228,-0.3638025579101049
ACH-001232,-0.5900843220283427
ACH-001239,-0.3700666625998471
ACH-001270,-0.7801689839244305
ACH-001274,-0.5289653324861305
ACH-001275,-0.5934689207939281
ACH-001277,-0.546181587228973
ACH-001278,-0.40188448306354607
ACH-001280,-0.5518488512128468
ACH-001283,-0.4353743735406985
ACH-001289,-0.4876144200474376
ACH-001300,-0.3973048531383465
ACH-001301,-0.5319560912526777
ACH-001302,-0.4864261678231627
ACH-001306,-0.6162768150459456
ACH-001318,-0.6641992108736418
ACH-001322,-0.5230808640821898
ACH-001328,-0.5574935205782598
ACH-001332,-0.5717851677931116
ACH-001336,-0.6924396962579012
ACH-001346,-0.6737649003499274
ACH-001353,-0.6379469286868633
ACH-001354,-0.4411218231181197
ACH-001367,-0.6515878377169185
ACH-001368,-0.4993748260201487
ACH-001374,-0.5662944302470487
ACH-001377,-0.6828279986813448
ACH-001380,-0.5449322878176032
ACH-001391,-0.5590202225577848
ACH-001408,-0.5299973505700571
ACH-001430,-0.2189824674719931
ACH-001431,-0.27026412669748306
ACH-001450,-0.6180368788312152
ACH-001496,-0.4716303369759978
ACH-001500,-0.7026076087517895
ACH-001523,-0.4420114391763487
ACH-001532,-0.6581709328771308
ACH-001550,-0.819274431653939
ACH-001552,-0.5504687851189222
ACH-001554,-0.5391100436279783
ACH-001654,-0.4925861587791792
ACH-001735,-0.2516640794048725
ACH-001736,-0.5613659654048538
ACH-001737,-0.47896644620441
ACH-001740,-0.4663241390421562
ACH-001745,-0.6618721192037968
ACH-001765,-0.6181540522623702
